recording,monkey,day,method,permutation,macro_f1
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,torus,54,0.0988066440260477
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,55,0.153246995080963
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,55,0.1108905708554523
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,55,0.1193989991461041
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,55,0.1325451649258119
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,torus,55,0.1350202962540948
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,56,0.1411027008612521
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,56,0.161211827816046
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,56,0.1326910074374577
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,56,0.1506792934301443
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,torus,56,0.1115817963123221
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,57,0.129038336247141
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,57,0.1018212772228929
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,57,0.1140132819710284
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,57,0.1691892179909888
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,torus,57,0.1491422535824919
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,58,0.1425802187258784
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,58,0.1530219704823829
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,58,0.139672249047249
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,58,0.1453372013833732
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,torus,58,0.1916106837279031
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,59,0.095031929139492
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,59,0.0804986188015983
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,59,0.0873212802727019
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,59,0.1564542610333019
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,torus,59,0.1501669455333202
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,60,0.1323178539864252
