analysis,monkey,method,true_direction,predicted_direction,fraction
short,T,torus_pca,2,2,0.19036595526065897
short,T,torus_pca,2,3,0.1592197386938139
short,T,torus_pca,2,4,0.16222262757173792
short,T,torus_pca,2,5,0.14879772684901685
short,T,torus_pca,2,6,0.1640064857280396
short,T,torus_pca,3,1,0.17060264660147287
short,T,torus_pca,3,2,0.17251572016397151
short,T,torus_pca,3,3,0.17189477775330236
short,T,torus_pca,3,4,0.15409162134130722
short,T,torus_pca,3,5,0.16443454962311047
short,T,torus_pca,3,6,0.16646068451683554
short,T,torus_pca,4,1,0.16135503771572018
short,T,torus_pca,4,2,0.16913424435390603
short,T,torus_pca,4,3,0.15422000224836657
short,T,torus_pca,4,4,0.1709742075864359
short,T,torus_pca,4,5,0.16513167295996065
short,T,torus_pca,4,6,0.17918483513561062
short,T,torus_pca,5,1,0.1632892410099148
short,T,torus_pca,5,2,0.17080071715682943
short,T,torus_pca,5,3,0.15513297773064336
short,T,torus_pca,5,4,0.1667650079997444
short,T,torus_pca,5,5,0.16807878773805884
short,T,torus_pca,5,6,0.17593326836480916
short,T,torus_pca,6,1,0.14807320167852028
short,T,torus_pca,6,2,0.18084380338377706
short,T,torus_pca,6,3,0.16294137434314437
short,T,torus_pca,6,4,0.15457247599443386
short,T,torus_pca,6,5,0.1628905969574973
short,T,torus_pca,6,6,0.1906785476426271
short,T,torus_power_frequency,1,1,0.19371804627431105
short,T,torus_power_frequency,1,2,0.18078238224067844
short,T,torus_power_frequency,1,3,0.15517797875439118
short,T,torus_power_frequency,1,4,0.1485442596269258
short,T,torus_power_frequency,1,5,0.15296646086193583
short,T,torus_power_frequency,1,6,0.1688108722417577
short,T,torus_power_frequency,2,1,0.172206652110296
short,T,torus_power_frequency,2,2,0.2814618137852573
short,T,torus_power_frequency,2,3,0.17260379933265194
short,T,torus_power_frequency,2,4,0.15206653709058066
short,T,torus_power_frequency,2,5,0.10369432894099484
short,T,torus_power_frequency,2,6,0.1179668687402192
short,T,torus_power_frequency,3,1,0.14352332721480277
short,T,torus_power_frequency,3,2,0.17792360567177032
short,T,torus_power_frequency,3,3,0.20857675657927846
short,T,torus_power_frequency,3,4,0.17691131406619626
short,T,torus_power_frequency,3,5,0.1602640266139546
short,T,torus_power_frequency,3,6,0.13280096985399756
short,T,torus_power_frequency,4,1,0.14242270094523232
short,T,torus_power_frequency,4,2,0.16405554354460075
short,T,torus_power_frequency,4,3,0.1772047414859462
short,T,torus_power_frequency,4,4,0.21212513608852157
short,T,torus_power_frequency,4,5,0.16152097673692864
short,T,torus_power_frequency,4,6,0.14267090119877046
short,T,torus_power_frequency,5,1,0.17190489536138656
short,T,torus_power_frequency,5,2,0.12228695295430406
short,T,torus_power_frequency,5,3,0.1619385746189228
short,T,torus_power_frequency,5,4,0.15483856800172954
short,T,torus_power_frequency,5,5,0.22598817928627213
short,T,torus_power_frequency,5,6,0.16304282977738488
short,T,torus_power_frequency,6,1,0.16272446412916583
short,T,torus_power_frequency,6,2,0.13811179325092732
short,T,torus_power_frequency,6,3,0.15382766139080786
short,T,torus_power_frequency,6,4,0.1695704647148601
short,T,torus_power_frequency,6,5,0.17575917726265652
short,T,torus_power_frequency,6,6,0.20000643925158232
