recording,monkey,day,method,permutation,macro_f1
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,40,0.2163277777534602
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,40,0.1855104819324206
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,40,0.1983503992455399
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,41,0.1082554872028556
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,41,0.1051809838118811
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,41,0.1133375755372015
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,41,0.1184687479556033
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,41,0.1102648938363224
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,42,0.1376344692463377
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,42,0.1727798345445404
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,42,0.1337515375202382
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,42,0.1611689839224074
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,42,0.1811877127360603
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,43,0.1476290623641711
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,43,0.2022027125929122
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,43,0.1276390783441429
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,43,0.1509297485143928
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,43,0.1238509910734119
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,44,0.1645238566807194
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,44,0.1664991328532301
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,44,0.1551571135055708
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,44,0.187875159642401
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,44,0.1243659344611972
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,45,0.1428714517167381
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,45,0.1201562280199225
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,45,0.1322073424034208
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,45,0.1366312950615276
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,45,0.1729056001362159
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,46,0.1339550914018999
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,46,0.1586795318502635
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,46,0.1439165743816906
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,46,0.1827970709317418
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,46,0.1525949570181216
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,47,0.0515189802235247
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,47,0.1152991546126557
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,47,0.064239678274766
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,47,0.1384637670307257
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,47,0.17178441445949
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,48,0.1361271965275579
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,48,0.1526765922044628
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,48,0.1519252969252969
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,48,0.1309449348195979
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,48,0.1168269770898689
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,49,0.2082946490965359
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,49,0.1667984308533485
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,49,0.1778962996068259
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,49,0.1065782495997938
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,49,0.1852579275824889
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,50,0.124805222770339
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,50,0.1348822045176141
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,50,0.1751590398904359
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,50,0.1826403131278623
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,50,0.1617169518112914
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,51,0.2045297167547807
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,51,0.1193669334486985
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,51,0.1974318251408034
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,51,0.212950378648053
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,51,0.1746012239624508
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,52,0.1623691143123916
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,52,0.1493941949539672
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,52,0.1781452617344578
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,52,0.124404398677854
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,52,0.1574870974030637
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,53,0.1753916800432684
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,53,0.1452235772357723
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,53,0.1550574130361364
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,53,0.1850184034966644
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,53,0.1234388805310791
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,54,0.1193512375116148
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,54,0.0999958466463152
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,54,0.1457958977053391
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,54,0.147410753895612
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,54,0.1111265901159518
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,55,0.1469564936530289
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,55,0.1220734857125864
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,55,0.1502175952213946
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,55,0.2086963440346899
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,55,0.1208492214328451
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,56,0.175655112228102
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_frequency,56,0.1073344783871099
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,power_frequency,56,0.1076732518618483
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,all_bands,56,0.1387587057408162
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,torus,56,0.132059148445703
monkeyM_session-o080416002-18_lfp-1,M,2008-04-16,peak_power,57,0.1543382812712394
