recording,monkey,day,analysis,method,macro_f1,n_trials
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_long,torus,0.17538950933908917,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_long,torus_all_bands,0.15675454029491295,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_long,torus_pca,0.16252027391807622,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_long,torus_power_frequency,0.15242579245136792,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_short,all_bands,0.18915930228633518,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_short,peak_frequency,0.11986884372226969,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_short,peak_power,0.156919392336059,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_short,power_frequency,0.18708074540873,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_short,torus,0.1634717134717135,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_short,torus_all_bands,0.19193522447998154,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_short,torus_pca,0.14998056060749254,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,matched_short,torus_power_frequency,0.15037095425818311,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,short,all_bands,0.18915930228633518,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,short,peak_frequency,0.11986884372226969,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,short,peak_power,0.156919392336059,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,short,power_frequency,0.18708074540873,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,short,torus,0.1634717134717135,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,short,torus_all_bands,0.19193522447998154,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,short,torus_pca,0.14998056060749254,132
monkeyT_session-y070208003-8_lfp-2,T,2007-02-08,short,torus_power_frequency,0.15037095425818311,132
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_long,all_bands,0.2786082910810051,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_long,peak_frequency,0.1846782846782847,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_long,peak_power,0.14393079707913026,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_long,power_frequency,0.16437799751525387,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_long,torus,0.1623639370099084,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_long,torus_all_bands,0.23863585914640298,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_long,torus_pca,0.12055481757567159,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_long,torus_power_frequency,0.17347859444360111,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_short,all_bands,0.20803793470966722,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_short,peak_frequency,0.17460775381000093,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_short,peak_power,0.12762526308016098,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_short,power_frequency,0.2210585851346721,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_short,torus,0.17449541673231397,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_short,torus_all_bands,0.18966749340638026,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_short,torus_pca,0.14465758992480762,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,matched_short,torus_power_frequency,0.20691722291696682,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,short,all_bands,0.20803793470966722,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,short,peak_frequency,0.17460775381000093,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,short,peak_power,0.12762526308016098,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,short,power_frequency,0.2210585851346721,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,short,torus,0.17449541673231397,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,short,torus_all_bands,0.18966749340638026,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,short,torus_pca,0.14465758992480762,156
monkeyT_session-y070209004-10_lfp-1,T,2007-02-09,short,torus_power_frequency,0.20691722291696682,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_long,all_bands,0.14596509349012132,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_long,peak_frequency,0.15449697991283348,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_long,peak_power,0.14666197883707852,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_long,power_frequency,0.17410890882068827,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_long,torus,0.14429489545768615,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_long,torus_all_bands,0.16082885531532723,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_long,torus_pca,0.10490396766334152,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_long,torus_power_frequency,0.14749879848526282,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_short,all_bands,0.18744262676931986,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_short,peak_frequency,0.14426869744656623,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_short,peak_power,0.17226412974417138,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_short,power_frequency,0.18124771741968934,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_short,torus,0.2061417159456375,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_short,torus_all_bands,0.21148697081795675,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_short,torus_pca,0.19156907387973307,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,matched_short,torus_power_frequency,0.20397879405143327,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,short,all_bands,0.18744262676931986,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,short,peak_frequency,0.14426869744656623,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,short,peak_power,0.17226412974417138,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,short,power_frequency,0.18124771741968934,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,short,torus,0.2061417159456375,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,short,torus_all_bands,0.21148697081795675,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,short,torus_pca,0.19156907387973307,156
monkeyT_session-y070209004-10_lfp-2,T,2007-02-09,short,torus_power_frequency,0.20397879405143327,156
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_long,all_bands,0.1369100706057228,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_long,peak_frequency,0.13003767943100603,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_long,peak_power,0.13326094502565092,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_long,power_frequency,0.15147642544617168,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_long,torus,0.19250856953601325,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_long,torus_all_bands,0.16239638694845862,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_long,torus_pca,0.18301988066854089,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_long,torus_power_frequency,0.1871321354628808,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_short,all_bands,0.20953480245578412,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_short,peak_frequency,0.2223443606532476,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_short,peak_power,0.21319843358291965,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_short,power_frequency,0.2243389104558896,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_short,torus,0.18791809605301346,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_short,torus_all_bands,0.2232794210920833,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_short,torus_pca,0.19972791949478355,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,matched_short,torus_power_frequency,0.21314291638259317,132
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,short,all_bands,0.1861796158707574,138
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,short,peak_frequency,0.16951360426054532,138
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,short,peak_power,0.2278792567585671,138
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,short,power_frequency,0.1977239937030084,138
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,short,torus,0.1535476314672565,138
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,short,torus_all_bands,0.2417060135090826,138
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,short,torus_pca,0.19422157404613546,138
monkeyT_session-y070213003-8_lfp-1,T,2007-02-13,short,torus_power_frequency,0.21538036932958649,138
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_long,all_bands,0.15525478360844214,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_long,peak_frequency,0.13658492101888328,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_long,peak_power,0.10885376878023938,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_long,power_frequency,0.11597574173793686,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_long,torus,0.18746371334363054,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_long,torus_all_bands,0.14281313493025602,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_long,torus_pca,0.13877977990527354,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_long,torus_power_frequency,0.1505761571122046,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_short,all_bands,0.18360756759266125,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_short,peak_frequency,0.1278735310611347,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_short,peak_power,0.15914144335196967,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_short,power_frequency,0.16356972606972606,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_short,torus,0.14540097339748906,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_short,torus_all_bands,0.21826965305226176,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_short,torus_pca,0.161549346924235,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,matched_short,torus_power_frequency,0.1629994006026156,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,short,all_bands,0.18360756759266125,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,short,peak_frequency,0.1278735310611347,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,short,peak_power,0.15914144335196967,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,short,power_frequency,0.16356972606972606,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,short,torus,0.14540097339748906,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,short,torus_all_bands,0.21826965305226176,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,short,torus_pca,0.161549346924235,132
monkeyT_session-y070214006-11_lfp-2,T,2007-02-14,short,torus_power_frequency,0.1629994006026156,132
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_long,all_bands,0.17809519420772615,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_long,peak_frequency,0.15001729840439518,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_long,peak_power,0.13161021984551396,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_long,power_frequency,0.09941520467836255,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_long,torus,0.20657638963923175,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_long,torus_all_bands,0.18816430518075442,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_long,torus_pca,0.12566348378088196,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_long,torus_power_frequency,0.18199778944459796,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_short,all_bands,0.19691059531485064,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_short,peak_frequency,0.16943354329616597,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_short,peak_power,0.17238825558639534,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_short,power_frequency,0.24296039398031807,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_short,torus,0.22838060991176,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_short,torus_all_bands,0.19117123414039203,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_short,torus_pca,0.11577659566158677,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,matched_short,torus_power_frequency,0.2598107536073886,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,short,all_bands,0.19691059531485064,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,short,peak_frequency,0.16943354329616597,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,short,peak_power,0.17238825558639534,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,short,power_frequency,0.24296039398031807,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,short,torus,0.22838060991176,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,short,torus_all_bands,0.19117123414039203,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,short,torus_pca,0.11577659566158677,126
monkeyT_session-y070214012-17_lfp-2,T,2007-02-14,short,torus_power_frequency,0.2598107536073886,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_long,all_bands,0.2012223611725111,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_long,peak_frequency,0.21084017092865548,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_long,peak_power,0.13924466338259442,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_long,power_frequency,0.21309672111698078,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_long,torus,0.21259554399089278,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_long,torus_all_bands,0.1645384363919833,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_long,torus_pca,0.1913766788766789,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_long,torus_power_frequency,0.17886321102955963,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_short,all_bands,0.19580165271654634,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_short,peak_frequency,0.16314260452191487,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_short,peak_power,0.17501998290466478,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_short,power_frequency,0.19754300530162597,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_short,torus,0.10815483933751502,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_short,torus_all_bands,0.17805752792072904,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_short,torus_pca,0.1620682261073267,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,matched_short,torus_power_frequency,0.18124017829900183,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,short,all_bands,0.19580165271654634,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,short,peak_frequency,0.16314260452191487,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,short,peak_power,0.17501998290466478,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,short,power_frequency,0.19754300530162597,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,short,torus,0.10815483933751502,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,short,torus_all_bands,0.17805752792072904,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,short,torus_pca,0.1620682261073267,126
monkeyT_session-y070215005-10_lfp-1,T,2007-02-15,short,torus_power_frequency,0.18124017829900183,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_long,all_bands,0.20170457564646949,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_long,peak_frequency,0.18156783129918896,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_long,peak_power,0.1171931735657226,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_long,power_frequency,0.15912496751006067,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_long,torus,0.23535873333648863,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_long,torus_all_bands,0.2556703027841433,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_long,torus_pca,0.1210822682649308,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_long,torus_power_frequency,0.24017743634448438,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_short,all_bands,0.08942738548001705,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_short,peak_frequency,0.17697614759464617,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_short,peak_power,0.12026078759949727,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_short,power_frequency,0.150100996054271,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_short,torus,0.17107395283694873,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_short,torus_all_bands,0.10828414170611128,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_short,torus_pca,0.11390145417744905,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,matched_short,torus_power_frequency,0.15501765472510154,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,short,all_bands,0.08942738548001705,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,short,peak_frequency,0.17697614759464617,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,short,peak_power,0.12026078759949727,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,short,power_frequency,0.150100996054271,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,short,torus,0.17107395283694873,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,short,torus_all_bands,0.10828414170611128,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,short,torus_pca,0.11390145417744905,126
monkeyT_session-y070215005-10_lfp-2,T,2007-02-15,short,torus_power_frequency,0.15501765472510154,126
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_long,all_bands,0.11688398031277288,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_long,peak_frequency,0.1636699275069394,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_long,peak_power,0.25920973819524545,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_long,power_frequency,0.22397190506302259,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_long,torus,0.17640746350423767,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_long,torus_all_bands,0.13971082022552608,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_long,torus_pca,0.11703084153104552,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_long,torus_power_frequency,0.1798611111111111,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_short,all_bands,0.24377157396533933,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_short,peak_frequency,0.2095908817145047,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_short,peak_power,0.20092989668687666,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_short,power_frequency,0.3238211496720182,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_short,torus,0.15184049563916083,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_short,torus_all_bands,0.2489654940312835,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_short,torus_pca,0.1249230958533284,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,matched_short,torus_power_frequency,0.24250411125411123,102
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,short,all_bands,0.25074305137931857,114
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,short,peak_frequency,0.16727698128235766,114
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,short,peak_power,0.25995135602133573,114
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,short,power_frequency,0.2819877873879175,114
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,short,torus,0.2040760613090302,114
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,short,torus_all_bands,0.23480413186295537,114
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,short,torus_pca,0.12229649435531788,114
monkeyT_session-y070215011-16_lfp-1,T,2007-02-15,short,torus_power_frequency,0.27419370702729023,114
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_long,all_bands,0.15647894816841465,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_long,peak_frequency,0.14293394777265744,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_long,peak_power,0.16785608536977983,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_long,power_frequency,0.19124467264002146,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_long,torus,0.17056309381578197,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_long,torus_all_bands,0.19061285936285935,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_long,torus_pca,0.173231156141017,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_long,torus_power_frequency,0.16649727902418002,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_short,all_bands,0.2274496068100719,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_short,peak_frequency,0.26210772064430604,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_short,peak_power,0.16323337283140402,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_short,power_frequency,0.2659713627455563,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_short,torus,0.20158931679388012,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_short,torus_all_bands,0.2635825346993511,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_short,torus_pca,0.21453408565209806,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,matched_short,torus_power_frequency,0.23141339869281044,102
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,short,all_bands,0.17810483167626026,114
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,short,peak_frequency,0.32283272283272274,114
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,short,peak_power,0.1800773605871057,114
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,short,power_frequency,0.3193364772317674,114
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,short,torus,0.2163582638337197,114
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,short,torus_all_bands,0.19857357357357355,114
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,short,torus_pca,0.18082208309158662,114
monkeyT_session-y070215011-16_lfp-2,T,2007-02-15,short,torus_power_frequency,0.29158316001764667,114
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_long,all_bands,0.24741189719130896,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_long,peak_frequency,0.13821073285091276,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_long,peak_power,0.12571661143089713,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_long,power_frequency,0.17993287873564204,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_long,torus,0.1865130752847118,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_long,torus_all_bands,0.21269939737681676,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_long,torus_pca,0.15131477631477633,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_long,torus_power_frequency,0.1577027485073462,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_short,all_bands,0.11545137353186886,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_short,peak_frequency,0.16463166463166465,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_short,peak_power,0.11539021034059967,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_short,power_frequency,0.17266688625384277,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_short,torus,0.1615427351314448,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_short,torus_all_bands,0.16755124827547344,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_short,torus_pca,0.18430997765675183,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,matched_short,torus_power_frequency,0.1999540096031324,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,short,all_bands,0.11545137353186886,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,short,peak_frequency,0.16463166463166465,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,short,peak_power,0.11539021034059967,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,short,power_frequency,0.17266688625384277,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,short,torus,0.1615427351314448,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,short,torus_all_bands,0.16755124827547344,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,short,torus_pca,0.18430997765675183,96
monkeyT_session-y070228001-5_lfp-8,T,2007-02-28,short,torus_power_frequency,0.1999540096031324,96
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_long,all_bands,0.21139173504681205,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_long,peak_frequency,0.13091439137950767,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_long,peak_power,0.1390084427157593,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_long,power_frequency,0.13749550061570523,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_long,torus,0.10027245181167725,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_long,torus_all_bands,0.17683873144399462,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_long,torus_pca,0.11702765397346677,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_long,torus_power_frequency,0.11516729012373611,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_short,all_bands,0.2519466833725146,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_short,peak_frequency,0.11521281327638654,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_short,peak_power,0.18299975001240146,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_short,power_frequency,0.19122273798997938,132
monkeyT_session-y070301002-6_lfp-8,T,2007-03-01,matched_short,torus,0.18402877411127053,132
