recording,monkey,day,analysis,method,direction,f1
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,matched_short,torus_power_frequency,4,0.0
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,matched_short,torus_power_frequency,5,0.17142857142857143
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,matched_short,torus_power_frequency,6,0.06896551724137931
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,all_bands,1,0.0
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,all_bands,2,0.1111111111111111
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,all_bands,3,0.11764705882352941
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,all_bands,4,0.12121212121212122
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,all_bands,5,0.24
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,all_bands,6,0.23255813953488372
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_frequency,1,0.0
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_frequency,2,0.2608695652173913
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_frequency,3,0.21428571428571427
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_frequency,4,0.2857142857142857
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_frequency,5,0.2631578947368421
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_frequency,6,0.14814814814814814
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_power,1,0.06060606060606061
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_power,2,0.08333333333333333
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_power,3,0.17142857142857143
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_power,4,0.12121212121212122
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_power,5,0.2553191489361702
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,peak_power,6,0.0625
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,power_frequency,1,0.0625
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,power_frequency,2,0.20512820512820512
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,power_frequency,3,0.06666666666666667
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,power_frequency,4,0.25
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,power_frequency,5,0.2
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,power_frequency,6,0.06060606060606061
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus,1,0.3684210526315789
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus,2,0.06451612903225806
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus,3,0.15789473684210525
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus,4,0.0
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus,5,0.15384615384615385
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus,6,0.0625
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_all_bands,1,0.34285714285714286
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_all_bands,2,0.1935483870967742
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_all_bands,3,0.2222222222222222
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_all_bands,4,0.06060606060606061
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_all_bands,5,0.16666666666666666
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_all_bands,6,0.06060606060606061
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_pca,1,0.37209302325581395
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_pca,2,0.06451612903225806
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_pca,3,0.24390243902439024
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_pca,4,0.08
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_pca,5,0.15384615384615385
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_pca,6,0.0
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_power_frequency,1,0.21621621621621623
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_power_frequency,2,0.15789473684210525
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_power_frequency,3,0.16666666666666666
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_power_frequency,4,0.0
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_power_frequency,5,0.17142857142857143
monkeyM_session-o081008001-15_lfp-1,M,2008-10-08,short,torus_power_frequency,6,0.06896551724137931
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,all_bands,1,0.06896551724137931
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,all_bands,2,0.17647058823529413
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,all_bands,3,0.23529411764705882
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,all_bands,4,0.42105263157894735
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,all_bands,5,0.25806451612903225
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,all_bands,6,0.15789473684210525
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_frequency,1,0.06060606060606061
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_frequency,2,0.0
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_frequency,3,0.25
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_frequency,4,0.18181818181818182
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_frequency,5,0.0
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_frequency,6,0.27906976744186046
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_power,1,0.09090909090909091
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_power,2,0.3157894736842105
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_power,3,0.125
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_power,4,0.358974358974359
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_power,5,0.23809523809523808
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,peak_power,6,0.1935483870967742
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,power_frequency,1,0.125
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,power_frequency,2,0.12903225806451613
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,power_frequency,3,0.2222222222222222
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,power_frequency,4,0.35294117647058826
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,power_frequency,5,0.1875
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,power_frequency,6,0.2564102564102564
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus,1,0.12244897959183673
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus,2,0.14285714285714285
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus,3,0.3333333333333333
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus,4,0.34285714285714286
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus,5,0.2857142857142857
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus,6,0.2222222222222222
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_all_bands,1,0.24
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_all_bands,2,0.14814814814814814
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_all_bands,3,0.4117647058823529
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_all_bands,4,0.42424242424242425
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_all_bands,5,0.25
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_all_bands,6,0.2857142857142857
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_pca,1,0.13953488372093023
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_pca,2,0.0
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_pca,3,0.3225806451612903
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_pca,4,0.17142857142857143
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_pca,5,0.21052631578947367
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_pca,6,0.13793103448275862
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_power_frequency,1,0.11320754716981132
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_power_frequency,2,0.14814814814814814
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_power_frequency,3,0.3225806451612903
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_power_frequency,4,0.3225806451612903
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_power_frequency,5,0.3225806451612903
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_long,torus_power_frequency,6,0.1935483870967742
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,all_bands,1,0.12121212121212122
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,all_bands,2,0.1111111111111111
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,all_bands,3,0.16666666666666666
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,all_bands,4,0.14285714285714285
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,all_bands,5,0.3
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,all_bands,6,0.06451612903225806
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_frequency,1,0.15384615384615385
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_frequency,2,0.06666666666666667
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_frequency,3,0.2857142857142857
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_frequency,4,0.2727272727272727
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_frequency,5,0.13333333333333333
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_frequency,6,0.0
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_power,1,0.17142857142857143
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_power,2,0.1111111111111111
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_power,3,0.06060606060606061
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_power,4,0.1875
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_power,5,0.2608695652173913
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,peak_power,6,0.09090909090909091
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,power_frequency,1,0.2857142857142857
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,power_frequency,2,0.0
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,power_frequency,3,0.16666666666666666
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,power_frequency,4,0.2631578947368421
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,power_frequency,5,0.17142857142857143
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,power_frequency,6,0.14285714285714285
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus,1,0.20689655172413793
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus,2,0.1111111111111111
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus,3,0.12121212121212122
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus,4,0.23529411764705882
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus,5,0.21052631578947367
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus,6,0.23529411764705882
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_all_bands,1,0.20689655172413793
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_all_bands,2,0.11428571428571428
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_all_bands,3,0.11764705882352941
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_all_bands,4,0.2222222222222222
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_all_bands,5,0.29411764705882354
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_all_bands,6,0.1111111111111111
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_pca,1,0.25
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_pca,2,0.20512820512820512
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_pca,3,0.25
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_pca,4,0.25
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_pca,5,0.2702702702702703
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_pca,6,0.3
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_power_frequency,1,0.2222222222222222
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_power_frequency,2,0.05555555555555555
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_power_frequency,3,0.1875
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_power_frequency,4,0.3157894736842105
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_power_frequency,5,0.3333333333333333
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,matched_short,torus_power_frequency,6,0.2857142857142857
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,all_bands,1,0.12121212121212122
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,all_bands,2,0.1111111111111111
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,all_bands,3,0.16666666666666666
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,all_bands,4,0.14285714285714285
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,all_bands,5,0.3
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,all_bands,6,0.06451612903225806
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_frequency,1,0.15384615384615385
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_frequency,2,0.06666666666666667
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_frequency,3,0.2857142857142857
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_frequency,4,0.2727272727272727
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_frequency,5,0.13333333333333333
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_frequency,6,0.0
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_power,1,0.17142857142857143
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_power,2,0.1111111111111111
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_power,3,0.06060606060606061
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_power,4,0.1875
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_power,5,0.2608695652173913
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,peak_power,6,0.09090909090909091
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,power_frequency,1,0.2857142857142857
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,power_frequency,2,0.0
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,power_frequency,3,0.16666666666666666
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,power_frequency,4,0.2631578947368421
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,power_frequency,5,0.17142857142857143
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,power_frequency,6,0.14285714285714285
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus,1,0.20689655172413793
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus,2,0.1111111111111111
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus,3,0.12121212121212122
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus,4,0.23529411764705882
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus,5,0.21052631578947367
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus,6,0.23529411764705882
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_all_bands,1,0.20689655172413793
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_all_bands,2,0.11428571428571428
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_all_bands,3,0.11764705882352941
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_all_bands,4,0.2222222222222222
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_all_bands,5,0.29411764705882354
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_all_bands,6,0.1111111111111111
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_pca,1,0.25
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_pca,2,0.20512820512820512
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_pca,3,0.25
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_pca,4,0.25
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_pca,5,0.2702702702702703
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_pca,6,0.3
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_power_frequency,1,0.2222222222222222
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_power_frequency,2,0.05555555555555555
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_power_frequency,3,0.1875
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_power_frequency,4,0.3157894736842105
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_power_frequency,5,0.3333333333333333
monkeyM_session-o081008001-15_lfp-2,M,2008-10-08,short,torus_power_frequency,6,0.2857142857142857
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,all_bands,1,0.06666666666666667
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,all_bands,2,0.0
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,all_bands,3,0.10810810810810811
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,all_bands,4,0.12903225806451613
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,all_bands,5,0.2702702702702703
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,all_bands,6,0.08695652173913043
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_frequency,1,0.3333333333333333
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_frequency,2,0.36363636363636365
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_frequency,3,0.20689655172413793
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_frequency,4,0.25806451612903225
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_frequency,5,0.15384615384615385
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_frequency,6,0.25
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_power,1,0.21052631578947367
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_power,2,0.0
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_power,3,0.0
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_power,4,0.25806451612903225
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_power,5,0.0625
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,peak_power,6,0.1111111111111111
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,power_frequency,1,0.08
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,power_frequency,2,0.2777777777777778
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,power_frequency,3,0.35714285714285715
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,power_frequency,4,0.41379310344827586
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,power_frequency,5,0.125
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,power_frequency,6,0.26666666666666666
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus,1,0.0
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus,2,0.22857142857142856
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus,3,0.4444444444444444
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus,4,0.07142857142857142
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus,5,0.23529411764705882
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus,6,0.30303030303030304
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_all_bands,1,0.07407407407407407
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_all_bands,2,0.14285714285714285
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_all_bands,3,0.4827586206896552
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_all_bands,4,0.21428571428571427
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_all_bands,5,0.2631578947368421
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_all_bands,6,0.2
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_pca,1,0.0
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_pca,2,0.17647058823529413
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_pca,3,0.3333333333333333
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_pca,4,0.07407407407407407
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_pca,5,0.20689655172413793
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_pca,6,0.2777777777777778
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_power_frequency,1,0.0
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_power_frequency,2,0.30303030303030304
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_power_frequency,3,0.37037037037037035
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_power_frequency,4,0.2222222222222222
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_power_frequency,5,0.2777777777777778
monkeyM_session-o081028001-12_lfp-4,M,2008-10-28,short,torus_power_frequency,6,0.25806451612903225
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,all_bands,1,0.125
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,all_bands,2,0.3835616438356164
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,all_bands,3,0.18518518518518517
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,all_bands,4,0.4
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,all_bands,5,0.2647058823529412
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,all_bands,6,0.15625
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_frequency,1,0.0
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_frequency,2,0.2830188679245283
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_frequency,3,0.1724137931034483
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_frequency,4,0.0
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_frequency,5,0.1016949152542373
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_frequency,6,0.034482758620689655
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_power,1,0.28205128205128205
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_power,2,0.18181818181818182
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_power,3,0.08333333333333333
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_power,4,0.08888888888888889
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_power,5,0.34782608695652173
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,peak_power,6,0.10909090909090909
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,power_frequency,1,0.17142857142857143
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,power_frequency,2,0.37333333333333335
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,power_frequency,3,0.10714285714285714
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,power_frequency,4,0.044444444444444446
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,power_frequency,5,0.2727272727272727
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,power_frequency,6,0.16666666666666666
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus,1,0.24324324324324326
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus,2,0.046511627906976744
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus,3,0.25
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus,4,0.1276595744680851
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus,5,0.12121212121212122
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus,6,0.1935483870967742
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_all_bands,1,0.24242424242424243
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_all_bands,2,0.28125
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_all_bands,3,0.25396825396825395
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_all_bands,4,0.3492063492063492
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_all_bands,5,0.2
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_all_bands,6,0.10714285714285714
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_pca,1,0.35443037974683544
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_pca,2,0.08
monkeyM_session-o081031013-23_lfp-1,M,2008-10-31,matched_long,torus_pca,3,0.3010752688172043
