recording,day,difference,monkey,enhanced,baseline
monkeyM_session-o081001001-12_lfp-1,2008-10-01,-0.04532722571828139,M,torus,all_bands
monkeyM_session-o081001001-12_lfp-3,2008-10-01,-0.014415415118207875,M,torus,all_bands
monkeyM_session-o081001013-26_lfp-1,2008-10-01,-0.0953868957370153,M,torus,all_bands
monkeyM_session-o081001013-26_lfp-3,2008-10-01,-0.06103235753448316,M,torus,all_bands
monkeyM_session-o081002010-22_lfp-2,2008-10-02,-0.04525655387951351,M,torus,all_bands
monkeyM_session-o081003003-14_lfp-1,2008-10-03,-0.03081683455197884,M,torus,all_bands
monkeyM_session-o081003003-14_lfp-2,2008-10-03,-7.056947516070888e-06,M,torus,all_bands
monkeyM_session-o081003015-26_lfp-1,2008-10-03,-0.033215920186395215,M,torus,all_bands
monkeyM_session-o081003015-26_lfp-2,2008-10-03,0.0035794452461118953,M,torus,all_bands
monkeyM_session-o081008001-15_lfp-1,2008-10-08,-0.00255839305492489,M,torus,all_bands
monkeyM_session-o081008001-15_lfp-2,2008-10-08,0.0356618607086103,M,torus,all_bands
monkeyM_session-o081028001-12_lfp-4,2008-10-28,0.10362250671218577,M,torus,all_bands
monkeyM_session-o081031013-23_lfp-1,2008-10-31,-0.02944822874863537,M,torus,all_bands
monkeyM_session-o081031013-23_lfp-3,2008-10-31,0.05523045489996756,M,torus,all_bands
monkeyM_session-o081107007-13_lfp-1,2008-11-07,0.0126013451095848,M,torus,all_bands
monkeyM_session-o081107007-13_lfp-2,2008-11-07,0.01171756171756172,M,torus,all_bands
monkeyM_session-o081113002-9_lfp-1,2008-11-13,-0.03277505254249444,M,torus,all_bands
monkeyM_session-o081113002-9_lfp-2,2008-11-13,-0.02931570058971475,M,torus,all_bands
monkeyM_session-o081127010-14_lfp-1,2008-11-27,-0.12276714766977428,M,torus,all_bands
monkeyM_session-o081202001-7_lfp-2,2008-12-02,-0.041146036170719436,M,torus,all_bands
monkeyM_session-o081202001-7_lfp-4,2008-12-02,-0.07478080422426622,M,torus,all_bands
monkeyM_session-o080416002-18_lfp-1,2008-04-16,-0.009553190670903794,M,torus_power_frequency,power_frequency
monkeyM_session-o080416002-18_lfp-2,2008-04-16,0.10947002841690338,M,torus_power_frequency,power_frequency
monkeyM_session-o080417003-14_lfp-1,2008-04-17,0.044902282969433605,M,torus_power_frequency,power_frequency
monkeyM_session-o080417003-14_lfp-4,2008-04-17,0.04392256130257119,M,torus_power_frequency,power_frequency
monkeyM_session-o080422011-21_lfp-2,2008-04-22,-0.07881977837185,M,torus_power_frequency,power_frequency
monkeyM_session-o080423001-5_lfp-6,2008-04-23,-0.010924101441342815,M,torus_power_frequency,power_frequency
monkeyM_session-o080423001-5_lfp-8,2008-04-23,0.021364841720792754,M,torus_power_frequency,power_frequency
monkeyM_session-o080424002-11_lfp-1,2008-04-24,-0.06032811218478559,M,torus_power_frequency,power_frequency
monkeyM_session-o080424012-22_lfp-1,2008-04-24,-0.017236971446600108,M,torus_power_frequency,power_frequency
monkeyM_session-o080425003-12_lfp-1,2008-04-25,-0.037564431574474616,M,torus_power_frequency,power_frequency
monkeyM_session-o080429002-7_lfp-2,2008-04-29,0.0002231362021405392,M,torus_power_frequency,power_frequency
monkeyM_session-o080430002-12_lfp-1,2008-04-30,0.018070314547394384,M,torus_power_frequency,power_frequency
monkeyM_session-o080430013-23_lfp-1,2008-04-30,-0.0575025241691908,M,torus_power_frequency,power_frequency
monkeyM_session-o080430013-23_lfp-2,2008-04-30,0.0005648453466871178,M,torus_power_frequency,power_frequency
