recording,outer_fold,family,horizon_ms,trial_index,status,mse,nmse,r2,pearson,nmse_persistence,r2_persistence,pearson_persistence,nmse_improvement,persistence_skill,monkey,day,raw_trial_index,original_trial_number
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,55,ok,3.364618154395073e-11,5.5658257915254914e-11,0.9999999999443416,0.9999999999722246,0.0290730696471436,0.9709269303528564,0.9856271946899168,0.0290730695914854,0.9999999980855734,T,2007-03-16,40,117
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,68,ok,3.636062623342691e-11,3.8960913699969344e-11,0.999999999961039,0.9999999999805274,0.0287696036087285,0.9712303963912714,0.9857824681384362,0.0287696035697676,0.9999999986457612,T,2007-03-16,83,503
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,72,ok,3.7929769929952486e-11,4.628037455009198e-11,0.9999999999537196,0.999999999976884,0.0257965969657155,0.9742034030342844,0.987143330384636,0.0257965969194351,0.9999999982059504,T,2007-03-16,95,323
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,77,ok,4.2551002482295806e-11,2.858771688846485e-11,0.9999999999714124,0.9999999999857274,0.0203224641672179,0.979677535832782,0.9898357460892012,0.0203224641386302,0.9999999985932948,T,2007-03-16,80,177
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,83,ok,4.316007385370248e-11,3.247559431024275e-11,0.9999999999675244,0.9999999999837644,0.0198524690600031,0.9801475309399968,0.9900919031528368,0.0198524690275275,0.9999999983641534,T,2007-03-16,68,420
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,86,ok,4.932017618478048e-11,2.918076324941151e-11,0.9999999999708192,0.9999999999855096,0.0134244571242491,0.9865755428757508,0.9932772546362668,0.0134244570950683,0.9999999978262984,T,2007-03-16,77,14
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,89,ok,2.887448698865708e-11,2.7402450870411927e-11,0.9999999999725976,0.9999999999863288,0.0213174502208963,0.9786825497791036,0.9893165749152038,0.0213174501934938,0.999999998714553,T,2007-03-16,94,406
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,104,ok,4.960549081982335e-11,2.592288596045327e-11,0.9999999999740772,0.9999999999873036,0.0163560846752252,0.9836439153247748,0.9918065355378916,0.0163560846493023,0.9999999984150922,T,2007-03-16,133,691
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,105,ok,2.008832233123864e-11,3.4778567580866216e-11,0.9999999999652216,0.9999999999827952,0.0168545781830394,0.9831454218169604,0.9915708526917484,0.0168545781482609,0.9999999979365508,T,2007-03-16,113,489
monkeyT_session-y070316009-12_lfp-8,0,embedding,1,106,ok,2.9538424419912387e-11,4.4631888873859206e-11,0.999999999955368,0.9999999999777012,0.0314400122163397,0.9685599877836604,0.9845438119976752,0.0314400121717078,0.9999999985804112,T,2007-03-16,119,17
