recording,outer_fold,inner_fold,p,pole_index,real,imaginary,magnitude,frequency_hz
monkeyT_session-y070316009-12_lfp-8,0,1,7,0,0.905407222140014,0.3870715452851258,0.9846758954461676,64.29789060976391
monkeyT_session-y070316009-12_lfp-8,0,1,7,1,0.905407222140014,-0.3870715452851258,0.9846758954461676,-64.29789060976391
monkeyT_session-y070316009-12_lfp-8,0,1,7,2,0.9516876602873536,0.2899285088266119,0.9948708172288704,47.064401304139565
monkeyT_session-y070316009-12_lfp-8,0,1,7,3,0.9516876602873536,-0.2899285088266119,0.9948708172288704,-47.064401304139565
monkeyT_session-y070316009-12_lfp-8,0,1,7,4,0.9930183628268492,0.0,0.9930183628268492,0.0
monkeyT_session-y070316009-12_lfp-8,0,1,7,5,0.9855022824025276,0.1421052423283467,0.995695057996066,22.792363687122645
monkeyT_session-y070316009-12_lfp-8,0,1,7,6,0.9855022824025276,-0.1421052423283467,0.995695057996066,-22.792363687122645
monkeyT_session-y070316009-12_lfp-8,0,2,7,0,0.9046307119140676,0.3887593542197294,0.9846271174569048,64.59808485676812
monkeyT_session-y070316009-12_lfp-8,0,2,7,1,0.9046307119140676,-0.3887593542197294,0.9846271174569048,-64.59808485676812
monkeyT_session-y070316009-12_lfp-8,0,2,7,2,0.9512196558373416,0.2914700552777596,0.9948736737771942,47.32212467201718
monkeyT_session-y070316009-12_lfp-8,0,2,7,3,0.9512196558373416,-0.2914700552777596,0.9948736737771942,-47.32212467201718
monkeyT_session-y070316009-12_lfp-8,0,2,7,4,0.9937575864585392,0.0,0.9937575864585392,0.0
monkeyT_session-y070316009-12_lfp-8,0,2,7,5,0.9852980992376374,0.1432130228954713,0.995651703301993,22.972287923005577
monkeyT_session-y070316009-12_lfp-8,0,2,7,6,0.9852980992376374,-0.1432130228954713,0.995651703301993,-22.972287923005577
monkeyT_session-y070316009-12_lfp-8,0,0,8,0,0.8619004013493181,0.4606776910217664,0.9772902521008084,78.12246194074271
monkeyT_session-y070316009-12_lfp-8,0,0,8,1,0.8619004013493181,-0.4606776910217664,0.9772902521008084,-78.12246194074271
monkeyT_session-y070316009-12_lfp-8,0,0,8,2,0.9453778319169236,0.309621488408078,0.9947887771602454,50.37272884258488
monkeyT_session-y070316009-12_lfp-8,0,0,8,3,0.9453778319169236,-0.309621488408078,0.9947887771602454,-50.37272884258488
monkeyT_session-y070316009-12_lfp-8,0,0,8,4,0.9702575385465664,0.175683755522131,0.9860347220360964,28.50916858292205
monkeyT_session-y070316009-12_lfp-8,0,0,8,5,0.9702575385465664,-0.175683755522131,0.9860347220360964,-28.50916858292205
monkeyT_session-y070316009-12_lfp-8,0,0,8,6,0.9796626952106636,0.0771841246136685,0.9826985221723904,12.51340073549172
monkeyT_session-y070316009-12_lfp-8,0,0,8,7,0.9796626952106636,-0.0771841246136685,0.9826985221723904,-12.51340073549172
monkeyT_session-y070316009-12_lfp-8,0,1,8,0,0.860247178547352,0.462110231437749,0.9765096385587444,78.45538841709384
monkeyT_session-y070316009-12_lfp-8,0,1,8,1,0.860247178547352,-0.462110231437749,0.9765096385587444,-78.45538841709384
monkeyT_session-y070316009-12_lfp-8,0,1,8,2,0.9459342112812748,0.308790650900925,0.9950593942856598,50.218743299583
monkeyT_session-y070316009-12_lfp-8,0,1,8,3,0.9459342112812748,-0.308790650900925,0.9950593942856598,-50.218743299583
monkeyT_session-y070316009-12_lfp-8,0,1,8,4,0.9705751466938036,0.1745219593409278,0.9861409785988484,28.315531519326164
monkeyT_session-y070316009-12_lfp-8,0,1,8,5,0.9705751466938036,-0.1745219593409278,0.9861409785988484,-28.315531519326164
monkeyT_session-y070316009-12_lfp-8,0,1,8,6,0.9796403461707464,0.0820962244280847,0.983074258594378,13.306476549522918
monkeyT_session-y070316009-12_lfp-8,0,1,8,7,0.9796403461707464,-0.0820962244280847,0.983074258594378,-13.306476549522918
monkeyT_session-y070316009-12_lfp-8,0,2,8,0,0.8597619266186384,0.4626509715698633,0.9763383081481192,78.57047399900557
monkeyT_session-y070316009-12_lfp-8,0,2,8,1,0.8597619266186384,-0.4626509715698633,0.9763383081481192,-78.57047399900557
monkeyT_session-y070316009-12_lfp-8,0,2,8,2,0.9455788071161154,0.3100743025540751,0.995120773359461,50.43154837061327
monkeyT_session-y070316009-12_lfp-8,0,2,8,3,0.9455788071161154,-0.3100743025540751,0.995120773359461,-50.43154837061327
