recording,monkey,day,outer_fold,pole_index,real,imaginary,magnitude,frequency_hz
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,3,-0.6349601925245167,-0.5567793687048858,0.8444984970419915,-385.4259864953448
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,4,0.2960603864287053,0.6977500417581277,0.7579623164681627,186.1337127820115
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,5,0.2960603864287053,-0.6977500417581277,0.7579623164681627,-186.1337127820115
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,6,0.4703381062912592,0.6202675070236585,0.7784277195083639,146.74329967855414
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,7,0.4703381062912592,-0.6202675070236585,0.7784277195083639,-146.74329967855414
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,8,0.66984697670044,0.5107549311143721,0.8423571521939889,103.68149221631832
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,9,0.66984697670044,-0.5107549311143721,0.8423571521939889,-103.68149221631832
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,10,0.8440177081449571,0.4055270269373172,0.9363856370314988,71.28608225516317
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,11,0.8440177081449571,-0.4055270269373172,0.9363856370314988,-71.28608225516317
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,12,0.9376488474864496,0.3042483072141756,0.9857750218155046,49.93669588292184
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,13,0.9376488474864496,-0.3042483072141756,0.9857750218155046,-49.93669588292184
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,14,0.9691539226035596,0.0,0.9691539226035596,0.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,15,0.9700918477453626,0.1342487825536275,0.9793369842291992,21.886078878931198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,16,0.9700918477453626,-0.1342487825536275,0.9793369842291992,-21.886078878931198
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,17,0.9047922826983686,0.1902646334001745,0.924580826944528,32.98733710827128
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,2,18,0.9047922826983686,-0.1902646334001745,0.924580826944528,-32.98733710827128
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,0,-0.8143677248701533,0.0,0.8143677248701533,500.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,1,-0.6850430237669443,0.4531167951100949,0.8213396218511572,406.9934520685134
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,2,-0.6850430237669443,-0.4531167951100949,0.8213396218511572,-406.9934520685134
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,3,0.4148804917041017,0.7472796342512343,0.8547237414295309,169.33750644794276
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,4,0.4148804917041017,-0.7472796342512343,0.8547237414295309,-169.33750644794276
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,5,0.6664839246718486,0.5604714810631725,0.8708209362039572,111.28262713323213
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,6,0.6664839246718486,-0.5604714810631725,0.8708209362039572,-111.28262713323213
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,7,0.8433341214484407,0.4123888985390205,0.9387635719591167,72.38486579395072
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,8,0.8433341214484407,-0.4123888985390205,0.9387635719591167,-72.38486579395072
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,9,0.9366904052026022,0.3053898677959768,0.9852166698503732,50.1598905455288
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,10,0.9366904052026022,-0.3053898677959768,0.9852166698503732,-50.1598905455288
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,11,0.9669959659865668,0.0,0.9669959659865668,0.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,12,0.971028430552036,0.134017602832906,0.9802331002416868,21.828052230047145
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,13,0.971028430552036,-0.134017602832906,0.9802331002416868,-21.828052230047145
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,14,0.9024751533403474,0.2002655381635057,0.924428303424664,34.75442953699197
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,3,15,0.9024751533403474,-0.2002655381635057,0.924428303424664,-34.75442953699197
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,0,-0.824565126108011,0.1959730962370868,0.8475335401282186,462.8629084054324
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,1,-0.824565126108011,-0.1959730962370868,0.8475335401282186,-462.8629084054324
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,2,-0.6351638134028503,0.5633272182078606,0.8489821109012,384.52822037872033
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,3,-0.6351638134028503,-0.5633272182078606,0.8489821109012,-384.52822037872033
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,4,0.2811517235926298,0.7056871172874859,0.7596318839968663,189.65901113987545
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,5,0.2811517235926298,-0.7056871172874859,0.7596318839968663,-189.65901113987545
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,6,0.4845919757263851,0.6386643498281117,0.8016991547206259,146.69523277579583
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,7,0.4845919757263851,-0.6386643498281117,0.8016991547206259,-146.69523277579583
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,8,0.6818110267069095,0.5085823452297896,0.850601127449619,102.00086194520205
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,9,0.6818110267069095,-0.5085823452297896,0.850601127449619,-102.00086194520205
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,10,0.8424366569342912,0.4022580849853362,0.9335475820132012,70.90048679413121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,11,0.8424366569342912,-0.4022580849853362,0.9335475820132012,-70.90048679413121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,12,0.9379089878995694,0.3048115729995427,0.9861964127988146,50.010202011858354
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,13,0.9379089878995694,-0.3048115729995427,0.9861964127988146,-50.010202011858354
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,14,0.9677731033448144,0.0,0.9677731033448144,0.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,15,0.9700561635510294,0.1339832344469793,0.979265269248438,21.84412314572989
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,16,0.9700561635510294,-0.1339832344469793,0.979265269248438,-21.84412314572989
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,17,0.9067996259555268,0.1907985847556287,0.9266550931052148,33.00613412282348
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,4,18,0.9067996259555268,-0.1907985847556287,0.9266550931052148,-33.00613412282348
