lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,pre_go,condition,all_band_power,ok,0.5,0.49503456945317414,4,84,21
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,peri_go,direction,all_band_power,ok,0.4883720930232558,0.4880952380952381,2,86,43
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,peri_go,delay,all_band_power,ok,0.5333333333333333,0.533102766798419,2,90,45
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,peri_go,condition,all_band_power,ok,0.27380952380952384,0.2703870625662778,4,84,21
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,movement,direction,all_band_power,ok,0.6511627906976745,0.6511627906976745,2,86,43
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,movement,delay,all_band_power,ok,0.4888888888888889,0.48863636363636365,2,90,45
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,movement,condition,all_band_power,ok,0.40476190476190477,0.39528168246703715,4,84,21
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,post_go,direction,all_band_power,ok,0.6395348837209303,0.6394861392832996,2,86,43
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,post_go,delay,all_band_power,ok,0.4,0.4,2,90,45
monkeyM_session-o080404002-6_lfp-1,M,o080404002-6,1,post_go,condition,all_band_power,ok,0.39285714285714285,0.38935508935508933,4,84,21
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,pre_go,direction,all_band_power,ok,0.5930232558139535,0.5929682217714672,2,86,43
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,pre_go,delay,all_band_power,ok,0.7444444444444445,0.7441601779755284,2,90,45
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,pre_go,condition,all_band_power,ok,0.4166666666666667,0.4062764650530608,4,84,21
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,peri_go,direction,all_band_power,ok,0.5813953488372093,0.5811688311688312,2,86,43
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,peri_go,delay,all_band_power,ok,0.5444444444444444,0.5439377085650723,2,90,45
monkeyM_session-o080404002-6_lfp-2,M,o080404002-6,2,peri_go,condition,all_band_power,ok,0.32142857142857145,0.3152149314646242,4,84,21
