analysis_epoch,target,lfp_uid,monkey,session_id,lfp_id,feature_set,feature_label,source_relevant_band,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n,torus_tau,torus_tau_ms,torus_embedding_dim,torus_param_source,torus_param_id,torus_fit_success_fraction,cache_path
movement,direction,monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,all_band_power,All band power,beta,ok,0.1919191919191919,0.1805334110780363,6,198,33,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,0.9951690821256038,nonlinear_refit/monkeyM_session-o080731011-18_lfp-6_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,torus_features,Torus features,beta,ok,0.18181818181818182,0.18102003754177667,6,198,33,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,0.9951690821256038,nonlinear_refit/monkeyM_session-o080731011-18_lfp-6_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,torus_plus_relevant_band,Torus + Relevant band,beta,ok,0.20202020202020202,0.2016746382805289,6,198,33,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,0.9951690821256038,nonlinear_refit/monkeyM_session-o080731011-18_lfp-6_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,torus_plus_average_psd,Torus + Average PSD,beta,ok,0.21717171717171718,0.21620987470910102,6,198,33,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,0.9951690821256038,nonlinear_refit/monkeyM_session-o080731011-18_lfp-6_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080731011-18_lfp-6,M,o080731011-18,6,torus_plus_all_band_power,Torus + All band power,beta,ok,0.24242424242424243,0.24121858989456488,6,198,33,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,0.9951690821256038,nonlinear_refit/monkeyM_session-o080731011-18_lfp-6_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,delta,Delta (2-4 Hz),beta,ok,0.18181818181818182,0.14621957420445217,6,264,44,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,theta,Theta (4-8 Hz),beta,ok,0.14393939393939395,0.12817483228662832,6,264,44,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,alpha,Alpha (8-13 Hz),beta,ok,0.19696969696969696,0.16120531940206892,6,264,44,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,relevant_band,Relevant band (13-30 Hz),beta,ok,0.20454545454545456,0.16863040448251065,6,264,44,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,low_gamma,Low gamma (30-55 Hz),beta,ok,0.18181818181818182,0.13623069041814825,6,264,44,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,average_psd,Average PSD,beta,ok,0.20833333333333334,0.1824591942521897,6,264,44,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,all_band_power,All band power,beta,ok,0.20454545454545456,0.18875721228662404,6,264,44,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,torus_features,Torus features,beta,ok,0.25757575757575757,0.25063467309294557,6,264,44,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,torus_plus_relevant_band,Torus + Relevant band,beta,ok,0.23863636363636365,0.23493796993615765,6,264,44,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,torus_plus_average_psd,Torus + Average PSD,beta,ok,0.23863636363636365,0.2333824421504952,6,264,44,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-5,M,o080801001-7,5,torus_plus_all_band_power,Torus + All band power,beta,ok,0.23484848484848486,0.22900188916938888,6,264,44,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,delta,Delta (2-4 Hz),beta,ok,0.12878787878787878,0.1087831873631671,6,264,44,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-6_movement_tau12_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,theta,Theta (4-8 Hz),beta,ok,0.17424242424242425,0.15747006504901875,6,264,44,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-6_movement_tau12_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,alpha,Alpha (8-13 Hz),beta,ok,0.16287878787878787,0.13272665839456949,6,264,44,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-6_movement_tau12_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,relevant_band,Relevant band (13-30 Hz),beta,ok,0.14393939393939395,0.11431668474662104,6,264,44,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-6_movement_tau12_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,low_gamma,Low gamma (30-55 Hz),beta,ok,0.14772727272727273,0.13599069512862616,6,264,44,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-6_movement_tau12_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,average_psd,Average PSD,beta,ok,0.1590909090909091,0.134281030564862,6,264,44,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-6_movement_tau12_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,all_band_power,All band power,beta,ok,0.11363636363636363,0.1064340412681153,6,264,44,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-6_movement_tau12_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,torus_features,Torus features,beta,ok,0.17803030303030304,0.17288543838524525,6,264,44,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-6_movement_tau12_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,torus_plus_relevant_band,Torus + Relevant band,beta,ok,0.17045454545454544,0.1641977772535905,6,264,44,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-6_movement_tau12_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,torus_plus_average_psd,Torus + Average PSD,beta,ok,0.1590909090909091,0.15333309102933917,6,264,44,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-6_movement_tau12_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801001-7_lfp-6,M,o080801001-7,6,torus_plus_all_band_power,Torus + All band power,beta,ok,0.1590909090909091,0.15453804781018282,6,264,44,12,12.0,7,pertrace_unsupervised_movement_signal,pertrace_tau12_embed7,0.9963636363636365,nonlinear_refit/monkeyM_session-o080801001-7_lfp-6_movement_tau12_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,delta,Delta (2-4 Hz),beta,ok,0.13725490196078433,0.1340889067451181,6,102,17,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9918032786885246,nonlinear_refit/monkeyM_session-o080801008-10_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,theta,Theta (4-8 Hz),beta,ok,0.21568627450980393,0.18294853294853294,6,102,17,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9918032786885246,nonlinear_refit/monkeyM_session-o080801008-10_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,alpha,Alpha (8-13 Hz),beta,ok,0.20588235294117646,0.15292489920617033,6,102,17,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9918032786885246,nonlinear_refit/monkeyM_session-o080801008-10_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,relevant_band,Relevant band (13-30 Hz),beta,ok,0.23529411764705882,0.2049937325667954,6,102,17,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9918032786885246,nonlinear_refit/monkeyM_session-o080801008-10_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,low_gamma,Low gamma (30-55 Hz),beta,ok,0.1568627450980392,0.15169184161119645,6,102,17,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9918032786885246,nonlinear_refit/monkeyM_session-o080801008-10_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,average_psd,Average PSD,beta,ok,0.22549019607843138,0.17846539852958335,6,102,17,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9918032786885246,nonlinear_refit/monkeyM_session-o080801008-10_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,all_band_power,All band power,beta,ok,0.21568627450980393,0.1946934404332159,6,102,17,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9918032786885246,nonlinear_refit/monkeyM_session-o080801008-10_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,torus_features,Torus features,beta,ok,0.21568627450980393,0.20526223268158753,6,102,17,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9918032786885246,nonlinear_refit/monkeyM_session-o080801008-10_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,torus_plus_relevant_band,Torus + Relevant band,beta,ok,0.19607843137254902,0.18400185197889649,6,102,17,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9918032786885246,nonlinear_refit/monkeyM_session-o080801008-10_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,torus_plus_average_psd,Torus + Average PSD,beta,ok,0.19607843137254902,0.19278322035674975,6,102,17,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9918032786885246,nonlinear_refit/monkeyM_session-o080801008-10_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-5,M,o080801008-10,5,torus_plus_all_band_power,Torus + All band power,beta,ok,0.18627450980392157,0.17155846322512988,6,102,17,16,16.0,9,pertrace_unsupervised_movement_signal,pertrace_tau16_embed9,0.9918032786885246,nonlinear_refit/monkeyM_session-o080801008-10_lfp-5_movement_tau16_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,delta,Delta (2-4 Hz),beta,ok,0.16666666666666666,0.11793191127868548,6,102,17,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,1.0,nonlinear_refit/monkeyM_session-o080801008-10_lfp-7_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,theta,Theta (4-8 Hz),beta,ok,0.1568627450980392,0.13870555094263648,6,102,17,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,1.0,nonlinear_refit/monkeyM_session-o080801008-10_lfp-7_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,alpha,Alpha (8-13 Hz),beta,ok,0.13725490196078433,0.1254584423688306,6,102,17,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,1.0,nonlinear_refit/monkeyM_session-o080801008-10_lfp-7_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,relevant_band,Relevant band (13-30 Hz),beta,ok,0.16666666666666666,0.138618080240681,6,102,17,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,1.0,nonlinear_refit/monkeyM_session-o080801008-10_lfp-7_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,low_gamma,Low gamma (30-55 Hz),beta,ok,0.11764705882352941,0.10286330049261083,6,102,17,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,1.0,nonlinear_refit/monkeyM_session-o080801008-10_lfp-7_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,average_psd,Average PSD,beta,ok,0.14705882352941177,0.11291103118404455,6,102,17,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,1.0,nonlinear_refit/monkeyM_session-o080801008-10_lfp-7_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,all_band_power,All band power,beta,ok,0.20588235294117646,0.1992899786910676,6,102,17,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,1.0,nonlinear_refit/monkeyM_session-o080801008-10_lfp-7_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,torus_features,Torus features,beta,ok,0.2549019607843137,0.24495479021341093,6,102,17,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,1.0,nonlinear_refit/monkeyM_session-o080801008-10_lfp-7_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,torus_plus_relevant_band,Torus + Relevant band,beta,ok,0.2549019607843137,0.24365212955476648,6,102,17,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,1.0,nonlinear_refit/monkeyM_session-o080801008-10_lfp-7_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,torus_plus_average_psd,Torus + Average PSD,beta,ok,0.2549019607843137,0.24318106205485948,6,102,17,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,1.0,nonlinear_refit/monkeyM_session-o080801008-10_lfp-7_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801008-10_lfp-7,M,o080801008-10,7,torus_plus_all_band_power,Torus + All band power,beta,ok,0.2549019607843137,0.25066310550181514,6,102,17,13,13.0,9,pertrace_unsupervised_movement_signal,pertrace_tau13_embed9,1.0,nonlinear_refit/monkeyM_session-o080801008-10_lfp-7_movement_tau13_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,delta,Delta (2-4 Hz),beta,ok,0.1597222222222222,0.14144812514377733,6,144,24,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9,0.9931972789115646,nonlinear_refit/monkeyM_session-o080801011-14_lfp-7_movement_tau12_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,theta,Theta (4-8 Hz),beta,ok,0.16666666666666666,0.14776729896759905,6,144,24,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9,0.9931972789115646,nonlinear_refit/monkeyM_session-o080801011-14_lfp-7_movement_tau12_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,alpha,Alpha (8-13 Hz),beta,ok,0.1875,0.162619532852091,6,144,24,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9,0.9931972789115646,nonlinear_refit/monkeyM_session-o080801011-14_lfp-7_movement_tau12_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,relevant_band,Relevant band (13-30 Hz),beta,ok,0.2222222222222222,0.19410637152572638,6,144,24,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9,0.9931972789115646,nonlinear_refit/monkeyM_session-o080801011-14_lfp-7_movement_tau12_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,low_gamma,Low gamma (30-55 Hz),beta,ok,0.1388888888888889,0.12325992543910218,6,144,24,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9,0.9931972789115646,nonlinear_refit/monkeyM_session-o080801011-14_lfp-7_movement_tau12_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,average_psd,Average PSD,beta,ok,0.19444444444444445,0.16127349641135283,6,144,24,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9,0.9931972789115646,nonlinear_refit/monkeyM_session-o080801011-14_lfp-7_movement_tau12_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,all_band_power,All band power,beta,ok,0.1597222222222222,0.1530416149688387,6,144,24,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9,0.9931972789115646,nonlinear_refit/monkeyM_session-o080801011-14_lfp-7_movement_tau12_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,torus_features,Torus features,beta,ok,0.2361111111111111,0.23352546923975495,6,144,24,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9,0.9931972789115646,nonlinear_refit/monkeyM_session-o080801011-14_lfp-7_movement_tau12_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,torus_plus_relevant_band,Torus + Relevant band,beta,ok,0.25,0.24768373864118545,6,144,24,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9,0.9931972789115646,nonlinear_refit/monkeyM_session-o080801011-14_lfp-7_movement_tau12_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,torus_plus_average_psd,Torus + Average PSD,beta,ok,0.20833333333333334,0.20540827293935007,6,144,24,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9,0.9931972789115646,nonlinear_refit/monkeyM_session-o080801011-14_lfp-7_movement_tau12_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080801011-14_lfp-7,M,o080801011-14,7,torus_plus_all_band_power,Torus + All band power,beta,ok,0.1736111111111111,0.16997425570230526,6,144,24,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9,0.9931972789115646,nonlinear_refit/monkeyM_session-o080801011-14_lfp-7_movement_tau12_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,delta,Delta (2-4 Hz),beta,ok,0.14666666666666667,0.1304889444221448,6,150,25,11,11.0,7,pertrace_unsupervised_movement_signal,pertrace_tau11_embed7,1.0,nonlinear_refit/monkeyM_session-o080806001-5_lfp-7_movement_tau11_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,theta,Theta (4-8 Hz),beta,ok,0.12666666666666668,0.11172417853851839,6,150,25,11,11.0,7,pertrace_unsupervised_movement_signal,pertrace_tau11_embed7,1.0,nonlinear_refit/monkeyM_session-o080806001-5_lfp-7_movement_tau11_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,alpha,Alpha (8-13 Hz),beta,ok,0.18,0.15585554750314476,6,150,25,11,11.0,7,pertrace_unsupervised_movement_signal,pertrace_tau11_embed7,1.0,nonlinear_refit/monkeyM_session-o080806001-5_lfp-7_movement_tau11_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,relevant_band,Relevant band (13-30 Hz),beta,ok,0.18666666666666668,0.16780483492478052,6,150,25,11,11.0,7,pertrace_unsupervised_movement_signal,pertrace_tau11_embed7,1.0,nonlinear_refit/monkeyM_session-o080806001-5_lfp-7_movement_tau11_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,low_gamma,Low gamma (30-55 Hz),beta,ok,0.20666666666666667,0.16182867052432268,6,150,25,11,11.0,7,pertrace_unsupervised_movement_signal,pertrace_tau11_embed7,1.0,nonlinear_refit/monkeyM_session-o080806001-5_lfp-7_movement_tau11_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,average_psd,Average PSD,beta,ok,0.22,0.17849499770390673,6,150,25,11,11.0,7,pertrace_unsupervised_movement_signal,pertrace_tau11_embed7,1.0,nonlinear_refit/monkeyM_session-o080806001-5_lfp-7_movement_tau11_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,all_band_power,All band power,beta,ok,0.13333333333333333,0.13223262779913025,6,150,25,11,11.0,7,pertrace_unsupervised_movement_signal,pertrace_tau11_embed7,1.0,nonlinear_refit/monkeyM_session-o080806001-5_lfp-7_movement_tau11_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,torus_features,Torus features,beta,ok,0.18666666666666668,0.1858824230794758,6,150,25,11,11.0,7,pertrace_unsupervised_movement_signal,pertrace_tau11_embed7,1.0,nonlinear_refit/monkeyM_session-o080806001-5_lfp-7_movement_tau11_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,torus_plus_relevant_band,Torus + Relevant band,beta,ok,0.22666666666666666,0.22774539194125895,6,150,25,11,11.0,7,pertrace_unsupervised_movement_signal,pertrace_tau11_embed7,1.0,nonlinear_refit/monkeyM_session-o080806001-5_lfp-7_movement_tau11_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,torus_plus_average_psd,Torus + Average PSD,beta,ok,0.19333333333333333,0.19101639204302912,6,150,25,11,11.0,7,pertrace_unsupervised_movement_signal,pertrace_tau11_embed7,1.0,nonlinear_refit/monkeyM_session-o080806001-5_lfp-7_movement_tau11_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080806001-5_lfp-7,M,o080806001-5,7,torus_plus_all_band_power,Torus + All band power,beta,ok,0.22666666666666666,0.2283556606251642,6,150,25,11,11.0,7,pertrace_unsupervised_movement_signal,pertrace_tau11_embed7,1.0,nonlinear_refit/monkeyM_session-o080806001-5_lfp-7_movement_tau11_embed7_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,delta,Delta (2-4 Hz),beta,ok,0.14215686274509803,0.1226800694946787,6,204,34,32,32.0,9,pertrace_unsupervised_movement_signal,pertrace_tau32_embed9,0.9904306220095692,nonlinear_refit/monkeyM_session-o080808001-5_lfp-5_movement_tau32_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,theta,Theta (4-8 Hz),beta,ok,0.17647058823529413,0.17660166428873791,6,204,34,32,32.0,9,pertrace_unsupervised_movement_signal,pertrace_tau32_embed9,0.9904306220095692,nonlinear_refit/monkeyM_session-o080808001-5_lfp-5_movement_tau32_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,alpha,Alpha (8-13 Hz),beta,ok,0.22549019607843138,0.1817849879048271,6,204,34,32,32.0,9,pertrace_unsupervised_movement_signal,pertrace_tau32_embed9,0.9904306220095692,nonlinear_refit/monkeyM_session-o080808001-5_lfp-5_movement_tau32_embed9_pts300_nfev1200.npz
movement,direction,monkeyM_session-o080808001-5_lfp-5,M,o080808001-5,5,relevant_band,Relevant band (13-30 Hz),beta,ok,0.2107843137254902,0.16371721743868925,6,204,34,32,32.0,9,pertrace_unsupervised_movement_signal,pertrace_tau32_embed9,0.9904306220095692,nonlinear_refit/monkeyM_session-o080808001-5_lfp-5_movement_tau32_embed9_pts300_nfev1200.npz
