lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n,torus_fit_success_fraction,torus_tau,torus_tau_ms,torus_embedding_dim,torus_param_source,torus_param_id
monkeyM_session-o081002010-22_lfp-2,M,o081002010-22,2,movement,direction,delta,ok,0.18571428571428572,0.12841083558931168,6,210,35,1.0,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o081002010-22_lfp-2,M,o081002010-22,2,movement,direction,theta,ok,0.1523809523809524,0.13797087804784938,6,210,35,1.0,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o081002010-22_lfp-2,M,o081002010-22,2,movement,direction,alpha,ok,0.17142857142857143,0.16136258932622302,6,210,35,1.0,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o081002010-22_lfp-2,M,o081002010-22,2,movement,direction,beta,ok,0.18571428571428572,0.15245159647436687,6,210,35,1.0,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o081002010-22_lfp-2,M,o081002010-22,2,movement,direction,low_gamma,ok,0.19047619047619047,0.172234647936896,6,210,35,1.0,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o081002010-22_lfp-2,M,o081002010-22,2,movement,direction,average_psd,ok,0.1619047619047619,0.1265047481488029,6,210,35,1.0,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o081002010-22_lfp-2,M,o081002010-22,2,movement,direction,all_band_power,ok,0.19047619047619047,0.18264450421685355,6,210,35,1.0,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o081002010-22_lfp-2,M,o081002010-22,2,movement,direction,torus_nonlinear_15,ok,0.20952380952380953,0.20925506577313646,6,210,35,1.0,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o081002023-28_lfp-3,M,o081002023-28,3,movement,direction,delta,ok,0.43902439024390244,0.4386904761904762,2,82,41,1.0,27,27.0,7,pertrace_unsupervised_movement_signal,pertrace_tau27_embed7
monkeyM_session-o081002023-28_lfp-3,M,o081002023-28,3,movement,direction,theta,ok,0.6341463414634146,0.6332737030411449,2,82,41,1.0,27,27.0,7,pertrace_unsupervised_movement_signal,pertrace_tau27_embed7
monkeyM_session-o081002023-28_lfp-3,M,o081002023-28,3,movement,direction,alpha,ok,0.43902439024390244,0.43600478468899523,2,82,41,1.0,27,27.0,7,pertrace_unsupervised_movement_signal,pertrace_tau27_embed7
monkeyM_session-o081002023-28_lfp-3,M,o081002023-28,3,movement,direction,beta,ok,0.5365853658536586,0.5363095238095239,2,82,41,1.0,27,27.0,7,pertrace_unsupervised_movement_signal,pertrace_tau27_embed7
monkeyM_session-o081002023-28_lfp-3,M,o081002023-28,3,movement,direction,low_gamma,ok,0.5975609756097561,0.5975011155734047,2,82,41,1.0,27,27.0,7,pertrace_unsupervised_movement_signal,pertrace_tau27_embed7
monkeyM_session-o081002023-28_lfp-3,M,o081002023-28,3,movement,direction,average_psd,ok,0.5853658536585366,0.5831339712918661,2,82,41,1.0,27,27.0,7,pertrace_unsupervised_movement_signal,pertrace_tau27_embed7
monkeyM_session-o081002023-28_lfp-3,M,o081002023-28,3,movement,direction,all_band_power,ok,0.524390243902439,0.522615315718764,2,82,41,1.0,27,27.0,7,pertrace_unsupervised_movement_signal,pertrace_tau27_embed7
monkeyM_session-o081002023-28_lfp-3,M,o081002023-28,3,movement,direction,torus_nonlinear_15,ok,0.5121951219512195,0.5119047619047619,2,82,41,1.0,27,27.0,7,pertrace_unsupervised_movement_signal,pertrace_tau27_embed7
monkeyM_session-o081003003-14_lfp-1,M,o081003003-14,1,movement,direction,delta,ok,0.16228070175438597,0.11919857084817982,6,228,38,0.9957983193277311,18,18.0,9,pertrace_unsupervised_movement_signal,pertrace_tau18_embed9
monkeyM_session-o081003003-14_lfp-1,M,o081003003-14,1,movement,direction,theta,ok,0.18421052631578946,0.15885903405438537,6,228,38,0.9957983193277311,18,18.0,9,pertrace_unsupervised_movement_signal,pertrace_tau18_embed9
monkeyM_session-o081003003-14_lfp-1,M,o081003003-14,1,movement,direction,alpha,ok,0.18421052631578946,0.11838609255334054,6,228,38,0.9957983193277311,18,18.0,9,pertrace_unsupervised_movement_signal,pertrace_tau18_embed9
monkeyM_session-o081003003-14_lfp-1,M,o081003003-14,1,movement,direction,beta,ok,0.17543859649122806,0.1570293007691429,6,228,38,0.9957983193277311,18,18.0,9,pertrace_unsupervised_movement_signal,pertrace_tau18_embed9
monkeyM_session-o081003003-14_lfp-1,M,o081003003-14,1,movement,direction,low_gamma,ok,0.20614035087719298,0.17429091503352245,6,228,38,0.9957983193277311,18,18.0,9,pertrace_unsupervised_movement_signal,pertrace_tau18_embed9
monkeyM_session-o081003003-14_lfp-1,M,o081003003-14,1,movement,direction,average_psd,ok,0.17543859649122806,0.1563616054160416,6,228,38,0.9957983193277311,18,18.0,9,pertrace_unsupervised_movement_signal,pertrace_tau18_embed9
monkeyM_session-o081003003-14_lfp-1,M,o081003003-14,1,movement,direction,all_band_power,ok,0.20175438596491227,0.19563810329102996,6,228,38,0.9957983193277311,18,18.0,9,pertrace_unsupervised_movement_signal,pertrace_tau18_embed9
monkeyM_session-o081003003-14_lfp-1,M,o081003003-14,1,movement,direction,torus_nonlinear_15,ok,0.17982456140350878,0.18159037378060874,6,228,38,0.9957983193277311,18,18.0,9,pertrace_unsupervised_movement_signal,pertrace_tau18_embed9
monkeyM_session-o081003003-14_lfp-2,M,o081003003-14,2,movement,direction,delta,ok,0.16666666666666666,0.14820823415168605,6,228,38,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o081003003-14_lfp-2,M,o081003003-14,2,movement,direction,theta,ok,0.16666666666666666,0.14989355490119624,6,228,38,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o081003003-14_lfp-2,M,o081003003-14,2,movement,direction,alpha,ok,0.15789473684210525,0.1473927728284898,6,228,38,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o081003003-14_lfp-2,M,o081003003-14,2,movement,direction,beta,ok,0.14473684210526316,0.11505361444829258,6,228,38,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o081003003-14_lfp-2,M,o081003003-14,2,movement,direction,low_gamma,ok,0.15350877192982457,0.14656849452598233,6,228,38,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o081003003-14_lfp-2,M,o081003003-14,2,movement,direction,average_psd,ok,0.14035087719298245,0.11598052971125893,6,228,38,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o081003003-14_lfp-2,M,o081003003-14,2,movement,direction,all_band_power,ok,0.18421052631578946,0.17943134055060064,6,228,38,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o081003003-14_lfp-2,M,o081003003-14,2,movement,direction,torus_nonlinear_15,ok,0.19736842105263158,0.1927112777352603,6,228,38,1.0,17,17.0,9,pertrace_unsupervised_movement_signal,pertrace_tau17_embed9
monkeyM_session-o081003015-26_lfp-1,M,o081003015-26,1,movement,direction,delta,ok,0.21052631578947367,0.1712767406448262,6,228,38,0.9957627118644068,19,19.0,9,pertrace_unsupervised_movement_signal,pertrace_tau19_embed9
monkeyM_session-o081003015-26_lfp-1,M,o081003015-26,1,movement,direction,theta,ok,0.20614035087719298,0.1727997437956937,6,228,38,0.9957627118644068,19,19.0,9,pertrace_unsupervised_movement_signal,pertrace_tau19_embed9
monkeyM_session-o081003015-26_lfp-1,M,o081003015-26,1,movement,direction,alpha,ok,0.14912280701754385,0.14084026960933774,6,228,38,0.9957627118644068,19,19.0,9,pertrace_unsupervised_movement_signal,pertrace_tau19_embed9
monkeyM_session-o081003015-26_lfp-1,M,o081003015-26,1,movement,direction,beta,ok,0.21052631578947367,0.1616199499591026,6,228,38,0.9957627118644068,19,19.0,9,pertrace_unsupervised_movement_signal,pertrace_tau19_embed9
monkeyM_session-o081003015-26_lfp-1,M,o081003015-26,1,movement,direction,low_gamma,ok,0.20175438596491227,0.16630020463771714,6,228,38,0.9957627118644068,19,19.0,9,pertrace_unsupervised_movement_signal,pertrace_tau19_embed9
monkeyM_session-o081003015-26_lfp-1,M,o081003015-26,1,movement,direction,average_psd,ok,0.2631578947368421,0.22397611067554676,6,228,38,0.9957627118644068,19,19.0,9,pertrace_unsupervised_movement_signal,pertrace_tau19_embed9
monkeyM_session-o081003015-26_lfp-1,M,o081003015-26,1,movement,direction,all_band_power,ok,0.22807017543859648,0.2144514823092082,6,228,38,0.9957627118644068,19,19.0,9,pertrace_unsupervised_movement_signal,pertrace_tau19_embed9
monkeyM_session-o081003015-26_lfp-1,M,o081003015-26,1,movement,direction,torus_nonlinear_15,ok,0.19736842105263158,0.1923453369068204,6,228,38,0.9957627118644068,19,19.0,9,pertrace_unsupervised_movement_signal,pertrace_tau19_embed9
monkeyM_session-o081003015-26_lfp-2,M,o081003015-26,2,movement,direction,delta,ok,0.14473684210526316,0.13027929026699425,6,228,38,1.0,31,31.0,7,pertrace_unsupervised_movement_signal,pertrace_tau31_embed7
monkeyM_session-o081003015-26_lfp-2,M,o081003015-26,2,movement,direction,theta,ok,0.14912280701754385,0.12489512821341237,6,228,38,1.0,31,31.0,7,pertrace_unsupervised_movement_signal,pertrace_tau31_embed7
monkeyM_session-o081003015-26_lfp-2,M,o081003015-26,2,movement,direction,alpha,ok,0.18859649122807018,0.15871421400947194,6,228,38,1.0,31,31.0,7,pertrace_unsupervised_movement_signal,pertrace_tau31_embed7
monkeyM_session-o081003015-26_lfp-2,M,o081003015-26,2,movement,direction,beta,ok,0.18859649122807018,0.14857437711926877,6,228,38,1.0,31,31.0,7,pertrace_unsupervised_movement_signal,pertrace_tau31_embed7
monkeyM_session-o081003015-26_lfp-2,M,o081003015-26,2,movement,direction,low_gamma,ok,0.20614035087719298,0.16390658315972326,6,228,38,1.0,31,31.0,7,pertrace_unsupervised_movement_signal,pertrace_tau31_embed7
monkeyM_session-o081003015-26_lfp-2,M,o081003015-26,2,movement,direction,average_psd,ok,0.17105263157894737,0.12287160048354077,6,228,38,1.0,31,31.0,7,pertrace_unsupervised_movement_signal,pertrace_tau31_embed7
monkeyM_session-o081003015-26_lfp-2,M,o081003015-26,2,movement,direction,all_band_power,ok,0.18859649122807018,0.17243785809157888,6,228,38,1.0,31,31.0,7,pertrace_unsupervised_movement_signal,pertrace_tau31_embed7
monkeyM_session-o081003015-26_lfp-2,M,o081003015-26,2,movement,direction,torus_nonlinear_15,ok,0.21929824561403508,0.21928176918121298,6,228,38,1.0,31,31.0,7,pertrace_unsupervised_movement_signal,pertrace_tau31_embed7
monkeyM_session-o081008001-15_lfp-1,M,o081008001-15,1,movement,direction,delta,ok,0.14705882352941177,0.12745580368531187,6,204,34,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o081008001-15_lfp-1,M,o081008001-15,1,movement,direction,theta,ok,0.14705882352941177,0.1294202281972291,6,204,34,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o081008001-15_lfp-1,M,o081008001-15,1,movement,direction,alpha,ok,0.13725490196078433,0.1200030389939112,6,204,34,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o081008001-15_lfp-1,M,o081008001-15,1,movement,direction,beta,ok,0.16666666666666666,0.1506134951187407,6,204,34,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o081008001-15_lfp-1,M,o081008001-15,1,movement,direction,low_gamma,ok,0.11764705882352941,0.09467817639630594,6,204,34,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o081008001-15_lfp-1,M,o081008001-15,1,movement,direction,average_psd,ok,0.17647058823529413,0.13490546490546493,6,204,34,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o081008001-15_lfp-1,M,o081008001-15,1,movement,direction,all_band_power,ok,0.1323529411764706,0.11974203554202241,6,204,34,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o081008001-15_lfp-1,M,o081008001-15,1,movement,direction,torus_nonlinear_15,ok,0.18627450980392157,0.18453511464961925,6,204,34,1.0,16,16.0,7,pertrace_unsupervised_movement_signal,pertrace_tau16_embed7
monkeyM_session-o081008001-15_lfp-2,M,o081008001-15,2,movement,direction,delta,ok,0.11274509803921569,0.09487671925663456,6,204,34,0.9955357142857143,14,14.0,9,pertrace_unsupervised_movement_signal,pertrace_tau14_embed9
monkeyM_session-o081008001-15_lfp-2,M,o081008001-15,2,movement,direction,theta,ok,0.1323529411764706,0.11760263393895105,6,204,34,0.9955357142857143,14,14.0,9,pertrace_unsupervised_movement_signal,pertrace_tau14_embed9
monkeyM_session-o081008001-15_lfp-2,M,o081008001-15,2,movement,direction,alpha,ok,0.15196078431372548,0.13413482174901223,6,204,34,0.9955357142857143,14,14.0,9,pertrace_unsupervised_movement_signal,pertrace_tau14_embed9
monkeyM_session-o081008001-15_lfp-2,M,o081008001-15,2,movement,direction,beta,ok,0.11274509803921569,0.10723049387867456,6,204,34,0.9955357142857143,14,14.0,9,pertrace_unsupervised_movement_signal,pertrace_tau14_embed9
monkeyM_session-o081008001-15_lfp-2,M,o081008001-15,2,movement,direction,low_gamma,ok,0.12254901960784313,0.11559649477874001,6,204,34,0.9955357142857143,14,14.0,9,pertrace_unsupervised_movement_signal,pertrace_tau14_embed9
monkeyM_session-o081008001-15_lfp-2,M,o081008001-15,2,movement,direction,average_psd,ok,0.16176470588235295,0.16440423535940576,6,204,34,0.9955357142857143,14,14.0,9,pertrace_unsupervised_movement_signal,pertrace_tau14_embed9
monkeyM_session-o081008001-15_lfp-2,M,o081008001-15,2,movement,direction,all_band_power,ok,0.08333333333333333,0.08201936929974527,6,204,34,0.9955357142857143,14,14.0,9,pertrace_unsupervised_movement_signal,pertrace_tau14_embed9
monkeyM_session-o081008001-15_lfp-2,M,o081008001-15,2,movement,direction,torus_nonlinear_15,ok,0.1568627450980392,0.1532979305328064,6,204,34,0.9955357142857143,14,14.0,9,pertrace_unsupervised_movement_signal,pertrace_tau14_embed9
monkeyM_session-o081028001-12_lfp-4,M,o081028001-12,4,movement,direction,delta,ok,0.14516129032258066,0.12285354515018426,6,186,31,1.0,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyM_session-o081028001-12_lfp-4,M,o081028001-12,4,movement,direction,theta,ok,0.15053763440860216,0.12771037302831717,6,186,31,1.0,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyM_session-o081028001-12_lfp-4,M,o081028001-12,4,movement,direction,alpha,ok,0.16666666666666666,0.14876433259701555,6,186,31,1.0,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyM_session-o081028001-12_lfp-4,M,o081028001-12,4,movement,direction,beta,ok,0.1989247311827957,0.15447557340761223,6,186,31,1.0,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyM_session-o081028001-12_lfp-4,M,o081028001-12,4,movement,direction,low_gamma,ok,0.1935483870967742,0.1511886100588091,6,186,31,1.0,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyM_session-o081028001-12_lfp-4,M,o081028001-12,4,movement,direction,average_psd,ok,0.20967741935483872,0.17940782998558705,6,186,31,1.0,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyM_session-o081028001-12_lfp-4,M,o081028001-12,4,movement,direction,all_band_power,ok,0.1881720430107527,0.17998078941475168,6,186,31,1.0,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyM_session-o081028001-12_lfp-4,M,o081028001-12,4,movement,direction,torus_nonlinear_15,ok,0.24193548387096775,0.24238329894257218,6,186,31,1.0,23,23.0,5,pertrace_unsupervised_movement_signal,pertrace_tau23_embed5
monkeyM_session-o081028013-20_lfp-1,M,o081028013-20,1,movement,direction,delta,ok,0.5080645161290323,0.5054593004249754,2,124,62,0.9925925925925926,53,53.0,5,pertrace_unsupervised_movement_signal,pertrace_tau53_embed5
monkeyM_session-o081028013-20_lfp-1,M,o081028013-20,1,movement,direction,theta,ok,0.6048387096774194,0.6035753898349319,2,124,62,0.9925925925925926,53,53.0,5,pertrace_unsupervised_movement_signal,pertrace_tau53_embed5
monkeyM_session-o081028013-20_lfp-1,M,o081028013-20,1,movement,direction,alpha,ok,0.49193548387096775,0.4911080711354309,2,124,62,0.9925925925925926,53,53.0,5,pertrace_unsupervised_movement_signal,pertrace_tau53_embed5
monkeyM_session-o081028013-20_lfp-1,M,o081028013-20,1,movement,direction,beta,ok,0.4596774193548387,0.45964227642276423,2,124,62,0.9925925925925926,53,53.0,5,pertrace_unsupervised_movement_signal,pertrace_tau53_embed5
monkeyM_session-o081028013-20_lfp-1,M,o081028013-20,1,movement,direction,low_gamma,ok,0.47580645161290325,0.47495277180639695,2,124,62,0.9925925925925926,53,53.0,5,pertrace_unsupervised_movement_signal,pertrace_tau53_embed5
monkeyM_session-o081028013-20_lfp-1,M,o081028013-20,1,movement,direction,average_psd,ok,0.532258064516129,0.5317708333333333,2,124,62,0.9925925925925926,53,53.0,5,pertrace_unsupervised_movement_signal,pertrace_tau53_embed5
monkeyM_session-o081028013-20_lfp-1,M,o081028013-20,1,movement,direction,all_band_power,ok,0.5080645161290323,0.5064918118353233,2,124,62,0.9925925925925926,53,53.0,5,pertrace_unsupervised_movement_signal,pertrace_tau53_embed5
monkeyM_session-o081028013-20_lfp-1,M,o081028013-20,1,movement,direction,torus_nonlinear_15,ok,0.5080645161290323,0.5080325203252032,2,124,62,0.9925925925925926,53,53.0,5,pertrace_unsupervised_movement_signal,pertrace_tau53_embed5
monkeyM_session-o081028021-26_lfp-1,M,o081028021-26,1,movement,direction,delta,ok,0.36538461538461536,0.365149833518313,2,104,52,1.0,47,47.0,5,pertrace_unsupervised_movement_signal,pertrace_tau47_embed5
monkeyM_session-o081028021-26_lfp-1,M,o081028021-26,1,movement,direction,theta,ok,0.5,0.4907721280602636,2,104,52,1.0,47,47.0,5,pertrace_unsupervised_movement_signal,pertrace_tau47_embed5
monkeyM_session-o081028021-26_lfp-1,M,o081028021-26,1,movement,direction,alpha,ok,0.46153846153846156,0.45160075329566857,2,104,52,1.0,47,47.0,5,pertrace_unsupervised_movement_signal,pertrace_tau47_embed5
monkeyM_session-o081028021-26_lfp-1,M,o081028021-26,1,movement,direction,beta,ok,0.5096153846153846,0.5095700416088765,2,104,52,1.0,47,47.0,5,pertrace_unsupervised_movement_signal,pertrace_tau47_embed5
monkeyM_session-o081028021-26_lfp-1,M,o081028021-26,1,movement,direction,low_gamma,ok,0.5961538461538461,0.59375,2,104,52,1.0,47,47.0,5,pertrace_unsupervised_movement_signal,pertrace_tau47_embed5
monkeyM_session-o081028021-26_lfp-1,M,o081028021-26,1,movement,direction,average_psd,ok,0.5384615384615384,0.5384615384615384,2,104,52,1.0,47,47.0,5,pertrace_unsupervised_movement_signal,pertrace_tau47_embed5
monkeyM_session-o081028021-26_lfp-1,M,o081028021-26,1,movement,direction,all_band_power,ok,0.5865384615384616,0.5861941334320347,2,104,52,1.0,47,47.0,5,pertrace_unsupervised_movement_signal,pertrace_tau47_embed5
monkeyM_session-o081028021-26_lfp-1,M,o081028021-26,1,movement,direction,torus_nonlinear_15,ok,0.5673076923076923,0.5653385344106994,2,104,52,1.0,47,47.0,5,pertrace_unsupervised_movement_signal,pertrace_tau47_embed5
monkeyM_session-o081029001-11_lfp-3,M,o081029001-11,3,movement,direction,delta,ok,0.2037037037037037,0.16885704874835308,6,162,27,0.9890710382513661,22,22.0,5,pertrace_unsupervised_movement_signal,pertrace_tau22_embed5
monkeyM_session-o081029001-11_lfp-3,M,o081029001-11,3,movement,direction,theta,ok,0.15432098765432098,0.14925990569028336,6,162,27,0.9890710382513661,22,22.0,5,pertrace_unsupervised_movement_signal,pertrace_tau22_embed5
monkeyM_session-o081029001-11_lfp-3,M,o081029001-11,3,movement,direction,alpha,ok,0.09259259259259259,0.08700722076956495,6,162,27,0.9890710382513661,22,22.0,5,pertrace_unsupervised_movement_signal,pertrace_tau22_embed5
monkeyM_session-o081029001-11_lfp-3,M,o081029001-11,3,movement,direction,beta,ok,0.09259259259259259,0.08805317922964982,6,162,27,0.9890710382513661,22,22.0,5,pertrace_unsupervised_movement_signal,pertrace_tau22_embed5
monkeyM_session-o081029001-11_lfp-3,M,o081029001-11,3,movement,direction,low_gamma,ok,0.15432098765432098,0.11978380864488498,6,162,27,0.9890710382513661,22,22.0,5,pertrace_unsupervised_movement_signal,pertrace_tau22_embed5
monkeyM_session-o081029001-11_lfp-3,M,o081029001-11,3,movement,direction,average_psd,ok,0.14814814814814814,0.133297436479105,6,162,27,0.9890710382513661,22,22.0,5,pertrace_unsupervised_movement_signal,pertrace_tau22_embed5
monkeyM_session-o081029001-11_lfp-3,M,o081029001-11,3,movement,direction,all_band_power,ok,0.13580246913580246,0.11898591253429962,6,162,27,0.9890710382513661,22,22.0,5,pertrace_unsupervised_movement_signal,pertrace_tau22_embed5
monkeyM_session-o081029001-11_lfp-3,M,o081029001-11,3,movement,direction,torus_nonlinear_15,ok,0.1728395061728395,0.1726268859684947,6,162,27,0.9890710382513661,22,22.0,5,pertrace_unsupervised_movement_signal,pertrace_tau22_embed5
monkeyM_session-o081029012-25_lfp-3,M,o081029012-25,3,movement,direction,delta,ok,0.17261904761904762,0.13109927347928338,6,168,28,1.0,23,23.0,3,pertrace_unsupervised_movement_signal,pertrace_tau23_embed3
monkeyM_session-o081029012-25_lfp-3,M,o081029012-25,3,movement,direction,theta,ok,0.15476190476190477,0.12716952100513743,6,168,28,1.0,23,23.0,3,pertrace_unsupervised_movement_signal,pertrace_tau23_embed3
monkeyM_session-o081029012-25_lfp-3,M,o081029012-25,3,movement,direction,alpha,ok,0.16071428571428573,0.1319440005320492,6,168,28,1.0,23,23.0,3,pertrace_unsupervised_movement_signal,pertrace_tau23_embed3
monkeyM_session-o081029012-25_lfp-3,M,o081029012-25,3,movement,direction,beta,ok,0.19642857142857142,0.16955519917839634,6,168,28,1.0,23,23.0,3,pertrace_unsupervised_movement_signal,pertrace_tau23_embed3
monkeyM_session-o081029012-25_lfp-3,M,o081029012-25,3,movement,direction,low_gamma,ok,0.20833333333333334,0.16965827045698068,6,168,28,1.0,23,23.0,3,pertrace_unsupervised_movement_signal,pertrace_tau23_embed3
monkeyM_session-o081029012-25_lfp-3,M,o081029012-25,3,movement,direction,average_psd,ok,0.20238095238095238,0.16878787608133564,6,168,28,1.0,23,23.0,3,pertrace_unsupervised_movement_signal,pertrace_tau23_embed3
monkeyM_session-o081029012-25_lfp-3,M,o081029012-25,3,movement,direction,all_band_power,ok,0.16666666666666666,0.14985964013977596,6,168,28,1.0,23,23.0,3,pertrace_unsupervised_movement_signal,pertrace_tau23_embed3
monkeyM_session-o081029012-25_lfp-3,M,o081029012-25,3,movement,direction,torus_nonlinear_15,ok,0.20833333333333334,0.20229428751936263,6,168,28,1.0,23,23.0,3,pertrace_unsupervised_movement_signal,pertrace_tau23_embed3
monkeyM_session-o081029012-25_lfp-4,M,o081029012-25,4,movement,direction,delta,ok,0.13690476190476192,0.12993322581557876,6,168,28,1.0,21,21.0,3,pertrace_unsupervised_movement_signal,pertrace_tau21_embed3
monkeyM_session-o081029012-25_lfp-4,M,o081029012-25,4,movement,direction,theta,ok,0.18452380952380953,0.14846392115859328,6,168,28,1.0,21,21.0,3,pertrace_unsupervised_movement_signal,pertrace_tau21_embed3
monkeyM_session-o081029012-25_lfp-4,M,o081029012-25,4,movement,direction,alpha,ok,0.125,0.11284215903656364,6,168,28,1.0,21,21.0,3,pertrace_unsupervised_movement_signal,pertrace_tau21_embed3
monkeyM_session-o081029012-25_lfp-4,M,o081029012-25,4,movement,direction,beta,ok,0.15476190476190477,0.13132483987747146,6,168,28,1.0,21,21.0,3,pertrace_unsupervised_movement_signal,pertrace_tau21_embed3
monkeyM_session-o081029012-25_lfp-4,M,o081029012-25,4,movement,direction,low_gamma,ok,0.26785714285714285,0.2213167428386393,6,168,28,1.0,21,21.0,3,pertrace_unsupervised_movement_signal,pertrace_tau21_embed3
monkeyM_session-o081029012-25_lfp-4,M,o081029012-25,4,movement,direction,average_psd,ok,0.16666666666666666,0.12550944267770534,6,168,28,1.0,21,21.0,3,pertrace_unsupervised_movement_signal,pertrace_tau21_embed3
monkeyM_session-o081029012-25_lfp-4,M,o081029012-25,4,movement,direction,all_band_power,ok,0.18452380952380953,0.1798145254281809,6,168,28,1.0,21,21.0,3,pertrace_unsupervised_movement_signal,pertrace_tau21_embed3
monkeyM_session-o081029012-25_lfp-4,M,o081029012-25,4,movement,direction,torus_nonlinear_15,ok,0.16666666666666666,0.16847638080562033,6,168,28,1.0,21,21.0,3,pertrace_unsupervised_movement_signal,pertrace_tau21_embed3
monkeyM_session-o081031013-23_lfp-1,M,o081031013-23,1,movement,direction,delta,ok,0.234375,0.17809848500279302,6,384,64,0.9949109414758269,12,12.0,5,pertrace_unsupervised_movement_signal,pertrace_tau12_embed5
monkeyM_session-o081031013-23_lfp-1,M,o081031013-23,1,movement,direction,theta,ok,0.21875,0.1817455487713262,6,384,64,0.9949109414758269,12,12.0,5,pertrace_unsupervised_movement_signal,pertrace_tau12_embed5
monkeyM_session-o081031013-23_lfp-1,M,o081031013-23,1,movement,direction,alpha,ok,0.21614583333333334,0.1438237340255124,6,384,64,0.9949109414758269,12,12.0,5,pertrace_unsupervised_movement_signal,pertrace_tau12_embed5
monkeyM_session-o081031013-23_lfp-1,M,o081031013-23,1,movement,direction,beta,ok,0.17447916666666666,0.143296035155117,6,384,64,0.9949109414758269,12,12.0,5,pertrace_unsupervised_movement_signal,pertrace_tau12_embed5
monkeyM_session-o081031013-23_lfp-1,M,o081031013-23,1,movement,direction,low_gamma,ok,0.22916666666666666,0.20046706502674427,6,384,64,0.9949109414758269,12,12.0,5,pertrace_unsupervised_movement_signal,pertrace_tau12_embed5
monkeyM_session-o081031013-23_lfp-1,M,o081031013-23,1,movement,direction,average_psd,ok,0.203125,0.16840742056973743,6,384,64,0.9949109414758269,12,12.0,5,pertrace_unsupervised_movement_signal,pertrace_tau12_embed5
monkeyM_session-o081031013-23_lfp-1,M,o081031013-23,1,movement,direction,all_band_power,ok,0.2760416666666667,0.27299479460778114,6,384,64,0.9949109414758269,12,12.0,5,pertrace_unsupervised_movement_signal,pertrace_tau12_embed5
monkeyM_session-o081031013-23_lfp-1,M,o081031013-23,1,movement,direction,torus_nonlinear_15,ok,0.21614583333333334,0.20769600837349758,6,384,64,0.9949109414758269,12,12.0,5,pertrace_unsupervised_movement_signal,pertrace_tau12_embed5
monkeyM_session-o081031013-23_lfp-3,M,o081031013-23,3,movement,direction,delta,ok,0.1640625,0.137815066028386,6,384,64,0.9923664122137404,12,12.0,5,pertrace_unsupervised_movement_signal,pertrace_tau12_embed5
