lfp_uid,monkey,session_id,lfp_id,epoch,target,feature_set,status,accuracy,f1,n_classes,n_trials_balanced,per_class_n,torus_tau,torus_tau_ms,torus_embedding_dim,torus_param_source,torus_param_id
monkeyM_session-o080828007-12_lfp-5,M,o080828007-12,5,post_go,condition,torus_geometry_15,ok,0.057692307692307696,0.054373383109015294,12,156,13,29,29.0,9,pertrace_unsupervised_movement_signal,pertrace_tau29_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,pre_go,direction,torus_geometry_15,ok,0.18376068376068377,0.18086676196432294,6,234,39,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,pre_go,delay,torus_geometry_15,ok,0.7644628099173554,0.7639751552795031,2,242,121,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,pre_go,condition,torus_geometry_15,ok,0.14912280701754385,0.1365485443143708,12,228,19,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,peri_go,direction,torus_geometry_15,ok,0.18376068376068377,0.1821592156029875,6,234,39,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,peri_go,delay,torus_geometry_15,ok,0.5661157024793388,0.5659304053707784,2,242,121,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,peri_go,condition,torus_geometry_15,ok,0.09210526315789473,0.08972484246213763,12,228,19,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,movement,direction,torus_geometry_15,ok,0.1623931623931624,0.16024473086353105,6,234,39,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,movement,delay,torus_geometry_15,ok,0.6074380165289256,0.6072703667640377,2,242,121,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,movement,condition,torus_geometry_15,ok,0.10526315789473684,0.0955875247962986,12,228,19,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,post_go,direction,torus_geometry_15,ok,0.14957264957264957,0.14110911048004496,6,234,39,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,post_go,delay,torus_geometry_15,ok,0.5454545454545454,0.5434588735679495,2,242,121,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829001-5_lfp-5,M,o080829001-5,5,post_go,condition,torus_geometry_15,ok,0.10087719298245613,0.09335862012795636,12,228,19,12,12.0,9,pertrace_unsupervised_movement_signal,pertrace_tau12_embed9
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,pre_go,direction,torus_geometry_15,ok,0.4830508474576271,0.4827164929931729,2,118,59,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,pre_go,delay,torus_geometry_15,ok,0.8017241379310345,0.8017094017094017,2,116,58,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,pre_go,condition,torus_geometry_15,ok,0.375,0.37630534670008353,4,112,28,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,peri_go,direction,torus_geometry_15,ok,0.5423728813559322,0.5423728813559322,2,118,59,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,peri_go,delay,torus_geometry_15,ok,0.5517241379310345,0.5517241379310345,2,116,58,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,peri_go,condition,torus_geometry_15,ok,0.25,0.2454356541248299,4,112,28,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,movement,direction,torus_geometry_15,ok,0.6864406779661016,0.6864181570063923,2,118,59,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,movement,delay,torus_geometry_15,ok,0.41379310344827586,0.41309523809523807,2,116,58,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,movement,condition,torus_geometry_15,ok,0.4017857142857143,0.3923075686093086,4,112,28,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,post_go,direction,torus_geometry_15,ok,0.5932203389830508,0.5927523727351165,2,118,59,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,post_go,delay,torus_geometry_15,ok,0.5431034482758621,0.5422529967984513,2,116,58,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080829006-8_lfp-5,M,o080829006-8,5,post_go,condition,torus_geometry_15,ok,0.38392857142857145,0.3796615269975926,4,112,28,13,13.0,7,pertrace_unsupervised_movement_signal,pertrace_tau13_embed7
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,pre_go,direction,torus_geometry_15,ok,0.2037037037037037,0.19695409695409694,6,108,18,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,pre_go,delay,torus_geometry_15,ok,0.5677966101694916,0.5675170679123248,2,118,59,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,pre_go,condition,torus_geometry_15,ok,0.125,0.11145050125313283,12,96,8,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,peri_go,direction,torus_geometry_15,ok,0.1111111111111111,0.10675620675620674,6,108,18,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,peri_go,delay,torus_geometry_15,ok,0.576271186440678,0.5743145743145743,2,118,59,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,peri_go,condition,torus_geometry_15,ok,0.08333333333333333,0.0775462962962963,12,96,8,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,movement,direction,torus_geometry_15,ok,0.10185185185185185,0.09142075434825093,6,108,18,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,movement,delay,torus_geometry_15,ok,0.4322033898305085,0.4321626086331969,2,118,59,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,movement,condition,torus_geometry_15,ok,0.07291666666666667,0.06703042328042329,12,96,8,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,post_go,direction,torus_geometry_15,ok,0.19444444444444445,0.18043373131092424,6,108,18,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,post_go,delay,torus_geometry_15,ok,0.3983050847457627,0.39722282178574,2,118,59,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-5,M,o080903002-5,5,post_go,condition,torus_geometry_15,ok,0.09375,0.07573953823953823,12,96,8,15,15.0,5,pertrace_unsupervised_movement_signal,pertrace_tau15_embed5
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,pre_go,direction,torus_geometry_15,ok,0.12962962962962962,0.12453540077095919,6,108,18,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,pre_go,delay,torus_geometry_15,ok,0.4915254237288136,0.4909404659188956,2,118,59,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,pre_go,condition,torus_geometry_15,ok,0.010416666666666666,0.00980392156862745,12,96,8,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,peri_go,direction,torus_geometry_15,ok,0.18518518518518517,0.1712611549412855,6,108,18,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,peri_go,delay,torus_geometry_15,ok,0.6186440677966102,0.6186166774402069,2,118,59,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,peri_go,condition,torus_geometry_15,ok,0.07291666666666667,0.06757498320965812,12,96,8,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,movement,direction,torus_geometry_15,ok,0.1388888888888889,0.1339316103065505,6,108,18,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,movement,delay,torus_geometry_15,ok,0.4322033898305085,0.4311820994316138,2,118,59,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,movement,condition,torus_geometry_15,ok,0.07291666666666667,0.07027707414704319,12,96,8,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,post_go,direction,torus_geometry_15,ok,0.12962962962962962,0.12193957306720775,6,108,18,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,post_go,delay,torus_geometry_15,ok,0.5677966101694916,0.5677655677655677,2,118,59,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903002-5_lfp-7,M,o080903002-5,7,post_go,condition,torus_geometry_15,ok,0.11458333333333333,0.11125116713352008,12,96,8,20,20.0,7,pertrace_unsupervised_movement_signal,pertrace_tau20_embed7
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,pre_go,direction,torus_geometry_15,ok,0.26344086021505375,0.24660802357159825,6,186,31,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,pre_go,delay,torus_geometry_15,ok,0.6323529411764706,0.631919551567349,2,204,102,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,pre_go,condition,torus_geometry_15,ok,0.08928571428571429,0.08716953755620084,12,168,14,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,peri_go,direction,torus_geometry_15,ok,0.1827956989247312,0.17454675760066007,6,186,31,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,peri_go,delay,torus_geometry_15,ok,0.5637254901960784,0.5613539175183011,2,204,102,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,peri_go,condition,torus_geometry_15,ok,0.07142857142857142,0.06293956043956044,12,168,14,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,movement,direction,torus_geometry_15,ok,0.15591397849462366,0.1537443542483865,6,186,31,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,movement,delay,torus_geometry_15,ok,0.5441176470588235,0.5427882877455115,2,204,102,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,movement,condition,torus_geometry_15,ok,0.06547619047619048,0.05986439048948325,12,168,14,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,post_go,direction,torus_geometry_15,ok,0.16129032258064516,0.1640889743247992,6,186,31,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,post_go,delay,torus_geometry_15,ok,0.45588235294117646,0.4555552884037412,2,204,102,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-5,M,o080903006-12,5,post_go,condition,torus_geometry_15,ok,0.10714285714285714,0.10020179603851004,12,168,14,16,16.0,5,pertrace_unsupervised_movement_signal,pertrace_tau16_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,pre_go,direction,torus_geometry_15,ok,0.13440860215053763,0.1324842904548228,6,186,31,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,pre_go,delay,torus_geometry_15,ok,0.5980392156862745,0.5976911976911977,2,204,102,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,pre_go,condition,torus_geometry_15,ok,0.08928571428571429,0.08449407024675842,12,168,14,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,peri_go,direction,torus_geometry_15,ok,0.22580645161290322,0.21605902000298552,6,186,31,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,peri_go,delay,torus_geometry_15,ok,0.5147058823529411,0.513759479956663,2,204,102,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,peri_go,condition,torus_geometry_15,ok,0.09523809523809523,0.08976599408127861,12,168,14,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,movement,direction,torus_geometry_15,ok,0.20430107526881722,0.20330416298158235,6,186,31,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,movement,delay,torus_geometry_15,ok,0.5735294117647058,0.571790479407436,2,204,102,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,movement,condition,torus_geometry_15,ok,0.08928571428571429,0.08286985902044226,12,168,14,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,post_go,direction,torus_geometry_15,ok,0.16666666666666666,0.16389059911980117,6,186,31,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,post_go,delay,torus_geometry_15,ok,0.5686274509803921,0.5684615384615385,2,204,102,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080903006-12_lfp-7,M,o080903006-12,7,post_go,condition,torus_geometry_15,ok,0.07738095238095238,0.07217954824023114,12,168,14,17,17.0,5,pertrace_unsupervised_movement_signal,pertrace_tau17_embed5
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,pre_go,direction,torus_geometry_15,ok,0.109375,0.11015169521470486,6,192,32,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,pre_go,delay,torus_geometry_15,ok,0.7475247524752475,0.7467738367377037,2,202,101,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,pre_go,condition,torus_geometry_15,ok,0.109375,0.10159351990846048,12,192,16,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,peri_go,direction,torus_geometry_15,ok,0.234375,0.2337437853226703,6,192,32,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,peri_go,delay,torus_geometry_15,ok,0.6683168316831684,0.6679180468654153,2,202,101,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,peri_go,condition,torus_geometry_15,ok,0.140625,0.12962448364747214,12,192,16,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,movement,direction,torus_geometry_15,ok,0.16666666666666666,0.16299130667333564,6,192,32,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,movement,delay,torus_geometry_15,ok,0.6287128712871287,0.628630959676431,2,202,101,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,movement,condition,torus_geometry_15,ok,0.10416666666666667,0.09744682861207099,12,192,16,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,post_go,direction,torus_geometry_15,ok,0.16145833333333334,0.16085091950794267,6,192,32,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,post_go,delay,torus_geometry_15,ok,0.6633663366336634,0.6625393081761006,2,202,101,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-5,M,o080904001-7,5,post_go,condition,torus_geometry_15,ok,0.09895833333333333,0.09678558866893126,12,192,16,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,pre_go,direction,torus_geometry_15,ok,0.13020833333333334,0.129628988934493,6,192,32,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,pre_go,delay,torus_geometry_15,ok,0.5099009900990099,0.508926159664072,2,202,101,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,pre_go,condition,torus_geometry_15,ok,0.09895833333333333,0.0902183624064019,12,192,16,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,peri_go,direction,torus_geometry_15,ok,0.15625,0.1453620119390051,6,192,32,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,peri_go,delay,torus_geometry_15,ok,0.48514851485148514,0.48332513526807674,2,202,101,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,peri_go,condition,torus_geometry_15,ok,0.08333333333333333,0.07618984022677079,12,192,16,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,movement,direction,torus_geometry_15,ok,0.19791666666666666,0.19569004819028982,6,192,32,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,movement,delay,torus_geometry_15,ok,0.47029702970297027,0.46966016439700653,2,202,101,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,movement,condition,torus_geometry_15,ok,0.07291666666666667,0.06749338011640284,12,192,16,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,post_go,direction,torus_geometry_15,ok,0.15104166666666666,0.14801813591347082,6,192,32,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,post_go,delay,torus_geometry_15,ok,0.5099009900990099,0.5096005296843964,2,202,101,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904001-7_lfp-6,M,o080904001-7,6,post_go,condition,torus_geometry_15,ok,0.13020833333333334,0.12305254035176903,12,192,16,62,62.0,9,pertrace_unsupervised_movement_signal,pertrace_tau62_embed9
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,pre_go,direction,torus_geometry_15,ok,0.15053763440860216,0.13506202270869114,6,186,31,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,pre_go,delay,torus_geometry_15,ok,0.6578947368421053,0.6576576576576576,2,190,95,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,pre_go,condition,torus_geometry_15,ok,0.10555555555555556,0.08863892779333955,12,180,15,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,peri_go,direction,torus_geometry_15,ok,0.20430107526881722,0.193707920225087,6,186,31,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,peri_go,delay,torus_geometry_15,ok,0.5526315789473685,0.5525200188412623,2,190,95,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,peri_go,condition,torus_geometry_15,ok,0.07777777777777778,0.06516708437761069,12,180,15,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,movement,direction,torus_geometry_15,ok,0.20430107526881722,0.2050954610377361,6,186,31,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,movement,delay,torus_geometry_15,ok,0.6,0.599822636071389,2,190,95,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,movement,condition,torus_geometry_15,ok,0.12222222222222222,0.11844405594405594,12,180,15,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,post_go,direction,torus_geometry_15,ok,0.20967741935483872,0.2070641205422706,6,186,31,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,post_go,delay,torus_geometry_15,ok,0.6473684210526316,0.6471240471240471,2,190,95,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-5,M,o080904008-14,5,post_go,condition,torus_geometry_15,ok,0.13333333333333333,0.12732152656813098,12,180,15,19,19.0,7,pertrace_unsupervised_movement_signal,pertrace_tau19_embed7
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,pre_go,direction,torus_geometry_15,ok,0.16666666666666666,0.1476233419958833,6,186,31,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,pre_go,delay,torus_geometry_15,ok,0.5263157894736842,0.5244187340082322,2,190,95,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,pre_go,condition,torus_geometry_15,ok,0.06666666666666667,0.05176903982093084,12,180,15,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,peri_go,direction,torus_geometry_15,ok,0.1827956989247312,0.17646049267562927,6,186,31,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,peri_go,delay,torus_geometry_15,ok,0.4263157894736842,0.4250256808906411,2,190,95,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,peri_go,condition,torus_geometry_15,ok,0.07222222222222222,0.06833297421532715,12,180,15,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,movement,direction,torus_geometry_15,ok,0.16666666666666666,0.1643670636821322,6,186,31,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,movement,delay,torus_geometry_15,ok,0.45789473684210524,0.45607159732065927,2,190,95,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,movement,condition,torus_geometry_15,ok,0.08888888888888889,0.0868105091520957,12,180,15,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,post_go,direction,torus_geometry_15,ok,0.20430107526881722,0.20033959841692328,6,186,31,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,post_go,delay,torus_geometry_15,ok,0.5368421052631579,0.536379769299024,2,190,95,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080904008-14_lfp-6,M,o080904008-14,6,post_go,condition,torus_geometry_15,ok,0.07777777777777778,0.06953489729225024,12,180,15,60,60.0,9,pertrace_unsupervised_movement_signal,pertrace_tau60_embed9
monkeyM_session-o080905001-6_lfp-5,M,o080905001-6,5,pre_go,direction,torus_geometry_15,ok,0.15579710144927536,0.1488297371781945,6,276,46,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
monkeyM_session-o080905001-6_lfp-5,M,o080905001-6,5,pre_go,delay,torus_geometry_15,ok,0.6188811188811189,0.6187645986963594,2,286,143,20,20.0,3,pertrace_unsupervised_movement_signal,pertrace_tau20_embed3
