analysis_level,analysis_label,monkey,session_id,lfp_uid,lfp_id,feature_role,feature_label,feature_set,selected_band,selected_band_label,f1
full_6_direction_lfps,Full 6-direction LFPs,T,y070502008-15,monkeyT_session-y070502008-15_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,delta,Delta (2-4 Hz),0.24786783955074476
full_6_direction_lfps,Full 6-direction LFPs,T,y070502008-15,monkeyT_session-y070502008-15_lfp-6,6,average_psd,Average PSD,average_psd,delta,Delta (2-4 Hz),0.13046273572759495
full_6_direction_lfps,Full 6-direction LFPs,T,y070502008-15,monkeyT_session-y070502008-15_lfp-6,6,best_single_band,Best single band,delta,delta,Delta (2-4 Hz),0.1188647341140064
full_6_direction_lfps,Full 6-direction LFPs,T,y070502008-15,monkeyT_session-y070502008-15_lfp-7,7,torus_features,Torus features,torus_nonlinear_15,delta,Delta (2-4 Hz),0.2063265994656972
full_6_direction_lfps,Full 6-direction LFPs,T,y070502008-15,monkeyT_session-y070502008-15_lfp-7,7,average_psd,Average PSD,average_psd,delta,Delta (2-4 Hz),0.16860107577454528
full_6_direction_lfps,Full 6-direction LFPs,T,y070502008-15,monkeyT_session-y070502008-15_lfp-7,7,best_single_band,Best single band,delta,delta,Delta (2-4 Hz),0.1768421844532142
full_6_direction_lfps,Full 6-direction LFPs,T,y070502008-15,monkeyT_session-y070502008-15_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,delta,Delta (2-4 Hz),0.20741881247332852
full_6_direction_lfps,Full 6-direction LFPs,T,y070502008-15,monkeyT_session-y070502008-15_lfp-8,8,average_psd,Average PSD,average_psd,delta,Delta (2-4 Hz),0.19094246037571563
full_6_direction_lfps,Full 6-direction LFPs,T,y070502008-15,monkeyT_session-y070502008-15_lfp-8,8,best_single_band,Best single band,delta,delta,Delta (2-4 Hz),0.20812804406114851
full_6_direction_lfps,Full 6-direction LFPs,T,y070503001-7,monkeyT_session-y070503001-7_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,delta,Delta (2-4 Hz),0.19896369374114728
full_6_direction_lfps,Full 6-direction LFPs,T,y070503001-7,monkeyT_session-y070503001-7_lfp-5,5,average_psd,Average PSD,average_psd,delta,Delta (2-4 Hz),0.19078868843574726
full_6_direction_lfps,Full 6-direction LFPs,T,y070503001-7,monkeyT_session-y070503001-7_lfp-5,5,best_single_band,Best single band,delta,delta,Delta (2-4 Hz),0.17504995793282807
full_6_direction_lfps,Full 6-direction LFPs,T,y070503001-7,monkeyT_session-y070503001-7_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,delta,Delta (2-4 Hz),0.23879996835826023
full_6_direction_lfps,Full 6-direction LFPs,T,y070503001-7,monkeyT_session-y070503001-7_lfp-6,6,average_psd,Average PSD,average_psd,delta,Delta (2-4 Hz),0.15561011129698116
full_6_direction_lfps,Full 6-direction LFPs,T,y070503001-7,monkeyT_session-y070503001-7_lfp-6,6,best_single_band,Best single band,delta,delta,Delta (2-4 Hz),0.19603054997997973
full_6_direction_lfps,Full 6-direction LFPs,T,y070503011-16,monkeyT_session-y070503011-16_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,delta,Delta (2-4 Hz),0.1617113655064146
full_6_direction_lfps,Full 6-direction LFPs,T,y070503011-16,monkeyT_session-y070503011-16_lfp-5,5,average_psd,Average PSD,average_psd,delta,Delta (2-4 Hz),0.19920999193518915
full_6_direction_lfps,Full 6-direction LFPs,T,y070503011-16,monkeyT_session-y070503011-16_lfp-5,5,best_single_band,Best single band,delta,delta,Delta (2-4 Hz),0.19473034543207382
full_6_direction_lfps,Full 6-direction LFPs,T,y070503011-16,monkeyT_session-y070503011-16_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,delta,Delta (2-4 Hz),0.2542679295306148
full_6_direction_lfps,Full 6-direction LFPs,T,y070503011-16,monkeyT_session-y070503011-16_lfp-6,6,average_psd,Average PSD,average_psd,delta,Delta (2-4 Hz),0.17342866943455085
full_6_direction_lfps,Full 6-direction LFPs,T,y070503011-16,monkeyT_session-y070503011-16_lfp-6,6,best_single_band,Best single band,delta,delta,Delta (2-4 Hz),0.17985050523536703
full_6_direction_lfps,Full 6-direction LFPs,T,y070503011-16,monkeyT_session-y070503011-16_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,delta,Delta (2-4 Hz),0.22811323810842743
full_6_direction_lfps,Full 6-direction LFPs,T,y070503011-16,monkeyT_session-y070503011-16_lfp-8,8,average_psd,Average PSD,average_psd,delta,Delta (2-4 Hz),0.17285273075822827
full_6_direction_lfps,Full 6-direction LFPs,T,y070503011-16,monkeyT_session-y070503011-16_lfp-8,8,best_single_band,Best single band,delta,delta,Delta (2-4 Hz),0.255633587403184
monkey,Monkey M,M,o080416002-18,monkeyM_session-o080416002-18_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2732255646235963
monkey,Monkey M,M,o080416002-18,monkeyM_session-o080416002-18_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.16578837369997915
monkey,Monkey M,M,o080416002-18,monkeyM_session-o080416002-18_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.2514718688441316
monkey,Monkey M,M,o080416002-18,monkeyM_session-o080416002-18_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1943568032675479
monkey,Monkey M,M,o080416002-18,monkeyM_session-o080416002-18_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.16155307341748018
monkey,Monkey M,M,o080416002-18,monkeyM_session-o080416002-18_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.1892219805944401
monkey,Monkey M,M,o080417003-14,monkeyM_session-o080417003-14_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.17466902742605883
monkey,Monkey M,M,o080417003-14,monkeyM_session-o080417003-14_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.12081341666292571
monkey,Monkey M,M,o080417003-14,monkeyM_session-o080417003-14_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.13847799187530724
monkey,Monkey M,M,o080417003-14,monkeyM_session-o080417003-14_lfp-4,4,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1761900765483748
monkey,Monkey M,M,o080417003-14,monkeyM_session-o080417003-14_lfp-4,4,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.09754246535831927
monkey,Monkey M,M,o080417003-14,monkeyM_session-o080417003-14_lfp-4,4,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.13350882015185953
monkey,Monkey M,M,o080422011-21,monkeyM_session-o080422011-21_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.20738900384196057
monkey,Monkey M,M,o080422011-21,monkeyM_session-o080422011-21_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.15924768976430068
monkey,Monkey M,M,o080422011-21,monkeyM_session-o080422011-21_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.12908353350363483
monkey,Monkey M,M,o080423001-5,monkeyM_session-o080423001-5_lfp-6,6,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1556122399085786
monkey,Monkey M,M,o080423001-5,monkeyM_session-o080423001-5_lfp-6,6,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.12449341037600647
monkey,Monkey M,M,o080423001-5,monkeyM_session-o080423001-5_lfp-6,6,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.1582877138623732
monkey,Monkey M,M,o080423001-5,monkeyM_session-o080423001-5_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1323487876119455
monkey,Monkey M,M,o080423001-5,monkeyM_session-o080423001-5_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1522153615001332
monkey,Monkey M,M,o080423001-5,monkeyM_session-o080423001-5_lfp-8,8,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.10860114735622955
monkey,Monkey M,M,o080424002-11,monkeyM_session-o080424002-11_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.17186080952912097
monkey,Monkey M,M,o080424002-11,monkeyM_session-o080424002-11_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.13313181981463454
monkey,Monkey M,M,o080424002-11,monkeyM_session-o080424002-11_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.12559619864034918
monkey,Monkey M,M,o080424012-22,monkeyM_session-o080424012-22_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.18119266573913828
monkey,Monkey M,M,o080424012-22,monkeyM_session-o080424012-22_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.14044635398018857
monkey,Monkey M,M,o080424012-22,monkeyM_session-o080424012-22_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.16199573540103723
monkey,Monkey M,M,o080425003-12,monkeyM_session-o080425003-12_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.15261131261131264
monkey,Monkey M,M,o080425003-12,monkeyM_session-o080425003-12_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1416245313288629
monkey,Monkey M,M,o080425003-12,monkeyM_session-o080425003-12_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.17065032065032062
monkey,Monkey M,M,o080425013-21,monkeyM_session-o080425013-21_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.18065926123932005
monkey,Monkey M,M,o080425013-21,monkeyM_session-o080425013-21_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1164926279799854
monkey,Monkey M,M,o080425013-21,monkeyM_session-o080425013-21_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.09542808024781461
monkey,Monkey M,M,o080429002-7,monkeyM_session-o080429002-7_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2341083867399657
monkey,Monkey M,M,o080429002-7,monkeyM_session-o080429002-7_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.2180206994571379
monkey,Monkey M,M,o080429002-7,monkeyM_session-o080429002-7_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.1749504863421526
monkey,Monkey M,M,o080430002-12,monkeyM_session-o080430002-12_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.18329388683440614
monkey,Monkey M,M,o080430002-12,monkeyM_session-o080430002-12_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1386854145533027
monkey,Monkey M,M,o080430002-12,monkeyM_session-o080430002-12_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.12479331344085764
monkey,Monkey M,M,o080430013-23,monkeyM_session-o080430013-23_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.21769371977521648
monkey,Monkey M,M,o080430013-23,monkeyM_session-o080430013-23_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.17460305818896746
monkey,Monkey M,M,o080430013-23,monkeyM_session-o080430013-23_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.17168890449931284
monkey,Monkey M,M,o080430013-23,monkeyM_session-o080430013-23_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.14444907441813423
monkey,Monkey M,M,o080430013-23,monkeyM_session-o080430013-23_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.11287432066481327
monkey,Monkey M,M,o080430013-23,monkeyM_session-o080430013-23_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.11598080389221915
monkey,Monkey M,M,o080501001-6,monkeyM_session-o080501001-6_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.14574296413758772
monkey,Monkey M,M,o080501001-6,monkeyM_session-o080501001-6_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.19287096918675864
monkey,Monkey M,M,o080501001-6,monkeyM_session-o080501001-6_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.18640236956026426
monkey,Monkey M,M,o080506002-22,monkeyM_session-o080506002-22_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.16052830519269745
monkey,Monkey M,M,o080506002-22,monkeyM_session-o080506002-22_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.11268688459882943
monkey,Monkey M,M,o080506002-22,monkeyM_session-o080506002-22_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.14385648135407333
monkey,Monkey M,M,o080506002-22,monkeyM_session-o080506002-22_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2076568079339015
monkey,Monkey M,M,o080506002-22,monkeyM_session-o080506002-22_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.18087681118432297
monkey,Monkey M,M,o080506002-22,monkeyM_session-o080506002-22_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.1409452676273534
monkey,Monkey M,M,o080507002-11,monkeyM_session-o080507002-11_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1931766991691298
monkey,Monkey M,M,o080507002-11,monkeyM_session-o080507002-11_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.155599327406181
monkey,Monkey M,M,o080507002-11,monkeyM_session-o080507002-11_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.15228664768895092
monkey,Monkey M,M,o080507012-23,monkeyM_session-o080507012-23_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.21204938918135907
monkey,Monkey M,M,o080507012-23,monkeyM_session-o080507012-23_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.15398078414490413
monkey,Monkey M,M,o080507012-23,monkeyM_session-o080507012-23_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.14078374524758225
monkey,Monkey M,M,o080507012-23,monkeyM_session-o080507012-23_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.21423648389614405
monkey,Monkey M,M,o080507012-23,monkeyM_session-o080507012-23_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.13977529100233793
monkey,Monkey M,M,o080507012-23,monkeyM_session-o080507012-23_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.17117308336755258
monkey,Monkey M,M,o080509001-9,monkeyM_session-o080509001-9_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.14771448203651594
monkey,Monkey M,M,o080509001-9,monkeyM_session-o080509001-9_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1468882001525653
monkey,Monkey M,M,o080509001-9,monkeyM_session-o080509001-9_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.11185948395821747
monkey,Monkey M,M,o080509010-19,monkeyM_session-o080509010-19_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.16718623696209087
monkey,Monkey M,M,o080509010-19,monkeyM_session-o080509010-19_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.18360584852640463
monkey,Monkey M,M,o080509010-19,monkeyM_session-o080509010-19_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.15721484176598313
monkey,Monkey M,M,o080513001-9,monkeyM_session-o080513001-9_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.16749833710368459
monkey,Monkey M,M,o080513001-9,monkeyM_session-o080513001-9_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.14415671270374517
monkey,Monkey M,M,o080513001-9,monkeyM_session-o080513001-9_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.1795348376144629
monkey,Monkey M,M,o080513001-9,monkeyM_session-o080513001-9_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.15209636456932782
monkey,Monkey M,M,o080513001-9,monkeyM_session-o080513001-9_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.17167548571385213
monkey,Monkey M,M,o080513001-9,monkeyM_session-o080513001-9_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.16844950540602718
monkey,Monkey M,M,o080513010-18,monkeyM_session-o080513010-18_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2134822601751117
monkey,Monkey M,M,o080513010-18,monkeyM_session-o080513010-18_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.15937643090448425
monkey,Monkey M,M,o080513010-18,monkeyM_session-o080513010-18_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.11944860130590773
monkey,Monkey M,M,o080513010-18,monkeyM_session-o080513010-18_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.17311622790514924
monkey,Monkey M,M,o080513010-18,monkeyM_session-o080513010-18_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.18861815725405986
monkey,Monkey M,M,o080513010-18,monkeyM_session-o080513010-18_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.14143161962929404
monkey,Monkey M,M,o080514007-17,monkeyM_session-o080514007-17_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.11093124683147058
monkey,Monkey M,M,o080514007-17,monkeyM_session-o080514007-17_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1394476372924649
monkey,Monkey M,M,o080514007-17,monkeyM_session-o080514007-17_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.1727711901624945
monkey,Monkey M,M,o080515002-11,monkeyM_session-o080515002-11_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.19871023081792993
monkey,Monkey M,M,o080515002-11,monkeyM_session-o080515002-11_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.19288644800122565
monkey,Monkey M,M,o080515002-11,monkeyM_session-o080515002-11_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.13222216161216685
monkey,Monkey M,M,o080515002-11,monkeyM_session-o080515002-11_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.22453132321037297
monkey,Monkey M,M,o080515002-11,monkeyM_session-o080515002-11_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.13921652421652422
monkey,Monkey M,M,o080515002-11,monkeyM_session-o080515002-11_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.14961662313687238
monkey,Monkey M,M,o080515012-24,monkeyM_session-o080515012-24_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1656364846877714
monkey,Monkey M,M,o080515012-24,monkeyM_session-o080515012-24_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1317751818760251
monkey,Monkey M,M,o080515012-24,monkeyM_session-o080515012-24_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.1396074447704482
monkey,Monkey M,M,o080515012-24,monkeyM_session-o080515012-24_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.18882283848087864
monkey,Monkey M,M,o080515012-24,monkeyM_session-o080515012-24_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.13683834163127107
monkey,Monkey M,M,o080515012-24,monkeyM_session-o080515012-24_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.1540775079612336
monkey,Monkey M,M,o080516002-14,monkeyM_session-o080516002-14_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.14283872423407307
monkey,Monkey M,M,o080516002-14,monkeyM_session-o080516002-14_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.19361301473769102
monkey,Monkey M,M,o080516002-14,monkeyM_session-o080516002-14_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.17743368960716918
monkey,Monkey M,M,o080516002-14,monkeyM_session-o080516002-14_lfp-4,4,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.14817506804594324
monkey,Monkey M,M,o080516002-14,monkeyM_session-o080516002-14_lfp-4,4,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.22614968499626953
monkey,Monkey M,M,o080516002-14,monkeyM_session-o080516002-14_lfp-4,4,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.17412606206396722
monkey,Monkey M,M,o080516015-26,monkeyM_session-o080516015-26_lfp-5,5,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1660341817886575
monkey,Monkey M,M,o080516015-26,monkeyM_session-o080516015-26_lfp-5,5,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.135412658329325
monkey,Monkey M,M,o080516015-26,monkeyM_session-o080516015-26_lfp-5,5,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.14599920776391365
monkey,Monkey M,M,o080522005-11,monkeyM_session-o080522005-11_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.13555545005306574
monkey,Monkey M,M,o080522005-11,monkeyM_session-o080522005-11_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1443608374769115
monkey,Monkey M,M,o080522005-11,monkeyM_session-o080522005-11_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.17582247069434695
monkey,Monkey M,M,o080522005-11,monkeyM_session-o080522005-11_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.19713922269886186
monkey,Monkey M,M,o080522005-11,monkeyM_session-o080522005-11_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.12917783215316847
monkey,Monkey M,M,o080522005-11,monkeyM_session-o080522005-11_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.18072565998569087
monkey,Monkey M,M,o080522012-21,monkeyM_session-o080522012-21_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.13341384734982517
monkey,Monkey M,M,o080522012-21,monkeyM_session-o080522012-21_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1690035521635026
monkey,Monkey M,M,o080522012-21,monkeyM_session-o080522012-21_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.13110038593035228
monkey,Monkey M,M,o080522012-21,monkeyM_session-o080522012-21_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.15729049662370823
monkey,Monkey M,M,o080522012-21,monkeyM_session-o080522012-21_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.19087022986708047
monkey,Monkey M,M,o080522012-21,monkeyM_session-o080522012-21_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.2032998820104146
monkey,Monkey M,M,o080523010-18,monkeyM_session-o080523010-18_lfp-4,4,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.15873160084596252
monkey,Monkey M,M,o080523010-18,monkeyM_session-o080523010-18_lfp-4,4,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.13225584852343483
monkey,Monkey M,M,o080523010-18,monkeyM_session-o080523010-18_lfp-4,4,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.18233477169080126
monkey,Monkey M,M,o080523010-18,monkeyM_session-o080523010-18_lfp-8,8,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.21005152398341254
monkey,Monkey M,M,o080523010-18,monkeyM_session-o080523010-18_lfp-8,8,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.17781855384027465
monkey,Monkey M,M,o080523010-18,monkeyM_session-o080523010-18_lfp-8,8,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.15101041932877604
monkey,Monkey M,M,o080527006-16,monkeyM_session-o080527006-16_lfp-1,1,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.13899883796879045
monkey,Monkey M,M,o080527006-16,monkeyM_session-o080527006-16_lfp-1,1,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.13567866212477456
monkey,Monkey M,M,o080527006-16,monkeyM_session-o080527006-16_lfp-1,1,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.12606202326555063
monkey,Monkey M,M,o080527006-16,monkeyM_session-o080527006-16_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2081152096325745
monkey,Monkey M,M,o080527006-16,monkeyM_session-o080527006-16_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.1515639924435471
monkey,Monkey M,M,o080527006-16,monkeyM_session-o080527006-16_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.18133729414920505
monkey,Monkey M,M,o080528006-15,monkeyM_session-o080528006-15_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.15970344447747606
monkey,Monkey M,M,o080528006-15,monkeyM_session-o080528006-15_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.16158486869895675
monkey,Monkey M,M,o080528006-15,monkeyM_session-o080528006-15_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.11580162866848966
monkey,Monkey M,M,o080528006-15,monkeyM_session-o080528006-15_lfp-4,4,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.2100279975279975
monkey,Monkey M,M,o080528006-15,monkeyM_session-o080528006-15_lfp-4,4,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.14556356996134437
monkey,Monkey M,M,o080528006-15,monkeyM_session-o080528006-15_lfp-4,4,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.10700899987964622
monkey,Monkey M,M,o080528016-25,monkeyM_session-o080528016-25_lfp-2,2,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.1886013580944804
monkey,Monkey M,M,o080528016-25,monkeyM_session-o080528016-25_lfp-2,2,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.15900163666121114
monkey,Monkey M,M,o080528016-25,monkeyM_session-o080528016-25_lfp-2,2,best_single_band,Best single band,beta,beta,Beta (13-30 Hz),0.19179524663342906
monkey,Monkey M,M,o080528016-25,monkeyM_session-o080528016-25_lfp-4,4,torus_features,Torus features,torus_nonlinear_15,beta,Beta (13-30 Hz),0.168891935184433
monkey,Monkey M,M,o080528016-25,monkeyM_session-o080528016-25_lfp-4,4,average_psd,Average PSD,average_psd,beta,Beta (13-30 Hz),0.11756371467202527
