time_ms,observed_lag_0,fitted_lag_0,observed_lag_1,fitted_lag_1,observed_lag_2,fitted_lag_2,observed_lag_3,fitted_lag_3,observed_lag_4,fitted_lag_4
-171.0,1.4687951803207397,0.5491606804904233,-0.7797267436981201,0.2906501541256477,0.08531831949949265,0.5083410520531982,0.20640301704406738,-0.7066571659060684,-0.735984206199646,-0.180479038931813
-170.0,1.6454435586929321,0.643171916622011,-0.9772244095802307,0.1690595221656721,0.11778675019741058,0.5045082727814826,0.18438835442066193,-0.8023543321750902,-0.7309080958366394,-0.13216000751790707
-169.0,1.7928084135055542,0.7187978201318841,-1.1567063331604004,0.05330177937933674,0.13504794239997864,0.48268758829368313,0.16487573087215424,-0.8733632095892642,-0.724983274936676,-0.0878289249862852
-168.0,1.904342770576477,0.7724637153463061,-1.3113882541656494,-0.053370109994630384,0.13113203644752502,0.4416189760097198,0.14893986284732819,-0.9179592384728655,-0.7161667943000793,-0.04911866404062056
-167.0,1.9736047983169556,0.8013643801823892,-1.438064455986023,-0.14828354089560664,0.10272134840488434,0.38089557428156895,0.13801652193069458,-0.9353821240819427,-0.7012346982955933,-0.017297837088600623
-166.0,1.9946941137313843,0.8035945563247379,-1.537266731262207,-0.2294320300801785,0.049542393535375595,0.30101654170628855,0.13361720740795135,-0.9258503364801378,-0.6763811707496643,0.006778194772221083
-165.0,1.9627333879470825,0.7782428321718393,-1.6129249334335327,-0.2955293040196103,-0.02568071335554123,0.20339937748431067,0.1370108425617218,-0.8905359424156484,-0.637865424156189,0.02269638074550941
-164.0,1.8743616342544556,0.7254446065938266,-1.671584129333496,-0.34602987059798984,-0.11768689751625061,0.09035061923345185,0.14893943071365356,-0.8315011227987577,-0.5826254487037659,0.030493963341965028
-163.0,1.7281982898712158,0.6463915986938796,-1.721296787261963,-0.3811157375774236,-0.21946142613887787,-0.03500431366899272,0.1694149672985077,-0.7515993586898254,-0.5087947249412537,0.030645194811951323
-162.0,1.525238275527954,0.5432972407400017,-1.7703477144241333,-0.4016504510902183,-0.32321158051490784,-0.16882953706865222,0.19761760532855988,-0.6543457636983713,-0.4160669147968292,0.02402755564573066
-161.0,1.2691283226013184,0.41931919644818466,-1.8259881734848022,-0.40910307676260765,-0.42139342427253723,-0.3067210655509767,0.2318960428237915,-0.543762336486923,-0.3058602511882782,0.011869166263710986
-160.0,0.9662810564041138,0.27844210155245713,-1.8933583498001099,-0.405446070480014,-0.5076525211334229,-0.44387727177142783,0.269868940114975,-0.4242049475954959,-0.18124975264072418,-0.004320072184624204
