recording,day,difference,monkey,enhanced,baseline
monkeyT_session-y070209004-10_lfp-2,2007-02-09,-0.0126855471380263,T,ktorus_all_bands,all_bands
monkeyT_session-y070213003-8_lfp-1,2007-02-13,0.0446094340487272,T,ktorus_all_bands,all_bands
monkeyT_session-y070214006-11_lfp-2,2007-02-14,0.0966103687714545,T,ktorus_all_bands,all_bands
monkeyT_session-y070214012-17_lfp-2,2007-02-14,-0.0383688383717443,T,ktorus_all_bands,all_bands
monkeyT_session-y070215005-10_lfp-1,2007-02-15,0.0546496592142659,T,ktorus_all_bands,all_bands
monkeyT_session-y070215005-10_lfp-2,2007-02-15,0.0659931155300676,T,ktorus_all_bands,all_bands
monkeyT_session-y070215011-16_lfp-1,2007-02-15,0.0254635851214355,T,ktorus_all_bands,all_bands
monkeyT_session-y070215011-16_lfp-2,2007-02-15,0.1037145817221004,T,ktorus_all_bands,all_bands
monkeyT_session-y070228001-5_lfp-8,2007-02-28,0.0631428596888499,T,ktorus_all_bands,all_bands
monkeyT_session-y070301002-6_lfp-8,2007-03-01,-0.0687896808006184,T,ktorus_all_bands,all_bands
monkeyT_session-y070301012-19_lfp-7,2007-03-01,0.0102206185666496,T,ktorus_all_bands,all_bands
monkeyT_session-y070306001-5_lfp-5,2007-03-06,-0.0193330100027901,T,ktorus_all_bands,all_bands
monkeyT_session-y070306001-5_lfp-7,2007-03-06,0.1059348181058707,T,ktorus_all_bands,all_bands
monkeyT_session-y070306006-11_lfp-5,2007-03-06,0.0178242650078617,T,ktorus_all_bands,all_bands
monkeyT_session-y070306006-11_lfp-7,2007-03-06,0.0060691346126051,T,ktorus_all_bands,all_bands
monkeyT_session-y070307002-6_lfp-5,2007-03-07,-0.0072107427128512,T,ktorus_all_bands,all_bands
monkeyT_session-y070307008-13_lfp-5,2007-03-07,-0.018748251356947,T,ktorus_all_bands,all_bands
monkeyT_session-y070308002-6_lfp-6,2007-03-08,-0.108688856354,T,ktorus_all_bands,all_bands
monkeyT_session-y070312001-5_lfp-8,2007-03-12,0.0063654702936961,T,ktorus_all_bands,all_bands
monkeyT_session-y070314001-8_lfp-5,2007-03-14,0.1125145170791649,T,ktorus_all_bands,all_bands
monkeyT_session-y070314001-8_lfp-7,2007-03-14,0.0726650919668961,T,ktorus_all_bands,all_bands
monkeyT_session-y070315003-8_lfp-5,2007-03-15,0.0144932877491406,T,ktorus_all_bands,all_bands
monkeyT_session-y070315003-8_lfp-6,2007-03-15,0.0094717405038303,T,ktorus_all_bands,all_bands
monkeyT_session-y070315003-8_lfp-8,2007-03-15,0.0255629629298497,T,ktorus_all_bands,all_bands
