recording,monkey,day,method,permutation,macro_f1
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,54,0.1075404340187873
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,54,0.1726142281689427
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,55,0.1688192660076153
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,55,0.1359567669710501
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,55,0.1603863153617612
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,55,0.1397803708214425
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,55,0.1793762614259754
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,56,0.1807708291518027
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,56,0.1312792506343097
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,56,0.2036467147768517
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,56,0.2382900234530242
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,56,0.1119313068914652
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,57,0.2117838683337426
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,57,0.1444721185492744
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,57,0.17828499487453
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,57,0.1671568211700677
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,57,0.2401384642730381
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,58,0.1343935248518012
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,58,0.1345837475670701
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,58,0.1294410253415088
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,58,0.1271628022900804
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,ktorus,58,0.121937225421825
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_power,59,0.1720194606671932
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,peak_frequency,59,0.1872871398956581
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,power_frequency,59,0.1870333679014332
monkeyM_session-o080506002-22_lfp-1,M,2008-05-06,all_bands,59,0.1823850203079544
