recording,monkey,day,outer_fold,pole_index,real,imaginary,magnitude,frequency_hz
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,8,0.9070171762371193,0.36151160326757,0.9764070858439354,60.36344207657858
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,9,0.9070171762371193,-0.36151160326757,0.9764070858439354,-60.36344207657858
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,10,0.9491903423574027,0.18970023432876898,0.9679609934955815,31.394256108321354
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,11,0.9491903423574027,-0.18970023432876898,0.9679609934955815,-31.394256108321354
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,12,0.9189087698675122,0.19873987528310466,0.9401547028904171,33.899605393987244
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,13,0.9189087698675122,-0.19873987528310466,0.9401547028904171,-33.899605393987244
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,14,0.9465371499141658,0.0,0.9465371499141658,0.0
monkeyM_session-o080424012-22_lfp-1,M,2008-04-24,4,15,0.9270667205005455,0.0,0.9270667205005455,0.0
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,0,-0.76382611971722,0.2930164133000312,0.8181008248531959,441.7009862495951
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,1,-0.76382611971722,-0.2930164133000312,0.8181008248531959,-441.7009862495951
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,2,0.49184436415580685,0.7168924674739404,0.8693938626840568,154.29674181035074
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,3,0.49184436415580685,-0.7168924674739404,0.8693938626840568,-154.29674181035074
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,4,0.7766557092098232,0.4594867414639136,0.9023980032276994,85.02638963104164
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,5,0.7766557092098232,-0.4594867414639136,0.9023980032276994,-85.02638963104164
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,6,0.9002673994756353,0.3535690012881231,0.9672085758669139,59.560584604420754
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,7,0.9002673994756353,-0.3535690012881231,0.9672085758669139,-59.560584604420754
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,8,0.950908788710108,0.21408662838284923,0.9747105256938908,35.244339353729686
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,9,0.950908788710108,-0.21408662838284923,0.9747105256938908,-35.244339353729686
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,10,0.9434674265380542,0.0,0.9434674265380542,0.0
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,11,0.9301807405123006,0.1121658538486062,0.9369190940468652,19.099483075926365
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,12,0.9301807405123006,-0.1121658538486062,0.9369190940468652,-19.099483075926365
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,0,13,0.7145886944678421,0.0,0.7145886944678421,0.0
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,1,0,-0.8235929961205302,0.0,0.8235929961205302,499.99999999999994
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,1,1,-0.6967096437845648,0.4461227057468656,0.827302723508946,409.3539611003972
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,1,2,-0.6967096437845648,-0.4461227057468656,0.827302723508946,-409.3539611003972
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,1,3,0.39544932059925836,0.6861198581558108,0.7919221078604668,166.785395790364
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,1,4,0.39544932059925836,-0.6861198581558108,0.7919221078604668,-166.785395790364
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,1,5,0.5206113516060816,0.5538167631244724,0.760098142701835,129.91714960821392
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,1,6,0.5206113516060816,-0.5538167631244724,0.760098142701835,-129.91714960821392
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,1,7,0.8002977231537047,0.42348655324908135,0.9054376325665898,77.46127559701709
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,1,8,0.8002977231537047,-0.42348655324908135,0.9054376325665898,-77.46127559701709
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,1,9,0.901409782776839,0.34634895305071334,0.9656589427769586,58.38413384789403
monkeyM_session-o080425003-12_lfp-1,M,2008-04-25,1,10,0.901409782776839,-0.34634895305071334,0.9656589427769586,-58.38413384789403
