recording,monkey,day,family,horizon_ms,mse,nmse,r2,pearson,nmse_persistence,r2_persistence,pearson_persistence,nmse_improvement,persistence_skill,n_trials
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,ar,10,0.0022604665477608784,0.002862875109074161,0.997137124890926,0.9985915345335351,1.6767891916662596,-0.6767891916662594,0.17063234356388174,1.673926316557185,0.9982258187477993,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,embedding,1,4.7752279881049884e-11,5.933135594748536e-11,0.9999999999406687,0.9999999999704757,0.02655941136253407,0.9734405886374659,0.9867410581337668,0.026559411303202725,0.9999999976718859,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,embedding,10,0.003595026355179192,0.004578942507827119,0.9954210574921728,0.9977462720860648,1.6767891916662596,-0.6767891916662594,0.17063234356388174,1.6722102491584325,0.9971787352518734,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,ar,1,5.068111984145066e-12,3.444091975886288e-11,0.9999999999655592,0.9999999999828564,0.045145104281848175,0.9548548957181517,0.9773948553932728,0.04514510424740725,0.9999999991701845,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,ar,10,0.00041321141140690477,0.002674089690713234,0.9973259103092867,0.9986816462690703,1.8568915921443252,-0.8568915921443254,0.0492238142133191,1.8542175024536123,0.9984627572250796,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,embedding,1,2.373489243116875e-11,1.6615197018002762e-10,0.9999999998338481,0.9999999999173783,0.045145104281848175,0.9548548957181517,0.9773948553932728,0.04514510411569621,0.9999999961236559,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,embedding,10,0.0012263148246318262,0.007973282802315023,0.9920267171976849,0.9960697014407255,1.8568915921443252,-0.8568915921443254,0.0492238142133191,1.8489183093420105,0.9954296874143487,126
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,ar,1,2.229976159773075e-11,3.1832374373474944e-11,0.9999999999681677,0.9999999999841421,0.02155993905667497,0.978440060943325,0.9892398282874474,0.02155993902484259,0.9999999984416861,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,ar,10,0.0023615841005976967,0.003439911829100074,0.9965600881708999,0.9983127394976029,1.3335181569439323,-0.3335181569439323,0.33742582225339407,1.330078245114832,0.9973662466894938,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,embedding,1,5.7264323259292545e-11,8.354915500976707e-11,0.9999999999164508,0.9999999999584318,0.02155993905667497,0.978440060943325,0.9892398282874474,0.021559938973125813,0.999999996013011,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,embedding,10,0.004126817120900669,0.006064138538235443,0.9939358614617646,0.9970329908561034,1.3335181569439323,-0.3335181569439323,0.33742582225339407,1.3274540184056967,0.9953930132219901,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,ar,1,1.2484154891440052e-11,3.1515304217556135e-11,0.9999999999684848,0.9999999999843362,0.016770275154088018,0.9832297248459119,0.9916429043700231,0.016770275122572714,0.9999999978627452,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,ar,10,0.0012034304878540021,0.0031053216049967713,0.9968946783950031,0.9984819527995364,1.0838645092646897,-0.08386450926468968,0.46347127336173105,1.080759187659693,0.9969560950548556,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,embedding,1,4.5661371798750095e-11,1.186819918412087e-10,0.999999999881318,0.9999999999411493,0.016770275154088018,0.9832297248459119,0.9916429043700231,0.016770275035406023,0.9999999925657871,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,embedding,10,0.002827504095633704,0.007389089172553021,0.9926109108274469,0.9964029373873148,1.0838645092646897,-0.08386450926468968,0.46347127336173105,1.0764754200921365,0.992955656886949,96
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,ar,1,1.9243217161979543e-11,2.8369490856365132e-11,0.9999999999716304,0.9999999999858726,0.024183498778421814,0.975816501221578,0.987936090547583,0.024183498750052324,0.9999999987624959,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,ar,10,0.001964145083723716,0.002959794733884083,0.9970402052661158,0.998546617439287,1.5813644360968817,-0.5813644360968819,0.21668320231443972,1.5784046413629977,0.9980602177056098,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,embedding,1,4.58721007797139e-11,6.885022189469335e-11,0.9999999999311497,0.9999999999657255,0.024183498778421814,0.975816501221578,0.987936090547583,0.024183498709571594,0.9999999970459775,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,embedding,10,0.003316537938265592,0.005059426670327134,0.9949405733296728,0.9975203601064786,1.5813644360968817,-0.5813644360968819,0.21668320231443972,1.5763050094265547,0.9967088514661391,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,ar,1,1.061944476255276e-11,2.958357278578665e-11,0.9999999999704164,0.9999999999852993,0.01976040188047773,0.9802395981195221,0.9901369995841266,0.019760401850894154,0.9999999981805235,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,ar,10,0.0010388885986116014,0.002903542332927183,0.9970964576670728,0.9985837740147371,1.212594708200607,-0.212594708200607,0.3959356115433358,1.2096911658676799,0.9973493174012352,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,embedding,1,4.496506172667711e-11,1.273523298416575e-10,0.9999999998726476,0.9999999999368928,0.01976040188047773,0.9802395981195221,0.9901369995841266,0.019760401753125396,0.9999999929066966,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,embedding,10,0.002777178660102718,0.007830165467094521,0.9921698345329054,0.9961881362888619,1.212594708200607,-0.212594708200607,0.3959356115433358,1.2047645427335123,0.9930885989325104,132
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,ar,1,1.0183362060126425e-11,1.9899660843371527e-11,0.9999999999801001,0.9999999999900927,0.021052118796817093,0.9789478812031829,0.9894945124248773,0.021052118776917428,0.9999999990040025,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,ar,10,0.0010693900126689314,0.0020851132871011536,0.9979148867128987,0.9989764537669583,1.3442147371685509,-0.3442147371685507,0.32446992589069656,1.3421296238814497,0.9983912900114097,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,embedding,1,5.715063015102637e-11,1.1438309400916149e-10,0.9999999998856169,0.9999999999433223,0.021052118796817093,0.9789478812031829,0.9894945124248773,0.021052118682433996,0.9999999944096715,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,embedding,10,0.0037220168263035194,0.0073035598981643045,0.9926964401018358,0.9964239652789108,1.3442147371685509,-0.3442147371685507,0.32446992589069656,1.3369111772703866,0.9944069827928902,114
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ar,1,1.775106359391907e-11,2.6631859747357806e-11,0.9999999999733681,0.9999999999867404,0.020958805046633566,0.9790411949533664,0.9895397272814158,0.020958805020001706,0.9999999986618275,114
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ar,10,0.001810208661684871,0.002759130309314262,0.9972408696906856,0.998643936774184,1.3676136265624919,-0.36761362656249186,0.31718229807857373,1.364854496253178,0.9979178473736671,114
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,embedding,1,7.502401677993293e-11,1.1582703958448129e-10,0.9999999998841728,0.9999999999424968,0.020958805046633566,0.9790411949533664,0.9895397272814158,0.020958804930806523,0.9999999943019033,114
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,embedding,10,0.004863451020351277,0.007472685598517071,0.992527314401483,0.9963356738477558,1.3676136265624919,-0.36761362656249186,0.31718229807857373,1.3601409409639746,0.9944033559266007,114
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,ar,1,9.771100657227021e-12,1.9691653461913312e-11,0.9999999999803085,0.9999999999901957,0.022608609937772764,0.9773913900622272,0.9887021437936497,0.02260860991808111,0.999999999094582,96
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,ar,10,0.0010419730905512124,0.00208965128821147,0.9979103487117884,0.9989728729998771,1.4342347843308882,-0.4342347843308881,0.27758269727774426,1.4321451330426767,0.9985024254894226,96
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,embedding,1,5.623049724658939e-11,1.1477166498202209e-10,0.9999999998852284,0.9999999999431641,0.022608609937772764,0.9773913900622272,0.9887021437936497,0.0226086098230011,0.9999999948022603,96
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,embedding,10,0.0036886230328300545,0.007407031750359915,0.99259296824964,0.9963751903396711,1.4342347843308882,-0.4342347843308881,0.27758269727774426,1.4268277525805282,0.9947256379175341,96
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,ar,1,5.02072062905033e-12,2.0995108573424305e-11,0.9999999999790048,0.9999999999895377,0.035244995407188784,0.9647550045928112,0.9823719342119694,0.03524499538619369,0.9999999993813973,114
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,ar,10,0.0004988608176843052,0.002042969528177384,0.9979570304718226,0.99899377202577,1.725692035205802,-0.7256920352058019,0.126814326532963,1.7236490656776247,0.9987844539834081,114
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,embedding,1,3.213864553719875e-11,1.365384890308334e-10,0.9999999998634617,0.9999999999321226,0.035244995407188784,0.9647550045928112,0.9823719342119694,0.0352449952706503,0.9999999960233428,114
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,embedding,10,0.0019214836386858324,0.007851201621203766,0.9921487983787963,0.9961406615893572,1.725692035205802,-0.7256920352058019,0.126814326532963,1.7178408335845983,0.9953244488908353,114
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,ar,1,2.0804376400971845e-11,2.615708011809809e-11,0.9999999999738428,0.9999999999869701,0.019593263789777108,0.9804067362102229,0.9902287643151949,0.019593263763620028,0.9999999985541915,96
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,ar,10,0.0020371812880872688,0.0026382239974815595,0.9973617760025184,0.9986997964898271,1.3424165702313378,-0.3424165702313379,0.3375827314138135,1.3397783462338566,0.9979143383040947,96
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,embedding,1,3.501579841701571e-11,4.443581340874396e-11,0.9999999999555641,0.9999999999778676,0.019593263789777108,0.9804067362102229,0.9902287643151949,0.019593263745341292,0.999999997545629,96
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,embedding,10,0.002634057766251027,0.0034308365768381814,0.9965691634231617,0.9983096343930945,1.3424165702313378,-0.3424165702313379,0.3375827314138135,1.3389857336545,0.9972924017647696,96
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,ar,1,8.893244704591462e-12,1.3516178467542515e-11,0.9999999999864837,0.9999999999932753,0.00602213206525272,0.9939778679347473,0.9970062172271433,0.006022132051736545,0.9999999975101889,96
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,ar,10,0.0006315200470695656,0.0010298182232368845,0.998970181776763,0.9994941202579675,0.46919238446426803,0.530807615535732,0.7701090264547158,0.4681625662410311,0.9977697317343823,96
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,embedding,1,1.9458336981564102e-11,2.945563801085965e-11,0.9999999999705441,0.9999999999853353,0.00602213206525272,0.9939778679347473,0.9970062172271433,0.006022132035797083,0.9999999945089236,96
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,embedding,10,0.0009627587092311094,0.001571117833924358,0.9984288821660755,0.9992283194173902,0.46919238446426803,0.530807615535732,0.7701090264547158,0.4676212666303436,0.9966095871680106,96
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,ar,1,1.9721451073018165e-11,2.6704713506775762e-11,0.9999999999732955,0.9999999999867092,0.020746199502055782,0.9792538004979442,0.9896504554035257,0.020746199475351057,0.9999999986387695,90
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,ar,10,0.0020281469581601244,0.00280003379346973,0.9971999662065302,0.9986216799808009,1.4320108249206214,-0.4320108249206216,0.29365492341178806,1.4292107911271519,0.9979515580402446,90
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,embedding,1,3.57971366487531e-11,4.858980789813026e-11,0.9999999999514104,0.9999999999758247,0.020746199502055782,0.9792538004979442,0.9896504554035257,0.02074619945346597,0.9999999975292133,90
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,embedding,10,0.0027770799754526197,0.003841791661684062,0.996158208338316,0.9981097070615134,1.4320108249206214,-0.4320108249206216,0.29365492341178806,1.4281690332589372,0.9971989656536107,90
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,ar,1,7.919501151368315e-12,1.2894174527474287e-11,0.9999999999871056,0.9999999999935897,0.005897797463187096,0.9941022025368129,0.9970803215992444,0.005897797450292911,0.9999999974141447,90
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,ar,10,0.000556477423168554,0.0009689916281290089,0.9990310083718711,0.999530012572164,0.46950085127354246,0.5304991487264575,0.7719676910035067,0.46853185964541333,0.9978944480889096,90
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,embedding,1,1.6643144780024027e-11,2.665882556036192e-11,0.9999999999733412,0.9999999999867432,0.005897797463187096,0.9941022025368129,0.9970803215992444,0.005897797436528269,0.9999999946044182,90
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,embedding,10,0.0007920399359600283,0.0013723900266574478,0.9986276099733424,0.9993343371370997,0.46950085127354246,0.5304991487264575,0.7719676910035067,0.4681284612468849,0.9970414718058598,90
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,ar,1,1.754053213582664e-11,2.5692083412455176e-11,0.9999999999743081,0.9999999999872238,0.01906755403677848,0.9809324459632215,0.9904862725005545,0.0190675540110864,0.9999999985071747,132
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,ar,10,0.0017951379844072175,0.0026557122531998944,0.9973442877468002,0.9986977185527,1.351873149103823,-0.3518731491038228,0.329425936546471,1.3492174368506231,0.9978570831580716,132
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,embedding,1,3.706815042617057e-11,5.424143429837638e-11,0.9999999999457587,0.999999999973023,0.01906755403677848,0.9809324459632215,0.9904862725005545,0.01906755398253705,0.9999999968517458,132
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,embedding,10,0.0026808617338912304,0.003966134185888557,0.9960338658141112,0.9980529248332007,1.351873149103823,-0.3518731491038228,0.329425936546471,1.347907014917934,0.996797458138069,132
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,ar,1,2.685463704508178e-11,3.3533031608645425e-11,0.9999999999664669,0.999999999983331,0.026949062473483,0.973050937526517,0.9865507189188252,0.02694906243994997,0.9999999986369278,96
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,ar,10,0.0026749466840683984,0.003458052331960054,0.99654194766804,0.9983011590504738,1.7611742744372185,-0.7611742744372187,0.13147107473910602,1.7577162221052587,0.9978654593938439,96
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,embedding,1,6.958937893521502e-11,8.900160843192699e-11,0.9999999999109983,0.999999999955851,0.026949062473483,0.973050937526517,0.9865507189188252,0.02694906238448139,0.9999999964092172,96
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,embedding,10,0.004646366095552862,0.006055983844905359,0.9939440161550946,0.9970234796427757,1.7611742744372185,-0.7611742744372187,0.13147107473910602,1.7551182905923135,0.9962767063340484,96
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,ar,1,2.1005487251033363e-11,2.7156836716415822e-11,0.9999999999728432,0.9999999999864843,0.02610974590588459,0.9738902540941154,0.9869660635301263,0.026109745878727737,0.9999999988806434,96
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,ar,10,0.002236485255089227,0.002993471203521135,0.9970065287964788,0.9985339750595363,1.6901681635204502,-0.6901681635204501,0.16683960453239424,1.687174692316929,0.9981305425229628,96
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,embedding,1,7.729824194607137e-11,1.0218795203601527e-10,0.999999999897812,0.9999999999493211,0.02610974590588459,0.9738902540941154,0.9869660635301263,0.026109745803696627,0.9999999958872307,96
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,embedding,10,0.0052143721104523505,0.0070241208023822865,0.9929758791976177,0.9965665938878718,1.6901681635204502,-0.6901681635204501,0.16683960453239424,1.6831440427180677,0.9956541586389575,96
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,ar,1,3.155021403071019e-11,3.798857891924364e-11,0.9999999999620114,0.9999999999811149,0.02024638700006275,0.9797536129999372,0.989896459844448,0.020246386962074172,0.9999999979508235,114
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,ar,10,0.0030378346402197046,0.003808286312783967,0.996191713687216,0.9981349021221024,1.382235030729157,-0.3822350307291571,0.3178105434700312,1.3784267444163734,0.9970437284753577,114
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,embedding,1,6.731939920397998e-11,8.256363726075413e-11,0.9999999999174366,0.9999999999590125,0.02024638700006275,0.9797536129999372,0.989896459844448,0.020246386917499106,0.999999995618881,114
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,embedding,10,0.004689939962335314,0.005917583139335957,0.994082416860664,0.9971034022087863,1.382235030729157,-0.3822350307291571,0.3178105434700312,1.376317447589821,0.9954478583228457,114
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,ar,1,1.9646175069083744e-11,2.5459626579830754e-11,0.9999999999745404,0.9999999999873374,0.023686110661667408,0.9763138893383324,0.9881765254606288,0.023686110636207784,0.9999999988553432,114
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,ar,10,0.0020977669441841497,0.0027531946791222255,0.9972468053208778,0.9986517893724497,1.5203470215276749,-0.5203470215276748,0.24344020022177465,1.5175938268485525,0.9980902671448189,114
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,embedding,1,7.628613103697939e-11,1.0031448256518512e-10,0.9999999998996856,0.999999999950263,0.023686110661667408,0.9763138893383324,0.9881765254606288,0.023686110561352926,0.9999999955664602,114
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,embedding,10,0.005177704592184592,0.006826244192087679,0.9931737558079123,0.9966607853453514,1.5203470215276749,-0.5203470215276748,0.24344020022177465,1.5135207773355868,0.9953009029064135,114
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,ar,1,2.5562336078091247e-11,3.37131736249473e-11,0.9999999999662869,0.9999999999832329,0.02598153819147814,0.9740184618085218,0.9870292757124125,0.025981538157764973,0.9999999986421495,114
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,ar,10,0.002654996997240487,0.0035839430092297077,0.9964160569907703,0.9982378343007586,1.665557154707803,-0.6655571547078032,0.1720992719029628,1.6619732116985735,0.9977576654873253,114
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,embedding,1,7.535704821640764e-11,1.0182344781391086e-10,0.9999999998981768,0.9999999999494854,0.02598153819147814,0.9740184618085218,0.9870292757124125,0.025981538089654695,0.9999999959347426,114
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,embedding,10,0.005236323630442349,0.007121297257023735,0.9928787027429763,0.9964982552498766,1.665557154707803,-0.6655571547078032,0.1720992719029628,1.6584358574507794,0.9955425792400643,114
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,ar,1,2.2495353022626113e-11,2.8546298670045386e-11,0.9999999999714537,0.9999999999857924,0.02446206407558933,0.9755379359244107,0.9877833353508876,0.024462064047043028,0.999999998796625,114
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,ar,10,0.0023016380588791077,0.0029667191891230606,0.9970332808108768,0.9985407508903861,1.636494623347124,-0.6364946233471244,0.18570361868116889,1.633527904158001,0.9981369628254141,114
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,embedding,1,7.455780677223995e-11,9.551475377281062e-11,0.9999999999044851,0.9999999999525898,0.02446206407558933,0.9755379359244107,0.9877833353508876,0.024462063980074566,0.9999999960091042,114
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,embedding,10,0.00505448773917489,0.006498161055801753,0.9935018389441982,0.9968089341936978,1.636494623347124,-0.6364946233471244,0.18570361868116889,1.6299964622913226,0.9959285392156615,114
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,ar,1,2.2080274493299785e-11,3.004234800383011e-11,0.9999999999699576,0.9999999999850389,0.027725683519972757,0.9722743164800272,0.9861570141319634,0.027725683489930403,0.9999999988759628,114
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,ar,10,0.002356455371408065,0.003245561073125221,0.9967544389268748,0.9983982776716132,1.7477481399866546,-0.7477481399866546,0.12991534086258433,1.7445025789135296,0.9980695361790063,114
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,embedding,1,8.10957075607124e-11,1.1290999670756744e-10,0.9999999998870899,0.9999999999440317,0.027725683519972757,0.9722743164800272,0.9861570141319634,0.02772568340706276,0.9999999958159891,114
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,embedding,10,0.005529900298963004,0.007674988072029992,0.99232501192797,0.9962230756436117,1.7477481399866546,-0.7477481399866546,0.12991534086258433,1.7400731519146249,0.9954481774231876,114
monkeyM_session-o080911006-11_lfp-6,M,2008-09-11,ar,1,1.9780251385930196e-11,2.254712271314363e-11,0.9999999999774528,0.9999999999887744,0.024384250123333995,0.9756157498766659,0.9878113118422389,0.024384250100786865,0.9999999990241887,114
monkeyM_session-o080911006-11_lfp-6,M,2008-09-11,ar,10,0.002090911312330329,0.002413803166120155,0.9975861968338798,0.9988172742570959,1.6036383960658,-0.6036383960658002,0.19796379723639343,1.6012245928996798,0.9984273802753906,114
monkeyM_session-o080911006-11_lfp-6,M,2008-09-11,embedding,1,8.077722157240686e-11,9.40940031326706e-11,0.9999999999059059,0.9999999999533011,0.024384250123333995,0.9756157498766659,0.9878113118422389,0.024384250029239996,0.9999999959702938,114
monkeyM_session-o080911006-11_lfp-6,M,2008-09-11,embedding,10,0.005416308025701332,0.006291630066523532,0.9937083699334764,0.9969240689648067,1.6036383960658,-0.6036383960658002,0.19796379723639343,1.5973467659992766,0.9959100947223357,114
monkeyM_session-o080917001-8_lfp-5,M,2008-09-17,ar,1,2.6913049471915037e-11,2.957458003672812e-11,0.9999999999704254,0.9999999999853039,0.027451798316438233,0.9725482016835617,0.9862880257595729,0.027451798286863654,0.9999999988696328,96
monkeyM_session-o080917001-8_lfp-5,M,2008-09-17,ar,10,0.00281439969017638,0.003171976098214994,0.9968280239017849,0.9984403899863074,1.8390732730493429,-0.839073273049343,0.08866316373001597,1.8359012969511277,0.9981935769693514,96
monkeyM_session-o080917001-8_lfp-5,M,2008-09-17,embedding,1,6.051359587334341e-11,6.818886217323914e-11,0.9999999999318111,0.9999999999661776,0.027451798316438233,0.9725482016835617,0.9862880257595729,0.027451798248249375,0.9999999974349109,96
monkeyM_session-o080917001-8_lfp-5,M,2008-09-17,embedding,10,0.004501343708229646,0.005135542860786286,0.9948644571392137,0.9974788962612658,1.8390732730493429,-0.839073273049343,0.08866316373001597,1.8339377301885567,0.9970850807526027,96
monkeyM_session-o080917001-8_lfp-6,M,2008-09-17,ar,1,1.83179329791594e-11,1.8993846449748285e-11,0.9999999999810062,0.9999999999905521,0.018873977211051215,0.9811260227889488,0.990576011894007,0.018873977192057367,0.9999999989463332,96
monkeyM_session-o080917001-8_lfp-6,M,2008-09-17,ar,10,0.001774178470303523,0.0018681433715025345,0.9981318566284973,0.9990834004528869,1.3628268859342736,-0.36282688593427365,0.3235985521140894,1.3609587425627712,0.9985762423558926,96
monkeyM_session-o080917001-8_lfp-6,M,2008-09-17,embedding,1,4.278922482487829e-11,4.4679768097153665e-11,0.9999999999553202,0.999999999977771,0.018873977211051215,0.9811260227889488,0.990576011894007,0.018873977166371445,0.999999997545029,96
monkeyM_session-o080917001-8_lfp-6,M,2008-09-17,embedding,10,0.002944925306957667,0.0031197520838176043,0.9968802479161823,0.9984710068617422,1.3628268859342736,-0.36282688593427365,0.3235985521140894,1.359707133850456,0.9976366700851198,96
monkeyM_session-o080918001-5_lfp-5,M,2008-09-18,ar,1,1.96488851606216e-11,2.5923130400591108e-11,0.999999999974077,0.9999999999870988,0.020181746926885305,0.9798182530731147,0.9899442258273623,0.02018174690096217,0.999999998615458,120
monkeyM_session-o080918001-5_lfp-5,M,2008-09-18,ar,10,0.001928714705940884,0.0026395583600700343,0.99736044163993,0.9987027257572528,1.405837831619553,-0.40583783161955284,0.30969705374024,1.4031982732594828,0.9980154313373792,120
monkeyM_session-o080918001-5_lfp-5,M,2008-09-18,embedding,1,4.647641505009641e-11,6.204712183416273e-11,0.9999999999379529,0.9999999999691156,0.020181746926885305,0.9798182530731147,0.9899442258273623,0.02018174686483819,0.9999999967304068,120
monkeyM_session-o080918001-5_lfp-5,M,2008-09-18,embedding,10,0.003243761705083765,0.004461781475677487,0.9955382185243226,0.9978095547771834,1.405837831619553,-0.40583783161955284,0.30969705374024,1.4013760501438752,0.9966652279690414,120
monkeyM_session-o080918001-5_lfp-6,M,2008-09-18,ar,1,1.8781229932705372e-11,2.0467776271658718e-11,0.9999999999795323,0.9999999999898129,0.02042213737743905,0.979577862622561,0.9898174288209517,0.020422137356971272,0.9999999989425068,120
monkeyM_session-o080918001-5_lfp-6,M,2008-09-18,ar,10,0.001912694983572146,0.002126365599046952,0.997873634400953,0.9989594389529626,1.4396320326884733,-0.43963203268847334,0.2871410972737561,1.4375056670894262,0.9984631826585663,120
monkeyM_session-o080918001-5_lfp-6,M,2008-09-18,embedding,1,4.9536617899088344e-11,5.453265983445793e-11,0.9999999999454674,0.9999999999728678,0.02042213737743905,0.979577862622561,0.9898174288209517,0.020422137322906386,0.9999999972149322,120
monkeyM_session-o080918001-5_lfp-6,M,2008-09-18,embedding,10,0.0035090587827098997,0.00392500679297234,0.9960749932070276,0.9980816502450371,1.4396320326884733,-0.43963203268847334,0.2871410972737561,1.435707025895501,0.9971828130478539,120
monkeyM_session-o080918006-11_lfp-5,M,2008-09-18,ar,1,1.907179750313899e-11,2.4405739320275996e-11,0.9999999999755941,0.9999999999878568,0.020262460298557255,0.9797375397014426,0.9898755180655471,0.020262460274151513,0.999999998736037,102
monkeyM_session-o080918006-11_lfp-5,M,2008-09-18,ar,10,0.0019184367417692954,0.0024944123071495255,0.9975055876928505,0.9987729835712708,1.4188153714162977,-0.41881537141629777,0.29585817877846793,1.4163209591091481,0.9981639395837675,102
monkeyM_session-o080918006-11_lfp-5,M,2008-09-18,embedding,1,4.334392655074622e-11,5.601441134593787e-11,0.9999999999439856,0.9999999999721427,0.020262460298557255,0.9797375397014426,0.9898755180655471,0.02026246024254285,0.9999999971147118,102
monkeyM_session-o080918006-11_lfp-5,M,2008-09-18,embedding,10,0.003113812360256746,0.004065556096959147,0.995934443903041,0.99799900567622,1.4188153714162977,-0.41881537141629777,0.29585817877846793,1.4147498153193383,0.997019912640936,102
monkeyM_session-o080919001-6_lfp-5,M,2008-09-19,ar,1,2.5448185168647702e-11,3.039037165541889e-11,0.9999999999696096,0.9999999999848732,0.021289367982003697,0.9787106320179962,0.9893787369795045,0.02128936795161332,0.999999998402241,126
monkeyM_session-o080919001-6_lfp-5,M,2008-09-19,ar,10,0.0025126355052000992,0.003105575009942962,0.9968944249900571,0.9984806629621332,1.4465973398374061,-0.4465973398374061,0.2858976628635069,1.443491764827463,0.997672375227683,126
monkeyM_session-o080919001-6_lfp-5,M,2008-09-19,embedding,1,5.338635372401896e-11,6.51029741689921e-11,0.9999999999348971,0.99999999996761,0.021289367982003697,0.9787106320179962,0.9893787369795045,0.021289367916900715,0.9999999966561897,126
monkeyM_session-o080919001-6_lfp-5,M,2008-09-19,embedding,10,0.0038218165352261447,0.004781300921616769,0.9952186990783832,0.9976616839112424,1.4465973398374061,-0.4465973398374061,0.2858976628635069,1.4418160389157892,0.9964478027253137,126
