recording,monkey,day,method,geometry_evaluable,macro_f1,n_trials
monkeyM_session-o080718005-9_lfp-8,M,2008-07-18,ktorus_power_frequency,True,0.1457061802295068,90
monkeyM_session-o080718005-9_lfp-8,M,2008-07-18,peak_frequency,True,0.13044212143296793,90
monkeyM_session-o080718005-9_lfp-8,M,2008-07-18,peak_power,True,0.12556938159879338,90
monkeyM_session-o080718005-9_lfp-8,M,2008-07-18,power_frequency,True,0.1308103752356626,90
monkeyM_session-o080722004-9_lfp-5,M,2008-07-22,all_bands,True,0.13702301337529504,96
monkeyM_session-o080722004-9_lfp-5,M,2008-07-22,ktorus,True,0.22232247397662794,96
monkeyM_session-o080722004-9_lfp-5,M,2008-07-22,ktorus_all_bands,True,0.2582086819747402,96
monkeyM_session-o080722004-9_lfp-5,M,2008-07-22,ktorus_power_frequency,True,0.23543496227319757,96
monkeyM_session-o080722004-9_lfp-5,M,2008-07-22,peak_frequency,True,0.19993564173087316,96
monkeyM_session-o080722004-9_lfp-5,M,2008-07-22,peak_power,True,0.1920778475042041,96
monkeyM_session-o080722004-9_lfp-5,M,2008-07-22,power_frequency,True,0.2685784144268718,96
monkeyM_session-o080723006-11_lfp-5,M,2008-07-23,all_bands,True,0.2183330534871456,144
monkeyM_session-o080723006-11_lfp-5,M,2008-07-23,ktorus,True,0.20856185761521992,144
monkeyM_session-o080723006-11_lfp-5,M,2008-07-23,ktorus_all_bands,True,0.2156334658619783,144
monkeyM_session-o080723006-11_lfp-5,M,2008-07-23,ktorus_power_frequency,True,0.19695011337868484,144
monkeyM_session-o080723006-11_lfp-5,M,2008-07-23,peak_frequency,True,0.1426873303736722,144
monkeyM_session-o080723006-11_lfp-5,M,2008-07-23,peak_power,True,0.20102141006095808,144
monkeyM_session-o080723006-11_lfp-5,M,2008-07-23,power_frequency,True,0.23441464962403757,144
monkeyM_session-o080723006-11_lfp-7,M,2008-07-23,all_bands,True,0.24109367495393538,144
monkeyM_session-o080723006-11_lfp-7,M,2008-07-23,ktorus,True,0.18511681714792746,144
monkeyM_session-o080723006-11_lfp-7,M,2008-07-23,ktorus_all_bands,True,0.215792175456041,144
monkeyM_session-o080723006-11_lfp-7,M,2008-07-23,ktorus_power_frequency,True,0.1868881941662849,144
monkeyM_session-o080723006-11_lfp-7,M,2008-07-23,peak_frequency,True,0.118344123320683,144
monkeyM_session-o080723006-11_lfp-7,M,2008-07-23,peak_power,True,0.21603254409737074,144
monkeyM_session-o080723006-11_lfp-7,M,2008-07-23,power_frequency,True,0.22126745046013552,144
monkeyM_session-o080724004-9_lfp-5,M,2008-07-24,all_bands,True,0.27970945773232003,114
monkeyM_session-o080724004-9_lfp-5,M,2008-07-24,ktorus,True,0.19227836263358308,114
monkeyM_session-o080724004-9_lfp-5,M,2008-07-24,ktorus_all_bands,True,0.2735785456373692,114
monkeyM_session-o080724004-9_lfp-5,M,2008-07-24,ktorus_power_frequency,True,0.21467567296809933,114
monkeyM_session-o080724004-9_lfp-5,M,2008-07-24,peak_frequency,True,0.1352454733647858,114
monkeyM_session-o080724004-9_lfp-5,M,2008-07-24,peak_power,True,0.2572359470103831,114
monkeyM_session-o080724004-9_lfp-5,M,2008-07-24,power_frequency,True,0.21835966818077,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,all_bands,True,0.29043284431067545,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,ktorus,True,0.1598841582394214,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,ktorus_all_bands,True,0.20798359334944702,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,ktorus_power_frequency,True,0.1969699824889877,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,peak_frequency,True,0.16949826058544273,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,peak_power,True,0.23100915281525877,114
monkeyM_session-o080724004-9_lfp-7,M,2008-07-24,power_frequency,True,0.2725298828240005,114
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,all_bands,True,0.18821163442464262,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,ktorus,True,0.20037833315144238,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,ktorus_all_bands,True,0.15294915787391847,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,ktorus_power_frequency,True,0.1829972988509574,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,peak_frequency,True,0.14571172555043524,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,peak_power,True,0.11706876823155893,108
monkeyM_session-o080731003-10_lfp-6,M,2008-07-31,power_frequency,True,0.15788538236356073,108
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,all_bands,True,0.14412177551777108,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,ktorus,True,0.16353501960093828,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,ktorus_all_bands,True,0.2173346366894754,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,ktorus_power_frequency,True,0.22091239839718538,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,peak_frequency,True,0.2095426616394358,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,peak_power,True,0.1677509241469197,90
monkeyM_session-o080731011-18_lfp-6,M,2008-07-31,power_frequency,True,0.18991228070175437,90
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,all_bands,True,0.22831279784178724,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,ktorus,True,0.17132301536144093,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,ktorus_all_bands,True,0.22512035583464154,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,ktorus_power_frequency,True,0.18214671673930957,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,peak_frequency,True,0.11378222525488252,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,peak_power,True,0.16614559601075143,126
monkeyM_session-o080801001-7_lfp-5,M,2008-08-01,power_frequency,True,0.18170760129334526,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,all_bands,True,0.1566126625034366,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,ktorus,True,0.19390206416533753,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,ktorus_all_bands,True,0.189876868850586,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,ktorus_power_frequency,True,0.1602146561448887,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,peak_frequency,True,0.12739791073124407,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,peak_power,True,0.10932893241863341,126
monkeyM_session-o080801001-7_lfp-6,M,2008-08-01,power_frequency,True,0.1096464059878694,126
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,all_bands,True,0.14001223696550805,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,ktorus,True,0.13827298982222583,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,ktorus_all_bands,True,0.1652920835508256,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,ktorus_power_frequency,True,0.14552001645068013,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,peak_frequency,True,0.1420810478752518,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,peak_power,True,0.14672709871068282,96
monkeyM_session-o080808001-5_lfp-5,M,2008-08-08,power_frequency,True,0.15159385391583532,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,all_bands,True,0.1666806558110906,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,ktorus,True,0.19459896823634312,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,ktorus_all_bands,True,0.14259158262403737,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,ktorus_power_frequency,True,0.13226292077098528,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,peak_frequency,True,0.14642409793271863,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,peak_power,True,0.09994275683634951,96
monkeyM_session-o080808001-5_lfp-6,M,2008-08-08,power_frequency,True,0.10763152761036587,96
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,all_bands,True,0.14086487308101533,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,ktorus,True,0.1184671428181247,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,ktorus_all_bands,True,0.10148131068145416,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,ktorus_power_frequency,True,0.10971134105280449,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,peak_frequency,True,0.16128687374948592,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,peak_power,True,0.18201642221250067,132
monkeyM_session-o080808006-12_lfp-5,M,2008-08-08,power_frequency,True,0.156476684825436,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,all_bands,True,0.2056646077234313,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,ktorus,True,0.15424777091097797,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,ktorus_all_bands,True,0.16662887724566186,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,ktorus_power_frequency,True,0.21085782987956903,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,peak_frequency,True,0.12343019844532245,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,peak_power,True,0.2019132719132719,132
monkeyM_session-o080808006-12_lfp-6,M,2008-08-08,power_frequency,True,0.17847981919816333,132
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,all_bands,True,0.21697931697931697,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,ktorus,True,0.1976109087389575,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,ktorus_all_bands,True,0.18277368277368278,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,ktorus_power_frequency,True,0.20441313351321763,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,peak_frequency,True,0.14548502264019506,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,peak_power,True,0.16262433192400197,114
monkeyM_session-o080828001-6_lfp-5,M,2008-08-28,power_frequency,True,0.13310328962502874,114
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,all_bands,True,0.12197598754081425,114
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus,True,0.12124027162872891,114
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_all_bands,True,0.1273832211440394,114
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,ktorus_power_frequency,True,0.12186297693909577,114
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_frequency,True,0.1360645202750466,114
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,peak_power,True,0.11728111534468859,114
monkeyM_session-o080828001-6_lfp-6,M,2008-08-28,power_frequency,True,0.15078336019326002,114
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,all_bands,True,0.22958337958337957,96
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,ktorus,True,0.2597881613260458,96
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,ktorus_all_bands,True,0.2626950954537161,96
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,ktorus_power_frequency,True,0.2921295355505882,96
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,peak_frequency,True,0.20549990071624144,96
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,peak_power,True,0.21634038476143738,96
monkeyM_session-o080828007-12_lfp-5,M,2008-08-28,power_frequency,True,0.2125193851486955,96
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,all_bands,True,0.18154925088373877,114
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,ktorus,True,0.16218467788235233,114
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,ktorus_all_bands,True,0.18641197588566008,114
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,ktorus_power_frequency,True,0.15372724641017324,114
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,peak_frequency,True,0.13526604477305598,114
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,peak_power,True,0.16916428956610052,114
monkeyM_session-o080829001-5_lfp-5,M,2008-08-29,power_frequency,True,0.13013290464377422,114
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,all_bands,True,0.1836050326693525,96
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,ktorus,True,0.1559619302266361,96
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,ktorus_all_bands,True,0.11973978288633462,96
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,ktorus_power_frequency,True,0.1691400567541541,96
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,peak_frequency,True,0.16270997055589756,96
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,peak_power,True,0.19354205096672814,96
monkeyM_session-o080904001-7_lfp-5,M,2008-09-04,power_frequency,True,0.18016177096636868,96
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,all_bands,False,0.08861593603529087,96
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,peak_frequency,False,0.11965240641711229,96
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,peak_power,False,0.11316975757308782,96
monkeyM_session-o080904001-7_lfp-6,M,2008-09-04,power_frequency,False,0.17148078609501302,96
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,all_bands,True,0.21494702719797595,90
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,ktorus,True,0.18559903821305376,90
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,ktorus_all_bands,True,0.2006048387096774,90
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,ktorus_power_frequency,True,0.17883731643464681,90
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,peak_frequency,True,0.14523809523809525,90
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,peak_power,True,0.14197294473156544,90
monkeyM_session-o080904008-14_lfp-5,M,2008-09-04,power_frequency,True,0.16951230323779343,90
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,all_bands,True,0.11092177611785455,90
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,ktorus,True,0.15945928269419923,90
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,ktorus_all_bands,True,0.1310636146541249,90
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,ktorus_power_frequency,True,0.1339141414141414,90
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,peak_frequency,True,0.09578706317836753,90
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,peak_power,True,0.14286428214464195,90
monkeyM_session-o080904008-14_lfp-6,M,2008-09-04,power_frequency,True,0.0911111111111111,90
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,all_bands,True,0.22765695044834258,132
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,ktorus,True,0.18295454545454545,132
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,ktorus_all_bands,True,0.2587522913594218,132
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,ktorus_power_frequency,True,0.17798183990134456,132
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,peak_frequency,True,0.14234390624824442,132
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,peak_power,True,0.1846333430072615,132
monkeyM_session-o080905001-6_lfp-5,M,2008-09-05,power_frequency,True,0.18291606716706824,132
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,all_bands,True,0.12970571095571096,96
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,ktorus,True,0.1276709401709402,96
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,ktorus_all_bands,True,0.13581919357781427,96
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,ktorus_power_frequency,True,0.1062162323216272,96
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,peak_frequency,True,0.09226529321405981,96
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,peak_power,True,0.11567927192927192,96
monkeyM_session-o080910001-5_lfp-5,M,2008-09-10,power_frequency,True,0.051190476190476196,96
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,all_bands,True,0.18730965885410747,96
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,ktorus,True,0.17413632119514474,96
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,ktorus_all_bands,True,0.13243045534712203,96
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,ktorus_power_frequency,True,0.21842590653074523,96
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,peak_frequency,True,0.14741257588866044,96
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,peak_power,True,0.23067776278302596,96
monkeyM_session-o080910001-5_lfp-7,M,2008-09-10,power_frequency,True,0.19501939313494634,96
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,all_bands,True,0.1897356423187129,114
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,ktorus,True,0.2352342776199394,114
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,ktorus_all_bands,True,0.2281537830440422,114
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,ktorus_power_frequency,True,0.24378586731527904,114
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,peak_frequency,True,0.1155840455840456,114
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,peak_power,True,0.14223199870564868,114
monkeyM_session-o080910006-11_lfp-5,M,2008-09-10,power_frequency,True,0.15862623215564392,114
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,all_bands,True,0.2026958026958027,114
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,ktorus,True,0.19283567929258763,114
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,ktorus_all_bands,True,0.23830697958708016,114
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,ktorus_power_frequency,True,0.25585307938249113,114
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,peak_frequency,True,0.20979543805630763,114
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,peak_power,True,0.1662134634546855,114
monkeyM_session-o080910006-11_lfp-7,M,2008-09-10,power_frequency,True,0.22428148437638998,114
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,all_bands,True,0.18833453453251495,114
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,ktorus,True,0.15440751660263854,114
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,ktorus_all_bands,True,0.18876800446567887,114
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,ktorus_power_frequency,True,0.2163035794614742,114
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,peak_frequency,True,0.1589794721992941,114
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,peak_power,True,0.21143912997571535,114
monkeyM_session-o080911001-5_lfp-5,M,2008-09-11,power_frequency,True,0.2008597229633815,114
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,all_bands,True,0.1286041819515774,114
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,ktorus,True,0.17696773157299472,114
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,ktorus_all_bands,True,0.15246530325439941,114
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,ktorus_power_frequency,True,0.17212172989612018,114
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,peak_frequency,True,0.10169156741984159,114
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,peak_power,True,0.13020324298519786,114
monkeyM_session-o080911001-5_lfp-6,M,2008-09-11,power_frequency,True,0.09010796510796511,114
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,all_bands,True,0.23283573310747227,114
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,ktorus,True,0.1594133906633907,114
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,ktorus_all_bands,True,0.2609775562609135,114
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,ktorus_power_frequency,True,0.20686127561127562,114
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,peak_frequency,True,0.11114736256566826,114
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,peak_power,True,0.2650951199338296,114
monkeyM_session-o080911006-11_lfp-5,M,2008-09-11,power_frequency,True,0.27107251375544056,114
monkeyM_session-o080911006-11_lfp-6,M,2008-09-11,all_bands,True,0.17684161537460388,114
monkeyM_session-o080911006-11_lfp-6,M,2008-09-11,ktorus,True,0.09736906140748697,114
monkeyM_session-o080911006-11_lfp-6,M,2008-09-11,ktorus_all_bands,True,0.16055601793727595,114
monkeyM_session-o080911006-11_lfp-6,M,2008-09-11,ktorus_power_frequency,True,0.1141437604852239,114
monkeyM_session-o080911006-11_lfp-6,M,2008-09-11,peak_frequency,True,0.1571247219353811,114
monkeyM_session-o080911006-11_lfp-6,M,2008-09-11,peak_power,True,0.12141381140226597,114
monkeyM_session-o080911006-11_lfp-6,M,2008-09-11,power_frequency,True,0.14559872258081977,114
monkeyM_session-o080917001-8_lfp-5,M,2008-09-17,all_bands,True,0.1930879743379743,96
monkeyM_session-o080917001-8_lfp-5,M,2008-09-17,ktorus,True,0.20685759630366704,96
monkeyM_session-o080917001-8_lfp-5,M,2008-09-17,ktorus_all_bands,True,0.2951658399999694,96
monkeyM_session-o080917001-8_lfp-5,M,2008-09-17,ktorus_power_frequency,True,0.20001493428912784,96
monkeyM_session-o080917001-8_lfp-5,M,2008-09-17,peak_frequency,True,0.15856891769935247,96
monkeyM_session-o080917001-8_lfp-5,M,2008-09-17,peak_power,True,0.18366683991683994,96
monkeyM_session-o080917001-8_lfp-5,M,2008-09-17,power_frequency,True,0.2629901519308334,96
monkeyM_session-o080917001-8_lfp-6,M,2008-09-17,all_bands,True,0.18534025579397628,96
monkeyM_session-o080917001-8_lfp-6,M,2008-09-17,ktorus,True,0.1727276554862762,96
monkeyM_session-o080917001-8_lfp-6,M,2008-09-17,ktorus_all_bands,True,0.13334670597601633,96
monkeyM_session-o080917001-8_lfp-6,M,2008-09-17,ktorus_power_frequency,True,0.10857004014542893,96
monkeyM_session-o080917001-8_lfp-6,M,2008-09-17,peak_frequency,True,0.16487615980369605,96
monkeyM_session-o080917001-8_lfp-6,M,2008-09-17,peak_power,True,0.16536534940043712,96
monkeyM_session-o080917001-8_lfp-6,M,2008-09-17,power_frequency,True,0.21224333848622276,96
monkeyM_session-o080918001-5_lfp-5,M,2008-09-18,all_bands,True,0.292803881941813,120
monkeyM_session-o080918001-5_lfp-5,M,2008-09-18,ktorus,True,0.20493405230247333,120
monkeyM_session-o080918001-5_lfp-5,M,2008-09-18,ktorus_all_bands,True,0.2918468046195024,120
monkeyM_session-o080918001-5_lfp-5,M,2008-09-18,ktorus_power_frequency,True,0.28423170369314804,120
monkeyM_session-o080918001-5_lfp-5,M,2008-09-18,peak_frequency,True,0.17119986624336395,120
monkeyM_session-o080918001-5_lfp-5,M,2008-09-18,peak_power,True,0.2674421173559562,120
monkeyM_session-o080918001-5_lfp-5,M,2008-09-18,power_frequency,True,0.2273944682835778,120
monkeyM_session-o080918001-5_lfp-6,M,2008-09-18,all_bands,True,0.17254980917969032,120
monkeyM_session-o080918001-5_lfp-6,M,2008-09-18,ktorus,True,0.31264309573133103,120
monkeyM_session-o080918001-5_lfp-6,M,2008-09-18,ktorus_all_bands,True,0.26931057971449646,120
monkeyM_session-o080918001-5_lfp-6,M,2008-09-18,ktorus_power_frequency,True,0.27559369924475036,120
monkeyM_session-o080918001-5_lfp-6,M,2008-09-18,peak_frequency,True,0.15655502908776311,120
monkeyM_session-o080918001-5_lfp-6,M,2008-09-18,peak_power,True,0.1998679000085819,120
monkeyM_session-o080918001-5_lfp-6,M,2008-09-18,power_frequency,True,0.2755692328272974,120
monkeyM_session-o080918006-11_lfp-5,M,2008-09-18,all_bands,True,0.15756769973714774,102
monkeyM_session-o080918006-11_lfp-5,M,2008-09-18,ktorus,True,0.17440634078565112,102
monkeyM_session-o080918006-11_lfp-5,M,2008-09-18,ktorus_all_bands,True,0.08833164715517657,102
monkeyM_session-o080918006-11_lfp-5,M,2008-09-18,ktorus_power_frequency,True,0.15761031604054862,102
monkeyM_session-o080918006-11_lfp-5,M,2008-09-18,peak_frequency,True,0.16810681583053297,102
monkeyM_session-o080918006-11_lfp-5,M,2008-09-18,peak_power,True,0.18724698535745046,102
monkeyM_session-o080918006-11_lfp-5,M,2008-09-18,power_frequency,True,0.24629333712525567,102
monkeyM_session-o080919001-6_lfp-5,M,2008-09-19,all_bands,True,0.16519188285526643,126
monkeyM_session-o080919001-6_lfp-5,M,2008-09-19,ktorus,True,0.10980480480480481,126
monkeyM_session-o080919001-6_lfp-5,M,2008-09-19,ktorus_all_bands,True,0.12051218920784139,126
monkeyM_session-o080919001-6_lfp-5,M,2008-09-19,ktorus_power_frequency,True,0.12990236536748165,126
monkeyM_session-o080919001-6_lfp-5,M,2008-09-19,peak_frequency,True,0.12551599587203302,126
monkeyM_session-o080919001-6_lfp-5,M,2008-09-19,peak_power,True,0.1637589130660528,126
monkeyM_session-o080919001-6_lfp-5,M,2008-09-19,power_frequency,True,0.16844194957296862,126
monkeyM_session-o080919001-6_lfp-7,M,2008-09-19,all_bands,True,0.15144789057832533,126
monkeyM_session-o080919001-6_lfp-7,M,2008-09-19,ktorus,True,0.1797042547759908,126
monkeyM_session-o080919001-6_lfp-7,M,2008-09-19,ktorus_all_bands,True,0.16904311513071787,126
monkeyM_session-o080919001-6_lfp-7,M,2008-09-19,ktorus_power_frequency,True,0.16008738881903983,126
monkeyM_session-o080919001-6_lfp-7,M,2008-09-19,peak_frequency,True,0.12161944026350806,126
monkeyM_session-o080919001-6_lfp-7,M,2008-09-19,peak_power,True,0.19241661672296684,126
monkeyM_session-o080919001-6_lfp-7,M,2008-09-19,power_frequency,True,0.1621247839665262,126
monkeyM_session-o080919007-12_lfp-5,M,2008-09-19,all_bands,True,0.13080953274451726,126
monkeyM_session-o080919007-12_lfp-5,M,2008-09-19,ktorus,True,0.11382820452587894,126
monkeyM_session-o080919007-12_lfp-5,M,2008-09-19,ktorus_all_bands,True,0.15052170916208282,126
monkeyM_session-o080919007-12_lfp-5,M,2008-09-19,ktorus_power_frequency,True,0.13272736454072617,126
monkeyM_session-o080919007-12_lfp-5,M,2008-09-19,peak_frequency,True,0.15028609734492088,126
monkeyM_session-o080919007-12_lfp-5,M,2008-09-19,peak_power,True,0.18139336815807405,126
monkeyM_session-o080919007-12_lfp-5,M,2008-09-19,power_frequency,True,0.13555327149999807,126
monkeyM_session-o080919007-12_lfp-7,M,2008-09-19,all_bands,True,0.22881077292078852,126
monkeyM_session-o080919007-12_lfp-7,M,2008-09-19,ktorus,True,0.1455149273260327,126
monkeyM_session-o080919007-12_lfp-7,M,2008-09-19,ktorus_all_bands,True,0.25894789590441764,126
monkeyM_session-o080919007-12_lfp-7,M,2008-09-19,ktorus_power_frequency,True,0.10181860112346706,126
monkeyM_session-o080919007-12_lfp-7,M,2008-09-19,peak_frequency,True,0.15331668539367016,126
monkeyM_session-o080919007-12_lfp-7,M,2008-09-19,peak_power,True,0.07005906768837804,126
monkeyM_session-o080919007-12_lfp-7,M,2008-09-19,power_frequency,True,0.13129217614731326,126
monkeyM_session-o080925002-6_lfp-6,M,2008-09-25,all_bands,True,0.22492888656681756,96
monkeyM_session-o080925002-6_lfp-6,M,2008-09-25,ktorus,True,0.16803166803166802,96
monkeyM_session-o080925002-6_lfp-6,M,2008-09-25,ktorus_all_bands,True,0.1914663511437705,96
monkeyM_session-o080925002-6_lfp-6,M,2008-09-25,ktorus_power_frequency,True,0.2405831453902295,96
monkeyM_session-o080925002-6_lfp-6,M,2008-09-25,peak_frequency,True,0.21344082746521773,96
