recording,monkey,day,method,geometry_evaluable,direction,f1
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,ktorus_power_frequency,True,6,0.05714285714285714
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_frequency,True,1,0.19047619047619047
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_frequency,True,2,0.06451612903225806
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_frequency,True,3,0.24390243902439024
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_frequency,True,4,0.12121212121212122
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_frequency,True,5,0.125
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_frequency,True,6,0.22950819672131148
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_power,True,1,0.17142857142857143
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_power,True,2,0.04878048780487805
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_power,True,3,0.15384615384615385
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_power,True,4,0.0
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_power,True,5,0.3050847457627119
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,peak_power,True,6,0.05
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,power_frequency,True,1,0.04878048780487805
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,power_frequency,True,2,0.05714285714285714
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,power_frequency,True,3,0.1
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,power_frequency,True,4,0.125
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,power_frequency,True,5,0.28
monkeyM_session-o081202001-7_lfp-4,M,2008-12-02,power_frequency,True,6,0.14285714285714285
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,all_bands,True,1,0.15789473684210525
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,all_bands,True,2,0.18604651162790697
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,all_bands,True,3,0.23809523809523808
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,all_bands,True,4,0.2127659574468085
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,all_bands,True,5,0.21739130434782608
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,all_bands,True,6,0.05555555555555555
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus,True,1,0.16216216216216217
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus,True,2,0.2222222222222222
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus,True,3,0.14285714285714285
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus,True,4,0.2222222222222222
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus,True,5,0.16326530612244897
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus,True,6,0.058823529411764705
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_all_bands,True,1,0.16216216216216217
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_all_bands,True,2,0.09302325581395349
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_all_bands,True,3,0.05
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_all_bands,True,4,0.21739130434782608
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_all_bands,True,5,0.13953488372093023
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_all_bands,True,6,0.09302325581395349
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_power_frequency,True,1,0.20512820512820512
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_power_frequency,True,2,0.21052631578947367
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_power_frequency,True,3,0.09302325581395349
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_power_frequency,True,4,0.21739130434782608
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_power_frequency,True,5,0.22727272727272727
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,ktorus_power_frequency,True,6,0.19047619047619047
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_frequency,True,1,0.23255813953488372
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_frequency,True,2,0.0975609756097561
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_frequency,True,3,0.11764705882352941
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_frequency,True,4,0.12903225806451613
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_frequency,True,5,0.35294117647058826
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_frequency,True,6,0.11428571428571428
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_power,True,1,0.16216216216216217
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_power,True,2,0.06896551724137931
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_power,True,3,0.19672131147540983
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_power,True,4,0.13636363636363635
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_power,True,5,0.24390243902439024
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,peak_power,True,6,0.05
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,power_frequency,True,1,0.2631578947368421
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,power_frequency,True,2,0.06060606060606061
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,power_frequency,True,3,0.08
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,power_frequency,True,4,0.3783783783783784
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,power_frequency,True,5,0.39215686274509803
monkeyT_session-y070130005-13_lfp-1,T,2007-01-30,power_frequency,True,6,0.27906976744186046
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,all_bands,True,1,0.18604651162790697
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,all_bands,True,2,0.1276595744680851
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,all_bands,True,3,0.27906976744186046
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,all_bands,True,4,0.2222222222222222
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,all_bands,True,5,0.2
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,all_bands,True,6,0.058823529411764705
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus,True,1,0.16666666666666666
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus,True,2,0.30434782608695654
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus,True,3,0.13636363636363635
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus,True,4,0.05405405405405406
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus,True,5,0.09523809523809523
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus,True,6,0.1276595744680851
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_all_bands,True,1,0.23809523809523808
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_all_bands,True,2,0.25
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_all_bands,True,3,0.17777777777777778
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_all_bands,True,4,0.05405405405405406
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_all_bands,True,5,0.14634146341463414
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_all_bands,True,6,0.0425531914893617
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_power_frequency,True,1,0.15789473684210525
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_power_frequency,True,2,0.26666666666666666
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_power_frequency,True,3,0.13333333333333333
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_power_frequency,True,4,0.05714285714285714
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_power_frequency,True,5,0.27906976744186046
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,ktorus_power_frequency,True,6,0.21739130434782608
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_frequency,True,1,0.15789473684210525
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_frequency,True,2,0.05555555555555555
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_frequency,True,3,0.2564102564102564
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_frequency,True,4,0.1875
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_frequency,True,5,0.3880597014925373
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_frequency,True,6,0.2
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_power,True,1,0.0
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_power,True,2,0.11428571428571428
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_power,True,3,0.28169014084507044
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_power,True,4,0.25806451612903225
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_power,True,5,0.06896551724137931
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,peak_power,True,6,0.06451612903225806
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,power_frequency,True,1,0.05714285714285714
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,power_frequency,True,2,0.06060606060606061
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,power_frequency,True,3,0.22580645161290322
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,power_frequency,True,4,0.11428571428571428
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,power_frequency,True,5,0.4090909090909091
monkeyT_session-y070130005-13_lfp-2,T,2007-01-30,power_frequency,True,6,0.23255813953488372
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,all_bands,True,1,0.26666666666666666
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,all_bands,True,2,0.24242424242424243
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,all_bands,True,3,0.3125
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,all_bands,True,4,0.16
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,all_bands,True,5,0.24242424242424243
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,all_bands,True,6,0.07407407407407407
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus,True,1,0.11764705882352941
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus,True,2,0.3125
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus,True,3,0.09090909090909091
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus,True,4,0.13793103448275862
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus,True,5,0.1875
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus,True,6,0.06451612903225806
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_all_bands,True,1,0.13793103448275862
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_all_bands,True,2,0.2857142857142857
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_all_bands,True,3,0.23076923076923078
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_all_bands,True,4,0.06666666666666667
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_all_bands,True,5,0.22857142857142856
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_all_bands,True,6,0.0
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_power_frequency,True,1,0.18181818181818182
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_power_frequency,True,2,0.3225806451612903
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_power_frequency,True,3,0.4
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_power_frequency,True,4,0.07142857142857142
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_power_frequency,True,5,0.13333333333333333
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,ktorus_power_frequency,True,6,0.07142857142857142
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_frequency,True,1,0.13793103448275862
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_frequency,True,2,0.11428571428571428
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_frequency,True,3,0.1111111111111111
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_frequency,True,4,0.16666666666666666
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_frequency,True,5,0.30303030303030304
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_frequency,True,6,0.20689655172413793
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_power,True,1,0.14285714285714285
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_power,True,2,0.17391304347826086
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_power,True,3,0.375
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_power,True,4,0.0
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_power,True,5,0.0
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,peak_power,True,6,0.32558139534883723
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,power_frequency,True,1,0.14285714285714285
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,power_frequency,True,2,0.20689655172413793
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,power_frequency,True,3,0.3181818181818182
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,power_frequency,True,4,0.14814814814814814
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,power_frequency,True,5,0.0
monkeyT_session-y070201001-6_lfp-1,T,2007-02-01,power_frequency,True,6,0.27586206896551724
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,all_bands,True,1,0.14285714285714285
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,all_bands,True,2,0.2926829268292683
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,all_bands,True,3,0.14814814814814814
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,all_bands,True,4,0.16216216216216217
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,all_bands,True,5,0.32558139534883723
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,all_bands,True,6,0.17142857142857143
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus,True,1,0.18181818181818182
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus,True,2,0.25
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus,True,3,0.05405405405405406
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus,True,4,0.0975609756097561
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus,True,5,0.22727272727272727
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus,True,6,0.10526315789473684
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_all_bands,True,1,0.08888888888888889
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_all_bands,True,2,0.45
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_all_bands,True,3,0.045454545454545456
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_all_bands,True,4,0.14285714285714285
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_all_bands,True,5,0.27906976744186046
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_all_bands,True,6,0.15789473684210525
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_power_frequency,True,1,0.23255813953488372
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_power_frequency,True,2,0.3404255319148936
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_power_frequency,True,3,0.05128205128205128
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_power_frequency,True,4,0.1
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_power_frequency,True,5,0.19047619047619047
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,ktorus_power_frequency,True,6,0.1951219512195122
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_frequency,True,1,0.2807017543859649
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_frequency,True,2,0.30303030303030304
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_frequency,True,3,0.25
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_frequency,True,4,0.06451612903225806
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_frequency,True,5,0.3103448275862069
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_frequency,True,6,0.0
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_power,True,1,0.1
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_power,True,2,0.2571428571428571
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_power,True,3,0.0
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_power,True,4,0.27450980392156865
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_power,True,5,0.11428571428571428
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,peak_power,True,6,0.0
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,power_frequency,True,1,0.2916666666666667
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,power_frequency,True,2,0.39215686274509803
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,power_frequency,True,3,0.2857142857142857
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,power_frequency,True,4,0.0
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,power_frequency,True,5,0.14634146341463414
monkeyT_session-y070202001-7_lfp-1,T,2007-02-02,power_frequency,True,6,0.0
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,all_bands,True,1,0.11764705882352941
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,all_bands,True,2,0.25925925925925924
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,all_bands,True,3,0.2727272727272727
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,all_bands,True,4,0.14814814814814814
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,all_bands,True,5,0.10810810810810811
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,all_bands,True,6,0.24
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus,True,1,0.125
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus,True,2,0.043478260869565216
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus,True,3,0.3508771929824561
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus,True,4,0.14285714285714285
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus,True,5,0.2222222222222222
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus,True,6,0.19607843137254902
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_all_bands,True,1,0.08163265306122448
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_all_bands,True,2,0.125
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_all_bands,True,3,0.24561403508771928
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_all_bands,True,4,0.1276595744680851
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_all_bands,True,5,0.11764705882352941
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_all_bands,True,6,0.06666666666666667
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_power_frequency,True,1,0.08163265306122448
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_power_frequency,True,2,0.20408163265306123
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_power_frequency,True,3,0.3389830508474576
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_power_frequency,True,4,0.14545454545454545
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_power_frequency,True,5,0.27450980392156865
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,ktorus_power_frequency,True,6,0.16326530612244897
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_frequency,True,1,0.21428571428571427
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_frequency,True,2,0.06060606060606061
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_frequency,True,3,0.044444444444444446
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_frequency,True,4,0.08695652173913043
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_frequency,True,5,0.13793103448275862
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_frequency,True,6,0.2702702702702703
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_power,True,1,0.17142857142857143
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_power,True,2,0.19230769230769232
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_power,True,3,0.3333333333333333
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_power,True,4,0.14285714285714285
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_power,True,5,0.1
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,peak_power,True,6,0.20253164556962025
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,power_frequency,True,1,0.2962962962962963
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,power_frequency,True,2,0.14634146341463414
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,power_frequency,True,3,0.30985915492957744
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,power_frequency,True,4,0.09523809523809523
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,power_frequency,True,5,0.046511627906976744
monkeyT_session-y070206006-12_lfp-1,T,2007-02-06,power_frequency,True,6,0.13114754098360656
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,all_bands,True,1,0.13043478260869565
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,all_bands,True,2,0.04
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,all_bands,True,3,0.16
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,all_bands,True,4,0.13636363636363635
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,all_bands,True,5,0.23333333333333334
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,all_bands,True,6,0.2903225806451613
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus,True,1,0.046511627906976744
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus,True,2,0.08
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus,True,3,0.20833333333333334
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus,True,4,0.11538461538461539
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus,True,5,0.12
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus,True,6,0.2608695652173913
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_all_bands,True,1,0.0
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_all_bands,True,2,0.07407407407407407
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_all_bands,True,3,0.27450980392156865
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_all_bands,True,4,0.08
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_all_bands,True,5,0.1702127659574468
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_all_bands,True,6,0.3125
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_power_frequency,True,1,0.14634146341463414
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_power_frequency,True,2,0.11764705882352941
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_power_frequency,True,3,0.2807017543859649
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_power_frequency,True,4,0.07692307692307693
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_power_frequency,True,5,0.17391304347826086
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,ktorus_power_frequency,True,6,0.3384615384615385
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_frequency,True,1,0.06666666666666667
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_frequency,True,2,0.16
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_frequency,True,3,0.1875
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_frequency,True,4,0.1875
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_frequency,True,5,0.11764705882352941
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_frequency,True,6,0.03773584905660377
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_power,True,1,0.0
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_power,True,2,0.16666666666666666
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_power,True,3,0.2
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_power,True,4,0.05128205128205128
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_power,True,5,0.0
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,peak_power,True,6,0.3448275862068966
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,power_frequency,True,1,0.06896551724137931
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,power_frequency,True,2,0.29508196721311475
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,power_frequency,True,3,0.23728813559322035
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,power_frequency,True,4,0.08333333333333333
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,power_frequency,True,5,0.14634146341463414
monkeyT_session-y070207004-11_lfp-1,T,2007-02-07,power_frequency,True,6,0.2972972972972973
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,all_bands,True,1,0.0784313725490196
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,all_bands,True,2,0.3157894736842105
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,all_bands,True,3,0.2222222222222222
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,all_bands,True,4,0.04878048780487805
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,all_bands,True,5,0.3728813559322034
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,all_bands,True,6,0.12
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,ktorus,True,1,0.11320754716981132
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,ktorus,True,2,0.13636363636363635
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,ktorus,True,3,0.14285714285714285
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,ktorus,True,4,0.08163265306122448
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,ktorus,True,5,0.17391304347826086
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,ktorus,True,6,0.21875
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,ktorus_all_bands,True,1,0.14285714285714285
monkeyT_session-y070207004-11_lfp-2,T,2007-02-07,ktorus_all_bands,True,2,0.22727272727272727
