recording,day,difference,monkey,enhanced,baseline
monkeyM_session-o080710006-11_lfp-6,2008-07-10,0.009423667833110577,M,ktorus,all_bands
monkeyM_session-o080711002-7_lfp-6,2008-07-11,-0.08608546947415299,M,ktorus,all_bands
monkeyM_session-o080711002-7_lfp-8,2008-07-11,0.10172161344641087,M,ktorus,all_bands
monkeyM_session-o080718005-9_lfp-5,2008-07-18,0.11811079592547014,M,ktorus,all_bands
monkeyM_session-o080718005-9_lfp-8,2008-07-18,0.04297810193309813,M,ktorus,all_bands
monkeyM_session-o080722004-9_lfp-5,2008-07-22,0.0852994606013329,M,ktorus,all_bands
monkeyM_session-o080723006-11_lfp-5,2008-07-23,-0.00977119587192568,M,ktorus,all_bands
monkeyM_session-o080723006-11_lfp-7,2008-07-23,-0.05597685780600792,M,ktorus,all_bands
monkeyM_session-o080724004-9_lfp-5,2008-07-24,-0.08743109509873695,M,ktorus,all_bands
monkeyM_session-o080724004-9_lfp-7,2008-07-24,-0.13054868607125406,M,ktorus,all_bands
monkeyM_session-o080731003-10_lfp-6,2008-07-31,0.012166698726799763,M,ktorus,all_bands
monkeyM_session-o080731011-18_lfp-6,2008-07-31,0.01941324408316719,M,ktorus,all_bands
monkeyM_session-o080801001-7_lfp-5,2008-08-01,-0.05698978248034631,M,ktorus,all_bands
monkeyM_session-o080801001-7_lfp-6,2008-08-01,0.03728940166190092,M,ktorus,all_bands
monkeyM_session-o080808001-5_lfp-5,2008-08-08,-0.0017392471432822187,M,ktorus,all_bands
monkeyM_session-o080808001-5_lfp-6,2008-08-08,0.02791831242525253,M,ktorus,all_bands
monkeyM_session-o080808006-12_lfp-5,2008-08-08,-0.02239773026289063,M,ktorus,all_bands
monkeyM_session-o080808006-12_lfp-6,2008-08-08,-0.05141683681245332,M,ktorus,all_bands
monkeyM_session-o080828001-6_lfp-5,2008-08-28,-0.019368408240359458,M,ktorus,all_bands
monkeyM_session-o080828001-6_lfp-6,2008-08-28,-0.0007357159120853357,M,ktorus,all_bands
monkeyM_session-o080828007-12_lfp-5,2008-08-28,0.030204781742666248,M,ktorus,all_bands
monkeyM_session-o080829001-5_lfp-5,2008-08-29,-0.019364573001386443,M,ktorus,all_bands
monkeyM_session-o080904001-7_lfp-5,2008-09-04,-0.027643102442716394,M,ktorus,all_bands
monkeyM_session-o080904008-14_lfp-5,2008-09-04,-0.02934798898492219,M,ktorus,all_bands
monkeyM_session-o080904008-14_lfp-6,2008-09-04,0.04853750657634469,M,ktorus,all_bands
monkeyM_session-o080905001-6_lfp-5,2008-09-05,-0.04470240499379713,M,ktorus,all_bands
monkeyM_session-o080910001-5_lfp-5,2008-09-10,-0.0020347707847707674,M,ktorus,all_bands
monkeyM_session-o080910001-5_lfp-7,2008-09-10,-0.013173337658962725,M,ktorus,all_bands
monkeyM_session-o080910006-11_lfp-5,2008-09-10,0.0454986353012265,M,ktorus,all_bands
monkeyM_session-o080910006-11_lfp-7,2008-09-10,-0.00986012340321507,M,ktorus,all_bands
monkeyM_session-o080911001-5_lfp-5,2008-09-11,-0.0339270179298764,M,ktorus,all_bands
monkeyM_session-o080911001-5_lfp-6,2008-09-11,0.04836354962141731,M,ktorus,all_bands
monkeyM_session-o080911006-11_lfp-5,2008-09-11,-0.07342234244408158,M,ktorus,all_bands
monkeyM_session-o080911006-11_lfp-6,2008-09-11,-0.07947255396711692,M,ktorus,all_bands
monkeyM_session-o080917001-8_lfp-5,2008-09-17,0.01376962196569273,M,ktorus,all_bands
monkeyM_session-o080917001-8_lfp-6,2008-09-17,-0.01261260030770009,M,ktorus,all_bands
monkeyM_session-o080918001-5_lfp-5,2008-09-18,-0.08786982963933967,M,ktorus,all_bands
monkeyM_session-o080918001-5_lfp-6,2008-09-18,0.14009328655164072,M,ktorus,all_bands
monkeyM_session-o080918006-11_lfp-5,2008-09-18,0.016838641048503383,M,ktorus,all_bands
monkeyM_session-o080919001-6_lfp-5,2008-09-19,-0.05538707805046161,M,ktorus,all_bands
monkeyM_session-o080919001-6_lfp-7,2008-09-19,0.028256364197665473,M,ktorus,all_bands
monkeyM_session-o080919007-12_lfp-5,2008-09-19,-0.01698132821863832,M,ktorus,all_bands
monkeyM_session-o080919007-12_lfp-7,2008-09-19,-0.08329584559475584,M,ktorus,all_bands
monkeyM_session-o080925002-6_lfp-6,2008-09-25,-0.056897218535149535,M,ktorus,all_bands
monkeyM_session-o080925002-6_lfp-7,2008-09-25,0.023136622696898812,M,ktorus,all_bands
monkeyM_session-o080925007-12_lfp-6,2008-09-25,0.03895380966103262,M,ktorus,all_bands
monkeyM_session-o080925007-12_lfp-7,2008-09-25,0.005311974575734069,M,ktorus,all_bands
