distance,mean_direction_1,mean_direction_2,mean_direction_3,mean_direction_4,mean_direction_5,mean_direction_6,absolute_gap_1_4,absolute_gap_2_5,absolute_gap_3_6,sum_absolute_mean_difference
0.05175264924764633,0.15151515151515152,0.24242424242424243,0.12121212121212122,0.15151515151515152,0.18181818181818182,0.030303030303030304,0.0,0.06060606060606061,0.09090909090909091,0.15151515151515152
0.05228523910045624,0.15151515151515152,0.24242424242424243,0.12121212121212122,0.15151515151515152,0.15151515151515152,0.030303030303030304,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182
0.05233476683497429,0.15151515151515152,0.24242424242424243,0.12121212121212122,0.15151515151515152,0.12121212121212122,0.030303030303030304,0.0,0.12121212121212122,0.09090909090909091,0.21212121212121213
0.052370116114616394,0.15151515151515152,0.24242424242424243,0.12121212121212122,0.18181818181818182,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.09090909090909091,0.24242424242424243
0.052424654364585876,0.15151515151515152,0.24242424242424243,0.15151515151515152,0.18181818181818182,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.12121212121212122,0.2727272727272727
0.05251895263791084,0.15151515151515152,0.24242424242424243,0.15151515151515152,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.12121212121212122,0.24242424242424243
0.05257849395275116,0.18181818181818182,0.24242424242424243,0.15151515151515152,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.0,0.09090909090909091,0.12121212121212122,0.21212121212121213
0.05265287682414055,0.18181818181818182,0.2727272727272727,0.15151515151515152,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.0,0.12121212121212122,0.12121212121212122,0.24242424242424243
0.05267190560698509,0.18181818181818182,0.24242424242424243,0.15151515151515152,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.0,0.09090909090909091,0.12121212121212122,0.21212121212121213
0.052734386175870895,0.18181818181818182,0.24242424242424243,0.15151515151515152,0.21212121212121213,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.12121212121212122,0.24242424242424243
0.05283593013882637,0.18181818181818182,0.24242424242424243,0.18181818181818182,0.21212121212121213,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.15151515151515152,0.2727272727272727
0.052973318845033646,0.18181818181818182,0.24242424242424243,0.18181818181818182,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.0,0.09090909090909091,0.15151515151515152,0.24242424242424243
0.05354096367955208,0.15151515151515152,0.24242424242424243,0.18181818181818182,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.15151515151515152,0.2727272727272727
0.053594473749399185,0.15151515151515152,0.24242424242424243,0.18181818181818182,0.18181818181818182,0.15151515151515152,0.0,0.030303030303030304,0.09090909090909091,0.18181818181818182,0.30303030303030304
0.0543963685631752,0.15151515151515152,0.24242424242424243,0.21212121212121213,0.18181818181818182,0.15151515151515152,0.0,0.030303030303030304,0.09090909090909091,0.21212121212121213,0.3333333333333333
0.05456963926553726,0.15151515151515152,0.24242424242424243,0.21212121212121213,0.18181818181818182,0.18181818181818182,0.0,0.030303030303030304,0.06060606060606061,0.21212121212121213,0.30303030303030304
0.05480274185538292,0.15151515151515152,0.21212121212121213,0.21212121212121213,0.18181818181818182,0.18181818181818182,0.0,0.030303030303030304,0.030303030303030304,0.21212121212121213,0.2727272727272727
0.054860346019268036,0.15151515151515152,0.21212121212121213,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.030303030303030304,0.030303030303030304,0.18181818181818182,0.24242424242424243
0.05506877601146698,0.15151515151515152,0.21212121212121213,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.21212121212121213
0.0550742968916893,0.15151515151515152,0.24242424242424243,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.15151515151515152,0.24242424242424243
0.055175669491291046,0.15151515151515152,0.24242424242424243,0.18181818181818182,0.15151515151515152,0.18181818181818182,0.030303030303030304,0.0,0.06060606060606061,0.15151515151515152,0.21212121212121213
