row_index,original_trial_number,direction,tau_ms,n_points,status,reason,model,optimizer_success,optimizer_status,optimizer_message,nfev,cost,optimality,flags,cloud_variance_sum,normalized_3d_set_error,rms_3d_set_distance,mean_3d_set_distance,active_bounds,near_bounds,native_mse,native_mean_error,native_frac_inside,native_r_squared,native_hole_quality,native_frac_in_hole,R1,R2,minor_radius,R1_in,R2_in,center_x,center_y,center_z,direction_x,direction_y,direction_z,u_axis_x,u_axis_y,u_axis_z,v_axis_x,v_axis_y,v_axis_z
39,10,2,2,496,returned,,one_torus,True,3,`xtol` termination condition is satisfied.,41,2.941547584791924,5885348.918014936,,1525.4393084790036,0.0009850420357823365,0.05504070784367308,0.04217406562980677,0,0,0.003029479519932575,0.008774158731132346,0.8891129032258065,0.9996358235743106,0.14469579590984433,0.056451612903225805,4.462908787511462,1.1502589857958718,1.2002414986932397,0.645764139082154,0.1664376394522213,0.23147085264293552,0.20742347213628487,0.1769230948610403,-0.42276281931854437,0.8022024445966357,-0.42159558404301256,-0.5669536273397525,-0.597051435079518,-0.5675325262165907,-0.70699022839528,-0.0009065051946942994,0.707222733797438
39,10,2,3,494,returned,,one_torus,True,3,`xtol` termination condition is satisfied.,49,5.016493203471932,7.1056424927086566,,1525.2561159322713,0.0035319623701583936,0.10442775631081418,0.08417043275007005,0,0,0.01090515628811079,0.007906030067794513,0.902834008097166,0.9995931063168512,0.1385041637485852,0.05060728744939271,4.401213194497237,1.7049894578310676,1.315117040071997,0.6095863529832176,0.23614813905709936,0.21363107144446356,0.18492631201138976,0.14678160610847432,-0.438906145629357,0.7848617610639711,-0.4374396088009055,-0.5546879192767707,-0.6196699674584734,-0.5552751062639323,-0.7068823859281587,-0.0010711902392155574,0.7073302941441044
39,10,2,4,492,returned,,one_torus,True,3,`xtol` termination condition is satisfied.,34,9.97854976826547,0.4369360839847308,,1525.1755710588873,0.010101230266032097,0.17695567884413504,0.14358586867979914,0,0,0.03131331227518866,0.00845905908676303,0.9146341463414634,0.999605693496614,0.15236997119418372,0.04878048780487805,4.319005687968674,2.175657196042864,1.376267821864634,0.6580867722634548,0.3315048242895464,0.17390886480681464,0.11751980106455262,0.0674826656085934,-0.45927026410912336,0.7609498072715761,-0.4582861718599242,-0.5377375141291602,-0.6488102108383718,-0.5384084659513246,-0.7070425661879569,-0.0008373315403283063,0.7071704946278797
39,10,2,5,490,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,29,20.176023171947143,0.0006721882992755945,,1524.9199717324445,0.023154755736402247,0.26843898506001956,0.21580340683310498,0,0,0.07205948870005341,0.006971941279914864,0.9224489795918367,0.9997080985721156,0.10661828647327146,0.04081632653061224,3.8764406605894792,2.584928421122023,1.4431172454869672,0.4132994608474734,0.27560063891616027,0.33112672215974576,0.28272824387974366,0.16049885267437985,-0.4822662186242078,0.7317319466518891,-0.4816509655574549,-0.5169232432065931,-0.6815920583064107,-0.5179021400654837,-0.707255014125054,-0.0007901274972192215,0.7069580756250741
39,10,2,6,488,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,74,36.81807715258476,0.0026267845422920802,,1523.857885783474,0.044909163975599485,0.37448101701806735,0.29831416181040854,0,0,0.14023603210688604,0.007101689315708488,0.9098360655737705,0.9997277429111596,0.0936285457262349,0.0471311475409836,3.5634882386618014,2.859467000980778,1.455395820322494,0.3336442214985404,0.2677277368540637,0.39718676499303013,0.3608396096495796,0.17685081036955572,-0.5065299312693787,0.6984727553595073,-0.5055326287671004,-0.49270708785746353,-0.7156346401500561,-0.49508260663278975,-0.707578373257426,-0.001694649373606087,0.7066328423303542
39,10,2,7,486,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,101,59.60952180854329,0.003743431053232194,,1521.066540730597,0.07596828461580866,0.48760947042669867,0.3848436558909132,0,0,0.23776299564980555,0.006898597014713207,0.9094650205761317,0.9997500132928677,0.08573370628498067,0.053497942386831275,3.3258351398261565,3.047415244255231,1.4567120018929376,0.28513617303020905,0.2612662034794292,0.43698523835866665,0.4184818466387018,0.1813356608709058,-0.5300059225894276,0.6636195253478148,-0.527923145539831,-0.46450717155047805,-0.7480462881779804,-0.47398295150703534,-0.7094552907665826,-0.005989684374409717,0.7047249918105634
39,10,2,8,484,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,85,86.14119187352046,0.0025639008573794682,nearly_circular_orientation,1515.6503193668168,0.11505804997982629,0.6002543713507772,0.4715938308040671,0,0,0.3603053103257167,0.007308211991187185,0.9070247933884298,0.9997441288328902,0.08389723086691649,0.05371900826446281,3.149719364427513,3.149650527327146,1.4427175504074619,0.26425273268345645,0.26424695744135474,0.4419838089320646,0.47322019928504655,0.19677346698056494,-0.5602031212144033,0.6191982295232638,-0.5502417791628159,-0.4107162767038383,-0.7844851125645836,-0.46464529289886153,-0.7193640267838002,-0.034302488514886334,0.6937857999765361
39,10,2,9,482,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,69,113.62435498663318,0.002994923977354381,,1506.8602878851789,0.15877273449238608,0.7045323460051045,0.5530196654370741,0,0,0.4963658265674563,0.00806905671183738,0.9045643153526971,0.9996927281771726,0.08131269852269152,0.06016597510373444,3.3311357965347916,2.929857589574473,1.4379737796129608,0.2708636407618607,0.2382346268955603,0.33491551606721975,0.49901593386794146,0.26436427547042485,-0.6030161740009999,0.5533389693233514,-0.5746194209394305,0.5329398904678941,-0.25654797345516756,-0.8063238868234747,-0.5935878764258712,-0.7924639564943299,-0.14019383230220117
39,10,2,10,480,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,67,137.88216504649898,0.005255329809425281,,1494.1217928532994,0.201289501234163,0.7915583660130687,0.6222223599544565,0,0,0.6265646468052793,0.008251285089288076,0.88125,0.9996953549986733,0.07864200345623455,0.06875,3.4015162081359103,2.642729628766508,1.3922285587265668,0.26750204939674077,0.2078295525994103,0.2549198348302322,0.4278626629316298,0.18744924393719398,-0.6703439755984252,0.43523411856677235,-0.6010076675165756,0.6397278202465579,-0.07144989609564176,-0.7652733030418019,-0.37601498690893503,-0.8974776734724907,-0.23053536656287413
39,10,2,11,478,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,45,154.06860927316183,0.2508354038207372,,1477.5102753856352,0.2319717009764528,0.846776525961385,0.675137178687382,0,0,0.7170304849192322,0.008072369030800648,0.893305439330544,0.9996850648152359,0.09464437357162221,0.06276150627615062,3.5643081652379487,2.5924177919039426,1.3935066214189717,0.33734171351525843,0.24535775795074558,0.16879446145701207,0.34745943123344186,0.11336565699052387,-0.750475508161187,0.19715087194502814,-0.6308074550454854,0.6342878945966351,-0.0532553271450872,-0.7712604857613524,-0.18564853464865594,-0.9789256375333323,-0.08508359278242704
39,10,2,12,476,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,31,156.21946682890433,0.31556722452714014,,1458.5614018903066,0.23581665210194286,0.8500532196375427,0.6924289106231397,0,0,0.7225904762161522,0.008621502112456273,0.9243697478991597,0.9995717345115888,0.09480798444134514,0.046218487394957986,3.543674865398709,2.8117010959733437,1.4382088940268054,0.33596867150400145,0.26657171376082905,0.08089463990314226,0.1534527088535822,0.10320079310160163,-0.7672829435625652,-0.1686301932833229,-0.6187412564478225,-0.6309046069343649,0.025397405506757356,0.7754446135866312,-0.11504895247589186,0.9853521348760531,-0.12587656186679325
39,10,2,13,474,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,20,147.77896934209434,0.002706923955801283,active_optimizer_bound;near_optimizer_bound,1440.3051050785296,0.22157497763003065,0.8205375044951387,0.6666107313084153,1,1,0.6732817962831099,0.008404087270503052,0.9177215189873418,0.9996005975545376,0.10135956709306172,0.052742616033755275,3.4759421450403707,3.0110831243550122,1.4573757990918814,0.3523199910619217,0.30520208196593557,0.0761238279913725,0.0029030792749671084,0.1612555948073504,-0.71784701715101,-0.4178491318742933,-0.5568642230909808,0.5460198577902706,0.1583327003486751,-0.8226743407308803,0.4319235752593414,-0.8946132454812208,0.11449526690106154
39,10,2,14,472,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,55,139.83223608910458,0.0030597107857722352,nearly_circular_orientation,1425.7709333170044,0.2074445323820875,0.7915983409280218,0.6344738363222333,0,0,0.6266279333599967,0.009052822021946967,0.9152542372881356,0.999484969189411,0.124204966560009,0.05508474576271186,3.300387690427147,3.255593951392588,1.4354240403073089,0.40992454272469336,0.40436093786580646,-0.015290578717025289,0.030419321582327446,0.2679385807619054,-0.6845558653056498,-0.5265907432698211,-0.5040689004268805,-0.2054769844717212,0.8028424713820365,-0.559663447971718,0.6994015128141322,-0.27954633828061604,-0.6577928006790609
39,10,2,15,470,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,53,135.2917182225113,0.003524394068657776,,1416.0047025619328,0.19931736840959685,0.7749184321801003,0.6224134444152811,0,0,0.6004985765324646,0.008707267831487975,0.9170212765957447,0.9995414047460183,0.1197948203393429,0.05106382978723404,3.379908145189712,3.1236158258857065,1.4311088713468996,0.40489548901660305,0.37419299667121714,0.01668900482616672,0.022929524991967497,0.24826984214757722,-0.6681020685989973,-0.5920289016322998,-0.45071210940599515,-0.33753776578275657,0.7809729635236373,-0.5254992739419269,0.6631047297393962,-0.19895479354779844,-0.7216017651860308
39,10,2,16,468,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,44,134.40874198936962,0.0011128574668054676,,1409.5840916935142,0.19798905204985365,0.772223753747878,0.6272058342659208,0,0,0.5963295258524633,0.009019732246899122,0.905982905982906,0.9995409878748116,0.12333044425335463,0.06196581196581197,3.506888465768951,2.886598084558901,1.4012437534369615,0.4325061124303733,0.3560054241496333,-0.029851342503040557,0.055190796335886194,0.2985912191289049,-0.6650952136429555,-0.6401037315633298,-0.38459793242731016,-0.39947406055030843,0.7401102563240021,-0.5409780803595173,0.6309269622827317,-0.2061650341869372,-0.7479486258703759
39,10,2,17,466,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,41,136.01772976954015,0.03211154482833961,,1404.1038186121905,0.20125490208515395,0.7787174121650198,0.6361185554061531,0,0,0.6064008080089853,0.009654902687788874,0.9055793991416309,0.9995183924450456,0.10834183781852223,0.0536480686695279,3.649423505057747,2.5535194962391836,1.3827261891631741,0.3953852495161777,0.2766529951280561,0.0008954116226841426,0.021844735696073436,0.3700622465111521,0.6820138756570857,0.6701219187814773,0.2929055946534383,-0.44331327714214674,0.6973461813659569,-0.5631888152669654,-0.5816617674554253,0.2542536475679303,0.7726737157280772
39,10,2,18,464,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,32,137.66905676959556,0.8997043384743755,,1397.9181005612327,0.20550491354333258,0.7868518657365804,0.6417497679298545,0,0,0.6191358586131376,0.007513060891240601,0.915948275862069,0.9997012943619189,0.07570756711969572,0.040948275862068964,3.7762717971330133,2.2720901832448894,1.3976138024460265,0.2858923505437373,0.17201442005005976,0.0772995667286616,-0.00022231375020233788,0.40011516881025466,0.7333411825985897,0.6667483145743451,0.13288113077725594,0.4839157184293919,-0.6492005438974182,0.5868255543671064,0.477531451697849,-0.36604007815295797,-0.7987354842644224
39,10,2,19,462,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,37,137.19642806602528,0.07351633671040246,,1390.450979192167,0.20845830865027654,0.7920752776213095,0.6458695978165436,0,0,0.6273832454188745,0.008952371368080718,0.9025974025974026,0.9996115920751872,0.09634717058105466,0.06060606060606061,3.9024457482524637,2.319328137734998,1.4055808940193308,0.375989606190288,0.223460703719851,0.016503326874867805,0.12871796902507623,0.2326724077620713,-0.7819722271881595,-0.6203845836238335,0.060352334733294974,0.5240552067283794,-0.6019375549243171,0.6025257839052277,-0.3374693707674217,0.5027863844339889,0.7958142216746553
39,10,2,20,460,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,76,137.0295133584751,0.0029835417277030503,,1381.3563486118742,0.21049989892077156,0.7950599809972851,0.6501737336576769,0,0,0.6321203733834034,0.009815954245065046,0.9130434782608695,0.9994217929683378,0.12653594943433344,0.05217391304347826,3.849072974494333,2.5741529248343,1.4026142279314182,0.4870461032698008,0.3257228843331591,0.2451271157711072,-0.04071547646359148,0.8090062882520117,-0.7985830060523571,-0.5856169353991098,0.13898916295026842,0.5329045481693861,-0.5806063759998967,0.6155558290574848,-0.27978192397596097,0.5656403814443786,0.775740313438568
67,14,3,1,498,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,9,2.3182033461175315,0.00016518611536225913,,1374.2405611715305,0.0005357402963976755,0.03844978067118376,0.015133556450691511,0,0,0.001478385633662136,0.008770835591952424,0.8674698795180723,0.9994910483349687,0.17441716340446525,0.05823293172690763,4.203514411350861,0.3863114867284942,0.9473203711039527,0.7331650599577821,0.06737935370576172,-0.003934431837477425,0.0045029065824907805,0.013664593965372078,0.41073210390257653,-0.8137529401958382,0.41122413735810287,-0.5757910293510416,-0.5812106304783172,-0.5750294718845851,0.7069397635873145,-0.0005961045502732329,-0.7072735081398689
67,14,3,2,496,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,45,2.6108137177434148,0.4951615328273802,,1371.6588024181278,0.0008640273946187602,0.048881662184316735,0.03526321738726869,0,0,0.0023894168979016607,0.008838900875934865,0.8870967741935484,0.9995638798090726,0.1557110620395219,0.05846774193548387,3.856604170994729,0.8212608252113078,0.9873674173922754,0.6005159313317949,0.12787939530514006,0.1614008833304014,0.19769808572128136,0.22179421648929445,0.4183857151451514,-0.8054753435429614,0.41971760066300545,-0.5705924890276123,-0.5926270551312839,-0.5685221059815497,0.706666544295125,-0.0016261825640838997,-0.7075448753982001
67,14,3,3,494,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,33,3.8800314110447682,4773262.134441063,,1368.3813893684724,0.002678754681635391,0.08614033899452787,0.07047773428130077,0,0,0.007420158002092179,0.009745122325841352,0.8967611336032388,0.9994742836026955,0.15712005722689978,0.048582995951417005,3.7117412040180255,1.2379847786117524,1.0430061882453263,0.5831889903869112,0.1945122392615618,0.2010550017143636,0.27330661538858475,0.30740554284025945,0.4305304707489474,-0.7921605532761912,0.43257967079985316,-0.5622340641160213,-0.6103056078386291,-0.5580501072361721,0.7060710806303727,-0.002953450997883041,-0.7081348079445473
67,14,3,4,492,returned,,one_torus,True,3,`xtol` termination condition is satisfied.,29,7.103912994089014,6.047692098053889,,1364.6508044305906,0.007177023420234425,0.1410913529804497,0.11753359773931957,0,0,0.019906769885853853,0.00772516595504352,0.9186991869918699,0.9995295788287059,0.13639834183603264,0.036585365853658534,3.614357735075818,1.6048931806799673,1.126838436305076,0.49299240186671656,0.21890476866876446,0.1871226639536884,0.26615975927373575,0.285375892675138,0.44611892535733383,-0.7741957236730256,0.44899764574423373,-0.551222333089524,-0.632926804405679,-0.5436520944189925,0.7050757717718341,-0.004964041708376707,-0.7091145988824867
67,14,3,5,490,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,24,13.23110782813621,0.1573799185617787,,1360.5193842895612,0.01652674976707371,0.21421409954456147,0.17905960947954339,0,0,0.045887680443687295,0.008842359460995262,0.9102040816326531,0.999401675608317,0.1661097838201532,0.03469387755102041,3.44300594222192,1.8944597599953292,1.1127151070685506,0.5719169727541521,0.31468830118889485,0.20760605902032872,0.3313684304416064,0.34620994503183333,0.46376483655958595,-0.7524821895809237,0.4676459459182538,0.5386987547374026,0.6585611295795535,0.5254530333429186,-0.7033674914392458,0.00823364859614315,0.7107787131134821
67,14,3,6,488,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,33,23.665434014508495,0.0007701037081457692,,1355.6564399846181,0.032137489927477794,0.2987933217959339,0.24907518851517377,0,0,0.0892774491498485,0.008746431736325055,0.9016393442622951,0.9994503173135145,0.1850351033585613,0.0430327868852459,3.275120272059892,2.1204730356644443,1.0993047855871243,0.6060122180525066,0.3923619473233325,0.21591472172246004,0.3562715991830456,0.3456367099494851,0.48208464249753563,-0.7280811718085612,0.4873317193917144,0.5265049120907722,0.6853468396695691,0.5030827833440756,-0.7002763561699297,0.014054060322289886,0.713733499547151
67,14,3,7,486,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,18,39.24261457091035,0.006832729367791442,,1349.4730688954444,0.05533913146024521,0.3919946553177297,0.32444451791687706,0,0,0.15365980979766572,0.00850228435641004,0.8909465020576132,0.9995497529964019,0.18219939912241087,0.051440329218107,3.1282731961974246,2.267298143837576,1.1031253709895519,0.5699694966380967,0.41310035943869594,0.18902608264281343,0.35942114694309063,0.3476011981462897,0.5000227205383161,-0.701844538723391,0.5073376808487342,0.517594041190166,0.7118826671824667,0.47467828756707403,-0.6943152651845083,0.025245031748793608,0.7192280590339677
67,14,3,8,484,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,30,59.940036742220215,0.00155857127579301,,1341.6351114208417,0.08654199225692905,0.4897878091417731,0.4032325153349359,0,0,0.239892097983898,0.008317577641493656,0.9090909090909091,0.999563986674309,0.16981739430579362,0.03925619834710744,2.9803378747226326,2.336689865618998,1.1035259860062225,0.5061132120364341,0.3968105842803065,0.19479172856474758,0.37219841179271923,0.332307943057797,0.515753344823956,-0.6757979391485065,0.5265886751012236,0.5185577715435135,0.7355104191870643,0.4360301145988594,-0.6819797100156869,0.04818265983222335,0.7297822321873916
67,14,3,9,482,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,20,84.22576514731037,0.009281694890998652,,1332.6630702785867,0.12504101898921643,0.5879804882106693,0.48201011211586003,0,0,0.34572105451645696,0.008804468943913991,0.9107883817427386,0.9994592696789566,0.16834332124176585,0.03941908713692946,2.8826357138163687,2.306921511606377,1.0789824815801434,0.4852724699941443,0.38835482910802704,0.21597172267452122,0.40178269622953783,0.32253875749474326,0.527124854420492,-0.6513931928386018,0.5457346389730208,-0.5419654216852345,-0.7523386054494914,-0.3745131565724497,0.6545325580504625,-0.09835411060247509,-0.7496089643124034
67,14,3,10,480,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,57,109.93418317802048,0.0033510316432876805,,1323.9471230673755,0.1689735359760984,0.6826907957213578,0.5584589814278577,0,0,0.46606672256266074,0.009131554833646794,0.9083333333333333,0.9994480965869857,0.16919126872964096,0.041666666666666664,2.854735238419548,2.246339603464884,1.0595043793752126,0.4829962768755866,0.3800610475079955,0.26097181831812694,0.4544180281066636,0.3107994316293586,0.5388099383050929,-0.626590105810596,0.5630885273944296,-0.6085242661109435,-0.7517169781318194,-0.25420425319121526,0.5825650761384281,-0.2056852549094083,-0.7863278629011434
67,14,3,11,478,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,46,135.74661164529033,0.0023100110490693834,,1316.871874512099,0.21598187364564495,0.7713766083982906,0.6317087137694818,0,0,0.5950218719840498,0.008693719015361161,0.9058577405857741,0.9995770219617719,0.15967701631819547,0.05230125523012552,2.825281449204049,2.3639587593735993,1.0901594537783166,0.4511325120682096,0.377469881396173,-0.04256859805592171,0.20103388307740225,0.303750574518338,0.550333970042716,-0.5992569213148594,0.5813980251708387,-0.7217022648228186,-0.6915675004334003,-0.02966872582220202,0.41985516832000824,-0.4032685638616099,-0.8130781653900025
67,14,3,12,476,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,359,160.49901479693898,0.015354123242859053,,1311.7432582226138,0.2637743847380268,0.8525841475904478,0.7009889539984111,0,0,0.7268997287225305,0.008787142611101802,0.9096638655462185,0.9995563408101786,0.15054088765301066,0.04201680672268908,2.505916169132242,2.375913770313124,1.036728731747481,0.3772428444853503,0.3576721679700917,0.14271849839308318,0.31315669001811575,0.21461584881006962,-0.5627031755403231,0.5627653397676685,-0.6055248207895518,-0.7891709376741665,-0.5837838955033117,0.1908025012400397,-0.24611860426569557,0.5852277639565125,0.7726151027042939
67,14,3,13,474,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,89,181.0410141627232,0.45429375096784125,active_optimizer_bound;near_optimizer_bound,1307.568513686781,0.3135691853535637,0.9300573840455127,0.7404457972111738,2,2,0.8650067376175823,0.013644353952481269,0.8860759493670886,0.9990602658348465,0.16490041518046608,0.05485232067510549,2.4143362307328298,2.0942564830783796,0.941280975855952,0.3981250468332501,0.34534376355415064,0.16621259272869504,0.31836937256257697,0.0059918948142089834,0.15392419657744305,0.1834934371974581,0.9708952055771121,-0.8162627714904894,-0.5300959188663842,0.22959399965562596,0.55679657828032,-0.8278456832675395,0.06818427317665186
67,14,3,14,472,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,55,172.07344080001363,0.0018669948251640554,,1302.9156932069425,0.30329180456988075,0.91499241892195,0.7184180238454027,0,0,0.8372111266846414,0.009679434263965277,0.9004237288135594,0.9994242106935693,0.16315349018134323,0.05508474576271186,2.523349790559843,2.2071854457123763,0.989682975512069,0.411693325278363,0.3601100089455806,0.40009468345179333,0.09318839628874917,0.08967216076091988,0.06846608436365197,-0.5283876570873305,-0.8462380747336286,-0.6664078796764509,0.6070156464846267,-0.43293480204990187,0.7424371577413486,0.5935810717660641,-0.31056171374462543
67,14,3,15,470,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,29,161.9435686529185,0.008176006007642522,,1297.0313493580588,0.2851488848720112,0.8870786898261037,0.6878389458906398,0,0,0.7869086019435967,0.010120973951491957,0.8936170212765957,0.9993741982556053,0.1800471783917951,0.05531914893617021,2.6452224868434153,2.236168616445171,1.000627602128583,0.4762648449748643,0.4026158497993896,0.4925935773747344,0.16240373350661774,0.12900614773358826,-0.18594808677516345,0.5093055932776896,0.8402565808608469,-0.6355054307277315,0.589874238204189,-0.4981779106068291,-0.7493705068510838,-0.6266228496930093,0.21398048439603612
67,14,3,16,468,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,34,151.10196557116404,0.006515552329221621,,1290.2209066928317,0.26558462472556393,0.8556784124595777,0.6563907361162005,0,0,0.7321855455493431,0.010428863273916717,0.9102564102564102,0.9993813393146074,0.15790133022340275,0.05128205128205128,2.705128258425906,2.249716351179598,1.0431170136745622,0.4271433504305253,0.3552332044767298,0.3758284732932274,0.15117610261606998,0.18294891853128153,-0.3172794245654951,0.43531196183753057,0.8425184049193283,-0.6458492567109654,0.5513590329259012,-0.5280927517159326,-0.694415224740494,-0.7116928499643606,0.10621103029448285
67,14,3,17,466,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,29,138.66427380238397,0.0077922112949641775,active_optimizer_bound;near_optimizer_bound,1283.3071491767137,0.2439847306532238,0.8196976166233091,0.6232433866149046,1,1,0.6719041826979334,0.009325210836768212,0.9184549356223176,0.9993862024867449,0.162307102548571,0.045064377682403435,2.765702656972979,2.229699048601821,1.0461531321691178,0.4488931847643309,0.36189599213399776,0.24263555260982023,0.17600626266463001,0.1815700757532185,-0.44881726260674565,0.332514711697009,0.8294558645826307,-0.6531539594621729,0.5114091899423642,-0.5584358026482358,-0.6098794717182334,-0.7923980104377344,-0.012345972177545246
67,14,3,18,464,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,27,126.52757074307489,0.004917080935247183,active_optimizer_bound;near_optimizer_bound,1276.8965275110893,0.22444128244587033,0.7859053287413891,0.5816059103427536,1,1,0.6176471857441108,0.009632684680529075,0.9181034482758621,0.9993525118607217,0.17544194287447362,0.04525862068965517,2.775795631041669,2.195877825714796,1.0248583515413365,0.4869909785326014,0.38524907205851733,0.22117124004226382,0.18137326345040755,0.2074362182074757,0.5230059709894016,-0.26122917420005337,-0.8113100966063905,-0.6579606496032624,0.4813423970118818,-0.5791349414519104,0.5418048891265358,0.836701150581075,0.07986643057560322
67,14,3,19,462,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,23,117.79875785883613,0.020499398713629515,active_optimizer_bound;near_optimizer_bound,1271.202880460849,0.21025712882824113,0.7606096151038994,0.5484728766037797,1,1,0.578526986588502,0.00977050733136847,0.9177489177489178,0.9993512883012114,0.17616695494654175,0.04329004329004329,2.7446555745653725,2.1691239184372177,1.0120334806103117,0.4835176149484088,0.38212795561293467,0.19431681684214,0.19884517584644487,0.21408095478460967,0.561325162784308,-0.22371645645991808,-0.7967841669696123,-0.6604170856982546,0.45914061490589547,-0.5941709927787283,0.4987618014056201,0.8597330067241301,0.10998101020497962
67,14,3,20,460,returned,,one_torus,True,2,`ftol` termination condition is satisfied.,71,114.19093997457612,0.0027129301351624248,,1266.3511477967807,0.20367191189766182,0.7487963666496775,0.5392084332094735,0,0,0.5606959987077583,0.010165824659547754,0.9108695652173913,0.9993933263352922,0.17778937136562653,0.04565217391304348,2.7140497026368977,2.1463604778888143,0.9990702274876591,0.4825291904870575,0.38160008008801866,0.2342377609903815,0.25922379120667133,0.25204219815223905,0.5842750895778451,-0.1986650790659639,-0.7868639056773277,-0.6621935154751941,0.4438207183758285,-0.6037573337036718,0.46917200231879025,0.8738165461343272,0.12775866287673987
