,normalized_3d_set_error,normalized_3d_set_error,rms_3d_set_distance,rms_3d_set_distance,mean_3d_set_distance,mean_3d_set_distance,native_mse,native_mse,native_mean_error,native_mean_error,native_frac_inside,native_frac_inside,native_r_squared,native_r_squared,native_hole_quality,native_hole_quality,native_frac_in_hole,native_frac_in_hole
model,one_torus,two_torus,one_torus,two_torus,one_torus,two_torus,one_torus,two_torus,one_torus,two_torus,one_torus,two_torus,one_torus,two_torus,one_torus,two_torus,one_torus,two_torus
original_trial_number,,,,,,,,,,,,,,,,,,
566,0.237882901550308,0.0006443720989409,1.0124378300093082,0.0526932656213056,0.7472375199213702,0.0129928788715232,1.0250303596339567,0.0027765802418374,0.0093571683738765,0.0129928788715232,0.9401709401709402,0.908119658119658,0.9995149860317496,0.999355627901059,0.1738463728959004,0.0412763685545419,0.0277777777777777,0.0555555555555555
568,0.2713741155172468,0.0011610269618128,0.7821997367218032,0.0511628357363681,0.625161570755841,0.015880990358108,0.6118364281276583,0.0026176357605865,0.013107301454459,0.015880990358108,0.908119658119658,0.8696581196581197,0.9988647566151836,0.9988389730381872,0.2004033520658928,-0.0435553692455579,0.0448717948717948,0.0918803418803418
569,0.2435056256916046,0.0013456923460581,0.9590520066641194,0.0712952423994341,0.717437826615699,0.0160698721118201,0.919780751486474,0.005083011588794,0.0094521022437576,0.0160698721118201,0.9487179487179488,0.905982905982906,0.9993509764071328,0.9986543076539418,0.1317296862829581,-0.1012728047178088,0.0256410256410256,0.0705128205128205
571,0.2385814980728673,0.0012718750467171,0.782641838146948,0.0571435087154325,0.6767960682432135,0.0168304215627045,0.6125282468180335,0.0032653805883107,0.0098819671795877,0.0168304215627045,0.9017094017094016,0.8547008547008547,0.9993926889924106,0.9987281249532828,0.0963900163980681,0.1036083997010918,0.0576923076923076,0.1089743589743589
572,0.2310017125818221,0.0010632593432034,0.923295691217757,0.0626401534361148,0.744851238051077,0.0163232584375034,0.8524749334212758,0.0039237888225,0.0085744296585767,0.0163232584375034,0.8888888888888888,0.8974358974358975,0.999666315167864,0.9989367406567964,0.1504805544916578,0.0394183439235078,0.0619658119658119,0.0961538461538461
573,0.1518730085383472,0.001219634931414,0.6373482017037914,0.0571151594924815,0.4887325266721462,0.0166322468172391,0.4062127302150567,0.0032621414438516,0.0100595763830529,0.0166322468172391,0.9166666666666666,0.8653846153846154,0.999294878695209,0.998780365068586,0.2245181061552504,0.0851663170052413,0.0405982905982906,0.0662393162393162
579,0.2954111246237805,0.0013743478064079,0.887046595140985,0.0605036168337074,0.7287300016578577,0.018504069498361,0.7868516619512147,0.00366068764996,0.0113789230585682,0.018504069498361,0.8995726495726496,0.8568376068376068,0.9991408434813526,0.998625652193592,0.2059600083130692,-0.0476810755625423,0.0598290598290598,0.1089743589743589
580,0.1608490510280445,0.0013399461940088,0.6403587357495817,0.0584464001027361,0.5113357141647131,0.0164044422325683,0.4100593104508025,0.0034159816849691,0.0103085181561641,0.0164044422325683,0.9230769230769232,0.8824786324786325,0.9992684562878186,0.9986600538059912,0.1706755137180277,0.0521617769787569,0.047008547008547,0.0619658119658119
581,0.1224533344494782,0.0017267340366013,0.984609459247597,0.1169207037732754,0.7831272667646192,0.0240915083183629,0.9694557872398454,0.013670450970838,0.0062840308173876,0.0240915083183629,0.9273504273504274,0.905982905982906,0.9998842850113492,0.9982732659633986,0.2238739636472909,-0.0863428380318678,0.0427350427350427,0.0448717948717948
589,0.2542280860732743,0.0007529145493829,0.9736862164037304,0.0529883142126285,0.7928419418707076,0.0148400534527522,0.948064848014612,0.0028077614430962,0.0098607786948396,0.0148400534527522,0.903846153846154,0.8803418803418803,0.999533622023474,0.9992470854506172,0.1821257391532454,0.0095017477297112,0.0534188034188034,0.0918803418803418
592,0.3109289130878765,0.0014239544204484,0.869518268226286,0.0588431889009828,0.6500213997172525,0.0140077164520683,0.7560620187792394,0.0034625208800367,0.0123653063049972,0.0140077164520683,0.8931623931623932,0.908119658119658,0.9990558585121752,0.9985760455795516,0.1702433983946428,0.0154554229797215,0.0619658119658119,0.0641025641025641
601,0.2357842223504691,0.0016322520822261,0.7340403961685178,0.0610739777127795,0.5863937345835455,0.0171758876016209,0.5388153032072346,0.003730030753661,0.0101123003274659,0.0171758876016209,0.9102564102564102,0.8760683760683761,0.9991906571825734,0.9983677479177738,0.2012486975870959,0.024554315082057,0.0427350427350427,0.1004273504273504
606,0.2763866676855879,0.0015416737953691,0.8346664997697723,0.0623376869069806,0.6820048543668755,0.0155245057001638,0.6966681658379232,0.0038859872089127,0.0105249840336587,0.0155245057001638,0.908119658119658,0.8910256410256411,0.9992892667519226,0.9984583262046308,0.20300783690578,-0.0473101247653382,0.0662393162393162,0.1047008547008547
609,0.2886486301953433,0.0007913181000869,1.0410478863588628,0.0545081580004328,0.8296741356093713,0.0173410064265647,1.0837807016922558,0.0029711392886001,0.0100096928538989,0.0173410064265647,0.9123931623931624,0.8482905982905983,0.9995775614868282,0.9992086818999132,0.1293774045120883,-0.027374301228251,0.0491452991452991,0.1132478632478632
612,0.2368004851072328,0.0010866783692377,0.8238919021610875,0.0558122398090356,0.6900990866632776,0.0163067023488119,0.678797866446615,0.0031150061125013,0.0126694201004822,0.0163067023488119,0.8782051282051282,0.8653846153846154,0.9991921603538618,0.9989133216307622,0.27541943811413,0.0016239278778514,0.079059829059829,0.0918803418803418
615,0.2457181226334752,0.0008210476822073,0.8458370307650618,0.0488936309470163,0.6707845828347986,0.0152211475408983,0.7154402826134562,0.002390587147183,0.0084032968998754,0.0152211475408983,0.9209401709401708,0.8696581196581197,0.9995536712577624,0.9991789523177926,0.1131525234146233,-0.0395899280950542,0.0491452991452991,0.1132478632478632
617,0.2461994176101778,0.0013227571556708,0.8593060967702273,0.0629860599618361,0.689944372228643,0.0186611427870554,0.7384069679464832,0.003967243749516,0.0095094782818777,0.0186611427870554,0.9337606837606838,0.8653846153846154,0.9992783858527458,0.9986772428443292,0.2715159096264346,0.0413915568159066,0.0299145299145299,0.0961538461538461
622,0.2876276967432948,0.0028505047819199,0.6726925317303698,0.0669672000790185,0.5522588163319837,0.0228859824273849,0.4525152422458145,0.0044846058864233,0.0145540368017453,0.0228859824273849,0.8653846153846154,0.8333333333333334,0.998611079553148,0.99714949521808,0.2448887333885983,-0.0378464242539811,0.0854700854700854,0.1324786324786324
628,0.1173658052341815,0.0050262792735969,0.5739092357342239,0.1187669845761392,0.4698137357087094,0.0378929211601915,0.329371810861041,0.0141055966253088,0.009358717875598,0.0378929211601915,0.9252136752136751,0.8418803418803419,0.999397900878339,0.9949737207264032,0.1259514823529333,0.0101722531297633,0.0491452991452991,0.1004273504273504
636,0.3026880057907874,0.0020959155341742,1.0210929712921684,0.0849678382214033,0.8149578184620124,0.0258112391008483,1.042630856022269,0.0072195335320185,0.0114835105234236,0.0258112391008483,0.9209401709401708,0.8354700854700855,0.9993643848469316,0.9979040844658258,0.1819624538973161,-0.2366735064063709,0.0512820512820512,0.0982905982905982
642,0.1897960689693212,0.0016529697862979,0.6968593113194105,0.065033025437126,0.5585046520248326,0.0191723355775732,0.485612899772563,0.0042292943975058,0.009906811937493,0.0191723355775732,0.8931623931623932,0.8760683760683761,0.9993807629379906,0.998347030213702,0.1452661604269382,-0.0479048508934349,0.0598290598290598,0.0918803418803418
647,0.2648313327994542,0.0014134656874747,0.8966484918884337,0.0655058632744411,0.6976710192847617,0.0133433691802083,0.8039785180058026,0.0042910181233297,0.011247548831131,0.0133433691802083,0.903846153846154,0.8910256410256411,0.9993254075086574,0.9985865343125252,0.1849556670128794,-0.0945737659479517,0.0619658119658119,0.079059829059829
649,0.1386193570537113,0.0014425861288826,0.5524115703566221,0.0563536048327338,0.4202163797589903,0.0161659935722977,0.3051585430638692,0.0031757287776439,0.0113065099308091,0.0161659935722977,0.903846153846154,0.8632478632478633,0.9990343945228212,0.9985574138711174,0.1480277634897155,0.1070926952561894,0.0555555555555555,0.0833333333333333
650,0.1528229987206293,0.0008104458477654,0.7012179349236939,0.0510646850403491,0.5852825834571936,0.0132312890457347,0.4917065922586497,0.00260760205827,0.0074287947501677,0.0132312890457347,0.8974358974358975,0.8782051282051282,0.9997598090494504,0.9991895541522344,0.0922208730853245,0.085759938389787,0.0619658119658119,0.094017094017094
663,0.1041987205529808,0.0011423106572174,0.7326358026928914,0.0767094836151042,0.5719794609655494,0.0199614893576683,0.5367552193874573,0.0058843448764959,0.0093236245758157,0.0199614893576683,0.938034188034188,0.8910256410256411,0.9995557174935136,0.9988576893427826,0.1754551022895262,-0.0397189307488554,0.0277777777777777,0.0705128205128205
669,0.1418382445562379,0.0012730676234355,0.9016178622941128,0.0854184270817755,0.7184640320351204,0.0206074867917309,0.8129147696078058,0.0072963076851246,0.0095522092829397,0.0206074867917309,0.9166666666666666,0.8974358974358975,0.9996923105632776,0.9987269323765644,0.1767544167880912,-0.140678396489662,0.0491452991452991,0.0705128205128205
670,0.1698224642332838,0.0015528798366239,0.6768792911199947,0.0647265685082371,0.5441267950376845,0.0163473032127281,0.4581655747471064,0.0041895286708515,0.009650527210505,0.0163473032127281,0.9209401709401708,0.8846153846153846,0.9993941299008876,0.998447120163376,0.1355276481988639,0.0572855985985319,0.0491452991452991,0.0705128205128205
673,0.2979856263639736,0.0008866190211523,1.024460672726919,0.0558812555535712,0.780026255533388,0.0123734675966077,1.0495196699640912,0.0031227147222435,0.0102303614162549,0.0123734675966077,0.9230769230769232,0.9230769230769232,0.9993443843683708,0.9991133809788476,0.1932065374064558,0.0173736229873691,0.0363247863247863,0.0427350427350427
684,0.2868192508959786,0.0010725822492178,1.065393072254847,0.0651509904635046,0.8576133004894331,0.0191566459859232,1.135062398408622,0.0042446515583756,0.0076653996031378,0.0191566459859232,0.9230769230769232,0.8760683760683761,0.9997458988814882,0.998927417750782,0.0990242579764729,-0.4020166362016661,0.047008547008547,0.1153846153846153
690,0.1463061101981823,0.0011468028570717,0.5767484070069684,0.0510622038175515,0.4655881533068257,0.0142937291087542,0.3326387249850757,0.0026073486587051,0.0115989948541112,0.0142937291087542,0.8888888888888888,0.8782051282051282,0.9989707363405612,0.9988531971429282,0.3096307100202818,0.1282626935592073,0.0534188034188034,0.0833333333333333
691,0.2255177543529044,0.0004763488661291,0.996899035264942,0.0458166545348876,0.7142843488194517,0.0114503059535762,0.9938076865121722,0.0020991658327692,0.0088042257563417,0.0114503059535762,0.905982905982906,0.905982905982906,0.99966436725293,0.9995236511338708,0.1364005349269417,-0.0913623121051985,0.0448717948717948,0.0576923076923076
693,0.2187051570413049,0.0012466001677235,0.7981278089508308,0.0602568634621052,0.6210161713891731,0.0187864415698142,0.6370079994206538,0.0036308895942907,0.0099211924579977,0.0187864415698142,0.9017094017094016,0.8568376068376068,0.999482821088212,0.9987533998322764,0.1450284030731722,-0.2262512405033352,0.0598290598290598,0.1004273504273504
695,0.2296735546360165,0.0014107345031623,0.6685775684329354,0.0523985114422621,0.5203151461182467,0.0173421564817945,0.4469959650116963,0.0027456040013648,0.0114139000174864,0.0173421564817945,0.8867521367521367,0.8418803418803419,0.9990825475865454,0.9985892654968376,0.1586182462148082,0.069372641050964,0.0598290598290598,0.1089743589743589
700,0.2372029549525413,0.0008764409191381,0.8604388732272803,0.0523023615138217,0.6453500526210546,0.0141545221768502,0.7403550545606317,0.0027355370199225,0.009276393659217,0.0141545221768502,0.903846153846154,0.8931623931623932,0.9994881746324852,0.9991235590808618,0.1083959037499837,0.0739909218659198,0.0512820512820512,0.0576923076923076
701,0.281240539688504,0.0016473881750602,0.8170517735797965,0.0625329026012886,0.674055682615621,0.0187218345130826,0.667573600709891,0.0039103639077422,0.011408809094222,0.0187218345130826,0.9102564102564102,0.8547008547008547,0.9990419733207428,0.9983526118249396,0.1797419601850857,-0.0620377044803799,0.0576923076923076,0.1004273504273504
704,0.2502539340968478,0.0011266230185585,0.8320545118896874,0.0558278153398988,0.6643075271876606,0.016477417344196,0.6923147107559859,0.0031167449656258,0.0088081483429711,0.016477417344196,0.9166666666666666,0.8632478632478633,0.9995194254573307,0.9988733769814414,0.1565613206118871,0.0254780628418828,0.0534188034188034,0.0897435897435897
705,0.2509412771834731,0.0008165356648636,0.8299558513726023,0.0473430810982432,0.6540407769461695,0.0135991731513011,0.6888267152276211,0.0022413673278748,0.0121565328290654,0.0135991731513011,0.9017094017094016,0.8910256410256411,0.9991375131289868,0.9991834643351364,0.225349163464951,-0.0285752324739845,0.0534188034188034,0.0683760683760683
706,0.2301663733772966,0.0020416634754439,0.6592585330876006,0.0620907494800362,0.532843143397726,0.0171130911630112,0.434621813448815,0.0038552611709926,0.0125506903133934,0.0171130911630112,0.8632478632478633,0.8824786324786325,0.9990707743726448,0.997958336524556,0.2425543722103338,0.0597299799949371,0.0769230769230769,0.0876068376068376
