row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,model,status,reason,elapsed_seconds,cloud_sha256,warnings,n_points,optimizer_success,optimizer_status,optimizer_message,nfev,cost,optimality,flags,cloud_variance_sum,normalized_3d_set_error,rms_3d_set_distance,mean_3d_set_distance,active_bounds,near_bounds,native_mse,native_mean_error,native_frac_inside,native_r_squared,native_hole_quality,native_frac_in_hole,R1,R2,minor_radius,R1_in,R2_in,center_x,center_y,center_z,direction_x,direction_y,direction_z,u_axis_x,u_axis_y,u_axis_z,v_axis_x,v_axis_y,v_axis_z
109,102,94,4,3,short,two_torus,returned,,0.05510760599281639,05caf86220c95b44ad2af81de44dac244207f5c299a357dac6ea4fa5fd8ed8a7,,468,True,2,`ftol` termination condition is satisfied.,51,5.466352897382688,163123.81424335815,collapsed_hole;active_optimizer_bound;near_optimizer_bound,1500.6839160280097,0.0011343627004781474,0.06031115649138492,0.015377378974271593,1,1,0.003637435597328321,0.015377378974271593,0.8910256410256411,0.9988656372995218,-0.11349359773374768,0.10256410256410256,1.9217140248047522,1.6168612102530466,1.80036460604192,,,-0.17596637069460572,0.0934329090373103,0.11433350830922726,-0.8474331162584618,0.17627986739263862,-0.5007819104355359,0.5136682908038958,0.03386064867393573,-0.8573204438784651,-0.13417153382844482,-0.9837575233874669,-0.11924401321106343
110,119,17,4,0,short,one_torus,returned,,0.07310507202055305,a44382d5d319d3a2617d5ca1eca507dc2a850e8c96ded77cf2280b0bffb9f83c,,468,True,2,`ftol` termination condition is satisfied.,38,126.70831067548579,0.001859611939158343,,1374.9483366743793,0.1967316439317247,0.7602516545162832,0.5974262761221164,0,0,0.577982578194746,0.009216136617213993,0.8995726495726496,0.9995996077309025,0.18732336453362003,0.05555555555555555,2.726965023970531,2.425571653928316,1.0468365428778998,0.5108242632558511,0.4543662431313963,0.24485115887553502,-0.1389849317425516,-0.28886494478918956,-0.49790180815872576,-0.637603401704763,-0.587839851971651,-0.3033010704217953,0.7630530788667925,-0.5707525378926505,0.8124667686198465,-0.10588626428837972,-0.5733113019307018
110,119,17,4,0,short,two_torus,returned,,0.024126766016706824,a44382d5d319d3a2617d5ca1eca507dc2a850e8c96ded77cf2280b0bffb9f83c,,468,True,2,`ftol` termination condition is satisfied.,24,2.9795914889625323,0.10826317334723522,near_optimizer_bound,1374.9483366743793,0.0012817635876913639,0.061365493117269874,0.014471121548318252,0,1,0.003765723745525696,0.014471121548318252,0.8931623931623932,0.9987182364123086,0.10925307036957399,0.08333333333333333,1.7836990499170502,1.6458245747220488,1.4660131866448574,,,0.033278950370678594,0.23764724061860365,-0.10131242941167934,-0.5190416250814404,-0.7190251031975201,-0.46216738569861443,-0.3734336416979237,0.6771297560203647,-0.6340682997580052,0.7688583137868874,-0.15651899080366777,-0.6199666917154386
111,105,109,4,4,short,one_torus,returned,,0.07836856704670936,855dbce8c89a2140cb5c61286a6ee76c85fba2db99c5ffa315db2e16f6899b06,,468,True,2,`ftol` termination condition is satisfied.,46,184.80353331202122,0.006879490525395258,nearly_circular_orientation,1539.0025665582057,0.31524131739133776,1.0181653482562982,0.7238656363332703,0,0,1.0366606763898691,0.009087658652165244,0.938034188034188,0.9994037072404088,0.15756455897233124,0.02564102564102564,3.1251988643098882,3.1184331862270898,1.3149642300270732,0.49242058075597556,0.4913545496727103,-0.4796111274407532,0.35146010340820893,0.8906749534445225,0.8516863028542633,0.4835759618973716,0.2019522978448821,0.30571034191850377,-0.7714652504831799,0.5580166253248878,0.425642606388904,-0.41351621052891635,-0.8048805596200379
111,105,109,4,4,short,two_torus,returned,,0.037116954918019474,855dbce8c89a2140cb5c61286a6ee76c85fba2db99c5ffa315db2e16f6899b06,,468,True,2,`ftol` termination condition is satisfied.,23,4.703633203376878,0.0005077291391880648,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1539.0025665582057,0.00047687180809248927,0.039600217359262564,0.010924604546546576,1,1,0.00156817721490084,0.010924604546546576,0.8931623931623932,0.9995231281919075,0.020927961556217567,0.08333333333333333,2.178879251658898,2.1788792516585276,2.133279750445157,,,0.0618532555855661,-0.014548091360072965,0.23666202294799543,0.4144408506639998,0.38379837327848837,0.8251894267189614,0.28365158358622405,-0.9160340681311329,0.28359013584746817,0.8647430603527214,0.11653495050696117,-0.4885069547919965
112,127,695,4,3,short,one_torus,returned,,0.11569497303571552,a2faf238e6c70573f9aa81402ff8114b71c0b3814f4b6a51182974077f8c87f4,,468,True,2,`ftol` termination condition is satisfied.,68,100.85507069687449,0.0024801435031135775,nearly_circular_orientation,910.8323853697559,0.22967355463601655,0.6685775684329354,0.5203151461182467,0,0,0.44699596501169636,0.011413900017486447,0.8867521367521367,0.9990825475865454,0.15861824621480822,0.05982905982905983,2.1948958625413915,2.194850747850777,0.9233631754310117,0.34815053234061294,0.34814337632750914,0.21367565575525202,0.10383713217685055,-0.2943320617419007,-0.6810822772251852,-0.47118226309318617,-0.5604589249848986,-0.6912160824386094,0.16123232924985298,0.7044320147330674,-0.24155177297314562,0.867174383240934,-0.43550123997783946
112,127,695,4,3,short,two_torus,returned,,0.05255027790553868,a2faf238e6c70573f9aa81402ff8114b71c0b3814f4b6a51182974077f8c87f4,,468,True,2,`ftol` termination condition is satisfied.,35,3.296653049174798,0.002561619667526099,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,910.8323853697559,0.001410734503162329,0.05239851144226213,0.017342156481794564,1,1,0.0027456040013648752,0.017342156481794564,0.8418803418803419,0.9985892654968377,0.06937264105096408,0.10897435897435898,1.37960290175561,1.37960290175561,1.2838962048601803,,,0.0007135104172862313,0.20071110335727008,-0.09475281727737615,-0.6852853499102177,-0.721831591914553,-0.09665993022490017,-0.5116705976118906,0.382760105086371,0.7692125203685128,-0.5182443330480819,0.5765881154397966,-0.6316398945563307
113,134,116,4,2,short,one_torus,returned,,0.08839581999927759,58fb5128bece30688acac8b8d3312f44879dc87038a34a905bdf35b2ac177b63,,468,True,2,`ftol` termination condition is satisfied.,48,86.84778387752425,0.0027688157979125446,,904.9209173005154,0.19812286285364486,0.6189416159169953,0.48011009205300953,0,0,0.3830887239139412,0.010951325627232904,0.8888888888888888,0.9991956056271523,0.15085749765098508,0.057692307692307696,2.329770710311944,2.166742683516668,0.9545451587702996,0.35146337945836875,0.32686937928904514,-0.43137090501979714,-0.04749256393428185,0.5358773945271992,-0.456536874172494,-0.6606689818349526,-0.595894771718226,-0.4978215692040176,0.7447959633718246,-0.4443564539626772,0.7373925465817384,0.09378416382678305,-0.6689220902758481
113,134,116,4,2,short,two_torus,returned,,0.07395610702224076,58fb5128bece30688acac8b8d3312f44879dc87038a34a905bdf35b2ac177b63,,468,True,2,`ftol` termination condition is satisfied.,59,4.469693891127173,0.22706441561725305,nearly_circular_orientation,904.9209173005154,0.0024285826475715843,0.06852654419225362,0.017411642910373927,0,0,0.004695887258932889,0.017411642910373927,0.8803418803418803,0.9975714173524284,0.05618083353703096,0.0876068376068376,1.556082800979355,1.5046115697593336,1.4200812376217375,,,-0.1132436186434368,-0.00420976489469947,0.06896335803061726,-0.417609146230732,-0.7507115744445042,-0.51189328280239,-0.5533966654570077,0.6569679835442681,-0.5120011711479094,0.7206627031028866,0.0694636638205154,-0.6897971207268636
114,116,361,4,1,short,one_torus,returned,,0.12914016598369926,cddde8bacb88b7811785add6a6b1dae159286a7bb23039a0a60eedfbd29d1599,,468,True,2,`ftol` termination condition is satisfied.,74,138.54261060592864,0.011199162069443706,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1243.8743582828347,0.24813027250917788,0.8120919534055906,0.6524258256677289,1,1,0.659493340786108,0.009825984582885751,0.905982905982906,0.9994696552671066,0.13798395104420944,0.057692307692307696,2.5842295148257963,2.58422951482261,1.1138236579817806,0.3565821988608618,0.35658219886042214,0.31841547698933276,-0.1698489938499181,-0.21506085506325465,0.4163712507913651,0.6860244860931263,0.5966618690634772,-0.5597658315266181,0.7105542246287655,-0.4263506863082569,-0.7164476222083022,-0.15647075874267855,0.6798674181695725
114,116,361,4,1,short,two_torus,returned,,0.045217967010103166,cddde8bacb88b7811785add6a6b1dae159286a7bb23039a0a60eedfbd29d1599,,468,True,2,`ftol` termination condition is satisfied.,28,3.1923395424644485,0.0010921859566951962,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1243.8743582828347,0.0009296590116741295,0.0497081010820119,0.01424680298920793,1,1,0.002470895313179513,0.01424680298920793,0.8782051282051282,0.9990703409883259,0.03905651220582085,0.07692307692307693,1.7044332455790925,1.7044332455655153,1.63786402770704,,,0.13883528074683846,0.23771898878013947,0.12766854114296736,0.5963948782806525,0.5515135589440638,0.5832203215426265,-0.46066847358147417,0.8301830714237508,-0.31397551714668653,-0.6573413927382672,-0.08141782495498358,0.7491818411911189
115,111,283,4,3,short,one_torus,returned,,0.2740161280380562,5593c77ebf40eb0b17e86151089205fef2d98eb02e63c5cf0f9eb138ac73990d,,468,True,2,`ftol` termination condition is satisfied.,137,193.1485438816541,0.0031338122833847208,,1664.4147403465333,0.2522654847182947,0.9471892644355459,0.795714348534105,0,0,0.8971675026619504,0.008920386781882686,0.9166666666666666,0.999611353498879,0.14622700397307137,0.04700854700854701,3.1104918466833325,2.4780964088171737,1.1928464346148275,0.454837903623316,0.3623646134178793,0.11106827784660675,-0.19825327304428692,-0.01451228929669505,0.3183719873334495,0.781596674396572,0.5364195338099889,0.5566170085914138,-0.6121767071625942,0.5616201429367581,0.767343979859239,0.11977611522608395,-0.6299499176864235
115,111,283,4,3,short,two_torus,returned,,0.03210808802396059,5593c77ebf40eb0b17e86151089205fef2d98eb02e63c5cf0f9eb138ac73990d,,468,True,2,`ftol` termination condition is satisfied.,22,4.752901230153703,0.0002842997360060148,collapsed_hole;active_optimizer_bound;near_optimizer_bound,1664.4147403465333,0.0010426312427575441,0.06089381975699325,0.016897034249771372,1,1,0.0037080572845971816,0.016897034249771372,0.8760683760683761,0.9989573687572425,-0.11208709865977085,0.08974358974358974,1.903333460677319,1.5199668352930364,1.6903355079212188,,,0.2546422637942118,-0.12211116078470034,0.15193864098051976,0.3607144182664154,0.8240756152242302,0.43678883782266803,0.5837735279292025,-0.5647242318324612,0.5833481036810808,0.7273881883436626,0.04456368894972131,-0.6847777019466368
116,123,511,4,2,short,one_torus,returned,,0.07745272398460656,0f93408f9e299fb015a72e3bb56b82fd102266dd9d9b7d31f987513f6d2a4bd0,,468,True,2,`ftol` termination condition is satisfied.,42,155.86676408281113,0.009854138348431758,,1403.601568978193,0.26786533529413487,0.8963079600085062,0.6702158411709808,0,0,0.80336795917461,0.010703116160164937,0.9166666666666666,0.9993637035709737,0.12614774907082585,0.053418803418803416,2.828677673446626,2.4427901050704084,1.1516209959893722,0.3568313213523186,0.3081524732072271,0.07461955346067693,0.10923362899664925,0.12047184300306711,0.6070361824258007,-0.17171748896743805,-0.7758995922204888,-0.6348011301910739,0.48257607699392063,-0.6034466463733913,0.47805292419617557,0.8588558865688188,0.18393468343837094
116,123,511,4,2,short,two_torus,returned,,0.04452163202222437,0f93408f9e299fb015a72e3bb56b82fd102266dd9d9b7d31f987513f6d2a4bd0,,468,True,2,`ftol` termination condition is satisfied.,35,5.861087550803094,0.1672385668599244,collapsed_hole;nearly_circular_orientation,1403.601568978193,0.0011296391621549988,0.05820614890235108,0.013992211912016083,0,0,0.0033879557700426657,0.013992211912016083,0.9166666666666666,0.998870360837845,-0.054965314603169446,0.06623931623931624,1.8741747026109379,1.8062212421141683,1.905500760930956,,,0.22419890009640525,0.21997700201702144,0.12460888406692823,0.6140182462703556,0.5699116916929394,-0.5460606714621569,-0.7841567606648617,0.3616812713559551,-0.5042666285328414,-0.08988752943957762,0.7378260781650574,0.6689790059701574
117,120,206,4,4,short,one_torus,returned,,0.04343314201105386,f907f623a5ce19419d556a013bb4a129d2e5a09c30c7bada038bd5a33064f053,,468,True,2,`ftol` termination condition is satisfied.,30,141.5236592278543,0.4564301012809168,,1856.8036611460532,0.17957375681705648,0.8440758982558209,0.6371547676794238,0,0,0.7124641220163708,0.006479782645402545,0.9230769230769231,0.9997720274465994,0.08381372745975159,0.04487179487179487,4.217758683007769,3.0125267120202133,1.6560720563681852,0.3535060767486978,0.2524910928065436,-0.06393010015384934,0.19450339104906808,-0.14691012391339792,-0.493368785516252,-0.7218569609711685,-0.4852934878763707,-0.5277013203843154,0.6919202681908542,-0.4927247293665498,0.6914611760187389,0.012995013004875091,-0.7222967338246697
117,120,206,4,4,short,two_torus,returned,,0.07295411999803036,f907f623a5ce19419d556a013bb4a129d2e5a09c30c7bada038bd5a33064f053,,468,True,3,`xtol` termination condition is satisfied.,66,6.408880213193568,785087.6071170368,collapsed_hole,1856.8036611460532,0.0018261481709478916,0.08511930553278108,0.02504224379185478,0,0,0.007245296174382935,0.02504224379185478,0.8653846153846154,0.9981738518290522,-0.08171408620859788,0.07478632478632478,2.5267559805461,1.8278188936292408,1.9771774442780465,,,-0.07098203925758381,0.7047786454256117,0.07518938890499059,-0.531098703363186,-0.5944890307891172,-0.603752399213922,-0.4417732118643542,0.8023193132746529,-0.4013977439193386,0.7230287660690725,0.05353981524309663,-0.6887400755135202
118,117,520,4,2,short,one_torus,returned,,0.048837025999091566,c45be4c8631a7b7967b94fe23772f9940c662108e24966f108fb6da396a1a8a3,,468,True,2,`ftol` termination condition is satisfied.,29,194.38531920930564,0.017101207179292276,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1526.2524222493903,0.2853064679388707,0.9645973516455129,0.7722958397680292,1,1,0.9304480508015371,0.009446141019622616,0.9166666666666666,0.9995017836999401,0.1218927907268104,0.05128205128205128,2.947163388706969,2.9471633887025885,1.293962709263774,0.35923797017749787,0.3592379701769639,-0.5046415571028875,-0.11516886876236247,0.3020706349933313,0.5463413030348794,0.417521804631684,0.7260762516806161,0.5402262016295687,-0.8381297465312326,0.07545978432503073,0.640052210112144,0.3510186186441049,-0.6834611164460963
118,117,520,4,2,short,two_torus,returned,,0.03602533705998212,c45be4c8631a7b7967b94fe23772f9940c662108e24966f108fb6da396a1a8a3,,468,True,2,`ftol` termination condition is satisfied.,20,4.705051021794817,0.0001893071366475433,collapsed_hole;active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1526.2524222493903,0.0010092931903205606,0.05737185975404642,0.013536354318410158,1,1,0.0032915302916379716,0.013536354318410158,0.9166666666666666,0.9989907068096794,-0.010459343067952709,0.06837606837606838,1.8979548355339368,1.8979548355339368,1.9178061962872768,,,-0.20509818200146493,-0.08499825305693827,0.0559099310926045,0.6685480169643163,0.6663419077282521,0.3301999561131103,0.6627947260262613,-0.735253558878113,0.1417933542406607,0.33726354704165273,0.12405912364962685,-0.9332002109269851
119,124,119,4,0,short,one_torus,returned,,0.09061782096978277,8f5e3992040b0af1d65ca3cd2fb00e5b08fdbdcb4a6a7067af11d6eaa91e3df3,,468,True,2,`ftol` termination condition is satisfied.,52,185.0283676405865,0.011129315913545386,,1825.8350644639072,0.23874717068734122,0.9651103251474364,0.7391638065617612,0,0,0.9314379397061905,0.010683639244332872,0.9166666666666666,0.9994451734594912,0.17310474766315354,0.038461538461538464,3.0380010470464316,2.8679181244366037,1.2208941308960368,0.5258924046495419,0.4964502432493463,0.5541617231914884,-0.18516174583944353,-0.3244649167856517,0.22269957604555163,-0.7481116330716894,0.6250871005638199,-0.6169509367723156,-0.6046101381425563,-0.5038036546800758,0.7548353730734667,-0.273451211949777,-0.5961945942712317
119,124,119,4,0,short,two_torus,returned,,0.033782225917093456,8f5e3992040b0af1d65ca3cd2fb00e5b08fdbdcb4a6a7067af11d6eaa91e3df3,,468,True,2,`ftol` termination condition is satisfied.,33,5.747172474741364,0.1741562171606229,,1825.8350644639072,0.0008606272913321322,0.057944924594095275,0.014835504008570756,0,0,0.003357614286215388,0.014835504008570756,0.9102564102564102,0.9991393727086678,0.04313019544972885,0.06837606837606838,2.4937307694639124,2.1807532344638734,2.086696921234775,,,-0.01557452510757984,0.23269500493283815,-0.004171437711793995,0.5515225983479617,-0.6838733732085035,0.47764006629169403,-0.5328417450106564,-0.7293816715702383,-0.42904784342701957,0.6417963059132911,-0.017876984987419995,-0.7666667562388583
120,112,85,4,0,short,one_torus,returned,,0.10886407399084419,9ef87332c58d62d98339596b4b046590b5ae1d05972b78512d35caabfb090a84,,468,True,2,`ftol` termination condition is satisfied.,61,163.4048503924926,0.0021336674931827448,,1669.4071741762996,0.2270549388711322,0.8999609961676891,0.7019126585134335,0,0,0.8099297946231394,0.009572512465606102,0.9188034188034188,0.9994530073346487,0.18696240261402025,0.0405982905982906,3.044517491955367,2.5713852403504127,1.1414850161567265,0.5692103050965734,0.48075236258230103,0.45070845114048225,0.4215610025606728,0.09313454999705945,0.5966521949975508,0.022414258335820357,-0.8021868605426062,0.6982042023572878,0.4782960657866277,0.5326760415690358,0.3956223578284153,-0.8779125665317076,0.2697266681475814
120,112,85,4,0,short,two_torus,returned,,0.06431341602001339,9ef87332c58d62d98339596b4b046590b5ae1d05972b78512d35caabfb090a84,,468,True,2,`ftol` termination condition is satisfied.,53,5.176396742446532,310817.22679926426,,1669.4071741762996,0.0008999714696684629,0.05665947971050576,0.012738896411288085,0,0,0.0032102966410652136,0.012738896411288085,0.9123931623931624,0.9991000285303315,0.01324323723876586,0.053418803418803416,2.3186959181002944,1.9932451771974897,1.9668481584418243,,,-0.05675159165261761,-0.3176418247890521,-0.15701185390944972,0.32991423717532686,0.641124384193661,-0.6929041204239288,0.6588873118346328,0.3692533851846762,0.6553773324055047,0.6760355807282126,-0.6727640459481272,-0.3006067731555207
121,132,199,4,3,short,one_torus,returned,,0.058673295890912414,411e33c05e8ba0068d8d6a7e2fa19f120d4e7e31a01269e9f49e31a75451ed25,,468,True,2,`ftol` termination condition is satisfied.,36,118.25138992318588,0.005338263321597988,,1419.9413323550557,0.18405708723868744,0.7472889258105507,0.577313832695946,0,0,0.5584407386390867,0.008387911727665677,0.905982905982906,0.999658365074825,0.10946031075166221,0.053418803418803416,2.9715074946390967,2.4742678662781357,1.2124197744068215,0.3252621337641982,0.2708341295257481,-0.2412907665499605,-0.11698658098877407,-0.17680676438772383,-0.6517819241787428,0.027722037656109012,0.7578996054500725,-0.659289182533648,-0.5146504570341561,-0.5481538842940441,0.3748574357092707,-0.8569518047712652,0.3537167047097739
121,132,199,4,3,short,two_torus,returned,,0.03852004394866526,411e33c05e8ba0068d8d6a7e2fa19f120d4e7e31a01269e9f49e31a75451ed25,,468,True,3,`xtol` termination condition is satisfied.,36,4.445144540696585,3857749.7049020506,collapsed_hole;near_optimizer_bound,1419.9413323550557,0.0015803461891859068,0.06924499539839744,0.0201454070932797,0,1,0.004794869387724084,0.0201454070932797,0.8675213675213675,0.9984196538108141,-0.06796224590662381,0.08547008547008547,1.632932071303199,1.4612982824021312,1.5606113956147398,,,0.12968031165862487,-0.3281261649526701,-0.3576798315810392,-0.4412933853711827,0.1795757471585476,0.8792114074890437,-0.8179182620365875,-0.48353950501289344,-0.31176796454550165,0.36914748360582605,-0.8567042069013107,0.3602610681479233
122,107,536,4,0,short,one_torus,returned,,0.1468557850457728,d41a72df615b590e8f51c027011fb309cbbde51b8216a6f6cfebdd06b175f120,,468,True,2,`ftol` termination condition is satisfied.,81,116.92129534115149,0.0010335107041117356,near_optimizer_bound;nearly_circular_orientation,1335.0773621676726,0.1779191837679929,0.7124291455907554,0.5882426854333287,0,1,0.5075552874871738,0.009955298399501083,0.9145299145299145,0.999366889636062,0.150999800277006,0.042735042735042736,2.6277594140669094,2.627751336979591,1.1154824193211297,0.39679114670027665,0.39678992706170474,0.09037197416595956,0.061657216510623586,-0.022131013978787285,0.5443739544877798,0.6581076380087775,0.520145493558373,-0.4720653382332988,0.7529127763093989,-0.4585593393517946,-0.6934055913477961,0.004085102583082257,0.7205359101547258
122,107,536,4,0,short,two_torus,returned,,0.02753680304158479,d41a72df615b590e8f51c027011fb309cbbde51b8216a6f6cfebdd06b175f120,,468,True,2,`ftol` termination condition is satisfied.,16,2.8136673981778686,0.00036886679256943817,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1335.0773621676726,0.0011226285569965737,0.056591125602363596,0.014440187942676257,1,1,0.0032025554969424925,0.014440187942676257,0.8846153846153846,0.9988773714430035,0.1044009917239972,0.06196581196581197,1.6081784510169062,1.6081784510169062,1.4402830258624753,,,-0.06010979688223786,0.17045791313859454,0.11375921519725937,0.394430684672323,0.6589845410095555,0.6404403248532248,-0.4792143451377358,0.7421791843201083,-0.46853353110972695,-0.7840778318516891,-0.12210418940686213,0.6085330890970907
123,118,339,4,1,short,one_torus,returned,,0.05451640102546662,0a865317181a5e5372934f1717557bd3cc894994caed95d02f87dda04c69bd0e,,468,True,2,`ftol` termination condition is satisfied.,35,137.53062017097676,0.018154554471065676,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1125.5064293481255,0.26249958762555453,0.7945392869937152,0.6283845060943225,1,1,0.6312926785764814,0.011120782277156804,0.8974358974358975,0.9992252624730394,0.16379039485666808,0.05128205128205128,2.3058675821407477,2.3058675820733403,0.9640943101731886,0.37767896176618737,0.37767896175514665,0.0405404531087917,0.2819469565547373,-0.05619855934328261,0.5608689293731447,0.6836159674834889,0.46700669488195606,-0.6197106535590101,0.72070295518002,-0.3107184517505344,-0.5489852000989316,-0.11513669873197686,0.8278639928608069
123,118,339,4,1,short,two_torus,returned,,0.047909784014336765,0a865317181a5e5372934f1717557bd3cc894994caed95d02f87dda04c69bd0e,,468,True,2,`ftol` termination condition is satisfied.,30,4.109045651529892,0.00025089577078921544,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1125.5064293481255,0.0010021362218784872,0.04909242027258203,0.014997629500622025,1,1,0.002410065728219823,0.014997629500622025,0.8653846153846154,0.9989978637781215,0.1027152393640347,0.0811965811965812,1.6720082690922076,1.6720082690922076,1.5002675395146534,,,0.2163499130826071,0.04783801464714064,-0.1395355923596287,0.2652797700890744,0.5795002363427211,0.7705881647540547,-0.6343526844600313,0.7067826952906215,-0.3131371797696276,-0.726101449728551,-0.40575571186947823,0.5551026814791922
124,104,701,4,0,short,one_torus,returned,,0.0666104219853878,4e00f558396cedf654600ed2a7d924f1e46d2607d4225256120735d8901df58a,,468,True,2,`ftol` termination condition is satisfied.,44,147.5699319187379,0.014691178869845953,active_optimizer_bound;near_optimizer_bound,1110.879837872106,0.28124053968850404,0.8170517735797965,0.674055682615621,1,1,0.667573600709891,0.011408809094222058,0.9102564102564102,0.9990419733207428,0.17974196018508576,0.057692307692307696,2.6088445696609743,2.1945833444951197,0.985012591314397,0.46891883676925983,0.3944587121292454,0.04820449871835261,0.12003522305523327,0.13507167158135822,-0.8482053820065973,-0.09471248012066766,-0.521130670795404,0.4532577221589023,0.37927497754971046,-0.8066646940990752,0.2740530372704054,-0.9204238358017759,-0.2787739142186934
124,104,701,4,0,short,two_torus,returned,,0.04555472603533417,4e00f558396cedf654600ed2a7d924f1e46d2607d4225256120735d8901df58a,,468,True,2,`ftol` termination condition is satisfied.,43,4.558547085334111,0.38654157962308433,collapsed_hole;near_optimizer_bound,1110.879837872106,0.0016473881750602667,0.06253290260128863,0.018721834513082604,0,1,0.003910363907742251,0.018721834513082604,0.8547008547008547,0.9983526118249397,-0.06203770448037993,0.10042735042735043,1.5255951883973182,1.283343864927775,1.362959572367935,,,0.09107751456608361,0.3053758182600611,0.23914360477301053,-0.9435009807327192,-0.28934558411580885,-0.16150861372622632,0.07214706620921947,0.2963335623831852,-0.9523556166898152,0.3234203150583694,-0.9102008310016413,-0.2587155717181839
125,131,704,4,4,short,one_torus,returned,,0.054641371010802686,86eff47d784237f704458f4d5fd4e1c525aae0656e995bbb00967eddbac85d8b,,468,True,2,`ftol` termination condition is satisfied.,29,149.5418984463617,0.012980251557440104,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1294.6980665982765,0.2502539340968478,0.8320545118896874,0.6643075271876606,1,1,0.6923147107559859,0.00880814834297113,0.9166666666666666,0.9995194254573309,0.15656132061188716,0.053418803418803416,2.522385633128822,2.522385632772105,1.0637388035815656,0.3949080258152561,0.3949080257594079,0.2943177873914019,0.11578218708487895,-0.1123869492094657,-0.7430407064799087,0.18364738093201532,-0.6435558623692713,0.5989074011821129,-0.24667153937986672,-0.7618812745219914,-0.2986644158947938,-0.9515391695221052,0.07329921924143705
125,131,704,4,4,short,two_torus,returned,,0.03365105693228543,86eff47d784237f704458f4d5fd4e1c525aae0656e995bbb00967eddbac85d8b,,468,True,2,`ftol` termination condition is satisfied.,22,3.208666646938422,0.004205281324619506,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1294.6980665982765,0.0011266230185585718,0.055827815339898876,0.01647741734419604,1,1,0.0031167449656258482,0.01647741734419604,0.8632478632478633,0.9988733769814414,0.02547806284188281,0.08974358974358974,1.5229926970302872,1.5229926970302872,1.4841897933885955,,,0.05560188349998052,0.2681204466901255,0.10228159036800848,-0.656118501963189,0.5958606521207495,-0.46309674435748605,0.479965083945492,-0.14406057237663614,-0.8653785701516322,-0.5823590212001605,-0.7900611588598906,-0.19147150097536159
126,108,592,4,3,short,one_torus,returned,,0.10990979406051338,4377aec2b0882570a434387fbf4bc7cad722f8d249a8289dc5eb0ec57b0d5750,,468,True,2,`ftol` termination condition is satisfied.,64,156.7730586603421,0.01630842904491397,near_optimizer_bound;nearly_circular_orientation,1137.9997481568416,0.31092891308787657,0.869518268226286,0.6500213997172525,0,1,0.7560620187792394,0.01236530630499722,0.8931623931623932,0.9990558585121752,0.17024339839464286,0.06196581196581197,2.5324446339981765,2.5324411375283646,1.0506556013252124,0.43113198073829734,0.4311313854873942,0.19718250668769596,0.07581553759023232,-0.47389920174186756,-0.7934430904481611,-0.5570252110625736,-0.2452977302381262,-0.4068448922335776,0.7851448192694783,-0.4669313080483527,0.45268675249256324,-0.2706852914611227,-0.8495905938170125
126,108,592,4,3,short,two_torus,returned,,0.05907487100921571,4377aec2b0882570a434387fbf4bc7cad722f8d249a8289dc5eb0ec57b0d5750,,468,True,2,`ftol` termination condition is satisfied.,39,5.811962976252773,0.0021497346575078224,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1137.9997481568416,0.0014239544204484853,0.05884318890098282,0.014007716452068329,1,1,0.0034625208800367476,0.014007716452068329,0.9081196581196581,0.9985760455795515,0.015455422979721578,0.0641025641025641,1.91406574211245,1.91406574211245,1.8844830464580922,,,0.008432584143008808,0.1653545421453472,0.30656879431180495,-0.3872396994825081,-0.6040317310929082,-0.6965565899311819,-0.386254824637372,0.7922904112856157,-0.4723167524312709,0.8371694127159607,0.08614854622187999,-0.5401164711380965
127,122,440,4,1,short,one_torus,returned,,0.02784835605416447,98d0242fc2240bfb7393fcf613bf55421390c4fcb9d52420adcf0f8fcad6b8e6,,468,True,2,`ftol` termination condition is satisfied.,18,95.80829106088372,0.025143127916774602,active_optimizer_bound;near_optimizer_bound;nearly_circular_orientation,1023.0531233741826,0.18798471908209602,0.6410434102724663,0.5276185658882753,1,1,0.4109366538537535,0.010043133918910822,0.9102564102564102,0.999268987663855,0.17445973553869498,0.05555555555555555,2.2686450190862506,2.2686450144219616,0.9364289035499161,0.39578721006113937,0.3957872092474088,-0.10184459759249861,-0.03532056747359069,0.08791045098318474,0.548553347808205,0.6212339816526722,0.5596048290065911,0.3165424318365772,-0.7737757052891072,0.5487003250858616,0.7738799089353121,-0.12385272682811609,-0.6211041688811252
