raw_trial_index,held_out,success,normalized_error,nfev,reason,temporal_design_rank,temporal_condition,shape_rank,shape_condition,frequency_at_bound,phase_gap_mode_1,phase_gap_mode_2,phase_gap_mode_3,recording,monkey,fold,phase_gap_mode_4
184,False,True,0.7215121588831961,14,,3,1.4261758571630676,2,1.3032688294297188,False,0.0052666789747948,,,monkeyT_session-y070316009-12_lfp-8,T,0,
198,False,True,0.8070497980261603,37,,3,1.417485094057902,2,1.4378868972815364,True,0.0199999999997775,,,monkeyT_session-y070316009-12_lfp-8,T,0,
197,False,True,0.5221453978382116,12,,3,1.4203960376181746,2,1.3487846694159304,False,0.0163616234773706,,,monkeyT_session-y070316009-12_lfp-8,T,0,
195,False,True,0.8541506230798677,5,,3,1.426061218332218,2,1.3152256203409602,False,0.0041454554521083,,,monkeyT_session-y070316009-12_lfp-8,T,0,
201,False,True,0.8439863977456203,9,,3,1.4244085366970345,2,1.2507888783102672,False,0.0038984875236458,,,monkeyT_session-y070316009-12_lfp-8,T,0,
5,False,True,0.773052380547929,14,,5,1.4191170778217808,4,6.182991992894354,True,0.0199999999999751,0.0040432885049099,,monkeyT_session-y070316009-12_lfp-8,T,1,
17,False,True,0.791930994049073,17,,5,1.4465573109043348,4,9.597860935662917,False,0.0124752991103258,0.0030955720416123,,monkeyT_session-y070316009-12_lfp-8,T,1,
3,False,True,0.6601020211384747,14,,5,1.419600787148753,4,7.063363699088004,False,0.0025543524927114,0.0036934834052448,,monkeyT_session-y070316009-12_lfp-8,T,1,
13,False,True,0.8154638171994699,52,,5,1.436005744369753,4,22.38350677982344,True,0.008,0.0039998541080965,,monkeyT_session-y070316009-12_lfp-8,T,1,
11,True,True,0.9206359818340166,13,,5,1.4422915254865218,4,2.4966925144009675,False,0.005101785795099,0.0056736942088928,,monkeyT_session-y070316009-12_lfp-8,T,1,
0,False,True,0.8627139716634706,9,,5,1.4283925260273174,4,5.091253951325129,False,0.0040993556133641,0.0024342605966047,,monkeyT_session-y070316009-12_lfp-8,T,1,
12,True,True,0.8656841542632493,17,,5,1.4360086185134724,4,5.659424248010799,True,0.0199999999999969,0.0061918530398594,,monkeyT_session-y070316009-12_lfp-8,T,1,
16,False,True,0.8505904250588441,7,,5,1.426164196645544,4,4.901867142959534,False,0.003650181864879,0.0039303368298035,,monkeyT_session-y070316009-12_lfp-8,T,1,
24,False,True,0.659068016822776,16,,5,1.4266962558044167,4,15.436120386786577,False,0.005511337052134,0.0328088192118154,,monkeyT_session-y070316009-12_lfp-8,T,1,
