recording,monkey,day,analysis,method,true_direction,predicted_direction,fraction
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,6,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,6,5,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_all_bands,6,6,0.3333333333333333
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,1,1,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,1,2,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,1,3,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,1,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,1,5,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,1,6,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,2,1,0.3333333333333333
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,2,2,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,2,3,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,2,4,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,2,5,0.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,2,6,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,3,1,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,3,2,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,3,3,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,3,4,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,3,5,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,3,6,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,4,1,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,4,2,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,4,3,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,4,4,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,4,5,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,4,6,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,5,1,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,5,2,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,5,3,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,5,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,5,5,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,5,6,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,6,1,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,6,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,6,3,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,6,4,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,6,5,0.0
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_pca,6,6,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,1,1,0.3636363636363636
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,1,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,1,3,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,1,4,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,1,5,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,1,6,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,2,1,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,2,2,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,2,3,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,2,4,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,2,5,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,2,6,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,3,1,0.0303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,3,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,3,3,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,3,4,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,3,5,0.2424242424242424
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,3,6,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,4,1,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,4,2,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,4,3,0.2727272727272727
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,4,4,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,4,5,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,4,6,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,5,1,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,5,2,0.1212121212121212
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,5,3,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,5,4,0.0909090909090909
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,5,5,0.303030303030303
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,5,6,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,6,1,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,6,2,0.1515151515151515
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,6,3,0.2121212121212121
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,6,4,0.0606060606060606
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,6,5,0.1818181818181818
monkeyT_session-y070316009-12_lfp-8,T,2007-03-16,short,torus_power_frequency,6,6,0.1818181818181818
