latest_sample_index,x_t,x_t_minus3ms,x_t_minus6ms
216,1.3616139888763428,0.8526750802993774,-0.025087662041187286
217,1.3971898555755615,1.0825557708740234,0.28076520562171936
218,1.3635907173156738,1.2553573846817017,0.5796749591827393
219,1.2677013874053955,1.3616139888763428,0.8526750802993774
220,1.1209830045700073,1.3971898555755615,1.0825557708740234
221,0.9382298588752747,1.3635907173156738,1.2553573846817017
222,0.736041247844696,1.2677013874053955,1.3616139888763428
223,0.5311912298202515,1.1209830045700073,1.3971898555755615
224,0.33907607197761536,0.9382298588752747,1.3635907173156738
225,0.17239312827587128,0.736041247844696,1.2677013874053955
226,0.040161531418561935,0.5311912298202515,1.1209830045700073
227,-0.05284799262881279,0.33907607197761536,0.9382298588752747
228,-0.10624125599861145,0.17239312827587128,0.736041247844696
229,-0.12368422001600266,0.040161531418561935,0.5311912298202515
230,-0.1121717169880867,-0.05284799262881279,0.33907607197761536
231,-0.08094888180494308,-0.10624125599861145,0.17239312827587128
232,-0.040195342153310776,-0.12368422001600266,0.040161531418561935
233,0.00037981016794219613,-0.1121717169880867,-0.05284799262881279
234,0.03285928815603256,-0.08094888180494308,-0.10624125599861145
235,0.05217435583472252,-0.040195342153310776,-0.12368422001600266
236,0.05672529712319374,0.00037981016794219613,-0.1121717169880867
237,0.04843013733625412,0.03285928815603256,-0.08094888180494308
238,0.03214806318283081,0.05217435583472252,-0.040195342153310776
239,0.014552079141139984,0.05672529712319374,0.00037981016794219613
240,0.0026642472948879004,0.04843013733625412,0.03285928815603256
241,0.0023634706158190966,0.03214806318283081,0.05217435583472252
242,0.01718650758266449,0.014552079141139984,0.05672529712319374
243,0.0476507842540741,0.0026642472948879004,0.04843013733625412
244,0.09116655588150024,0.0023634706158190966,0.03214806318283081
245,0.14245684444904327,0.01718650758266449,0.014552079141139984
246,0.19433104991912842,0.0476507842540741,0.0026642472948879004
247,0.2386591136455536,0.09116655588150024,0.0023634706158190966
248,0.26741763949394226,0.14245684444904327,0.01718650758266449
249,0.2736954092979431,0.19433104991912842,0.0476507842540741
250,0.25255146622657776,0.2386591136455536,0.09116655588150024
251,0.2016298919916153,0.26741763949394226,0.14245684444904327
252,0.12146154791116714,0.2736954092979431,0.19433104991912842
253,0.015424090437591076,0.25255146622657776,0.2386591136455536
254,-0.11061464250087738,0.2016298919916153,0.26741763949394226
255,-0.24889327585697174,0.12146154791116714,0.2736954092979431
256,-0.3904823958873749,0.015424090437591076,0.25255146622657776
257,-0.5260226130485535,-0.11061464250087738,0.2016298919916153
258,-0.6463796496391296,-0.24889327585697174,0.12146154791116714
259,-0.7431579232215881,-0.3904823958873749,0.015424090437591076
260,-0.809057891368866,-0.5260226130485535,-0.11061464250087738
261,-0.8381083011627197,-0.6463796496391296,-0.24889327585697174
262,-0.825848400592804,-0.7431579232215881,-0.3904823958873749
263,-0.7695547342300415,-0.809057891368866,-0.5260226130485535
264,-0.6685810089111328,-0.8381083011627197,-0.6463796496391296
265,-0.524795651435852,-0.825848400592804,-0.7431579232215881
266,-0.3430023789405823,-0.7695547342300415,-0.809057891368866
267,-0.13115254044532776,-0.6685810089111328,-0.8381083011627197
268,0.09983609616756439,-0.524795651435852,-0.825848400592804
269,0.3367445766925812,-0.3430023789405823,-0.7695547342300415
270,0.5651441216468811,-0.13115254044532776,-0.6685810089111328
271,0.7707337141036987,0.09983609616756439,-0.524795651435852
272,0.9406980276107788,0.3367445766925812,-0.3430023789405823
