row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,mode_1_G_0_0,mode_1_G_0_1,mode_1_G_0_2,mode_1_G_0_3,mode_1_G_0_4,mode_1_G_1_1,mode_1_G_1_2,mode_1_G_1_3,mode_1_G_1_4,mode_1_G_2_2,mode_1_G_2_3,mode_1_G_2_4,mode_1_G_3_3,mode_1_G_3_4,mode_1_G_4_4,mode_2_G_0_0,mode_2_G_0_1,mode_2_G_0_2,mode_2_G_0_3,mode_2_G_0_4,mode_2_G_1_1,mode_2_G_1_2,mode_2_G_1_3,mode_2_G_1_4,mode_2_G_2_2,mode_2_G_2_3,mode_2_G_2_4,mode_2_G_3_3,mode_2_G_3_4,mode_2_G_4_4,residual_rmse_lag_0,residual_rmse_lag_1,residual_rmse_lag_2,residual_rmse_lag_3,residual_rmse_lag_4,normalized_error,held_out_in_this_feature_fit
68,83,503,3,0,short,0.5354481225824109,-0.028021914988125646,-0.5764799411941298,0.0956550664418426,0.5237900731661222,0.5458380721828345,-0.038959496885819844,-0.5987371875444232,0.07924194823805253,0.629434595150028,-0.027588347769198163,-0.5774722918298608,0.6646547045815954,-0.02275192212807986,0.5332815456140865,0.02829689403408455,-0.023959655749605426,0.01124138314602062,0.01009614422139664,-0.01700975252896335,0.026576590964293226,-0.019822235643464817,0.00023652482301126076,0.0029028184967235665,0.02134667416532242,-0.010381894229565983,0.01208264152768869,0.015873598258076875,-0.022132116938720595,0.03125143938914285,0.8039102704218316,0.8019623746999598,0.7929425265747027,0.8014110965385673,0.8776330837757895,0.687736272911227,False
69,78,572,3,4,short,0.809184004579901,-0.20673443885816045,-0.8033093688960056,0.45733715281812426,0.6812679150032908,0.8243780045235719,-0.12798219199898442,-0.8540681383109116,0.3878769766481516,0.9413841069439398,-0.1356295534928968,-0.9190043967494093,0.9628973888263846,-0.15188321239875247,0.9828294199678269,0.01218893822064474,-0.009197924426978263,-0.0019169709301341238,0.01602374961410019,-0.02214486838906963,0.023182287708360533,-0.019875281710383268,-0.0021243213245643955,0.023906993648564568,0.028292964387136528,-0.015605350370365421,-0.005964469844399507,0.027182064430465225,-0.024695629345118385,0.043421278115404305,0.6059639032789317,0.6683237544737958,0.6565525491544776,0.653437736561247,0.6512976065986543,0.4737209241641408,False
70,98,669,3,2,short,0.45173002319030514,-0.05497172524489716,-0.3601329374069723,0.20800697099322912,0.3113387910934368,0.3684409652273283,-0.08083794449851518,-0.33340334650417036,0.1414220704512122,0.3300690723614868,-0.05965842569201946,-0.3100005413276639,0.3581701913641216,-0.009349974531771638,0.30345745515980804,0.0035429545883645915,-0.005659679141589326,-0.0021154835755493174,0.0050903959297856904,-0.01031530282074282,0.017575445683032587,-0.011372720042722525,0.0006003442464896035,0.01995857027481065,0.026762755068700968,-0.018133044107138147,0.0001431562156611662,0.016247822268747502,-0.011259675549349262,0.03145233490741435,0.8744353460988582,0.9064782763892463,0.9101995088804365,0.906213824567718,0.9387185500765135,0.8124833949196872,False
71,88,137,3,4,short,0.28420363142001476,-0.12136500018618171,-0.21625072720590338,0.3256230392282848,-0.013605165368467481,0.3433162009301544,-0.14206221506083644,-0.2621233123534846,0.3591487436197336,0.3530516860773635,-0.1487960520356319,-0.2737949592467237,0.4250410473415087,-0.16477257476615312,0.4289635972317707,0.013612139422519024,-0.010347530739869272,-0.0005206830654932186,0.008487046260257347,-0.014188743838581448,0.013385064957373512,-0.010459996752998815,0.004995330848653447,0.007340490449613804,0.021372414321492124,-0.022839822370837926,0.007319480916803126,0.029032772042172434,-0.015992302215405655,0.016940539239312106,0.7679211989629491,0.7680443512250805,0.756607763291689,0.7197156773327393,0.7133352276139198,0.7426577541789149,False
72,95,323,3,0,short,0.7512330312452387,-0.12222006313773269,-0.6492941432504272,0.3441114853153677,0.46629024258637836,0.7662796628329506,-0.14300939910511312,-0.6375663331679018,0.3496375069279958,0.6440182822946617,-0.10367624175039025,-0.5447623320868527,0.6107858546667556,-0.11795392668487506,0.5319918540822111,0.03133004586647781,-0.026938065514398153,0.003398423910930974,0.02248791996017402,-0.037369197351902715,0.03189538014560762,-0.01904540933362433,-0.003140846585147723,0.024328855276690688,0.030134536085848762,-0.027458098219585624,0.010349589231506645,0.04617074488685929,-0.04128939074350131,0.051541800658739305,0.8698050326878823,0.865083734298338,0.8915190891211942,0.9014265023969366,0.913373219658422,0.69429259552874,False
73,70,144,3,1,short,0.7551299194635208,-0.13376867099530243,-0.7074151650960431,0.42458790515638517,0.6442825364551839,0.752177446601006,-0.15993663365191096,-0.7637863315530224,0.35717352016413734,0.7744124425673011,-0.12813361993452593,-0.7881222437418363,0.8895832477723231,-0.08322455814862287,0.8546280111187019,0.013210383886255082,-0.012512407408656627,0.00517266198713919,-0.00040517938620052846,-0.007839537389061964,0.012661013565567335,-0.008915490991268973,0.0057942301974127875,0.002009349955694203,0.021945375605561025,-0.02699448284122845,0.02379357483647535,0.036165189408063715,-0.03594922058287646,0.04087888969085484,0.6849898238895694,0.6853141803979512,0.7216630233346037,0.7060377367809365,0.7117437353924738,0.5440389020223111,True
74,74,200,3,3,short,0.42182044185757717,-0.0770190879348493,-0.3680376290440708,0.2618803656875258,0.25003424711736444,0.4084816356958264,-0.10919322117150251,-0.3495082652969098,0.24394532984025438,0.39999845192871075,-0.09356722234387813,-0.34766882893867723,0.3933494495807978,-0.06628500650786484,0.360842859661232,0.020451349773188614,-0.016035631797551998,0.0006697254445432385,0.01462325651715056,-0.023708122601494887,0.022085931179770164,-0.014979393100252838,0.00014418143698743426,0.014019140770642141,0.021984992720753258,-0.017162486486155894,0.00616780180110526,0.024626058060083635,-0.022529697082122078,0.029679097333353655,0.7103716952610594,0.7095950516784232,0.715217562861512,0.7131527135014566,0.7283242289665409,0.7091315664632721,False
75,81,432,3,1,short,0.0770615130646795,-0.03736283005616038,-0.09626392445745095,0.04772343758432107,0.0645081424310544,0.12738841093821945,-0.002005496341600098,-0.11879020600079106,0.04218469567023148,0.14193630536527888,-0.017004828787586954,-0.11330755044869857,0.11328293243501715,-0.02435452625040594,0.10338539045459218,0.003633721649447883,-0.002537690530422176,-0.0018575814703538076,0.005913641476265548,-0.01218797782702583,0.012885748465138225,-0.014984743981798068,0.004023443809251443,0.010005733283553454,0.024803885455830146,-0.014968328608831292,0.004041778339977476,0.015605742021059289,-0.01873907006660694,0.04108090893834888,0.7593242598127542,0.7681594341172908,0.7653602223261196,0.7827777750170872,0.806340884648881,0.9009097987017868,True
76,96,43,3,3,short,0.27667367638521684,-0.10774542677579688,-0.17882449449873797,0.21971226067585384,-0.014628239302276358,0.3004355204599804,-0.09789647551950141,-0.17799726938163116,0.24682278347248146,0.224172916629588,-0.0820950280030584,-0.1468358499329145,0.20753377698383707,-0.09784641648972019,0.22571413360054002,0.03758449471514998,-0.02795728406923189,0.0077969687100592645,0.014960234356674797,-0.02268813495445069,0.03661101865863226,-0.023513677074122594,0.004761636497968404,0.008271147380604076,0.021458334955196667,-0.01469423411108162,0.0049320419531284345,0.021919876413468358,-0.017677048135961968,0.018378370474042748,0.7851865308019959,0.7820108766555156,0.8219366435702651,0.8233710722480423,0.8110356305978893,0.8251268268065246,False
77,80,177,3,0,short,0.870136979779583,-0.03915705428537669,-0.8159177543547725,0.1631763591526164,0.7108090871088674,0.8869517924460708,-0.07314015643687288,-0.7907900813220385,0.16332169658552934,0.778710931852021,-0.055778237767340255,-0.6907567485386147,0.7239988460153017,-0.039562577222331224,0.6237482646963196,0.009669848245678894,-0.008309921328276251,0.007864655000046619,-0.003969762084579158,-0.0018224553423962892,0.009158851161577154,-0.01091130336500791,0.0074208671536396065,-0.0006477231906328047,0.014943695058262041,-0.011480956399400525,0.0030744435085438893,0.009597210020272053,-0.0036512600496420968,0.0027727176276620856,0.8244311886674692,0.8165851064113324,0.8581758800722245,0.8682642337124774,0.8695002460925557,0.646422451996138,False
78,71,309,3,4,short,0.48358773453197834,-0.14440396527893934,-0.4529289289784865,0.30791085393371564,0.30270386853568776,0.5361661147895302,-0.0990440218830572,-0.4638714070681932,0.28640103700659325,0.5355487567834334,-0.11165213573195665,-0.46256230553527666,0.4766140360022083,-0.0914922750911466,0.47742719663258626,0.028045061499245266,-0.03033246430311136,0.012286415105098633,0.01606923755655357,-0.0243178582035036,0.047488922388459656,-0.028573197498588585,-0.0034685443124998993,0.01636741382871147,0.021294193714431277,-0.007442028993022841,-0.00031226500257465657,0.022388007018507433,-0.02334572554279359,0.027807026553163895,0.8336812784663241,0.8061570239152912,0.7943672778073255,0.8172419903728466,0.7949219398116032,0.7125980700067673,False
79,97,319,3,4,short,0.36902010186284356,-0.09804989366244848,-0.352586974083927,0.28096378379603876,0.19964302069080037,0.40903522837264894,-0.0848459780348984,-0.3768789404703884,0.30826066389451945,0.42010811300622525,-0.12756778366867005,-0.35917745747858626,0.4524171491476365,-0.13311635242247433,0.44886539742688636,0.01152521679940802,-0.007049545491870545,0.0008602838346487884,0.008438902418691656,-0.013582279437332827,0.011583508110030697,-0.011253240975263604,0.006308275641642393,0.0009624671362035066,0.01588877914311821,-0.016290730936694833,0.009821992898152667,0.024271702601157137,-0.021531466983423703,0.02342629181222122,0.8260736616544999,0.834459048560223,0.8333956608723482,0.8239092525578383,0.8270099035784659,0.7593682141185181,False
80,87,663,3,2,short,0.4280280617413506,-0.12637826642001948,-0.3661758063511529,0.33895858166727255,0.09949528658026555,0.5080564438064205,-0.1353800165303299,-0.30190052399625616,0.3803532514907757,0.439212128280669,-0.18558367739007553,-0.29705440849262893,0.35495004997091245,-0.096871817002206,0.37975295604828113,0.0262175515287155,-0.019664892936293192,0.018450294768745733,0.008779632057215228,-0.02163871677832587,0.01912143197742439,-0.020013305131621757,0.0012452587105297418,0.009709653421835995,0.021705009755733185,-0.004881518756697847,-0.006017835820619401,0.016966896234894988,-0.01892695388242879,0.02758650541445158,0.8746607055353613,0.8932800032121666,0.924475253373258,1.030395793801078,1.0262479715220776,0.8026401911884311,False
81,86,147,3,4,short,0.8923143804987503,-0.20210749053268973,-0.7692499334698814,0.6218207530747828,0.46058546290755753,0.8777423530181947,-0.22028053311366366,-0.7286801606599657,0.6103178911242761,0.8502348463427859,-0.2573111814135277,-0.7359421661235279,0.8486711594186271,-0.18397557356948024,0.851599562368451,0.01681812933255479,-0.012664667639605295,0.010684164398384538,-0.006709806036798039,0.0033311098904899635,0.010995236019730181,-0.011662984059395549,0.009467609294011619,-0.00831544415875858,0.01576079937330883,-0.01521417622871322,0.01652106828948377,0.0160428439225967,-0.01890945171647833,0.023783784423668936,0.9936356678591073,0.9921802116130078,0.998032835075473,1.0007868384621765,0.996159759255742,0.6929212509091593,False
82,100,477,3,1,short,0.6838629969397108,-0.10035629935976226,-0.6826672236456284,0.31432434906300366,0.5380185734309425,0.670741005355662,-0.10644206259742703,-0.61222474839997,0.3181644639858259,0.7465529885089315,-0.13547241247485498,-0.6621570628819293,0.6329793574416652,-0.09539781445682294,0.6636734171632421,0.011234219968717995,-0.008819768139122566,-0.0015319845781435583,0.0071710224253462304,-0.008602134637199828,0.011180792615810748,-0.005102271169918502,-0.0027115665915214953,0.008407015214090478,0.00954815000888952,-0.005300551957225005,-0.0012763976049598976,0.006578140948877592,-0.004357185055727438,0.007229155602206,0.8995805771427703,0.8981545368358506,0.8717912094304017,0.8880605694211293,0.8879140365187,0.6974261453760386,True
83,68,420,3,0,short,0.7124150368858688,-0.06945009153041992,-0.6537378483711436,0.2703506318464442,0.5077288704622509,0.6835353876628898,-0.11743904403383429,-0.6233687131833102,0.31178570945465456,0.6483921902178726,-0.08826393923586218,-0.5626250157208743,0.6292539569710042,-0.12603223365196764,0.5547171810486242,0.01828454736598336,-0.009927133319836828,-0.0024781748923821535,0.01516335013540181,-0.01709605104796743,0.013415506684934214,-0.012273445493330542,-0.003797642846200909,0.013077891368057617,0.02344562080020847,-0.009580695884960586,-0.004124326135085817,0.015025595128879996,-0.012080122333359592,0.017780235213909448,0.8170164204325819,0.8183434616662617,0.8291816032930034,0.8141040852130985,0.8158303478283804,0.669283996835486,False
84,82,510,3,3,short,0.9366423913890761,-0.1332095093133852,-0.7339148973923781,0.495636830790303,0.42669339148455465,0.9108875846191453,-0.21380334019129887,-0.6580580427089369,0.5283425394552383,0.6885699217514365,-0.17875872923109382,-0.5444620313983625,0.6493344440498625,-0.1622318947949043,0.5833684778385698,0.007008748422948199,-0.0038961279837259797,0.0010630791540414014,0.004754631553642396,-0.005706093886649907,0.010415692586934904,-0.0024258780384223263,-0.0028892136610169056,0.004088856611330644,0.0005693657207956259,0.0007759227634639292,-0.0010694220201322808,0.0032328155453797136,-0.0038982850664938196,0.004747450645231705,0.9176532074435989,0.905684339544956,0.8733811086746602,0.8716375458588259,0.8676328459360947,0.6746155681961381,False
85,92,196,3,2,short,0.2631369388056295,-0.09798892788814334,-0.18673800351206704,0.1835204552226095,0.05007880862624369,0.26341701075213286,-0.074667713542346,-0.1906128985013997,0.1483210937165157,0.22416043123621116,-0.05253634358457836,-0.14164419035595716,0.1938755644247018,-0.05503951619508975,0.13238478538541065,0.025544902448179904,-0.029619146730094487,0.0054318580680936986,-0.0003026025134458647,-0.006766152224833196,0.04460865871294091,-0.025004556484855008,0.016360391691210507,-0.0008755985908475246,0.035242919799334235,-0.029237909895546775,0.01445303414700977,0.024971302809066714,-0.013520574064913027,0.00920092614685465,0.9697704059635874,0.9766993367046142,0.9535702718884048,0.9873656044422153,0.9656299647114409,0.8851875919747798,False
86,77,14,3,0,short,0.55692366582072,-0.15141600779725486,-0.4850706272844204,0.3445077342166284,0.1956154339457865,0.6563728392155015,-0.13422858109799451,-0.4441870717660395,0.34739376423234786,0.5375942766965646,-0.14844050926974045,-0.3436486243088676,0.41282456944462254,-0.10722902593025618,0.3295355905346511,0.019242678341091148,-0.01907557647169728,0.006087637021883071,0.01198912522691505,-0.018858786869471747,0.0345378553048535,-0.017943215777365726,0.0035828241975164013,0.003673857999649436,0.011000096260716446,-0.00799355883413274,0.005479898253160842,0.022779192618767277,-0.0266172258116255,0.032920504164613916,1.0933951357645486,1.0349849184135202,0.9657557592638041,0.9856547732484101,0.9673637561599915,0.7966074655541873,False
87,79,48,3,2,short,1.150938791736056,-0.10701853129406624,-1.0370304398930164,0.5815349525854275,0.9738957297173325,1.069651691167028,-0.2644506151971333,-1.0680465765278906,0.6244605576225121,1.0572912249078326,-0.17867525385631633,-1.12100595510311,1.2640513272505385,-0.1920827150900502,1.306533151321467,0.016637058204789255,-0.0185900965137453,0.005631905559502737,0.0031563662757703587,-0.012467350780793791,0.028087213627952683,-0.01929109773419899,0.005659608645867424,0.0085415170660635,0.025003399115513542,-0.015255485747204214,0.005356281061733863,0.012135943316244084,-0.009133701431295192,0.01331346559423846,0.8692246581332062,0.8995367949347632,0.924774795786386,0.921614672496325,0.9168562683321617,0.5811211048197127,False
88,69,612,3,1,short,0.5972180970467209,-0.039833968080791066,-0.6304142215806221,-0.006024392500712877,0.4899977193954817,0.6395062631461389,0.016401662032748898,-0.5020373636574743,-0.044802347325103326,0.6664883437679494,0.026592905439082715,-0.5167459646494639,0.3964577014228714,0.004619114653094669,0.40225759548449874,0.03213631560092414,-0.01997324265180655,3.165181108597155e-05,0.01528483307450941,-0.02295639530249967,0.028645451399143346,-0.022401185004331615,0.004495939915177553,0.012695970826111737,0.03086127062110177,-0.019283240018290806,0.002144703477754247,0.019337547369542643,-0.0122739088339173,0.01655097660892429,0.7916826551173389,0.7880873981943934,0.7812084694794338,0.8559228858054786,0.8612948205582537,0.701609087289563,True
89,94,406,3,0,short,0.7317184479918959,-0.05747928927796503,-0.6907623785542001,0.2807977864603433,0.6655892488018647,0.7413542051834574,-0.061741156856551405,-0.6798629506000318,0.28643777237229395,0.670361516343645,-0.16152022805373722,-0.6816608614602256,0.6950051082696722,-0.046970170982125636,0.7611459980773465,0.017433507846038577,-0.014870649072725834,-0.0015624568939743397,0.010056070217420684,-0.013914540712593073,0.018767443392903385,-0.008027271935525257,0.002102406356396252,0.0035839901209609795,0.014542763192460886,-0.017335326708007238,0.013995605846417418,0.024552478150683506,-0.022572805551389193,0.022390203826812047,0.7145917318017169,0.7209796177287133,0.7470578132152119,0.7815730362245396,0.7459280422517778,0.598984635221564,False
90,76,540,3,2,short,0.500354545172296,-0.016871472269985754,-0.5115518167108823,0.1270017387015472,0.37539173463600856,0.5582822595300453,-0.05156166570972126,-0.45996025374804766,0.21162032670057876,0.5314895353209842,-0.07362231344377694,-0.41146395465803914,0.4045461389391234,-0.08796250386267589,0.3718291528646712,0.003011087922082255,-0.005459318201876755,0.006197203822798537,-0.002498314309508172,0.0016738741086811666,0.011280430893785177,-0.011236845997198035,0.0032264432729714205,0.0010396902341245314,0.012754638147047822,-0.005141028731334948,0.0034424784998246067,0.0033014552863613192,-0.00523015769797404,0.012940900616339748,0.8402098805527871,0.804161528639986,0.8063987909312925,0.8690009611304977,0.9029681829726517,0.7483581088651154,False
91,85,128,3,1,short,0.12914602228260702,-0.032750527018363694,-0.09314029278451384,0.07678888526321873,0.06118840901161213,0.11955815835321172,-0.027646906743588186,-0.09672863932871137,0.07623604818004967,0.0907971817133785,-0.01977999530421974,-0.08641003587863516,0.09930516988349793,-0.027332555090771357,0.10466159073713019,0.006484496367832781,-0.008691155033824215,0.004175012190273805,-0.000729742291308007,-0.004616376008369723,0.013415704284043976,-0.008778322069352766,0.00561745714433354,0.0027541167651778716,0.008420309043991697,-0.008826031449189618,0.003211449743295136,0.012263369112540863,-0.008494758512191366,0.00995711071620765,0.7615765675672892,0.7645864766008638,0.778311841709404,0.7740924030472067,0.7755867963609289,0.9094664027443834,True
92,75,51,3,3,short,0.19018213250030383,-0.08007512867733944,-0.19805011518201623,0.19973945218736816,0.07687864410676866,0.2784281409399006,-0.06824131473483788,-0.2596673369531607,0.25029991299088244,0.3001962033181649,-0.09921716582904583,-0.25520688719131207,0.33573760163693267,-0.12205764330324413,0.35758993354142443,0.019753309829830087,-0.016075623226973,0.0016369885708460673,0.009899697824051588,-0.011488789365204912,0.01631290649874728,-0.007520744399617796,-0.0030273980777920893,0.00834907125803727,0.01199166505660289,-0.008814486129560107,0.0009650997279179843,0.012791277906671035,-0.0073158219736121355,0.006992056592947941,0.9850520813603503,0.9623110699761669,0.9585657604596793,0.9593236973959828,0.9556020395369486,0.8587133750543453,False
93,89,615,3,3,short,0.487538769294772,-0.17296830993344145,-0.4234094809625637,0.3499802824438791,0.19519792292086266,0.5505100160816899,-0.12097995958996566,-0.44010220370209097,0.3118309564324979,0.5180751526909226,-0.12878011638391723,-0.3808061767944456,0.4552961251145403,-0.10601706355361437,0.37504653935081933,0.03893510680734159,-0.017607914387201957,-0.003600958145189268,0.027881163465433945,-0.03228709905680218,0.03138130707020433,-0.02379648096347257,0.0037306906181048417,0.015171738884893652,0.027936567785286935,-0.020318291206358932,0.002366939895367546,0.03136607730239055,-0.022722655403382364,0.026788099491562776,0.7357066212430163,0.7189843649009672,0.6913126500303847,0.6896403600707206,0.6981281272745452,0.6631627020667039,False
94,72,307,3,2,short,0.28747355207992464,-0.00771464305449171,-0.3116169201887895,0.016008867207122718,0.2990157091845401,0.2947959788660736,-0.0012041296862325135,-0.32135559595198027,0.03894705505160176,0.3380986359220881,-0.00693139509483684,-0.3256538244238996,0.35050911967698223,-0.03451918670056148,0.3185107624765872,0.0070611894725992625,-0.008876402706063605,0.0058081599263269355,-0.0019471975506152005,-0.0006552348881663905,0.016821717040522675,-0.013094233173467697,0.010635808610237132,-0.0063267242805579845,0.010702930106654424,-0.009976948206419214,0.006774949882829608,0.012374960459826655,-0.010157117328810816,0.00908852740386379,0.795557518923435,0.8001355268680226,0.7926957153110542,0.7922142712892644,0.8050041852061599,0.7943495621830533,False
95,73,216,3,1,short,0.5597502531378376,-0.058369449709717025,-0.49399035136227737,0.281464282566909,0.42344975228653153,0.4907310697525353,-0.11210744958686884,-0.4528241471415928,0.27029373555852265,0.49119518657993644,-0.1054297252718293,-0.4798632569470199,0.5115550408521435,-0.06183383564089856,0.5243622485455471,0.00859670361191929,-0.011849944282396893,0.01055734121464685,-0.009036261800611284,0.0022519463674300464,0.016841001576966122,-0.016440763216562754,0.015132098509555035,-0.006860155317590257,0.02000164444183557,-0.021070290597568594,0.01676241757398693,0.02363365698952911,-0.02220545968711525,0.028432200526470473,0.7038386718442876,0.7017597761640736,0.7116759838077212,0.7077095977822643,0.7057179856504395,0.651641415351773,True
96,99,609,3,4,short,0.3709642002907559,-0.03852596229431457,-0.41395330871214886,0.0979821941286613,0.39558152086647996,0.484855858175035,-0.01223576741699789,-0.5015607665173326,0.10250419803298833,0.4682669566322689,-0.05290114501997703,-0.4579143799444366,0.5280256120217344,-0.042246813192803684,0.4647085110413812,0.013994106773719013,-0.012767454205143178,0.007270395359204094,0.0006862636054734483,-0.0106606404241888,0.011664302799577078,-0.007012495276140286,-7.37779479108431e-05,0.009341937753637905,0.012784883456955082,-0.012757340354628591,0.0035844890610145386,0.019125567162777152,-0.013804622399576118,0.01736110390320002,0.8293696860977732,0.7881994152095233,0.7779130357056188,0.7650915789239363,0.7820777062913515,0.7223170002510153,False
97,91,416,3,3,short,0.20823479710074977,-0.01978618441924196,-0.1878455118088842,0.09995497203614889,0.19870472383334117,0.1832201272541449,-0.0456525613847912,-0.19396161085386496,0.09041615649599194,0.19168945674912968,-0.025572567087528836,-0.21752196011546482,0.2356212746863619,-0.01579923561076005,0.25548588499178804,0.00800469932859766,-0.007999573381831538,0.0020725012268082554,-0.0005969186183939533,-0.005794030907778956,0.012726718279490623,-0.009312073032659036,0.010421882493031538,0.0009189582480355514,0.011615978228313043,-0.015188427677899026,0.00595359374687983,0.020444337049177787,-0.009682074150759296,0.009208431248329624,0.8723652350952592,0.8897806808991375,0.8888578655898206,0.8742149700596319,0.8931224245601895,0.8732650543907726,False
98,93,46,3,3,short,0.39133203259727456,-0.1538411828357893,-0.32742672356435315,0.3947854574824762,0.0178753508444947,0.45152398389182563,-0.1666556958130388,-0.33335851867745037,0.4256424919461197,0.4970667288894667,-0.19574417728424315,-0.3417710719222209,0.4794386167787712,-0.17909045941718116,0.47954081454064806,0.03293133402310255,-0.026246427293713907,0.00474498778103847,0.01405388695435276,-0.024386472055977645,0.025918133164929517,-0.014667946340545482,-0.0042061867234334666,0.019032882250514034,0.02438728641520857,-0.013205581148930019,-0.0026357429326829846,0.015783972482440158,-0.010971430050841642,0.018091313880168016,0.7144061998737398,0.704034291726963,0.7157264803165309,0.697606400851196,0.688987054338941,0.6723189369835124,False
99,126,121,4,3,short,0.3854540160230992,-0.14883702733470788,-0.30548733458119404,0.3029175174632247,0.09479629808297563,0.40291672303002635,-0.11733829648763282,-0.32608212983996443,0.28493984785391974,0.4023815321015636,-0.09763679730511589,-0.29414676965560876,0.36464218339612225,-0.12014865336183739,0.32260969133203754,0.05392018418066061,-0.0375266955119262,0.006481652737261291,0.032738895305717476,-0.042466252661881046,0.040154191017377786,-0.02385307586897193,-0.005248126871843366,0.02125581631306901,0.02743154208624933,-0.02022973976824495,0.0063312491873626624,0.04178834045723484,-0.03615322140440153,0.0383524021847164,0.8161864614394221,0.8286459384603474,0.8252855466738412,0.8516882180736438,0.8717145582808049,0.7734043876652132,False
100,106,333,4,3,short,0.4555073910517029,-0.13541813719375553,-0.3706232871957478,0.40250714508354196,0.17380679009495198,0.4760202200518817,-0.15326910830025403,-0.3922726590064905,0.3930274072593893,0.46083471144494104,-0.1626850100056824,-0.41027282031464574,0.5262182190891781,-0.12461827735244126,0.5201377559010328,0.013652800466638363,-0.012198047607689283,-0.0008493656206538297,0.010315584601959929,-0.020326641178905598,0.013213557706754721,-0.004252236317254349,-0.0033890971640984464,0.01600661251094789,0.010898784004974179,-0.013254324177741474,0.005926976598173548,0.022461057262153257,-0.02077996032793141,0.03226709293710262,0.8821927573269073,0.9033068142590202,0.9139270300742506,0.923973969683209,0.9239343503687091,0.7653165154764202,False
101,115,248,4,1,short,0.4075442566827868,-0.07162532658433035,-0.33579591337914205,0.24494125196600455,0.23760595447602895,0.3864414754700302,-0.10592620070259427,-0.3284200208319561,0.2396458246065417,0.3494502413154294,-0.07591487304644504,-0.319929380487583,0.3650457405963914,-0.07199812782403667,0.35034603762326166,0.0113005157142754,-0.007196953642344105,-0.0031290300779223835,0.012925873511720847,-0.015331436439731689,0.016380919422358135,-0.015151388193334642,0.0027272953630485446,0.012104209223530532,0.025780594353918263,-0.01950544278669683,0.0008445127914335371,0.024965914185403146,-0.015362702267453874,0.021264366118528846,0.820386635469003,0.8270721657797314,0.8199787388805927,0.8199088947227223,0.8215854736411867,0.7748526494373417,True
102,105,109,4,2,short,0.8464324992873298,-0.2644941693436075,-0.8190092699609061,0.7278550456439793,0.3454373010214469,0.9153757003032174,-0.2945127200474606,-0.8612622586049634,0.7441514380737487,1.1563174921319854,-0.28531342706864904,-0.8974855109878017,1.1083159809399519,-0.35151822009418865,1.012888643256391,0.009938619383039549,-0.006568976128862312,-0.0013059386383506696,0.008610505630325347,-0.013668266197569138,0.004838816909962964,-0.0014936669273191453,-0.004039634211991842,0.007766315550104604,0.011347489434024447,-0.00896277735008199,0.007807750327806633,0.012947585288826136,-0.01605439576221273,0.022031363073922908,0.7436692967008661,0.7428895527443664,0.7876158154621465,0.8060869282681,0.861721189046194,0.5502446804553693,False
103,131,704,4,1,short,1.1262337669121278,-0.03661676811015069,-1.1006771139443694,0.11087793419479658,1.151185726923344,1.0182807592677854,-0.010151505530250793,-1.0666138410398123,0.06012536549428604,1.077775178655479,-0.06035057795922044,-1.1294689053018456,1.121916620424246,0.011376822308747037,1.1860472570417808,0.011496866434124692,-0.008543150689077558,0.00419503263442302,0.0013130634535193397,-0.0028954528454764685,0.007165997820851605,-0.004006626116819957,0.0005086639227079812,-0.00021681974291763413,0.0024979920765162925,-0.00113533103552275,0.0015194063019749438,0.002844553116203025,-0.0046300079957634094,0.0075889348964698995,0.5442698088426151,0.5688497266059388,0.597824096407006,0.5927682251336912,0.5589079830401924,0.37100472326803713,True
104,133,691,4,0,short,0.3861005188005685,0.006021522435625717,-0.3549416183333276,-0.01950153595048891,0.3225110834689908,0.4261913022622764,0.034113884662633084,-0.3579375671123705,-0.0006725572157518789,0.3299867732245156,-0.015350980222673144,-0.2970145662560173,0.30115503370844987,-0.011503580401896724,0.2694709239243972,0.012313111557402672,-0.015524265284012973,0.0008985435193133839,0.006192879657156502,-0.011994168903846778,0.028185247251427743,-0.01403469307230799,0.007018764765839137,0.0064711740484539116,0.01939318418569886,-0.021759259989052235,0.012084349409595171,0.02863967242937913,-0.020925586398808198,0.02037321580442612,1.1587165938473365,1.1201950408533088,1.0336253723624378,1.022969926169928,1.009011870349157,0.8628128163772697,False
105,113,489,4,0,short,0.4036281295453446,-0.08441224204644238,-0.4155086429112607,0.23859004744013665,0.33548661229966376,0.40618744909091564,-0.08685664546184138,-0.43704634069740284,0.21519431630852334,0.505441907729263,-0.07247859979509652,-0.4729733780653659,0.5268029808592577,-0.0860280797684542,0.488426385994907,0.01932970573913862,-0.011732617918458949,0.005643994914089846,0.005963763742152628,-0.007152562432694486,0.012385378660727012,-0.011187522380241137,0.0026022065744646093,0.0015573025263695818,0.013092709163147767,-0.00743309843427937,0.0020167360057654227,0.009194474849530683,-0.005497598250347737,0.004119170402387132,0.6956406499061851,0.6978188462931023,0.7224968134739914,0.731012513537911,0.7408133651803732,0.683980057239943,False
