recording,monkey,session,day,lfp,raw_trials,valid_trials,go_sample_zero_based,old_converted_go_sample,start_sample,end_sample_exclusive,source_pair_index,source_sha256,status,fit_seconds,minimum_short,minimum_long,main_included,matched_included,fit_error,short_successful_fit_fraction,short_trials,matched_short_successful_fit_fraction,matched_short_trials,matched_long_successful_fit_fraction,matched_long_trials
monkeyT_session-y070423008-14_lfp-7,T,y070423008-14,2007-04-23,7,255,255,4500,4500,4000,4500,236,4eacc1d4b3df60de05dee31de89159b164e6d999a4baa091215d6679e09ad2de,eligible,92.55003022000892,21,20,True,True,0.1561376288620008,1.0,126.0,1.0,120.0,1.0,120.0
monkeyT_session-y070424001-6_lfp-5,T,y070424001-6,2007-04-24,5,262,262,4500,4500,4000,4500,243,343bf02faed4c3a3065bd04ebcc3ab5ac9d9ab1b2341b4537790c993038a0cd7,eligible,173.84091884299414,22,21,True,True,0.1984877163356377,0.996969696969697,132.0,0.9968253968253968,126.0,0.9857142857142858,126.0
monkeyT_session-y070424001-6_lfp-6,T,y070424001-6,2007-04-24,6,262,262,4500,4500,4000,4500,242,9db57db231b2425aad5fdab16260bda8b2d915b825a01e2dc5cf760c836f2255,eligible,72.247770802991,22,21,True,True,0.1724190792754834,1.0,132.0,1.0,126.0,0.9904761904761904,126.0
monkeyT_session-y070424001-6_lfp-7,T,y070424001-6,2007-04-24,7,262,262,4500,4500,4000,4500,246,9f21e6171e10c07b6c900f0e48d7b747c40a06cd84129a9f947ae80e6362c019,eligible,98.2146902050008,22,21,True,True,0.1848095861383618,0.9954545454545456,132.0,0.9968253968253968,126.0,0.9936507936507936,126.0
monkeyT_session-y070424001-6_lfp-8,T,y070424001-6,2007-04-24,8,262,262,4500,4500,4000,4500,245,e5d3d3e0c7c5395aff6eba6a061e4d71c865b76d071b38b52e7ebc27e587807a,eligible,48.17212039500009,22,21,True,True,0.2021644450518466,1.0,132.0,1.0,126.0,0.9968253968253968,126.0
monkeyT_session-y070424007-15_lfp-5,T,y070424007-15,2007-04-24,5,358,358,4500,4500,4000,4500,249,f900d42b01f970c366066c9508930975fed28f3997969229ae4996b49ff8b05e,eligible,93.9494499360444,28,30,True,True,0.1484240361624503,1.0,168.0,1.0,168.0,0.9964285714285714,168.0
monkeyT_session-y070424007-15_lfp-8,T,y070424007-15,2007-04-24,8,324,324,4500,4500,4000,4500,247,2743b8c88a1f47c0029d167a45fed8d3e593e8340622e5f6572a3b60e95c1291,eligible,90.16891539195784,24,26,True,True,0.2000364202950399,1.0,144.0,1.0,144.0,0.9916666666666668,144.0
monkeyT_session-y070425001-6_lfp-6,T,y070425001-6,2007-04-25,6,318,318,4500,4500,4000,4500,251,87ff627b38ec0234451113ff662403fb00a1c76fd5a9a37529f4727bc7023341,eligible,64.840882176999,26,26,True,True,0.207145018436416,0.9948717948717948,156.0,0.9948717948717948,156.0,1.0,156.0
monkeyT_session-y070425001-6_lfp-8,T,y070425001-6,2007-04-25,8,315,315,4500,4500,4000,4500,255,2fc49ea21eb942f6110019771ef09503f6cd824c653cada92e0c8c2233624f88,eligible,217.341038529994,26,25,True,True,0.2149313818300794,0.9910256410256412,156.0,0.992,150.0,0.9933333333333332,150.0
monkeyT_session-y070425007-12_lfp-5,T,y070425007-12,2007-04-25,5,300,300,4500,4500,4000,4500,261,7aa8193d7d26944186e32cbc0e4451ca01cee4eb8b0f10f28c6d2a2c7f06adff,eligible,111.31727089500056,24,22,True,True,0.2102085176060321,0.9861111111111112,144.0,0.9848484848484848,132.0,0.9893939393939394,132.0
monkeyT_session-y070425007-12_lfp-6,T,y070425007-12,2007-04-25,6,294,294,4500,4500,4000,4500,259,257c958d61023bed0590874897a8433bbd977a8fe01bf60c18a713fa9055f09f,eligible,218.25124047300775,24,21,True,True,0.2314480700682885,0.9888888888888888,144.0,0.992063492063492,126.0,0.9968253968253968,126.0
monkeyT_session-y070425007-12_lfp-7,T,y070425007-12,2007-04-25,7,300,300,4500,4500,4000,4500,264,de8bfaa2c76107be0bbe9925c4f3d49103de2a2b762512e8029ff29f1c655dc5,eligible,56.51711041200906,24,22,True,True,0.2211122871865462,1.0,144.0,1.0,132.0,0.9954545454545456,132.0
monkeyT_session-y070425007-12_lfp-8,T,y070425007-12,2007-04-25,8,300,300,4500,4500,4000,4500,262,dc59999fab5080fe91aa256651319704d7ac2664965a60adbe2fe00146d3ccaf,eligible,36.23088413703954,24,22,True,True,0.2080907144437966,1.0,144.0,1.0,132.0,0.996969696969697,132.0
monkeyT_session-y070426001-5_lfp-5,T,y070426001-5,2007-04-26,5,257,257,4500,4500,4000,4500,265,11fc96ee8b0bc71a66eef6d83f6f9baf99cc40a8b0372e28f9655f69fa864364,eligible,83.41573976300424,21,21,True,True,0.1676214724650416,0.9968253968253968,126.0,0.9968253968253968,126.0,0.9984126984126984,126.0
monkeyT_session-y070426006-13_lfp-7,T,y070426006-13,2007-04-26,7,277,277,4500,4500,4000,4500,272,9c85ae698bc8291f2ff0f7879d356b7bade485b1bd5674d0555479f82e372b2b,eligible,156.50741513300454,22,22,True,True,0.1985920800696747,0.990909090909091,132.0,0.990909090909091,132.0,0.9893939393939394,132.0
monkeyT_session-y070426006-13_lfp-8,T,y070426006-13,2007-04-26,8,277,277,4500,4500,4000,4500,278,eea13018f425e8b77ef393789b3dffa741e90bf49a12dfaef0b3651fd6c42e69,eligible,115.76655737200052,22,22,True,True,0.1929024491175894,0.996969696969697,132.0,0.996969696969697,132.0,0.9954545454545456,132.0
monkeyT_session-y070502002-7_lfp-6,T,y070502002-7,2007-05-02,6,284,284,4500,4500,4000,4500,283,a974e833288bf116829b2ddb178417c5935a976a02e7d14584375f64648aca6d,eligible,103.16729080700316,22,23,True,True,0.2001086194425437,0.9924242424242424,132.0,0.9924242424242424,132.0,0.9833333333333332,132.0
monkeyT_session-y070502002-7_lfp-7,T,y070502002-7,2007-05-02,7,284,284,4500,4500,4000,4500,284,01a394ef76d99c7bcd5cd1cc462faa1de28fc4643de5fce5be08d272bd445d0c,eligible,76.8551845800248,22,23,True,True,0.1782824429997165,0.9954545454545456,132.0,0.9954545454545456,132.0,0.9954545454545456,132.0
monkeyT_session-y070502008-15_lfp-5,T,y070502008-15,2007-05-02,5,266,266,4500,4500,4000,4500,291,074cad33dc3ee69678c93582385ff8e44d59545ef8db6e686ea191b67f62d9e3,eligible,87.8941032270086,22,22,True,True,0.1173489039889676,1.0,132.0,1.0,132.0,0.9893939393939394,132.0
monkeyT_session-y070502008-15_lfp-6,T,y070502008-15,2007-05-02,6,266,266,4500,4500,4000,4500,289,7ee5500f5862c3805976aa1e0da7e86fbcafdc7001e8006e60a51fe0fdddd3d0,eligible,81.49136713001644,22,22,True,True,0.1401545706349115,1.0,132.0,1.0,132.0,0.996969696969697,132.0
monkeyT_session-y070502008-15_lfp-7,T,y070502008-15,2007-05-02,7,266,266,4500,4500,4000,4500,295,e183bd9a914b031e1e21f9b7111d3f41d4bc463996a1682e99853cc4e5a7b1f3,eligible,107.56997674301964,22,22,True,True,0.1718809243901359,1.0,132.0,1.0,132.0,0.9984848484848484,132.0
monkeyT_session-y070502008-15_lfp-8,T,y070502008-15,2007-05-02,8,266,266,4500,4500,4000,4500,294,ac6d199ab4b6f25cdc1eb0acf2bc683ca9f95a61c25960a55341a265c490e6aa,eligible,36.92951605998678,22,22,True,True,0.1294342104430731,1.0,132.0,1.0,132.0,1.0,132.0
monkeyT_session-y070503001-7_lfp-5,T,y070503001-7,2007-05-03,5,307,307,4500,4500,4000,4500,299,de33e71711e884e085bea753ccee013e795637823da138fc1354b26d4176fc03,eligible,56.188052073004656,25,25,True,True,0.1398868182503445,0.9933333333333332,150.0,0.9933333333333332,150.0,0.996,150.0
monkeyT_session-y070503001-7_lfp-6,T,y070503001-7,2007-05-03,6,307,307,4500,4500,4000,4500,297,ca25b1940d0ae78807c15ce6d5ed0ca7c4dd0479c6d1e38f211e37c21928733a,eligible,62.55878485302674,25,25,True,True,0.1775498969377145,1.0,150.0,1.0,150.0,0.9933333333333332,150.0
monkeyT_session-y070503011-16_lfp-5,T,y070503011-16,2007-05-03,5,261,261,4500,4500,4000,4500,311,6e68dadcc9ea3d1c3c48d421dae3ede4c046ba81357765e5ffc92e2437520f9d,eligible,57.13507072103676,21,20,True,True,0.1356681025629788,1.0,126.0,1.0,120.0,1.0,120.0
monkeyT_session-y070503011-16_lfp-6,T,y070503011-16,2007-05-03,6,261,261,4500,4500,4000,4500,304,4bfbedbdc2e4bee60c519c75a0ed3ed0581f014c3cada4c3e536bdc980640624,eligible,73.15032097900985,21,20,True,True,0.1811570624949272,1.0,126.0,1.0,120.0,0.9933333333333332,120.0
monkeyT_session-y070503011-16_lfp-8,T,y070503011-16,2007-05-03,8,260,260,4500,4500,4000,4500,306,7027a7b1341c469c5bf8c363c7f280eec126cefcdb657a8d3cba58dca6bc3d17,eligible,58.188173785049,21,20,True,True,0.1704189959629713,0.992063492063492,126.0,0.9916666666666668,120.0,0.995,120.0
