row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,mode_1_G_0_0,mode_1_G_0_1,mode_1_G_0_2,mode_1_G_1_1,mode_1_G_1_2,mode_1_G_2_2,residual_rmse_lag_0,residual_rmse_lag_1,residual_rmse_lag_2,normalized_error,held_out_in_this_feature_fit
129,140,125,4,4,short,0.3258585182256434,-0.20413565473192158,-0.07543302040635465,0.3389739927568508,-0.2093164870731683,0.3293120736736963,0.8385307441423552,0.8286366981814977,0.8278967077899051,0.8066463108515034,True
130,119,461,4,2,short,0.17058522152211067,-0.12463187469212567,-0.02097537579368361,0.2059628948191036,-0.14371448447001126,0.2227043844674375,0.9724765579845187,0.9868246822973502,0.9889610527000471,0.9062672660430425,False
131,133,363,4,3,short,0.278135207252078,-0.1731549715045916,-0.06201785055886219,0.3320357022808931,-0.204590756353896,0.2775961927223449,1.015648179404353,1.1150875995714855,1.1403385943988158,0.8897554956540676,False
132,146,767,5,4,short,0.24232227157196096,-0.11038302005968618,-0.07560457108809591,0.19395077171499345,-0.1275858652177809,0.20631585031309688,1.1196518608810924,1.2070910307865719,1.2054423003939958,0.9283695100934118,True
133,163,557,5,3,short,0.429243164187046,-0.3638092508891425,-0.004468780773224018,0.5203481468127833,-0.3349246660066221,0.5412117423808469,0.9338718694800724,1.0883578313790845,1.085009790665799,0.8125865575181398,False
134,169,255,5,0,short,0.5092362707860577,-0.33906620595005454,-0.1553083482715681,0.6140959896840029,-0.37162921025888584,0.628467523029861,0.8402231633011844,0.8773519177784082,0.8732869089768858,0.7186590182211113,False
135,154,338,5,2,short,0.024567373767684753,-0.004040834541045158,0.0029261732693828804,0.003654091932627135,-0.004456812432985766,0.0056353545305719765,1.0464067093785194,1.086315531657264,1.1123081144433549,0.9952054490774271,False
136,168,227,5,1,short,0.405256016842513,-0.271160139125008,-0.11440579480704796,0.4681740821071917,-0.25287933297779264,0.4107730295686651,0.976016311740575,0.9494857034528363,0.9206894344842674,0.8081368893539532,False
137,175,194,5,2,short,0.5025897077232521,-0.23990278579752472,-0.2680916597604838,0.509952718079978,-0.24397757770199938,0.49285539867509787,0.8906404202270707,0.8678552885472272,0.8508039332274151,0.7510987820773011,False
138,159,335,5,2,short,0.08613968888178167,-0.0733077185126431,0.027854972709118464,0.08318449062270089,-0.0729748744568737,0.12572849855949805,0.8589285176068331,0.9059335029104213,0.8886722373559117,0.941015410369338,False
139,143,429,5,3,short,0.802444463440764,-0.3578335603155525,-0.3869257566439954,0.684396844443306,-0.3554701100440075,0.7177836537261936,0.8987069082861117,0.9532898489459831,0.9541351590231939,0.7045610138567062,False
140,155,225,5,0,short,0.3836492588946766,-0.2845870289950659,-0.09985709603352974,0.5030264286401955,-0.27457664243900665,0.4423907446075045,1.1007931170707674,1.044867154531229,0.9976853571968695,0.8323954453140865,False
141,156,766,5,0,short,0.7400156463902621,-0.4220749920390662,-0.22975476087912833,0.7061754910728897,-0.42550637663603597,0.7368240912456325,0.7572894638286956,0.7670513564719834,0.7451070263584243,0.6115068319884297,False
142,153,769,5,3,short,0.26258760216259214,-0.15827707497056412,-0.0512071243498068,0.25033415063662584,-0.14048939957309278,0.19950564005725802,1.0294724468823553,1.0352536717219274,1.0230944572331897,0.8992441218873489,False
143,151,36,5,4,short,0.3443159657631393,-0.21309295221660557,-0.07562333912949429,0.3591958669044288,-0.22037851412818282,0.33064741481418936,0.9659817573419519,0.9571426656272694,0.9493007422046368,0.8416135839592451,True
144,142,646,5,4,short,0.5281539847318591,-0.23996018811201866,-0.2752694076731084,0.5379992108497064,-0.28675429980533945,0.5388170452828708,1.1494855650891225,1.1506397369661776,1.1660369263980437,0.8331734431011503,True
145,172,53,5,1,short,0.26549479224841765,-0.13701934416537118,-0.07025038392950941,0.2620096541869639,-0.1504113464583543,0.20073889298589848,1.0101407832209786,0.9598195938611876,0.9267637767765053,0.8847927996797545,False
146,167,286,5,0,short,0.5311484203290315,-0.21924629587012795,-0.26818771889451254,0.5514371488667031,-0.2540655685291641,0.42407613322209253,1.0575881175349513,1.011585706219859,0.9617266680162327,0.8028497007924521,False
147,141,601,5,0,short,0.39652509934531366,-0.25349519064229864,-0.12433845146980531,0.4549305287728192,-0.24375594545512935,0.39575417101005783,1.0401294301800716,1.0241301531050873,1.0062754635045579,0.8344954140998554,False
148,144,476,5,1,short,0.15308992683382125,-0.10743900501114592,-0.079825897770505,0.22495921956905957,-0.108832677678942,0.22333956215343276,1.04966365850105,1.0422339200602533,1.0144689330045227,0.9145300659419923,False
149,173,137,5,2,short,0.44723477479020834,-0.2399957705016449,-0.13015142313993458,0.41659199196835817,-0.23576349665816593,0.3623827442785374,0.7517379724489981,0.7332165151423912,0.7222224825490644,0.725952247774476,False
150,164,511,5,2,short,0.7926434527277733,-0.49719058627985624,-0.18334129576733513,0.7533103912657982,-0.4572721087819225,0.7842848033243046,1.0410478928088969,1.046125048736692,1.0213116231259758,0.7342387979025986,False
151,166,139,5,1,short,1.0000987889549366,-0.5144777795200827,-0.5412144826750271,1.03290902378474,-0.5620692433201594,1.2123978051813291,0.741256287256375,0.7429318383501913,0.6802952021008607,0.49102305327404905,False
152,174,412,5,3,short,0.23546853397659187,-0.1349383668822941,-0.08375129582999949,0.23913438740762338,-0.12601894909912578,0.21693092920275814,0.7285105555192519,0.7146309507220164,0.7079565208128396,0.8169634046059079,False
153,148,627,5,4,short,0.5030975146377228,-0.2666970891835735,-0.2499022143721438,0.5421522249854674,-0.27372228873168447,0.5358292202037752,0.8262305004199126,0.8157678841937992,0.8159485398330788,0.7181699586765616,True
154,150,652,5,4,short,0.4324019791651622,-0.25401250035611744,-0.13825890934737745,0.42536303951362225,-0.2584601666551715,0.4620406961520605,1.1144864434190493,1.1154372463901034,1.103142096662864,0.8487615110895432,True
155,157,281,5,2,short,0.317741927966658,-0.20530676436526044,-0.20821917622373387,0.44496380817743203,-0.19140967004234716,0.4766357626632361,1.0463019125914623,1.080958397424109,1.0664765086492132,0.8458204540366993,False
156,165,397,5,3,short,0.25974012104025496,-0.1609188923973994,-0.1016445011302065,0.2715866048143144,-0.1533567725978046,0.31203267755139236,0.7991709766777618,0.7974528488871265,0.7785236297902923,0.8168550753851115,False
157,160,341,5,4,short,0.604237742778284,-0.37792927396581366,-0.18012174414664686,0.6281597257876503,-0.3744105929742019,0.659233977895642,1.1237776242345978,1.1493944867183792,1.1446018566435028,0.8047066338871155,True
158,161,737,5,0,short,0.07843031399319372,-0.01744800343751102,-0.03697742631544245,0.06632558431226779,-0.0336856011006322,0.0455644574830852,0.878175510596974,0.956170665223491,0.970903012163602,0.9650776379513097,False
159,171,6,5,2,short,0.8393947236465666,-0.43383782342819277,-0.47030094560982266,0.9709340746289024,-0.44973859540992644,0.9063097259005737,0.7534699241157071,0.8216269162090942,0.8675194935370988,0.5949856759416846,False
160,152,327,5,3,short,0.49150415187962393,-0.2912535940674439,-0.06814063997232317,0.47932327186274487,-0.32075690031262694,0.43463298611196016,0.9768629475372431,0.9562513986160894,0.9434199730762403,0.7966542138372978,False
161,170,567,5,1,short,0.3375113914897857,-0.1555163769462629,-0.17795646213301033,0.36252766744244874,-0.2082872979090539,0.3835307150190564,0.9207604269527354,0.9510405002851614,0.9570882374986726,0.8313364518265718,False
162,149,229,5,1,short,0.21709743022858552,-0.14645414976653248,-0.034886036769291404,0.23797361712687248,-0.14748999480584402,0.2157669319478825,0.7980508468169448,0.8005449955063902,0.8054495769655781,0.8520229287736136,False
163,162,138,5,4,short,0.7501458980056918,-0.3954569102191492,-0.3269843425978243,0.8903385522517592,-0.4660395344825045,0.7402687090176355,0.8999776826476794,0.9122232134958504,0.9026718764318823,0.6736649906641535,True
164,145,102,5,3,short,0.5980117226757296,-0.387751456924252,-0.1756517422742129,0.6651824597413689,-0.3909594806772836,0.6675867362158885,0.8113852997788941,0.8063203662089815,0.8111236779175198,0.6709783833087464,False
165,184,472,6,3,short,1.0193946076991602,-0.48702950798222855,-0.32782772387925907,0.7242512862548173,-0.33165209794044614,0.5904343788404887,1.3995403753552051,1.3837422100189016,1.3557026639079999,0.8305398061015181,False
166,189,740,6,4,short,0.738819097806073,-0.4320447854174535,-0.3898943966913185,0.8774366069860782,-0.4278614222512219,0.894242555450921,0.6531569246023866,0.6922364566752531,0.7319343577592011,0.5344942210787519,True
167,203,362,6,1,short,0.07044844010772332,-0.04783696015634904,-0.013305988779534343,0.05834411086484105,-0.0435379899800758,0.10938951441975452,1.1678326419791867,1.1728326547198056,1.1249917905688773,0.9710900574745363,False
168,211,519,6,2,short,0.8047157597166315,-0.501211689707291,-0.3119558577883871,0.9290451303518612,-0.5096076950461058,0.9241592251606696,0.8902722798095613,0.9310800881325899,0.9522610023794106,0.658626505388308,False
169,186,573,6,1,short,0.4694763601795708,-0.20529773162273332,-0.16825930901706168,0.370890988976853,-0.2273143084144602,0.3823640107801901,0.8373347830780469,0.8280084024245351,0.8021205916977444,0.7686671198529346,False
170,181,498,6,4,short,0.8715588018599103,-0.5216365113805774,-0.30941716917038004,0.9317499946287857,-0.5202651991363342,0.9131239471922971,0.6145170652867942,0.6227817739268718,0.6311757428885023,0.46142595136058806,True
171,198,12,6,3,short,0.5795682280598589,-0.3996684801414532,-0.08763975153696807,0.6128280288110158,-0.3945130973619656,0.6270360413137954,1.0078521785875147,1.0023711505779667,1.0088513905344019,0.769320291596716,False
172,202,746,6,1,short,0.8387906934464817,-0.4385751499561318,-0.4641219315465254,0.9740126274683404,-0.40680100751083426,0.8232375370641714,1.081308448520559,1.0500483619189227,1.0411390656000097,0.7181110676763581,False
173,199,684,6,0,short,0.5881958827648737,-0.3387809133450747,-0.26424298254409184,0.6802270898713348,-0.3672550183862978,0.6749408818973185,0.860704545893347,0.8174125610020966,0.8106178054867897,0.6802584171824618,False
174,195,383,6,0,short,0.9433459260063753,-0.4826468465321214,-0.4625994988156028,0.9605876188166638,-0.4944359179473745,0.9758623481704849,0.7184079079474621,0.7138133750224948,0.7108399220081035,0.51543490780586,False
175,188,151,6,3,short,0.3275697196731072,-0.1837156600194783,-0.12369600837121544,0.4034246299023263,-0.19840640553124436,0.28542199494412,1.152107156847532,1.1376388857517141,1.1128927968004405,0.8837471666543375,False
176,210,514,6,0,short,1.0179077788074653,-0.5344373486671088,-0.536647065610579,1.0916812463478944,-0.5527193518460872,1.141471325978286,0.6012055178423671,0.6093647044118127,0.6019649823517502,0.40266087983276844,False
177,187,5,6,3,short,0.5751477019794017,-0.3530593776610358,-0.07380159618998838,0.5367589514127015,-0.3201042752576684,0.4266898460453623,1.0322789685072986,1.0410545191278806,1.0171336691576305,0.8052076400644931,False
178,179,326,6,4,short,0.9042789727503244,-0.513306617320078,-0.23383400067225368,0.8065133834070675,-0.5445079555335646,0.950821229662959,1.0330979135323426,1.069198863176804,1.0174504536653257,0.7092770198516996,True
179,196,11,6,1,short,0.3017630823420476,-0.1909106459984301,-0.05000270564084795,0.30780485598614366,-0.19934334873308476,0.29354486943054303,0.8129798408384796,0.8137252616545544,0.8146550509999203,0.8150735153197588,False
180,183,689,6,3,short,0.22610979507271678,-0.09566416594825268,-0.07556631020939933,0.22339320715663086,-0.12072342396550736,0.1527186884796307,0.8653666224707715,0.8969821063361412,0.9180889822223449,0.8883733324728895,False
181,200,250,6,0,short,0.09269373705974562,-0.04261327758974835,-0.07389926193279112,0.11732738848295447,-0.03859087040232311,0.11278986030863818,1.0212505010849602,1.0372663384893166,1.0485532715706185,0.9522603693944758,False
182,208,776,6,4,short,0.01603951154717053,-0.007763925479795833,-0.0015725348714038575,0.01410332762840825,-0.008320619831727223,0.00812687490461035,0.43388621542614075,0.43302678497148966,0.4220967585601818,0.9666758626959229,True
183,178,455,6,2,short,0.44241138156665416,-0.2372142107771986,-0.18455014076020973,0.4357461253030954,-0.23374282181455125,0.4357090724973145,0.7944119798199262,0.7957640372862922,0.795315973582955,0.7429102590134147,False
184,194,393,6,2,short,0.7936373171792779,-0.4963532508099352,-0.04931792936546603,0.7012949607430649,-0.5088727741181616,0.7483151202050733,0.9419107178830088,0.999490248994507,1.0370160003400775,0.7250506728790628,False
185,182,666,6,4,short,0.9396944624258919,-0.4572360832544246,-0.5816466905668191,1.1244749003415784,-0.4324237932754344,0.9274965334984868,1.151150171255563,1.0989904222032578,1.0568424831853516,0.7094058421892875,True
186,177,145,6,4,short,0.07401878681898842,-0.02716380538097814,-0.041429374572686826,0.0756208545742257,-0.03511123273393717,0.061749729991025834,0.7755984656803787,0.7770548662657709,0.7859906745380169,0.9452313474259161,True
187,192,278,6,2,short,0.35473797362303205,-0.22154065650640709,-0.09022682531985812,0.36363987788214236,-0.21734273755708922,0.35544928500414635,1.0441092844015327,1.0424890266321596,1.0463824987839783,0.8590882366978707,False
188,185,120,6,1,short,0.6106258144336315,-0.3478305033655672,-0.17562890964692032,0.5971693287135101,-0.37030400393975194,0.6049191100110642,0.7628271101477486,0.7578491951505745,0.7258495934635487,0.6501147467410606,False
189,190,243,6,2,short,0.8474721572221019,-0.4914915818735465,-0.20037388630231856,0.8656024740973309,-0.516222439791622,0.7363063948595058,0.9633911620822238,0.9336204051971791,0.9361458201027385,0.6860582870260862,False
190,197,189,6,2,short,0.06864470886393363,-0.04174646520129753,-0.0058653486292141975,0.05355725665694686,-0.030173990578827848,0.04091633950058317,0.9270707070023538,0.9325739588698271,0.9323878237071729,0.9695757658434551,False
191,212,146,6,2,short,0.626622416064246,-0.32473857329879563,-0.29093326258753854,0.6089804766627029,-0.2938620156186482,0.5836914952438585,0.9708236912896425,0.9870555549158452,0.9918126111506077,0.7613626678702214,False
192,193,590,6,3,short,0.09539715739223686,-0.08192405056705758,-0.03424761988326965,0.16155323141258537,-0.08549665899876209,0.15707336990552886,0.998584003046229,1.0097309745306624,1.015800805184368,0.9364200234301456,False
193,191,127,6,0,short,0.6705375366144355,-0.4893380203950636,-0.14450068994619233,0.7615587056546107,-0.40119416323142365,0.6657984010711476,1.0895282610756998,1.060263854247249,0.9709087299318631,0.7562017841792263,False
194,209,68,6,1,short,0.7649055420518917,-0.554077252661876,-0.12343244325983166,0.8718128295072959,-0.5081759537657112,0.7789943489550897,1.036657797116917,1.0385630225147355,1.005164038071534,0.7236526606747224,False
195,176,610,6,0,short,0.2191730279984715,-0.18046451937158214,0.009420084822252067,0.259727631141198,-0.18625653899784533,0.2871033333793973,1.0741547094260377,1.068510681861269,1.0603810398487366,0.899135879297151,False
196,206,122,6,1,short,0.9505669439339028,-0.6306882447744033,-0.15516769241765838,0.9939106458019311,-0.6562928626785809,1.0270575890784617,1.1029265953913947,1.0983934873534962,1.0943651491527209,0.7094626994799625,False
197,201,320,6,0,short,0.05739366507041822,-0.02765821531848177,-0.024430838580592633,0.050031687802263185,-0.025884015425883936,0.04903587337090884,1.118457843070505,1.118689359670646,1.1186851394377393,0.9795823901775399,False
