window_index,stage_name,original_trial_number,fit_status,usable,unusable_reason,elapsed_seconds,model,n_points,optimizer_success,optimizer_status,optimizer_message,nfev,cost,optimality,flags,cloud_variance_sum,normalized_3d_set_error,rms_3d_set_distance,mean_3d_set_distance,active_bounds,near_bounds,native_mse,native_mean_error,native_frac_inside,native_r_squared,native_hole_quality,native_frac_in_hole,R1,R2,minor_radius,R1_in,R2_in,center_x,center_y,center_z,direction_x,direction_y,direction_z,u_axis_x,u_axis_y,u_axis_z,v_axis_x,v_axis_y,v_axis_z
496,pre_GO,200,returned,True,,0.03579623298719525,one_torus,294,True,3,`xtol` termination condition is satisfied.,37,2.327025378023804,7301000.904620671,,920.6473388671875,0.0024792193358660094,0.08811106712424104,0.06759832965895447,0,0,0.00776356014977251,0.013678037481958429,0.8877551020408163,0.9990917086287667,0.208300098996348,0.06462585034013606,3.6567945563309543,1.3791555960442288,0.996740309273618,0.7617106680932525,0.2872782471874587,-0.19321948770840316,-0.3174965228564433,-0.3579275630226692,0.4275641380432685,-0.7951705962728727,0.4299914309399829,0.5642997206551427,0.6063778404996942,0.5602425723001203,-0.7062256956002879,0.003104411842893772,0.7079799640519492
497,post_GO,200,returned,True,,0.046751550980843604,one_torus,294,True,3,`xtol` termination condition is satisfied.,43,2.3647586760224764,5291682.019595813,,603.5761108398438,0.004089513624428994,0.09162799546679654,0.07062215312879659,0,0,0.008395689553263285,0.015612720168471967,0.8673469387755102,0.9987040353425908,0.2203748973377162,0.061224489795918366,3.1980713396655216,0.9037156226850909,0.7994640204052827,0.7047746431577022,0.19915623757177944,-0.5849599001546729,-0.5428429296778462,-0.45622479842301067,0.42325139488812863,-0.8006449410939993,0.4240588815544538,0.5661991451284994,0.5991389007022464,0.5660840094182665,-0.7073024705027238,0.0005059296101336459,0.7069108566530671
498,pre_TC,48,returned,True,,0.029400185914710164,one_torus,294,True,2,`ftol` termination condition is satisfied.,19,2.0395323191626424,0.0003667932636319028,,627.4408569335938,0.003966063410887232,0.09200100238251727,0.06801817279532403,0,0,0.008464184439387947,0.010727045789943716,0.8503401360544217,0.9989321994062685,0.271138171847957,0.08163265306122448,3.6121082947425847,1.1007660671455517,0.8587585558140816,0.9793804395536171,0.29845969907819303,-0.03530573879850816,-0.0673988999133324,-0.08625542942444825,0.4320207357300627,-0.7913728251972322,0.43253570423498294,0.5596053688462557,0.6113337534503341,0.559564896190578,-0.7072481283509852,0.0003056641666229778,0.7069653396818303
499,post_TC,48,returned,True,,0.0294337390223518,one_torus,294,True,3,`xtol` termination condition is satisfied.,30,3.9584361286484953,725574.3481406604,,2109.0126953125,0.0017385651612388852,0.11167640322077607,0.08762450220539016,0,0,0.012471619036329363,0.00814006974533451,0.9149659863945578,0.9998326216250586,0.08051873805119504,0.047619047619047616,7.107564756939099,1.8511980248218887,2.0593536270183694,0.5722921448459656,0.1490561288415443,-0.31313006231772483,-0.40038233577522003,-0.45819265579146917,0.4138745989161908,-0.8063801987530999,0.4224438322790287,0.5709146169065945,0.5913721247912955,0.5695046182606643,-0.7090587539637694,0.005475863206585322,0.7051281432105017
500,pre_SC,48,returned,True,,0.031849510967731476,one_torus,294,True,2,`ftol` termination condition is satisfied.,28,1.919578846276089,0.1663436181829874,,617.990966796875,0.0024580578753167323,0.07188089077450459,0.052322794386065116,0,0,0.005166862458536258,0.01450387281623466,0.8673469387755102,0.9988244890058677,0.20937364856348126,0.07482993197278912,3.0503411635113555,1.1133874293735793,0.8229883864410601,0.6386610587679564,0.233113988352738,0.02447615584913247,0.015106325351662762,0.028227049276584978,-0.42983496319055475,0.7934689812769787,-0.43086991095874005,0.5627799743139724,0.6086072222844847,0.5593531527508614,0.7060599159620857,-0.0020554155988367147,-0.7081491158903812
501,post_SC,48,returned,True,,0.044075860059820116,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,39,2.1720276689692173,519151.40131114115,,749.082763671875,0.003336356841336613,0.09219927035185776,0.06678625485699544,0,0,0.008500705453414957,0.009692517489170079,0.9115646258503401,0.9990083432870286,0.23421191707005976,0.034013605442176874,3.2350634489588046,0.9984481727900064,0.8104931872200845,0.7576904122241552,0.23384846064431794,0.414769111288295,0.361699791651208,0.2719707344337286,-0.4239904248827251,0.7978331657699431,-0.42859579933155945,-0.5660607008349472,-0.6028635231128239,-0.5622551515711015,-0.7069705811250304,0.0042204379374058965,0.7072303622762199
502,pre_GO,48,returned,True,,0.031709078000858426,one_torus,294,True,2,`ftol` termination condition is satisfied.,22,2.5496622342593103,0.0002752110608277067,,1088.858642578125,0.0021133981465894466,0.08847136892500489,0.07179333393139202,0,0,0.00782718311946432,0.008900608243769216,0.8775510204081632,0.9995993962725872,0.15805762252083166,0.04081632653061224,4.584787997837157,1.166480868972767,1.210559245810918,0.7246606907003431,0.18437119286590953,-0.9540853542776611,-1.0110737683099895,-0.9965786179866869,0.4201212264146098,-0.8009226699065746,0.4266392292618815,0.5681991083424253,0.5987446970404668,0.5644949610428712,-0.707564787417402,0.0052597143123033294,0.7066289033221893
503,post_GO,48,returned,True,,0.07086719095241278,one_torus,294,True,2,`ftol` termination condition is satisfied.,38,6.149951151019638,0.0009234271735617752,,2110.46240234375,0.004022348312816859,0.169924101537828,0.1402227145451542,0,0,0.02887420028343808,0.008909290257257648,0.935374149659864,0.9996782111239598,0.1252131174698507,0.030612244897959183,6.637086285061531,1.8447856145277837,1.854957569265413,0.8310502646690697,0.23099135785859293,-0.1787906543521907,0.007179940992691229,0.168430252381548,-0.4091603323814162,0.7990688465182394,-0.4405414860478386,-0.5733697446367028,-0.600734096336039,-0.557104731116659,-0.7098133264028336,0.02464800240217479,0.703958463005117
504,pre_TC,177,returned,True,,0.03805922099854797,one_torus,294,True,2,`ftol` termination condition is satisfied.,23,2.495437304178856,0.00028554274325506834,,974.42041015625,0.002845168973792208,0.09710767427316438,0.07719744194718335,0,0,0.009429900402742993,0.010838155631700225,0.8945578231292517,0.9992577571053668,0.20672301700973714,0.047619047619047616,3.549786473030942,1.4279155507295866,0.987174110908247,0.7338225694455169,0.2951830106820237,0.2665420668345086,0.3285329996804516,0.284320533163283,-0.43186677232161186,0.7922486190402674,-0.4310837698089997,0.5677282248899603,0.6101681017810924,0.5526115726531189,0.700839320833296,-0.006083847183265039,-0.7132932308492596
505,post_TC,177,returned,True,,0.03058844606857747,one_torus,294,True,2,`ftol` termination condition is satisfied.,29,2.037968110742067,0.1290000724088132,,516.6605224609375,0.0044925226297821514,0.0888534122833253,0.06772440426173114,0,0,0.007894928874390583,0.014479550304487337,0.8571428571428571,0.9985481298807934,0.25776298996413094,0.07142857142857142,2.893252347526144,1.0412342928500589,0.7300803999946385,0.7457733758193374,0.2683916645783115,-0.14804763884376693,-0.19083023109414307,-0.20137860940118107,-0.43785111515797054,0.7873101082048434,-0.4340843172388381,0.5576240335059505,0.6165558353563056,0.5558006289512838,0.7052246721504625,0.0013020773314239625,-0.7089826982253487
506,pre_SC,177,returned,True,,0.02762188098859042,one_torus,294,True,2,`ftol` termination condition is satisfied.,21,1.9632022404109417,0.12124050248903175,,719.0743408203125,0.0022053827545358787,0.07344381327992511,0.05406782168181447,0,0,0.0053939937090965034,0.012099464003748884,0.8299319727891157,0.9993152695944086,0.19369371102124028,0.09863945578231292,3.3583314600977623,1.112451728378381,0.901205150382142,0.6504876833459096,0.21547490360166557,0.03233639050658257,0.03530279652405597,0.06930674598514895,-0.4315006675449596,0.7926849793117217,-0.43064799718706953,0.5598121475631266,0.6096305048641952,0.5612138691958588,0.707401960237089,0.001082179044450338,-0.7068106504144089
507,post_SC,177,returned,True,,0.03354925289750099,one_torus,294,True,2,`ftol` termination condition is satisfied.,22,3.1130636024114438,6.264877632080556e-05,,739.0701904296875,0.0040656098427648436,0.10109554719304896,0.07120073733303099,0,0,0.01022030966226199,0.015592807230737894,0.8843537414965986,0.9980559626451483,0.17818185541258433,0.047619047619047616,3.699740778611324,1.138779123551011,0.9940958621360252,0.6592266764787433,0.2029097771394906,-0.763406962391134,-0.7196904908833927,-0.5541072141330745,-0.4520126196227438,0.7963260266731257,-0.4019321471893436,0.5544803886505335,0.603795189108353,0.5726978856339193,0.6987389285720641,0.03600317835311347,-0.7144702099069197
508,pre_GO,177,returned,True,,0.03605070698540658,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,33,2.2006669665285647,0.17545333854566725,,769.2796630859375,0.0025556421766457574,0.08177461044644328,0.06579269828639492,0,0,0.006687086913667551,0.01021948709125132,0.8809523809523809,0.999363381882521,0.20324845062933672,0.05442176870748299,3.6320262333697926,1.2790179414850262,0.9782205138357682,0.7382037045777193,0.25995841493402677,-0.07868951459115903,-0.1470997469901644,-0.18903241179886165,0.4335726984638936,-0.791292952608635,0.43112663835362286,-0.5602545662524558,-0.6114367624661271,-0.5588022069535995,0.7057829242325736,0.0007407130057631259,-0.7084277769850365
509,post_GO,177,returned,True,,0.04204728896729648,one_torus,294,True,2,`ftol` termination condition is satisfied.,26,1.5630128123968898,0.00277428342331337,,1340.8065185546875,0.0013063920673600272,0.07718735488470116,0.05485455498139053,0,0,0.005957887754096799,0.013010688744797029,0.8639455782312925,0.9995258236701486,0.28454802367061893,0.0782312925170068,4.404357464370254,0.8423074994469796,0.9384342043752054,1.2532512120257788,0.2396769342906334,-0.21780636904292472,-0.2928236980407513,-0.3542387019958704,0.41691194740395254,-0.8101829341498549,0.4120534447419677,-0.5722818720178338,-0.5861678976244186,-0.5734986091982551,0.7061712873445622,0.003287705265973325,-0.708033405936618
510,pre_TC,319,returned,True,,0.041194109013304114,one_torus,294,True,2,`ftol` termination condition is satisfied.,32,2.0999495370785755,0.026542252789512683,,701.785400390625,0.003918088842833088,0.09670872086637836,0.07431776080303318,0,0,0.009352576691611086,0.011926434131362906,0.8571428571428571,0.9992166463218881,0.27313858913764244,0.07482993197278912,3.0258903651090923,1.2325099849579566,0.7738167216165269,0.8264874252113564,0.33664603838958446,-0.19897128713020526,-0.1900348562045269,-0.18964824869725955,-0.4396594312904268,0.7887085386575221,-0.42969573598702776,0.5586108542046978,0.6147487677874396,0.5568104399762297,0.7033160726446788,0.004774259248693177,-0.7108612441301687
511,post_TC,319,returned,True,,0.03301013901364058,one_torus,294,True,2,`ftol` termination condition is satisfied.,18,2.0428011715539727,0.0007807647255946151,,749.3017578125,0.0031734076467480584,0.08993270212465543,0.07319999060108841,0,0,0.008087890911442004,0.01289686596248796,0.8503401360544217,0.9992508877787243,0.25164449521928905,0.07482993197278912,3.055621076960753,1.1955005179081526,0.7953375617529875,0.7689302234934606,0.30084112436349414,0.11836735126883145,0.020269516750576255,-0.08230807130815168,0.4364271676090199,-0.7872180494594037,0.43568230395259994,-0.5582357873393293,-0.616673979556502,-0.5550549600441258,0.7056232231897301,-0.0009723898973974095,-0.7085865658839601
512,pre_SC,319,returned,True,,0.03803513990715146,one_torus,294,True,2,`ftol` termination condition is satisfied.,19,1.7526721019604434,0.00016848336965632343,active_optimizer_bound;near_optimizer_bound,774.8723754882812,0.0018911811188232841,0.07060053395428306,0.048725280631366656,1,1,0.004984435394629876,0.011649333544135193,0.8639455782312925,0.999097122432593,0.21923697077644294,0.05102040816326531,3.6522656318222015,0.9507650109470647,0.8984690370642783,0.8007116535918302,0.20844284092032314,-0.0975762313650357,-0.1294457232608491,-0.16049081575333987,0.4284212948849167,-0.7976962010544106,0.42442427464972454,0.5648757093016842,0.6030575006150578,0.5632380349291397,-0.7052450830231412,-0.001556205065162446,0.7089618826816277
513,post_SC,319,returned,True,,5.092889943975024,one_torus,294,True,2,`ftol` termination condition is satisfied.,2698,2.836176196548392,0.005047182639179609,,1735.4642333984375,0.0011177094279629495,0.08122666563016302,0.060445620065733494,0,0,0.006597771209394307,0.006486558735649794,0.9013605442176871,0.999898547372723,0.09759167769100242,0.05782312925170068,6.853266693070164,2.5378987277761,2.1186664579880037,0.668821794240683,0.24767779465356637,-0.07825363504422048,-0.1208947429909823,-0.1737707524795392,0.4254305921674829,-0.7984294290612591,0.4260507693416888,-0.5651137826475967,-0.6020878609854667,-0.5640360097668147,0.7068629456323615,-0.0008089882237204485,-0.7073500700699725
514,pre_GO,319,returned,True,,0.03806726704351604,one_torus,294,True,2,`ftol` termination condition is satisfied.,34,2.4159513221764746,0.04004588139186242,,688.153076171875,0.0040774437950914875,0.09769286681342162,0.07590316244451513,0,0,0.009543896226224936,0.016951077473607957,0.8537414965986394,0.998719961428458,0.2456823958595789,0.09183673469387756,3.314606383103739,1.371990499663555,0.8837956330451611,0.8143404375326255,0.3370739130540247,-0.12098174125689126,-0.1676246658571919,-0.17654865953563315,0.4327149599813873,-0.7880210267533333,0.4379276479081051,-0.5582693235474552,-0.6156364889045783,-0.5561718043132984,0.7078793158388192,-0.0038177117141822287,-0.706323084206394
515,post_GO,319,returned,True,,0.03669850493315607,one_torus,294,True,3,`xtol` termination condition is satisfied.,33,2.9382999567961856,0.7969284835222561,,1025.836669921875,0.0035595799240122194,0.11144608555229799,0.08822078509981891,0,0,0.012420229984930123,0.010813107111230366,0.8877551020408163,0.9995002474936123,0.21577086773345786,0.05102040816326531,3.9780362531393636,1.4706800562038218,1.0682605158106167,0.8583443342152497,0.317329911885469,0.9048291178278094,0.8582748716123864,0.7444554501697456,0.42596663367885135,-0.7980627579517313,0.42620213674063245,0.5642186192645728,0.6025743371919409,0.5644125422338453,-0.7072551001341439,5.027049793675118e-05,0.7069584293330967
516,pre_TC,137,returned,True,,0.046940355096012354,one_torus,294,True,3,`xtol` termination condition is satisfied.,41,2.016343531192721,0.7234907791407761,near_optimizer_bound,760.5399780273438,0.0030009079532143266,0.08810766583124473,0.07389739764866844,0,1,0.007762960778230289,0.011633132765915623,0.8809523809523809,0.9992998463799151,0.2716894712664881,0.05782312925170068,3.7550660762381987,1.0308852503701882,0.8714146852936651,1.0202119168241541,0.28008066860957226,-0.013889078563176468,0.07126853757821708,0.12399012643257344,0.42923151616502786,-0.7960291650108542,0.42672927481280337,0.5607745985740508,0.6052497584065983,0.5649819285082193,-0.7080198832822807,-0.0032091119964795744,0.7061852069217676
517,post_TC,137,returned,True,,0.052534598973579705,one_torus,294,True,2,`ftol` termination condition is satisfied.,33,1.0116728677793252,0.00019032832220958196,,738.7129516601562,0.001781263468970594,0.06690033186945935,0.05016363891601134,0,0,0.004475654404243798,0.012821065404194856,0.8469387755102041,0.9991824819173593,0.3499902338618626,0.09523809523809523,2.9979480532335994,0.9680642928577741,0.6444866893958391,1.0492525402572932,0.338813048250724,0.048164619059703845,0.024186279562985812,0.005412135326426364,-0.4246891980467372,0.7978482611905213,-0.42787525889798017,-0.563196774502677,-0.6028575328255206,-0.5651302401246171,-0.7088360023661612,0.0009732572303569525,0.7053726493974113
518,pre_SC,137,returned,True,,0.034325585002079606,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,31,2.955309457197341,1.3478361272070618,,1226.4921875,0.0017064070935509468,0.08437233178315384,0.06667579315216317,0,0,0.007118690370526592,0.008364906049285917,0.8877551020408163,0.9997707040918389,0.08686649167742924,0.06802721088435375,5.969914955583893,1.5084720389607966,1.7071914382305924,0.5185855678042754,0.1310356738180447,0.7614347303581508,0.7449418874658028,0.6604059596527755,-0.42926262452841174,0.7978088085079973,-0.4233611983279699,-0.5629166039605079,-0.6028946541752517,-0.5653697311940854,-0.7062991548677198,-0.004375046629864609,0.7078999666606373
519,post_SC,137,returned,True,,0.04678163200151175,one_torus,294,True,2,`ftol` termination condition is satisfied.,28,2.583409814350586,0.0014120341885849941,active_optimizer_bound;near_optimizer_bound,751.654052734375,0.00412974661371444,0.10275359832758692,0.08416739075240709,1,1,0.010558301969267074,0.011288789596286314,0.8571428571428571,0.999320298632253,0.2205058784889332,0.06462585034013606,3.379123613697676,1.365712917385085,0.9246430458774163,0.7451166209613251,0.3011477266117712,-0.6359085843879669,-0.7144682380135502,-0.6494143868454243,-0.4448578548803281,0.7811727210964298,-0.4380304427382649,0.5511527384721603,0.6242960790213217,0.5536109325069749,0.7059264464688868,0.004856493823984864,-0.708268498975881
520,pre_GO,137,returned,True,,0.030223715933971107,one_torus,294,True,2,`ftol` termination condition is satisfied.,16,2.412562293043622,0.0020876043629542446,,804.1539306640625,0.0028246323457770516,0.08789757496940168,0.07148612312945549,0,0,0.007725983685501589,0.013668707281540179,0.8231292517006803,0.9992427301163832,0.19250159884185303,0.11564625850340136,3.282703191348009,1.3745743173227243,0.9401860355002856,0.6319256128579377,0.2646077538116537,-0.5946763781911929,-0.5904048042278904,-0.5279516530026226,-0.43343448802034,0.7931502378593809,-0.42784020939778905,0.5607219060023717,0.6090173812572505,0.5609712768525927,0.7054966255921247,0.0032449204987388294,-0.7087058499596871
521,post_GO,137,returned,True,,0.03848515194840729,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,36,2.161758929099573,0.8930678459715915,,806.149658203125,0.0028628984327118386,0.08860069779444721,0.05362885981916579,0,0,0.007850083649662963,0.020737805776173412,0.8367346938775511,0.9979347564177375,0.23531625576417697,0.07142857142857142,3.2908671636334823,0.8067616857303663,0.7833475427549954,0.7743945391637435,0.18984413918012313,0.5774121250576638,0.499506660828198,0.38408921172084465,0.44010571030755785,-0.8056649076639008,0.3964984493197802,-0.568617968001293,-0.5918006864970494,-0.5713541405518137,0.6949680353937371,0.026000077296851047,-0.7185704041772992
522,pre_TC,309,returned,True,,0.048907138989306986,one_torus,294,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,45,2.550592636633345,0.4599919926812033,,1483.829345703125,0.0014153906295285592,0.08451941273059993,0.07231177490915759,0,0,0.007143531128325497,0.006456857577489563,0.8775510204081632,0.9998524375139393,0.12049654110521149,0.05102040816326531,5.011886492053374,1.1945607502041151,1.3646479542533334,0.6039149867044841,0.14394043853967114,0.07507677412290575,0.026612697152526208,-0.0385911796085685,0.4195730276575043,-0.802220092687146,0.4247368565958726,0.5670421726632295,0.597022092914938,0.5674749289535455,-0.7088170771658661,0.002746535913508506,0.7053869914142978
523,post_TC,309,returned,True,,0.03265798289794475,one_torus,294,True,2,`ftol` termination condition is satisfied.,18,2.5332240663493524,0.0002281423337589794,,899.2957153320312,0.003797332176613549,0.10777471710317842,0.0858559660994477,0,0,0.01161538964667014,0.011398485285198474,0.8979591836734694,0.9991658506442282,0.2668568064551476,0.03741496598639456,3.5606007216053945,1.2247869829460458,0.8770936060161887,0.9501705376297764,0.3268427428569089,0.08575307333284446,0.01137566904654399,-0.05993859557173643,0.4252562994881853,-0.7942157761212608,0.4340257834566473,0.5602188070117154,0.6076243302969108,0.5629809601572696,-0.7108529862174354,0.0037382068216231753,0.703330688789785
524,pre_SC,309,returned,True,,0.03338252496905625,one_torus,294,True,2,`ftol` termination condition is satisfied.,19,0.7392500493523111,0.0018691868711181567,,728.4172973632812,0.0014191293679352867,0.05929628072218321,0.04675723461580486,0,0,0.003516048907483956,0.009388306331048488,0.8401360544217688,0.9996726873705888,0.39391610640805896,0.07142857142857142,2.699914802611659,1.1444409454716842,0.5825005250375878,1.0635399266786618,0.4508137212543306,0.35866812429701617,0.4045983415335527,0.41927605060641476,0.4361113992608033,-0.7896626503337483,0.4315550325299472,-0.5580349273705657,-0.6135346901249903,-0.5587237276559496,0.7059772427405513,0.0028430054339979847,-0.7082288119319569
525,post_SC,309,returned,True,,0.04540457599796355,one_torus,294,True,2,`ftol` termination condition is satisfied.,41,2.6216252549597807,0.2661985470921298,,1185.84521484375,0.002543984356127397,0.10129722675104433,0.08178674009926588,0,0,0.01026112814745249,0.011606113455891581,0.8503401360544217,0.999615345509976,0.21366852313512721,0.09523809523809523,4.857526724373799,1.2334954562375755,1.197390616724143,1.0379005612865755,0.263559152428227,-0.4685286504273027,-0.5709155249742527,-0.6446409052208157,0.4157890909319519,-0.8016104455471974,0.4295813374102663,0.5730527373356706,0.5977042924234751,0.5606782848021206,-0.706208179004145,0.013048846968114392,0.707883984490716
526,pre_GO,309,returned,True,,0.03394823905546218,one_torus,294,True,2,`ftol` termination condition is satisfied.,21,2.332295411241728,0.0008614151763158987,,1011.9039306640625,0.0023733522222222666,0.0903809857967661,0.07220558622552002,0,0,0.008168722593595235,0.011655041271946344,0.8537414965986394,0.9994128757310088,0.192214867101925,0.05442176870748299,3.211837516689043,1.1642441597487938,0.8837334296434768,0.6173629214235535,0.22378503644037642,-0.0074805574494520456,-0.019460941270903864,-0.03799539589476889,0.423837897428671,-0.7999839664286983,0.424720013843977,0.5675074663718782,0.6000178561762028,0.5638384944998746,-0.7059013474372055,0.0020556569758509464,0.7083071805076773
527,post_GO,309,returned,True,,1.482605934026651,one_torus,294,True,2,`ftol` termination condition is satisfied.,862,2.484028419039661,0.058101106601478644,,891.42236328125,0.002723609881104437,0.09087418896830506,0.07396546908050389,0,0,0.008258118220647216,0.00988576774253996,0.8435374149659864,0.9995370318693216,0.16478275361223266,0.07482993197278912,3.608660497330245,1.0609881036483753,0.9750427615269099,0.5946450136019316,0.17483254126904862,-0.34944127967145555,-0.37792634234335803,-0.3847046535181366,0.4183946222671329,-0.8014245246059815,0.4273928771253276,-0.5643801874657053,-0.5980876598852665,-0.5690045299355192,0.7116325906339391,-0.003143636742841305,-0.7025447839772619
528,pre_TC,416,returned,True,,0.04007246997207403,one_torus,294,True,2,`ftol` termination condition is satisfied.,33,3.1845343544760687,0.14524600158297438,,610.2869873046875,0.005513367025024224,0.10697981486139828,0.0868666260379776,0,0,0.011444680787779053,0.012084653316665866,0.8707482993197279,0.9991555003784989,0.16741034179685713,0.06802721088435375,3.596666410122947,1.2251002074349568,1.0036382550119087,0.6021191530481251,0.20509444446214373,0.356466224722024,0.327313083452899,0.25170976017243873,0.43498520217791153,-0.7879399474483985,0.4358193583363415,0.557521597465677,0.6157515963736417,0.5567940731730463,-0.7070767583818848,0.0007815223755032414,0.7071363708486096
529,post_TC,416,returned,True,,0.2594804399413988,one_torus,294,True,2,`ftol` termination condition is satisfied.,150,1.950010032145066,0.16998669981311634,,651.3453369140625,0.003403282470059206,0.08683223654250921,0.06680948522532834,0,0,0.007539837302974273,0.013037926854881856,0.8469387755102041,0.9989876307284795,0.26535256485319053,0.061224489795918366,3.071931441236664,1.0032197650880323,0.7484498453903781,0.8151448869855722,0.2662069377776113,-0.14741558019545006,-0.1865820178887321,-0.19922754310822818,0.4278776947927994,-0.7950006074157956,0.42999385170798077,0.560861817895273,0.6066086274521816,0.5634358830654914,-0.7087698494746066,8.548654312082189e-05,0.7054397870589625
530,pre_SC,416,returned,True,,0.055382060003466904,one_torus,294,True,2,`ftol` termination condition is satisfied.,40,1.7009686026203008,0.09359206712736845,,724.847412109375,0.0022114492583309017,0.07383939346251943,0.056762200759165514,0,0,0.0054522560269127576,0.011372324232557856,0.8877551020408163,0.9992501816116702,0.25303779823683115,0.05442176870748299,3.543673116419342,0.9661630197492256,0.8421692824658132,0.8966832430500531,0.24447576325526105,0.010995022315967145,-0.0948196092923533,-0.1673710851855856,-0.4299745835433884,0.794380236919402,-0.42904766250149884,-0.5618390909414424,-0.6074206697756722,-0.5615843354451469,-0.7067239159636872,-0.00041124208712481857,0.7074893196952848
531,post_SC,416,returned,True,,0.18578423094004393,one_torus,294,True,3,`xtol` termination condition is satisfied.,117,2.573376959551121,0.5291590188823767,,841.3577880859375,0.0026778432438181858,0.08754054975783439,0.0727401811819026,0,0,0.007663347851903879,0.010517314941279962,0.8571428571428571,0.9995424992612876,0.14323246569630238,0.0782312925170068,4.326337380509001,1.1235177118448554,1.1673147274470708,0.6196719704445294,0.1609242121210436,0.39406363500064456,0.45605512872230003,0.48591854570708,-0.42605029215093587,0.7988832956380677,-0.42457817714538687,0.5647012958446027,0.6014852327133349,0.5650911088463628,0.7068193510564124,0.0009973851945501795,-0.7073933913975773
532,pre_GO,416,returned,True,,0.04129605297930539,one_torus,294,True,3,`xtol` termination condition is satisfied.,32,2.329878608673795,2.2293357994821283,,978.411376953125,0.002520885223439705,0.0915932813722648,0.07373402633970412,0,0,0.008389329192538871,0.010823564722798475,0.8673469387755102,0.9994923414577228,0.2246630820204379,0.05442176870748299,4.237089742435303,1.3337959033081028,1.0798283267467448,0.9519176403329231,0.29965469842350306,1.0666937904694116,1.0977885123671318,1.0237587935574077,-0.42568076381905096,0.7965443124443641,-0.4293169524098631,-0.5646928973271231,-0.6045712194583207,-0.5617967357585645,-0.7070486680710214,0.003286170139221749,0.7071572541258491
533,post_GO,416,returned,True,,0.037970785051584244,one_torus,294,True,2,`ftol` termination condition is satisfied.,34,2.30880624381165,0.237119396976067,,573.5673828125,0.0037105217222929542,0.08508167810641172,0.06738195270394913,0,0,0.00723889194940306,0.013021716253443708,0.8367346938775511,0.9990427150608996,0.19028773162070414,0.0782312925170068,3.374647533999847,0.8480556259830131,0.854793638590476,0.6421540242644243,0.16137458135653168,0.2693564871032343,0.26583437042025665,0.25421374576540734,-0.42150323747661606,0.8031217856874268,-0.4211061839374692,-0.5687494922140864,-0.5958146948231012,-0.5670351528230623,-0.7062995369538341,0.0004967756046789314,0.7079129306000833
534,pre_TC,669,returned,True,,0.043792349053546786,one_torus,294,True,3,`xtol` termination condition is satisfied.,39,2.6776868328404406,2268804.8515776703,,1022.8026123046875,0.003003937844286659,0.10222749530857962,0.08125878735616818,0,0,0.010450460797065669,0.009774141456196126,0.8945578231292517,0.999498174995245,0.19498489961695176,0.04421768707482993,4.089536794323076,1.2391191003021549,1.0724121149795494,0.7973979213211105,0.24160951338592232,-0.4850644039355236,-0.41189661091728236,-0.3108097936174887,-0.43248681506711295,0.7962898060052775,-0.4229393569351207,0.5604993541554352,0.6048677662074244,0.5656637334959531,0.7062546486804371,0.007584870089588574,-0.7079172557304959
535,post_TC,669,returned,True,,0.03539764101151377,one_torus,294,True,3,`xtol` termination condition is satisfied.,32,3.424051872950987,0.4605702390479607,,2067.220703125,0.0016808263941476991,0.10871292659717771,0.08535558686522422,0,0,0.01181850040932335,0.008080334948406999,0.9285714285714286,0.9997732828282085,0.14115120563896844,0.030612244897959183,6.86671685020984,1.6819865270576853,1.8355108972290293,0.9692453621886798,0.23741442616272826,0.6250044645378119,0.6245227471397597,0.5469011748573741,0.4191692300187052,-0.8047453105531422,0.4203357488341446,0.5689854848969693,0.593619915643001,0.5690965768009479,-0.7074974731971746,0.0006171659659922679,0.7067156037075902
536,pre_SC,669,returned,True,,0.044991712900809944,one_torus,294,True,3,`xtol` termination condition is satisfied.,42,1.6845869327270129,7816977.199632904,,1243.03564453125,0.0010609756806998312,0.06697625198710708,0.047579627067954954,0,0,0.004485818330240464,0.012404873392403388,0.8435374149659864,0.9995120948762062,0.22608877099045502,0.07142857142857142,4.738874143396343,0.8444551496228747,1.0802503087813076,1.0714062309591506,0.19092182693483684,-0.14102839092103087,-0.15623092522362317,-0.17371942804797624,0.41645331024594423,-0.8066798592989999,0.41932594122725003,-0.573003219667824,-0.590976407904453,-0.5678152829474186,0.7058568910436284,-0.003806560221765896,-0.7083442379687305
537,post_SC,669,returned,True,,0.03568462806288153,one_torus,294,True,2,`ftol` termination condition is satisfied.,21,1.7932694552852535,6.958894026205018e-05,,773.2869262695312,0.0026332400525259105,0.08322271787132242,0.06267481060022626,0,0,0.006926020769889729,0.011663947206595585,0.8741496598639455,0.9991442175450647,0.2726394253977534,0.06462585034013606,3.516854026389393,1.104761840720536,0.8403952931728949,0.9588330609628521,0.30120163345549694,0.6299052698438635,0.5670748525333839,0.47221465835088783,-0.423996446873228,0.7983379998880745,-0.4276487471898146,0.566071987036512,0.6022000915376962,0.5629543100843313,0.7069579326449844,-0.0033893488476883704,-0.7072474770423139
