macro_f1,accuracy
0.30794584866737557,0.3274410774410774
0.28434833952381927,0.2988215488215488
0.2949203772118166,0.3114478114478115
0.302416062678509,0.3207070707070707
0.2968386361437297,0.31313131313131315
0.2846304112784408,0.3021885521885522
0.2805641850339178,0.29797979797979796
0.29904345231075413,0.3164983164983165
0.30095180878482625,0.31986531986531985
0.30248299423563324,0.3181818181818182
0.2933213705078854,0.3114478114478115
0.2925764406628775,0.30892255892255893
0.287057739027709,0.30387205387205385
0.2833648426737794,0.30134680134680136
0.27985780138988203,0.2937710437710438
0.2994344278060032,0.31565656565656564
0.2775975987004804,0.2904040404040404
0.2786850772185822,0.2946127946127946
0.30203042142742736,0.31734006734006737
0.291254857478951,0.30723905723905726
0.2916406673326825,0.30892255892255893
0.2819604971187309,0.29797979797979796
0.28542514836958105,0.2988215488215488
0.28771870405415423,0.30723905723905726
0.2867347968845494,0.30303030303030304
0.2991190626143999,0.3148148148148148
0.2715362760375943,0.2878787878787879
0.2862064504488197,0.30387205387205385
0.26565752231306966,0.281986531986532
0.29708919727996225,0.3122895622895623
0.2775604696222394,0.29208754208754206
0.30668813009441814,0.32491582491582494
0.29499641350822614,0.30808080808080807
0.2976103303402621,0.3164983164983165
0.2848775524268273,0.3021885521885522
0.2594590513735706,0.281986531986532
0.2838504774255122,0.29797979797979796
0.2845351378114517,0.29713804713804715
0.2692663696854336,0.28703703703703703
0.2884578588097493,0.30303030303030304
0.298881772659864,0.3148148148148148
0.2704135925286513,0.2878787878787879
0.28742999406609665,0.3055555555555556
0.28813265887154216,0.3063973063973064
0.29148890996410026,0.3106060606060606
0.30442570414171116,0.3207070707070707
0.30096169210048457,0.31397306397306396
