index,macro_f1,accuracy
160,0.1625601246241696,0.17087542087542087
161,0.1468108209460538,0.1590909090909091
162,0.14639141609940445,0.15067340067340068
163,0.15823655413946372,0.16498316498316498
164,0.16224901834015834,0.16582491582491582
165,0.16240013746958398,0.16414141414141414
166,0.15967663692422845,0.1632996632996633
167,0.16564011722835667,0.1717171717171717
168,0.18335227756123584,0.18602693602693604
169,0.16521519043017074,0.16582491582491582
170,0.16568654379402004,0.17255892255892255
171,0.18891865691587406,0.1893939393939394
172,0.1534719821275077,0.1574074074074074
173,0.15263635970004277,0.1574074074074074
174,0.18036064624495018,0.18434343434343434
175,0.15322773300252696,0.15572390572390574
176,0.15286414924173475,0.1632996632996633
177,0.14445356985992808,0.14983164983164984
178,0.15594726678646567,0.15656565656565657
179,0.1777214345016109,0.17929292929292928
180,0.1451589062560208,0.15235690235690236
181,0.16360914773466675,0.17003367003367004
182,0.18551169784026592,0.18855218855218855
183,0.16572604351942563,0.1675084175084175
184,0.18089714436717674,0.18686868686868688
185,0.15768973435514866,0.16666666666666666
186,0.1766485035511187,0.18434343434343434
187,0.16422750187860227,0.16835016835016836
188,0.15451075180466367,0.15824915824915825
189,0.17491907260503925,0.18097643097643099
190,0.1436301638895715,0.14646464646464646
191,0.15855954897093125,0.1632996632996633
192,0.14491109880761585,0.14646464646464646
193,0.16201154529366363,0.1691919191919192
194,0.15542245905788166,0.16077441077441076
195,0.14888560181889424,0.15151515151515152
196,0.15174000592197628,0.15404040404040403
197,0.16326110444998723,0.16835016835016836
198,0.15369180808740354,0.1590909090909091
199,0.14695775875301098,0.15404040404040403
200,0.15339106642326192,0.16161616161616163
201,0.15852961050966938,0.1632996632996633
202,0.16129905193158167,0.1632996632996633
203,0.15847005192902178,0.16498316498316498
204,0.14063984711510238,0.1414141414141414
205,0.15087010466605102,0.15151515151515152
206,0.16933894538781646,0.1734006734006734
207,0.17184773125373054,0.17592592592592593
208,0.1590209908488499,0.1632996632996633
