window_index,stage_name,feature,value,plotted_x
838,pre_GO,normal_y,0.7935600367920718,3.8910715067450794
844,pre_GO,normal_y,0.7904564910660198,3.85161014765287
850,pre_GO,normal_y,0.8034222543347439,4.048277039147883
856,pre_GO,normal_y,0.8027807377108689,4.212699666346754
862,pre_GO,normal_y,0.8021978638099889,3.8512478251501943
868,pre_GO,normal_y,0.8012103088594853,3.779337799487953
874,pre_GO,normal_y,0.7921002248566689,4.158266831189864
880,pre_GO,normal_y,0.7946162805031132,4.12110314462763
886,pre_GO,normal_y,0.7979821027458206,3.811508104856212
892,pre_GO,normal_y,0.7971572176391803,3.8602890246069594
898,pre_GO,normal_y,0.7959838756272614,4.162468394116383
904,pre_GO,normal_y,0.8062809780799912,3.974113358808577
910,pre_GO,normal_y,0.7914781543495957,4.1280414155083625
916,pre_GO,normal_y,0.790280394178835,4.1589883088939565
922,pre_GO,normal_y,0.7930707312498844,4.161161461840887
928,pre_GO,normal_y,0.7951888290297349,3.971456591392563
934,pre_GO,normal_y,0.7987014431595972,3.97057676696682
940,pre_GO,normal_y,0.7984535594709783,4.176258908964946
946,pre_GO,normal_y,0.7945514878269299,4.133140196818341
952,pre_GO,normal_y,0.7975600767820704,3.770129562438149
958,pre_GO,normal_y,0.803013177920357,3.787179425078418
964,pre_GO,normal_y,0.8095694623274328,3.811813075531763
970,pre_GO,normal_y,0.789855729065534,4.195254249760509
976,pre_GO,normal_y,0.7940772419663983,3.7802410009637226
982,pre_GO,normal_y,0.7881257825659739,4.135746497475614
988,pre_GO,normal_y,0.7909460018395671,3.884774111837068
994,pre_GO,normal_y,0.7870779870382412,3.9071329432890898
1000,pre_GO,normal_y,0.7927283085974312,3.947734719470108
1006,pre_GO,normal_y,0.79513417095332,4.122728289499323
1012,pre_GO,normal_y,0.7945870669073664,3.95568877324838
1018,pre_GO,normal_y,0.7970062678827123,4.071013036640063
1024,pre_GO,normal_y,0.7875780712758935,4.046658974913488
1030,pre_GO,normal_y,0.8002889842164854,4.203357562071214
1036,pre_GO,normal_y,0.7920266048905573,4.155751748801022
1048,pre_GO,normal_y,0.7983430097707164,3.8950796165457495
1054,pre_GO,normal_y,0.8022243462612839,4.206428397415949
1060,pre_GO,normal_y,0.79640612185408,3.9306836987947396
1066,pre_GO,normal_y,0.8033273119258011,3.9169767819629735
1072,pre_GO,normal_y,0.7998173207650563,4.039107401416463
1078,pre_GO,normal_y,0.7924614415488298,3.9850765591067017
1084,pre_GO,normal_y,0.7903192288878742,3.9951633777174997
1090,pre_GO,normal_y,0.7907870814649945,3.8084913682554604
1096,pre_GO,normal_y,0.7923478837870711,3.8583533069279072
1102,pre_GO,normal_y,0.794723148471678,3.913389783850719
1108,pre_GO,normal_y,0.801334136442035,4.128256229221034
1114,pre_GO,normal_y,0.7925460606533611,3.993447551934229
1120,pre_GO,normal_y,0.7988646702951172,3.883938330017231
1132,pre_GO,normal_y,0.7953170884826718,3.9447599402855036
1138,pre_GO,normal_y,0.7860079769361951,3.956208024430993
1144,pre_GO,normal_y,0.8030657196917679,3.9971177381678125
1150,pre_GO,normal_y,0.7906781614714975,3.8456818621785676
1156,pre_GO,normal_y,0.7928748596344636,3.902920335158525
1162,pre_GO,normal_y,0.8050514120171401,4.035326004221567
1168,pre_GO,normal_y,0.8007719860104283,4.178038500997775
1174,pre_GO,normal_y,0.7901503236588222,3.8651165246703285
1180,pre_GO,normal_y,0.7967180041516836,4.009164798065129
1186,pre_GO,normal_y,0.7867088502477668,3.983778765163685
5,post_GO,normal_y,0.8082475655302745,5.041644299600324
11,post_GO,normal_y,0.8005151662118417,5.102398407539566
17,post_GO,normal_y,0.8079364437096037,4.8915315742435554
23,post_GO,normal_y,0.8077760824282946,4.903854356065031
29,post_GO,normal_y,0.809433554946458,4.796954777078723
35,post_GO,normal_y,0.8029455830707775,5.0639874453962435
41,post_GO,normal_y,0.7904417216185089,4.905467511957937
47,post_GO,normal_y,0.8050126776357597,4.799836130546967
53,post_GO,normal_y,0.8050047598586079,4.91951795620154
59,post_GO,normal_y,0.8047618107684065,4.781788763267529
65,post_GO,normal_y,0.8075921980061221,4.992008312245656
71,post_GO,normal_y,0.8011071597027574,5.1458274431303
77,post_GO,normal_y,0.8033154459123977,5.05817134911662
83,post_GO,normal_y,0.7989027473268505,4.83355747770203
89,post_GO,normal_y,0.8084422808549656,5.087901654373155
95,post_GO,normal_y,0.8071278561914421,4.904134712553994
101,post_GO,normal_y,0.8006528732062353,4.979372026702247
107,post_GO,normal_y,0.8054112301613133,5.08365024592748
113,post_GO,normal_y,0.7947152631544483,4.793619991599339
119,post_GO,normal_y,0.7934556481144321,5.000908029435308
125,post_GO,normal_y,0.8059134823963168,5.212485006892333
131,post_GO,normal_y,0.8047113190363611,4.915286507665486
137,post_GO,normal_y,0.8006694745639732,5.0810286671750315
143,post_GO,normal_y,0.8079096400155559,4.837735096003253
149,post_GO,normal_y,0.7864358219663964,4.946504682652768
155,post_GO,normal_y,0.8092893785631756,5.1020418161723295
161,post_GO,normal_y,0.8005510087443525,5.207409286328273
167,post_GO,normal_y,0.7885937832470836,5.099527758951186
173,post_GO,normal_y,0.8025621519963227,4.9185502154474445
179,post_GO,normal_y,0.7969132456409044,5.179692470313066
185,post_GO,normal_y,0.7971911074561254,5.185249371816174
191,post_GO,normal_y,0.8009168226797594,5.111667805869044
197,post_GO,normal_y,0.802583881561936,5.061420595655738
203,post_GO,normal_y,0.7980068089172777,4.867122942082966
209,post_GO,normal_y,0.7981427466531562,4.965714124196905
215,post_GO,normal_y,0.8019006255545739,4.926443028729783
221,post_GO,normal_y,0.8044598382965057,5.078573038725177
227,post_GO,normal_y,0.784740267248459,5.035798650105302
233,post_GO,normal_y,0.8039048121822251,5.035450912202666
239,post_GO,normal_y,0.8046164603305664,5.1900415641874105
245,post_GO,normal_y,0.8019659751863698,5.195509749561322
251,post_GO,normal_y,0.7971818189961322,4.938152252404661
257,post_GO,normal_y,0.7927336343843008,5.035220963939722
263,post_GO,normal_y,0.8010394470724902,5.080789443666773
269,post_GO,normal_y,0.7984069745636388,5.155630281306885
275,post_GO,normal_y,0.8064076272503982,5.046130264004591
281,post_GO,normal_y,0.8002003851058093,5.026470805247051
287,post_GO,normal_y,0.8055331461374874,4.804296242333571
293,post_GO,normal_y,0.8014229896497262,4.899963194908681
299,post_GO,normal_y,0.7983379194544687,4.848635032646292
305,post_GO,normal_y,0.8036505325265767,5.211315815890498
311,post_GO,normal_y,0.8029249044741759,4.805105295213692
317,post_GO,normal_y,0.7966151642981422,5.200080137932096
323,post_GO,normal_y,0.8017110988717218,5.023666328021685
329,post_GO,normal_y,0.8036542207501491,5.173705201251305
335,post_GO,normal_y,0.8041842010288832,4.991556991498262
341,post_GO,normal_y,0.7993386089662493,5.047366787800778
347,post_GO,normal_y,0.787498325619854,4.860330374559165
353,post_GO,normal_y,0.7910002095581798,5.032880368033199
359,post_GO,normal_y,0.8070811877671126,4.830757283060892
365,post_GO,normal_y,0.8094158531981828,4.907750783999106
371,post_GO,normal_y,0.7973348380469676,5.138270284719451
377,post_GO,normal_y,0.7960948993014316,5.137461936340335
383,post_GO,normal_y,0.8045770433802982,5.1794453110136125
389,post_GO,normal_y,0.8055273517379984,4.9548909318882925
395,post_GO,normal_y,0.7863529690095451,5.164451895727785
401,post_GO,normal_y,0.7915320230182217,4.791779003250458
407,post_GO,normal_y,0.8040150962650888,5.081247728343382
413,post_GO,normal_y,0.7965241427622396,4.81907920182207
419,post_GO,normal_y,0.804779053909636,4.859164173269599
425,post_GO,normal_y,0.8053377111915235,5.081191105384489
431,post_GO,normal_y,0.7899501281611112,5.042078908721025
437,post_GO,normal_y,0.8019709869628142,4.797477977103756
443,post_GO,normal_y,0.8059314937569049,4.991554511452298
449,post_GO,normal_y,0.7977914024475771,4.937433330011646
455,post_GO,normal_y,0.8035078608860605,4.905777134175167
461,post_GO,normal_y,0.8089505343391163,4.991506299597554
467,post_GO,normal_y,0.7838486359413642,4.943207596524914
473,post_GO,normal_y,0.8013575449683669,4.816660360311979
479,post_GO,normal_y,0.8014595648438525,5.045492601084408
485,post_GO,normal_y,0.8059621487938955,4.881698354053151
491,post_GO,normal_y,0.8090367984348878,4.95362737204419
497,post_GO,normal_y,0.8006449410942497,5.0516984842230785
503,post_GO,normal_y,0.7990688465183599,4.972070105632536
509,post_GO,normal_y,0.8101829341500388,4.996240595413443
515,post_GO,normal_y,0.798062757951932,5.195325006999509
521,post_GO,normal_y,0.8056649076641458,5.1357382273197825
527,post_GO,normal_y,0.8014245246062036,4.875741690235093
533,post_GO,normal_y,0.8031217856876648,4.960115231836646
539,post_GO,normal_y,0.8035075353678676,5.180247375291624
545,post_GO,normal_y,0.7943270392400844,4.8400160385867235
551,post_GO,normal_y,0.8057077900847961,4.925107472956207
557,post_GO,normal_y,0.8128243789332259,4.914988976998662
563,post_GO,normal_y,0.8033304682428055,4.863539885810404
569,post_GO,normal_y,0.8011091878336627,5.223129166480495
575,post_GO,normal_y,0.7983072886486177,4.841589462889837
581,post_GO,normal_y,0.8040808533085633,4.96935213392152
587,post_GO,normal_y,0.8049827317793412,4.996132248365545
593,post_GO,normal_y,0.7996414891324989,5.038120202188223
599,post_GO,normal_y,0.8011252194089575,5.037097716132136
605,post_GO,normal_y,0.7993718618149995,5.166395559640618
611,post_GO,normal_y,0.8017385933146594,5.086916523258198
623,post_GO,normal_y,0.8015580509568786,5.079533878043448
629,post_GO,normal_y,0.7940994396741692,4.952522489307856
635,post_GO,normal_y,0.8011396944995681,5.024725914240075
641,post_GO,normal_y,0.7903904573442259,5.10120567544459
647,post_GO,normal_y,0.8073855904614766,4.829711837902606
653,post_GO,normal_y,0.8103714210878254,4.780554204174644
659,post_GO,normal_y,0.7891860729084592,4.8040620638912905
665,post_GO,normal_y,0.7869529946818481,5.225696059427625
671,post_GO,normal_y,0.8079385821649969,4.954941651772728
677,post_GO,normal_y,0.7908950054526006,5.0326611083789485
683,post_GO,normal_y,0.8058856724437877,5.1012792549504375
689,post_GO,normal_y,0.8015695588494325,4.8743763225093995
695,post_GO,normal_y,0.798331752080811,4.9743118614397055
701,post_GO,normal_y,0.8005264212200124,5.194630035217769
707,post_GO,normal_y,0.7969438130613266,4.8168337311889005
713,post_GO,normal_y,0.8015098381054244,4.805651618160268
719,post_GO,normal_y,0.7986043997238906,5.084925728793192
725,post_GO,normal_y,0.7955453918679051,5.13647439873501
731,post_GO,normal_y,0.7987276349296627,4.968615145368419
737,post_GO,normal_y,0.8007286049790381,5.01855497852907
743,post_GO,normal_y,0.7968971372216316,5.15190353766409
749,post_GO,normal_y,0.8003092875229121,5.209369467718709
761,post_GO,normal_y,0.8035081913368579,4.997474587356127
767,post_GO,normal_y,0.8065926200084464,4.833174136395594
773,post_GO,normal_y,0.8009712792713858,4.9645214763682
779,post_GO,normal_y,0.8019848522896896,4.876570817554972
785,post_GO,normal_y,0.7890904576014217,5.054731272322919
791,post_GO,normal_y,0.807789412250064,5.0006342833729445
797,post_GO,normal_y,0.8001408920242562,5.042036542412274
803,post_GO,normal_y,0.8063492340333906,4.861372190197226
809,post_GO,normal_y,0.804262304341472,4.860504079481327
815,post_GO,normal_y,0.8037221535469553,5.228885104763367
821,post_GO,normal_y,0.8040979810316823,4.777660265688715
827,post_GO,normal_y,0.8073643694170393,4.812357231059506
833,post_GO,normal_y,0.800993464226743,5.186742385039724
839,post_GO,normal_y,0.8010526114709375,4.953101533772288
845,post_GO,normal_y,0.7972986296097205,5.2176934208327586
851,post_GO,normal_y,0.8061665603084479,4.849998513374464
857,post_GO,normal_y,0.8074050320861645,4.857829663690966
863,post_GO,normal_y,0.802495980341755,4.85016849779983
869,post_GO,normal_y,0.8065642630916053,5.007616376411431
875,post_GO,normal_y,0.8047003725212183,4.827871583960203
881,post_GO,normal_y,0.794551129272572,4.9608275965509385
887,post_GO,normal_y,0.8043163743133995,5.088998387835328
893,post_GO,normal_y,0.8049610796753656,4.857575283452405
899,post_GO,normal_y,0.8027272980541774,4.793868279765652
905,post_GO,normal_y,0.8041194575824322,4.9939983615087735
911,post_GO,normal_y,0.8092875990334218,5.212968170405729
917,post_GO,normal_y,0.8084846927784154,4.916623440349304
923,post_GO,normal_y,0.7988148084422874,5.159469482230452
929,post_GO,normal_y,0.8086990313715181,5.098610024124208
935,post_GO,normal_y,0.8052001989944996,4.9438206667135995
941,post_GO,normal_y,0.7976328573048458,5.020485435730784
947,post_GO,normal_y,0.8008804095160095,4.929146479352234
953,post_GO,normal_y,0.8066416317109818,5.18853052138804
959,post_GO,normal_y,0.7992720315119999,5.045976104620205
965,post_GO,normal_y,0.8114419829511694,5.159777715377987
971,post_GO,normal_y,0.8029388112818531,4.901902009852499
977,post_GO,normal_y,0.8085879328126295,5.052498050926093
983,post_GO,normal_y,0.796939468847883,4.92149976333207
989,post_GO,normal_y,0.8093668226394388,4.934652347069781
995,post_GO,normal_y,0.7965391526279183,4.780007838167327
1001,post_GO,normal_y,0.792682285869064,4.949667912167442
1007,post_GO,normal_y,0.8026264559571584,5.131475170336963
1013,post_GO,normal_y,0.8002899316125417,5.176348456366543
1019,post_GO,normal_y,0.8050178142361778,4.8837020056304405
1025,post_GO,normal_y,0.800027680948061,5.082053071871673
1031,post_GO,normal_y,0.8046387919833957,4.824017320215665
1037,post_GO,normal_y,0.7904372181443496,5.104463898167625
1043,post_GO,normal_y,0.8077434464181762,4.794927741864294
1049,post_GO,normal_y,0.804939750584027,4.809310923726473
1055,post_GO,normal_y,0.7945672278698601,4.994359777107409
1061,post_GO,normal_y,0.8048984975354889,4.866211890449551
1067,post_GO,normal_y,0.803367446110328,5.130125641006548
1073,post_GO,normal_y,0.7850733679684181,5.168359204355403
1079,post_GO,normal_y,0.7989818888200505,4.958446744598961
1085,post_GO,normal_y,0.8019060846189144,5.175001909190011
1091,post_GO,normal_y,0.80056223401917,4.790051829936869
1097,post_GO,normal_y,0.7968531207427045,4.7832968768339255
1103,post_GO,normal_y,0.8052155530620014,4.77948750119703
1109,post_GO,normal_y,0.8103291808713474,5.120961414249591
1115,post_GO,normal_y,0.7924957592696131,5.2222956261046
1121,post_GO,normal_y,0.8083604436344367,5.178672066207185
1133,post_GO,normal_y,0.7950402492707667,5.096489336564262
1139,post_GO,normal_y,0.7929150938254435,5.197371630301912
1145,post_GO,normal_y,0.8098409212644497,5.19693835240451
1151,post_GO,normal_y,0.7918934746254708,4.9604028568810286
1157,post_GO,normal_y,0.8100162139684252,4.807430231360692
1163,post_GO,normal_y,0.8019979143312631,4.977705814447741
1169,post_GO,normal_y,0.8070121540731373,5.120746888712746
1175,post_GO,normal_y,0.7905349521002383,4.838163602218739
1181,post_GO,normal_y,0.7926937035342297,4.924133393365633
1187,post_GO,normal_y,0.8091766185381105,4.8222471409296075
0,pre_TC,normal_z,-0.4344296116762737,0.16237530980853218
6,pre_TC,normal_z,-0.4318518730759416,-0.13568921193864053
12,pre_TC,normal_z,-0.4192427540959235,-0.19705003826198314
18,pre_TC,normal_z,-0.4331355362082951,0.2270166916321771
24,pre_TC,normal_z,-0.4195569691849287,0.18812596460748945
30,pre_TC,normal_z,-0.4379200542359281,-0.0036863952824721657
36,pre_TC,normal_z,-0.4334627983947959,0.042584069366004035
42,pre_TC,normal_z,-0.4272112698380366,0.05657560099585243
48,pre_TC,normal_z,-0.4297348519081395,0.01289581695122402
54,pre_TC,normal_z,-0.4441283304672729,0.14601124813764335
60,pre_TC,normal_z,-0.429479119824312,0.07879519867012377
66,pre_TC,normal_z,-0.42615498332621,0.05269562559069932
72,pre_TC,normal_z,-0.4283153965335502,0.049914678827846976
78,pre_TC,normal_z,-0.4220080075828881,-0.20191592902620592
84,pre_TC,normal_z,-0.4257472551300751,-0.13493606133928807
90,pre_TC,normal_z,-0.4331349984532576,-0.17863198849440093
96,pre_TC,normal_z,-0.4262167219085316,-0.1853198347108105
102,pre_TC,normal_z,-0.4259873254479683,0.13576001603111917
108,pre_TC,normal_z,-0.4470138136728521,-0.06279394445530859
114,pre_TC,normal_z,-0.4220232835295,0.05435757527646265
120,pre_TC,normal_z,-0.429863869225764,-0.17252211409210183
126,pre_TC,normal_z,-0.4341411585944544,-0.14570006086004506
132,pre_TC,normal_z,-0.4270581160134264,0.04547146829495066
138,pre_TC,normal_z,-0.4382637616700719,0.19394766971902114
144,pre_TC,normal_z,-0.4239138247073526,0.1318516882098784
150,pre_TC,normal_z,-0.4245139618184155,-0.022796240405557555
156,pre_TC,normal_z,-0.4409064023635139,0.1255103376428092
162,pre_TC,normal_z,-0.4274664506949978,0.006527089017774407
168,pre_TC,normal_z,-0.4155628898898927,0.21042251331910802
174,pre_TC,normal_z,-0.4203759134038576,0.13057024697444122
180,pre_TC,normal_z,-0.434470261077673,-0.06937238826415507
186,pre_TC,normal_z,-0.4316207239763012,0.20175857190225996
192,pre_TC,normal_z,-0.425101837870679,-0.06269299119092844
198,pre_TC,normal_z,-0.4309164254405647,0.14873684732765105
204,pre_TC,normal_z,-0.4426834908984079,0.1823549466766218
210,pre_TC,normal_z,-0.4422484286479999,0.08517553284392979
216,pre_TC,normal_z,-0.4194785684139583,-0.10186271096016372
222,pre_TC,normal_z,-0.4199432908987172,-0.16086152798471592
228,pre_TC,normal_z,-0.4274706619966269,0.08290419187004208
234,pre_TC,normal_z,-0.4244636349282684,-0.05324719079990403
240,pre_TC,normal_z,-0.4410504356473546,-0.03002471156177866
246,pre_TC,normal_z,-0.4309444427808801,0.15732963246901463
252,pre_TC,normal_z,-0.4138172852317059,-0.041123729336180054
258,pre_TC,normal_z,-0.4334021608894244,0.021239534154256084
264,pre_TC,normal_z,-0.4481262537923562,0.06295314191569099
270,pre_TC,normal_z,-0.4325713442663565,-0.20512113531666235
276,pre_TC,normal_z,-0.4416720918570139,0.07318214176640406
282,pre_TC,normal_z,-0.4229759503938884,0.229839680832544
288,pre_TC,normal_z,-0.4182567030197417,0.20572753016641762
294,pre_TC,normal_z,-0.4397981468657,-0.08330176892258515
300,pre_TC,normal_z,-0.4240302938565138,-0.2236230610754372
306,pre_TC,normal_z,-0.4331921172553645,-0.18483261531411127
312,pre_TC,normal_z,-0.4175453117500731,0.11565433349530177
318,pre_TC,normal_z,-0.4203935073750419,-0.09894435309846522
324,pre_TC,normal_z,-0.4379245408582106,0.2130031055925922
330,pre_TC,normal_z,-0.4316282485553753,0.18120625243853647
336,pre_TC,normal_z,-0.4471078667958505,-0.06444909080592709
342,pre_TC,normal_z,-0.4275054532591162,0.21440452885174657
348,pre_TC,normal_z,-0.421672798284424,-0.21506402077384626
354,pre_TC,normal_z,-0.4435480015136106,0.09126756801721156
360,pre_TC,normal_z,-0.4312940815136665,0.05532927369564669
366,pre_TC,normal_z,-0.439075122931763,-0.055347251364157746
372,pre_TC,normal_z,-0.4225130573761959,0.03038089220943027
378,pre_TC,normal_z,-0.4361682757647265,-0.17970360562896565
384,pre_TC,normal_z,-0.4245204073523156,0.18997586212260228
390,pre_TC,normal_z,-0.4278855519127496,0.20793022680158627
396,pre_TC,normal_z,-0.4506357605095183,0.02279470152799043
402,pre_TC,normal_z,-0.4269833621161388,-0.043352278885431444
408,pre_TC,normal_z,-0.431724263650004,-0.0975368177545714
414,pre_TC,normal_z,-0.4291272296651975,-0.01061585896326006
420,pre_TC,normal_z,-0.4227358837629503,0.06219930969628659
426,pre_TC,normal_z,-0.4314361466414911,0.15091202805687445
432,pre_TC,normal_z,-0.4263450423109843,-0.08215241882315555
438,pre_TC,normal_z,-0.4316646287700967,0.12772023803343183
444,pre_TC,normal_z,-0.4235651673175626,-0.15156153578472611
450,pre_TC,normal_z,-0.428055454668787,-0.03245018473118616
456,pre_TC,normal_z,-0.424593002000504,-0.04313950748372103
462,pre_TC,normal_z,-0.4197525659665798,0.13722220260562615
468,pre_TC,normal_z,-0.4324091863016749,0.06249683503895706
474,pre_TC,normal_z,-0.4275454744744482,0.07990263725613836
480,pre_TC,normal_z,-0.4267602254794408,0.013086478722435207
486,pre_TC,normal_z,-0.4320300073160313,0.21757203115581483
492,pre_TC,normal_z,-0.4235997085001229,-0.06410053474687166
498,pre_TC,normal_z,-0.4325357042351027,0.08079613051061615
504,pre_TC,normal_z,-0.4310837698091212,-0.03690345832457176
510,pre_TC,normal_z,-0.4296957359871697,0.12744601894286803
516,pre_TC,normal_z,-0.426729274812917,0.15146445013148493
522,pre_TC,normal_z,-0.4247368565959574,0.12357627670081059
528,pre_TC,normal_z,-0.4358193583364627,-0.2278289351222815
534,pre_TC,normal_z,-0.4229393569352241,0.03886246667060403
540,pre_TC,normal_z,-0.4238470252691365,-0.1878872887863507
546,pre_TC,normal_z,-0.434425306042777,-0.04736722787619868
552,pre_TC,normal_z,-0.4309710360300439,0.16874879490682745
558,pre_TC,normal_z,-0.3880944919357329,0.11137249425212811
564,pre_TC,normal_z,-0.4269636197470917,-0.09429946684793103
570,pre_TC,normal_z,-0.4472650974121794,0.21079015618228228
576,pre_TC,normal_z,-0.4254459216182956,-0.08338250274508363
582,pre_TC,normal_z,-0.4204754496239575,-0.21211441910881923
588,pre_TC,normal_z,-0.4126607504735617,0.09651518616467117
594,pre_TC,normal_z,-0.4300789315928371,-0.20851931450720257
600,pre_TC,normal_z,-0.4293108796324744,-0.06705312576879752
606,pre_TC,normal_z,-0.4343125915539919,-0.025036275793276386
612,pre_TC,normal_z,-0.4186988875806464,-0.16255606738005873
618,pre_TC,normal_z,-0.4509186592035002,-0.17753363214435142
624,pre_TC,normal_z,-0.4360908247978253,-0.05488602266125664
636,pre_TC,normal_z,-0.4295097350217249,0.1511475616534689
642,pre_TC,normal_z,-0.4307076967755212,-0.013950702635172313
648,pre_TC,normal_z,-0.4231152700729391,0.06903094003293545
654,pre_TC,normal_z,-0.4316633808233656,0.18283165534044396
660,pre_TC,normal_z,-0.4247831321200487,0.03217776573091122
666,pre_TC,normal_z,-0.4256399600388519,0.0370883748999514
672,pre_TC,normal_z,-0.4307034752274322,-0.1631841041934891
678,pre_TC,normal_z,-0.4385040837345442,-0.038533477466690114
684,pre_TC,normal_z,-0.4266781377458904,-0.1664313874192308
690,pre_TC,normal_z,-0.4295370901189694,-0.056488389559461505
696,pre_TC,normal_z,-0.429474889633563,0.1287053673385171
702,pre_TC,normal_z,-0.4332121592359542,0.11300912908162106
708,pre_TC,normal_z,-0.4281202425673113,-0.007313228130992611
714,pre_TC,normal_z,-0.3981580790957726,0.16938971009488527
720,pre_TC,normal_z,-0.4293198654772038,-0.16123319946565368
726,pre_TC,normal_z,-0.4541479640665238,-0.07138464119110349
732,pre_TC,normal_z,-0.4454262127646712,0.16035708492375003
738,pre_TC,normal_z,-0.4256626119868155,-0.2204963379943244
744,pre_TC,normal_z,-0.4326032567784449,0.028236233308970654
750,pre_TC,normal_z,-0.4270252133955339,0.2177039679184101
756,pre_TC,normal_z,-0.4154305271808179,-0.1275378999561962
762,pre_TC,normal_z,-0.436394692764518,0.008453892406135699
768,pre_TC,normal_z,-0.4306735454350132,0.08530307489991193
774,pre_TC,normal_z,-0.4357275287599524,-0.047467839758832675
780,pre_TC,normal_z,-0.43795849072255,0.06569713845889388
786,pre_TC,normal_z,-0.4280988204066762,0.03880137694225652
792,pre_TC,normal_z,-0.4352815857796205,0.21402806915030745
798,pre_TC,normal_z,-0.4366221148446919,-0.08813342876893215
804,pre_TC,normal_z,-0.4331242447417255,-0.12633070915727979
810,pre_TC,normal_z,-0.4191257127647974,-0.21017255145561747
816,pre_TC,normal_z,-0.422100582249764,0.18488688647949317
822,pre_TC,normal_z,-0.4232543862744398,0.21645275353041968
828,pre_TC,normal_z,-0.4430268035838562,-0.03053173038749188
834,pre_TC,normal_z,-0.4423975933597577,-0.03962523498039183
840,pre_TC,normal_z,-0.4298590503842593,0.023323149307700325
846,pre_TC,normal_z,-0.4252508706377058,0.16153685574417517
852,pre_TC,normal_z,-0.4311124445210633,0.2041843023560231
858,pre_TC,normal_z,-0.4267478691134129,-0.0924814743813887
864,pre_TC,normal_z,-0.4231602916315239,-0.11535906990217104
870,pre_TC,normal_z,-0.4360211444755725,-0.15684252787591885
876,pre_TC,normal_z,-0.428827223261731,-0.02147538310436356
882,pre_TC,normal_z,-0.429800139393857,0.14586111011896521
888,pre_TC,normal_z,-0.43450888919983,0.15151437088732175
894,pre_TC,normal_z,-0.425761046994136,0.06096135234487318
900,pre_TC,normal_z,-0.4376554455312368,-0.18997076070233038
906,pre_TC,normal_z,-0.4186776709075063,0.2018915438343485
912,pre_TC,normal_z,-0.4295910463783211,-0.059971906078602116
918,pre_TC,normal_z,-0.4265746078753766,0.06660014803648376
924,pre_TC,normal_z,-0.4269617937527976,-0.05456055366396001
930,pre_TC,normal_z,-0.4239641446839431,0.00543649638315849
936,pre_TC,normal_z,-0.4372700747890193,0.02853018910844682
942,pre_TC,normal_z,-0.4377929069781976,-0.10281172251010834
948,pre_TC,normal_z,-0.428240851785805,0.051523507715926425
954,pre_TC,normal_z,-0.4229915277046993,0.04603721927057744
960,pre_TC,normal_z,-0.4264652277580448,0.014987519523036674
966,pre_TC,normal_z,-0.4304997894533297,-0.03806755570708001
972,pre_TC,normal_z,-0.4253904172501587,0.015676956410335147
978,pre_TC,normal_z,-0.4333471675895755,0.1869237926602785
984,pre_TC,normal_z,-0.416275249303888,-0.06707403132389006
990,pre_TC,normal_z,-0.4330093624754644,-0.17974892246475196
996,pre_TC,normal_z,-0.4139238838101737,-0.12410109521772453
1002,pre_TC,normal_z,-0.4251369651824206,0.15076373733144047
1008,pre_TC,normal_z,-0.4256033810584116,0.15303177413037075
1014,pre_TC,normal_z,-0.4191226372403166,0.03087161022937554
1020,pre_TC,normal_z,-0.4229726643429255,0.16942496014826844
1026,pre_TC,normal_z,-0.4304752978263777,0.19598255987255778
1032,pre_TC,normal_z,-0.4385165356538393,-0.21449367400436814
1038,pre_TC,normal_z,-0.434782869168188,0.1627959005068845
1044,pre_TC,normal_z,-0.4287475698152877,-0.0014390182626566883
1050,pre_TC,normal_z,-0.4251862643789798,0.16142469490024644
1056,pre_TC,normal_z,-0.4345286684268629,0.19857025629683175
1062,pre_TC,normal_z,-0.4419176855790552,-0.14440991824016616
1068,pre_TC,normal_z,-0.4173276131418075,0.0488781454293927
1074,pre_TC,normal_z,-0.4435472199202768,0.12425632248884957
1080,pre_TC,normal_z,-0.4242434909203734,0.22085328070980123
1086,pre_TC,normal_z,-0.4299470418973346,-0.18751943192865161
1092,pre_TC,normal_z,-0.4303957584282927,-0.1830369216205326
1098,pre_TC,normal_z,-0.4310162675484795,-0.10190756536995713
1104,pre_TC,normal_z,-0.4570860061530862,-0.11059690636357046
1110,pre_TC,normal_z,-0.4376625234039292,0.158560594899432
1116,pre_TC,normal_z,-0.4283545954248629,0.2041718472201858
1122,pre_TC,normal_z,-0.4273219973261362,0.19987543328029375
1128,pre_TC,normal_z,-0.4229923004209744,-0.12452528631254223
1134,pre_TC,normal_z,-0.4367408390150911,0.13994951014728998
1140,pre_TC,normal_z,-0.4283929755379381,0.1667172008056971
1146,pre_TC,normal_z,-0.4223483469349242,-0.029191021575765225
1152,pre_TC,normal_z,-0.4213902973280107,-0.08295321393834698
1158,pre_TC,normal_z,-0.4290176378188758,0.05372571344663632
1164,pre_TC,normal_z,-0.4215496394653524,0.10195521778915398
1170,pre_TC,normal_z,-0.4345869599783867,0.05878996720786442
1176,pre_TC,normal_z,-0.4300039761003782,-0.035702023638437275
1182,pre_TC,normal_z,-0.4329171299515879,0.05152054387916241
1,post_TC,normal_z,-0.4278239739707093,1.1116127375107072
7,post_TC,normal_z,-0.4164804135382875,0.7808278228611361
13,post_TC,normal_z,-0.4168305611268979,0.7850765382093943
19,post_TC,normal_z,-0.4357235059079854,1.221504796680501
