recording,monkey,day,outer_fold,pole_index,real,imaginary,magnitude,frequency_hz
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,2,10,0.8979076674613642,-0.2782928445984465,0.940045257761882,-47.83341284317119
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,2,11,0.967356229785452,0.1907049886761767,0.9859748820384346,30.978623675977172
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,2,12,0.967356229785452,-0.1907049886761767,0.9859748820384346,-30.978623675977172
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,2,13,0.9554427475052674,0.0447243349331421,0.9564889491759044,7.4446185367725715
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,2,14,0.9554427475052674,-0.0447243349331421,0.9564889491759044,-7.4446185367725715
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,2,15,0.5274474145787732,0.0,0.5274474145787732,0.0
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,0,-0.848806335540436,0.0,0.848806335540436,500.0
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,1,-0.6865443098112587,0.4852136196879648,0.840699319652939,402.08146693624855
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,2,-0.6865443098112587,-0.4852136196879648,0.840699319652939,-402.08146693624855
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,3,0.4739981722360349,0.696941813278068,0.842853580628583,154.9442441862295
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,4,0.4739981722360349,-0.696941813278068,0.842853580628583,-154.9442441862295
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,5,0.7371351033506488,0.470689300683054,0.8745950939544962,90.44390831307923
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,6,0.7371351033506488,-0.470689300683054,0.8745950939544962,-90.44390831307923
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,7,0.8665927707474719,0.3435359000353372,0.932201665373362,60.06786965047065
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,8,0.8665927707474719,-0.3435359000353372,0.932201665373362,-60.06786965047065
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,9,0.895076672525306,0.2821123212128071,0.9384826111756422,48.59424670458948
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,10,0.895076672525306,-0.2821123212128071,0.9384826111756422,-48.59424670458948
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,11,0.9671666995177928,0.1915883832501669,0.985960208757206,31.12444706635669
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,12,0.9671666995177928,-0.1915883832501669,0.985960208757206,-31.12444706635669
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,13,0.9530707346782904,0.0431387382112552,0.9540465271854804,7.198899564274746
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,14,0.9530707346782904,-0.0431387382112552,0.9540465271854804,-7.198899564274746
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,3,15,0.5479510639690438,0.0,0.5479510639690438,0.0
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,0,-0.8434641991718423,0.0,0.8434641991718423,500.0
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,1,-0.6897564771977374,0.4748778346485955,0.837420417518448,404.0380212631657
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,2,-0.6897564771977374,-0.4748778346485955,0.837420417518448,-404.0380212631657
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,3,0.4752214326966702,0.6997900856721856,0.8458969051245906,155.05530832038053
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,4,0.4752214326966702,-0.6997900856721856,0.8458969051245906,-155.05530832038053
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,5,0.7384169929399351,0.4750488425921149,0.878026798173361,90.98488666800476
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,6,0.7384169929399351,-0.4750488425921149,0.878026798173361,-90.98488666800476
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,7,0.87421744470552,0.3467640132965569,0.94047935731997,60.10020296553515
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,8,0.87421744470552,-0.3467640132965569,0.94047935731997,-60.10020296553515
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,9,0.8963149431072557,0.2747721211593069,0.9374861043256844,47.34254657776141
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,10,0.8963149431072557,-0.2747721211593069,0.9374861043256844,-47.34254657776141
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,11,0.9672505804652094,0.1909740229468858,0.985923304750832,31.024531731720497
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,12,0.9672505804652094,-0.1909740229468858,0.985923304750832,-31.024531731720497
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,13,0.9534338858171758,0.0461897124990231,0.9545520751458152,7.704339151974788
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,14,0.9534338858171758,-0.0461897124990231,0.9545520751458152,-7.704339151974788
monkeyM_session-o080506002-22_lfp-2,M,2008-05-06,4,15,0.5233912971314604,0.0,0.5233912971314604,0.0
