recording,outer_fold,inner_fold,p,pole_index,real,imaginary,magnitude,frequency_hz
monkeyM_session-o080506002-22_lfp-1,0,2,10,4,0.9065313552930788,0.3042348609666533,0.9562206590305948,51.5331097952724
monkeyM_session-o080506002-22_lfp-1,0,2,10,5,0.9065313552930788,-0.3042348609666533,0.9562206590305948,-51.5331097952724
monkeyM_session-o080506002-22_lfp-1,0,2,10,6,0.9673864868192972,0.1880823368070983,0.9855006749360457,30.56212698604365
monkeyM_session-o080506002-22_lfp-1,0,2,10,7,0.9673864868192972,-0.1880823368070983,0.9855006749360457,-30.56212698604365
monkeyM_session-o080506002-22_lfp-1,0,2,10,8,0.9592123742067254,0.0,0.9592123742067254,0.0
monkeyM_session-o080506002-22_lfp-1,0,2,10,9,0.8540934920431258,0.0,0.8540934920431258,0.0
monkeyM_session-o080506002-22_lfp-1,0,0,11,0,-0.3375972806021026,0.0,0.3375972806021026,500.0
monkeyM_session-o080506002-22_lfp-1,0,0,11,1,0.6291107880113,0.660798583278439,0.9123788419592987,128.90899951682783
monkeyM_session-o080506002-22_lfp-1,0,0,11,2,0.6291107880113,-0.660798583278439,0.9123788419592987,-128.90899951682783
monkeyM_session-o080506002-22_lfp-1,0,0,11,3,0.8584651619323291,0.4295883063644908,0.9599523671602732,73.84455977986151
monkeyM_session-o080506002-22_lfp-1,0,0,11,4,0.8584651619323291,-0.4295883063644908,0.9599523671602732,-73.84455977986151
monkeyM_session-o080506002-22_lfp-1,0,0,11,5,0.9273080389563404,0.309128044393635,0.9774765198937962,51.2121091843626
monkeyM_session-o080506002-22_lfp-1,0,0,11,6,0.9273080389563404,-0.309128044393635,0.9774765198937962,-51.2121091843626
monkeyM_session-o080506002-22_lfp-1,0,0,11,7,0.9724364889384236,0.1901091845281226,0.9908452084260372,30.72689696277281
monkeyM_session-o080506002-22_lfp-1,0,0,11,8,0.9724364889384236,-0.1901091845281226,0.9908452084260372,-30.72689696277281
monkeyM_session-o080506002-22_lfp-1,0,0,11,9,0.953830135322141,0.0473908539196849,0.9550067120622192,7.901083376259547
monkeyM_session-o080506002-22_lfp-1,0,0,11,10,0.953830135322141,-0.0473908539196849,0.9550067120622192,-7.901083376259547
monkeyM_session-o080506002-22_lfp-1,0,1,11,0,-0.3135479837459332,0.0,0.3135479837459332,500.0
monkeyM_session-o080506002-22_lfp-1,0,1,11,1,0.62933369919812,0.6575371166118152,0.910173590403814,128.48752552911185
monkeyM_session-o080506002-22_lfp-1,0,1,11,2,0.62933369919812,-0.6575371166118152,0.910173590403814,-128.48752552911185
