feature,stage,x,density
band_half_width,5,0.36502457237193736,0.09120264023549612
band_half_width,5,0.37050093229456016,0.09839703333271939
band_half_width,5,0.37597729221718296,0.1059962210811605
band_half_width,5,0.38145365213980575,0.11401124418525421
band_half_width,5,0.38693001206242855,0.12245289370099932
band_half_width,5,0.39240637198505135,0.13133170426100585
band_half_width,5,0.39788273190767415,0.1406579470591031
band_half_width,5,0.40335909183029695,0.15044162150843063
band_half_width,5,0.4088354517529198,0.1606924443846538
band_half_width,5,0.4143118116755426,0.17141983519121914
band_half_width,5,0.4197881715981654,0.18263289644169975
band_half_width,5,0.4252645315207882,0.1943403875501062
band_half_width,5,0.430740891443411,0.2065506910577765
band_half_width,5,0.4362172513660338,0.21927177000838752
band_half_width,5,0.4416936112886566,0.23251111541303485
band_half_width,5,0.4471699712112794,0.24627568292613267
band_half_width,5,0.4526463311339022,0.260571818079666
band_half_width,5,0.458122691056525,0.2754051696960116
band_half_width,5,0.46359905097914783,0.29078059141441487
band_half_width,5,0.46907541090177063,0.30670203161785187
band_half_width,5,0.4745517708243934,0.32317241242823413
band_half_width,5,0.4800281307470162,0.34019349883996636
band_half_width,5,0.485504490669639,0.35776575947446293
band_half_width,5,0.4909808505922618,0.375888220849776
band_half_width,5,0.4964572105148846,0.394558317457439
band_half_width,5,0.5019335704375074,0.41377174030973585
band_half_width,5,0.5074099303601303,0.43352228695131356
band_half_width,5,0.512886290282753,0.4538017162061118
band_half_width,5,0.5183626502053758,0.47459961114119614
band_half_width,5,0.5238390101279986,0.4959032538617565
band_half_width,5,0.5293153700506215,0.5176975157963474
band_half_width,5,0.5347917299732443,0.5399647670804961
band_half_width,5,0.5402680898958669,0.5626848084948394
band_half_width,5,0.5457444498184898,0.5858348291584683
band_half_width,5,0.5512208097411126,0.6093893928198449
band_half_width,5,0.5566971696637355,0.6333204551306398
band_half_width,5,0.5621735295863584,0.6575974137393512
band_half_width,5,0.567649889508981,0.6821871924126397
band_half_width,5,0.5731262494316038,0.7070543596966374
band_half_width,5,0.5786026093542267,0.7321612818850356
band_half_width,5,0.5840789692768495,0.7574683092846765
band_half_width,5,0.5895553291994722,0.7829339939837868
band_half_width,5,0.595031689122095,0.8085153365552358
band_half_width,5,0.6005080490447179,0.8341680583902528
band_half_width,5,0.6059844089673407,0.8598468956795271
band_half_width,5,0.6114607688899636,0.8855059104601837
band_half_width,5,0.6169371288125862,0.911098813648827
band_half_width,5,0.6224134887352091,0.9365792945999303
band_half_width,5,0.6278898486578319,0.9619013514796478
band_half_width,5,0.6333662085804548,0.9870196166380637
band_half_width,5,0.6388425685030774,1.0118896712043233
band_half_width,5,0.6443189284257003,1.036468343320686
band_half_width,5,0.6497952883483231,1.060713984770501
band_half_width,5,0.655271648270946,1.0845867212339129
band_half_width,5,0.6607480081935686,1.1080486720115523
band_half_width,5,0.6662243681161915,1.1310641357746951
band_half_width,5,0.6717007280388143,1.153599739710186
band_half_width,5,0.6771770879614372,1.1756245503073517
band_half_width,5,0.68265344788406,1.1971101449566108
band_half_width,5,0.6881298078066826,1.2180306444692168
band_half_width,5,0.6936061677293055,1.2383627075569665
band_half_width,5,0.6990825276519284,1.258085489202995
band_half_width,5,0.7045588875745512,1.2771805656839317
band_half_width,5,0.7100352474971738,1.295631829745907
band_half_width,5,0.7155116074197967,1.3134253600711128
band_half_width,5,0.7209879673424195,1.3305492696800632
band_half_width,5,0.7264643272650424,1.3469935382837714
band_half_width,5,0.7319406871876653,1.362749833820416
band_half_width,5,0.7374170471102879,1.3778113284780815
band_half_width,5,0.7428934070329107,1.3921725144189763
band_half_width,5,0.7483697669555336,1.4058290241860063
band_half_width,5,0.7538461268781564,1.4187774603989904
band_half_width,5,0.7593224868007791,1.4310152388488584
band_half_width,5,0.7647988467234019,1.4425404484908584
band_half_width,5,0.7702752066460248,1.4533517311426987
band_half_width,5,0.7757515665686476,1.4634481829332728
band_half_width,5,0.7812279264912703,1.4728292787468282
band_half_width,5,0.7867042864138931,1.4814948200914067
band_half_width,5,0.792180646336516,1.4894449060149026
band_half_width,5,0.7976570062591388,1.4966799259219274
band_half_width,5,0.8031333661817617,1.5032005724335158
band_half_width,5,0.8086097261043843,1.5090078718009294
band_half_width,5,0.8140860860270072,1.5141032288532041
band_half_width,5,0.81956244594963,1.518488483041035
band_half_width,5,0.8250388058722529,1.5221659718489011
band_half_width,5,0.8305151657948755,1.5251385976905907
band_half_width,5,0.8359915257174984,1.527409894384026
band_half_width,5,0.8414678856401212,1.5289840894184612
band_half_width,5,0.8469442455627441,1.529866158475597
band_half_width,5,0.8524206054853669,1.5300618690365697
band_half_width,5,0.8578969654079895,1.5295778103857711
band_half_width,5,0.8633733253306124,1.528421407893627
band_half_width,5,0.8688496852532352,1.5266009201040045
band_half_width,5,0.8743260451758581,1.524125417846062
band_half_width,5,0.8798024050984807,1.5210047453114763
band_half_width,5,0.8852787650211036,1.517249463761564
band_half_width,5,0.8907551249437264,1.5128707792303173
band_half_width,5,0.8962314848663493,1.50788045624466
band_half_width,5,0.9017078447889721,1.5022907201697882
band_half_width,5,0.9071842047115948,1.49611415128482
band_half_width,5,0.9126605646342176,1.489363574084559
band_half_width,5,0.9181369245568405,1.4820519455727148
band_half_width,5,0.9236132844794633,1.474192246450443
band_half_width,5,0.929089644402086,1.4657973791054155
band_half_width,5,0.9345660043247088,1.456880076169794
band_half_width,5,0.9400423642473317,1.4474528231435884
band_half_width,5,0.9455187241699545,1.4375277981811858
band_half_width,5,0.9509950840925772,1.4271168316254972
band_half_width,5,0.9564714440152,1.416231387262613
band_half_width,5,0.9619478039378229,1.4048825665801845
band_half_width,5,0.9674241638604457,1.3930811365671274
band_half_width,5,0.9729005237830686,1.380837580816001
band_half_width,5,0.9783768837056912,1.3681621729080211
band_half_width,5,0.9838532436283141,1.3550650703005092
band_half_width,5,0.9893296035509369,1.341556426223511
band_half_width,5,0.9948059634735598,1.3276465164498372
band_half_width,5,1.0002823233961824,1.3133458772533637
band_half_width,5,1.0057586833188052,1.2986654504319193
band_half_width,5,1.011235043241428,1.2836167309587332
band_half_width,5,1.016711403164051,1.2682119126504117
band_half_width,5,1.0221877630866738,1.252464027205517
band_half_width,5,1.0276641230092967,1.2363870720771115
band_half_width,5,1.0331404829319193,1.2199961228909586
band_half_width,5,1.0386168428545421,1.2033074265000405
band_half_width,5,1.044093202777165,1.1863384712627307
band_half_width,5,1.0495695626997879,1.1691080317297615
band_half_width,5,1.0550459226224105,1.1516361856042867
band_half_width,5,1.0605222825450333,1.1339443015779487
band_half_width,5,1.0659986424676562,1.116054997420156
band_half_width,5,1.071475002390279,1.0979920684837252
band_half_width,5,1.0769513623129017,1.0797803875636716
band_half_width,5,1.0824277222355245,1.0614457777842141
band_half_width,5,1.0879040821581474,1.0430148608711622
band_half_width,5,1.0933804420807702,1.0245148837739715
band_half_width,5,1.098856802003393,1.0059735271185655
band_half_width,5,1.1043331619260157,0.9874186993863528
band_half_width,5,1.1098095218486386,0.9688783210182321
band_half_width,5,1.1152858817712614,0.9503801028303638
band_half_width,5,1.1207622416938843,0.9319513231999039
band_half_width,5,1.126238601616507,0.9136186084366682
band_half_width,5,1.1317149615391298,0.8954077206063136
band_half_width,5,1.1371913214617526,0.8773433568210417
band_half_width,5,1.1426676813843755,0.8594489636756814
band_half_width,5,1.1481440413069983,0.8417465700931799
band_half_width,5,1.153620401229621,0.8242566413678126
band_half_width,5,1.1590967611522438,0.8069979566715059
band_half_width,5,1.1645731210748667,0.7899875117332305
band_half_width,5,1.1700494809974895,0.7732404478279634
band_half_width,5,1.1755258409201121,0.7567700076340914
band_half_width,5,1.181002200842735,0.7405875179491693
band_half_width,5,1.1864785607653578,0.7247023987052151
band_half_width,5,1.1919549206879807,0.7091221972066546
band_half_width,5,1.1974312806106036,0.6938526460355463
band_half_width,5,1.2029076405332262,0.6788977426371993
band_half_width,5,1.208384000455849,0.6642598482212222
band_half_width,5,1.213860360378472,0.649939803293101
band_half_width,5,1.2193367203010947,0.6359370568736435
band_half_width,5,1.2248130802237174,0.6222498062707724
band_half_width,5,1.2302894401463402,0.6088751441421119
band_half_width,5,1.235765800068963,0.5958092095287052
band_half_width,5,1.241242159991586,0.5830473395502861
band_half_width,5,1.2467185199142086,0.5705842185302604
band_half_width,5,1.2521948798368314,0.5584140214627177
band_half_width,5,1.2576712397594543,0.5465305489420866
band_half_width,5,1.2631475996820771,0.5349273509453876
band_half_width,5,1.2686239596047,0.5235978371832282
band_half_width,5,1.2741003195273226,0.5125353721132831
band_half_width,5,1.2795766794499455,0.5017333531325133
band_half_width,5,1.2850530393725683,0.4911852709238532
band_half_width,5,1.2905293992951912,0.48088475142035886
band_half_width,5,1.2960057592178138,0.4708255793545203
band_half_width,5,1.3014821191404367,0.4610017038710368
band_half_width,5,1.3069584790630595,0.4514072271854379
band_half_width,5,1.3124348389856824,0.44203637775542676
band_half_width,5,1.3179111989083052,0.43288346988337906
band_half_width,5,1.3233875588309278,0.4239428520737582
band_half_width,5,1.3288639187535507,0.4152088468155161
band_half_width,5,1.3343402786761736,0.40667568473514815
band_half_width,5,1.3398166385987964,0.39833743626061735
band_half_width,5,1.345292998521419,0.39018794404152796
band_half_width,5,1.350769358444042,0.3822207593807177
band_half_width,5,1.3562457183666647,0.37442908584354506
band_half_width,5,1.3617220782892876,0.36680573302327485
band_half_width,5,1.3671984382119102,0.3593430831569789
band_half_width,5,1.372674798134533,0.3520330729123384
band_half_width,5,1.378151158057156,0.3448671922108944
band_half_width,5,1.3836275179797788,0.3378365014298666
band_half_width,5,1.3891038779024016,0.33093166774748256
band_half_width,5,1.3945802378250243,0.3241430207829173
band_half_width,5,1.4000565977476471,0.31746062705022626
band_half_width,5,1.40553295767027,0.3108743821158535
band_half_width,5,1.4110093175928928,0.30437411874168835
band_half_width,5,1.4164856775155155,0.2979497287301408
band_half_width,5,1.4219620374381383,0.2915912956831687
band_half_width,5,1.4274383973607612,0.28528923546084295
band_half_width,5,1.432914757283384,0.2790344407916421
band_half_width,5,1.4383911172060069,0.27281842625816227
band_half_width,5,1.4438674771286295,0.2666334697668348
band_half_width,5,1.4493438370512524,0.26047274661333647
band_half_width,5,1.4548201969738752,0.25433045237765967
band_half_width,5,1.460296556896498,0.24820191112110856
band_half_width,5,1.4657729168191207,0.24208366570498582
band_half_width,5,1.4712492767417436,0.2359735474968059
band_half_width,5,1.4767256366643664,0.22987072326067737
band_half_width,5,1.4822019965869893,0.2237757176274418
band_half_width,5,1.487678356509612,0.21769041018837362
band_half_width,5,1.4931547164322347,0.21161800693338456
band_half_width,5,1.4986310763548576,0.2055629864395017
band_half_width,5,1.5041074362774804,0.19953102188662722
band_half_width,5,1.5095837962001033,0.19352888061450543
band_half_width,5,1.515060156122726,0.1875643035181249
band_half_width,5,1.5205365160453488,0.18164586709101224
band_half_width,5,1.5260128759679716,0.17578283135220707
band_half_width,5,1.5314892358905945,0.16998497722118466
band_half_width,5,1.5369655958132171,0.16426243712711522
band_half_width,5,1.54244195573584,0.1586255227495221
band_half_width,5,1.5479183156584628,0.1530845537852812
band_half_width,5,1.5533946755810857,0.1476496915242002
band_half_width,5,1.5588710355037085,0.142330780797817
band_half_width,5,1.5643473954263312,0.13713720355240838
band_half_width,5,1.569823755348954,0.13207774689919352
band_half_width,5,1.5753001152715769,0.127160488026379
band_half_width,5,1.5807764751941997,0.12239269783490397
band_half_width,5,1.5862528351168224,0.11778076459965332
band_half_width,5,1.5917291950394452,0.1133301383783715
band_half_width,5,1.597205554962068,0.10904529630945534
band_half_width,5,1.602681914884691,0.10492972837471261
band_half_width,5,1.6081582748073138,0.10098594267049442
band_half_width,5,1.6136346347299364,0.09721548874530811
band_half_width,5,1.6191109946525593,0.09361899713712937
band_half_width,5,1.624587354575182,0.0901962328899472
band_half_width,5,1.630063714497805,0.0869461605548466
band_half_width,5,1.6355400744204276,0.08386701799175512
band_half_width,5,1.6410164343430504,0.08095639618664245
band_half_width,5,1.6464927942656733,0.07821132228552555
band_half_width,5,1.6519691541882962,0.075628343118488
band_half_width,5,1.6574455141109188,0.0732036066389544
band_half_width,5,1.6629218740335416,0.0709329389283167
band_half_width,5,1.6683982339561645,0.06881191470437069
band_half_width,5,1.6738745938787873,0.06683591961295038
band_half_width,5,1.6793509538014102,0.06500020296350438
band_half_width,5,1.6848273137240328,0.06329991997812401
band_half_width,5,1.6903036736466557,0.06173016304631407
band_half_width,5,1.6957800335692785,0.06028598190115467
band_half_width,5,1.7012563934919014,0.05896239304339403
band_half_width,5,1.706732753414524,0.05775437912614495
band_half_width,5,1.7122091133371469,0.05665687936302082
band_half_width,5,1.7176854732597697,0.055664772326916356
band_half_width,5,1.7231618331823926,0.054772852757022955
band_half_width,5,1.7286381931050154,0.05397580418169326
band_half_width,5,1.734114553027638,0.05326816929002616
band_half_width,5,1.739590912950261,0.052644320043163675
band_half_width,5,1.7450672728728838,0.05209842950696256
band_half_width,5,1.7505436327955066,0.05162444731263842
band_half_width,5,1.7560199927181293,0.05121608051481052
band_half_width,5,1.761496352640752,0.05086678142252154
band_half_width,5,1.766972712563375,0.05056974373526072
band_half_width,5,1.7724490724859978,0.050317908031130544
band_half_width,5,1.7779254324086207,0.050103977337490335
band_half_width,5,1.7834017923312433,0.04992044317588879
band_half_width,5,1.7888781522538661,0.049759622123536684
band_half_width,5,1.794354512176489,0.04961370258378364
band_half_width,5,1.7998308720991119,0.04947480111869199
band_half_width,5,1.8053072320217345,0.04933502737798703
band_half_width,5,1.8107835919443573,0.049186556369774204
band_half_width,5,1.8162599518669802,0.04902170656775432
band_half_width,5,1.821736311789603,0.04883302214426847
band_half_width,5,1.8272126717122257,0.04861335746391845
band_half_width,5,1.8326890316348485,0.04835596187267375
band_half_width,5,1.8381653915574714,0.04805456277453166
band_half_width,5,1.8436417514800942,0.04770344500242698
band_half_width,5,1.849118111402717,0.047297524560967474
band_half_width,5,1.8545944713253397,0.0468324149428033
band_half_width,5,1.8600708312479626,0.04630448439360851
band_half_width,5,1.8655471911705854,0.045710902716967323
band_half_width,5,1.8710235510932083,0.045049676462976126
band_half_width,5,1.876499911015831,0.0443196716252211
band_half_width,5,1.8819762709384538,0.043520623271460335
band_half_width,5,1.8874526308610766,0.042653131844925606
band_half_width,5,1.8929289907836995,0.0417186461866787
band_half_width,5,1.8984053507063223,0.040719433636117124
band_half_width,5,1.903881710628945,0.03965853785817903
band_half_width,5,1.9093580705515678,0.038539725314415046
band_half_width,5,1.9148344304741907,0.03736742153414321
band_half_width,5,1.9203107903968135,0.03614663854576374
band_half_width,5,1.9257871503194361,0.03488289499256933
band_half_width,5,1.931263510242059,0.03358213057897298
band_half_width,5,1.9367398701646819,0.03225061657026491
band_half_width,5,1.9422162300873047,0.030894864101452174
band_half_width,5,1.9476925900099273,0.029521532039390456
band_half_width,5,1.9531689499325502,0.028137336089464032
band_half_width,5,1.958645309855173,0.026748960746810848
band_half_width,5,1.964121669777796,0.025362975566741414
band_half_width,5,1.9695980297004188,0.023985757074577275
band_half_width,5,1.9750743896230414,0.022623417457193488
band_half_width,5,1.9805507495456642,0.021281740983040653
band_half_width,5,1.986027109468287,0.019966128890432755
band_half_width,5,1.99150346939091,0.018681553271478486
band_half_width,5,1.9969798293135326,0.017432520267049067
band_half_width,5,2.002456189236155,0.016223042682048248
band_half_width,5,2.0079325491587783,0.015056621934901083
band_half_width,5,2.013408909081401,0.013936239074854523
band_half_width,5,2.018885269004024,0.012864354438916807
band_half_width,5,2.0243616289266466,0.011842915379772634
band_half_width,5,2.0298379888492697,0.010873371378699166
band_half_width,5,2.0353143487718923,0.009956695764479488
band_half_width,5,2.040790708694515,0.00909341319084023
band_half_width,5,2.046267068617138,0.008283631980630576
band_half_width,5,2.0517434285397607,0.007527080423695534
band_half_width,5,2.0572197884623833,0.006823146115542902
band_half_width,5,2.0626961483850064,0.006170917443339608
band_half_width,5,2.068172508307629,0.005569226362021262
band_half_width,5,2.073648868230252,0.005016691653654482
band_half_width,5,2.0791252281528747,0.004511761924809854
band_half_width,5,2.0846015880754973,0.004052757666705303
band_half_width,5,2.0900779479981204,0.00363791177848334
band_half_width,5,2.095554307920743,0.0032654080325359323
band_half_width,5,2.101030667843366,0.0029334170398903
band_half_width,5,2.1065070277659887,0.0026401293511978904
band_half_width,5,2.1119833876886114,0.002383785403039459
band_half_width,5,2.1174597476112345,0.002162702088658001
band_half_width,5,2.122936107533857,0.001975295795807695
band_half_width,5,2.1284124674564797,0.0018201018114925639
band_half_width,5,2.133888827379103,0.0016957900436541118
band_half_width,5,2.1393651873017254,0.001601177053376105
band_half_width,5,2.1448415472243485,0.0015352344282307151
band_half_width,5,2.150317907146971,0.0014970935585733893
band_half_width,5,2.1557942670695938,0.001486046904684742
band_half_width,5,2.161270626992217,0.0015015458645926249
band_half_width,5,2.1667469869148395,0.0015431953712119733
band_half_width,5,2.1722233468374625,0.0016107453641787293
band_half_width,5,2.177699706760085,0.0017040792974716114
band_half_width,5,2.183176066682708,0.0018231998595844745
band_half_width,5,2.188652426605331,0.0019682120994846553
band_half_width,5,2.1941287865279535,0.002139304169559107
band_half_width,5,2.1996051464505766,0.0023367259167012266
band_half_width,5,2.205081506373199,0.0025607655748931995
band_half_width,5,2.210557866295822,0.002811724837114926
band_half_width,5,2.216034226218445,0.003089892610927498
band_half_width,5,2.2215105861410676,0.003395517790158879
band_half_width,5,2.22698694606369,0.0037287814040341573
band_half_width,5,2.2324633059863133,0.004089768533901862
band_half_width,5,2.237939665908936,0.004478440415277965
band_half_width,5,2.243416025831559,0.00489460716797473
band_half_width,5,2.2488923857541816,0.005337901618215672
band_half_width,5,2.2543687456768042,0.005807754692423498
band_half_width,5,2.2598451055994273,0.006303372871368182
band_half_width,5,2.26532146552205,0.006823718194222273
band_half_width,5,2.270797825444673,0.0073674912935534674
band_half_width,5,2.2762741853672956,0.007933117923349895
band_half_width,5,2.2817505452899183,0.008518739412041162
band_half_width,5,2.2872269052125414,0.00912220743064667
band_half_width,5,2.292703265135164,0.009741083412524726
band_half_width,5,2.2981796250577866,0.01037264289594017
band_half_width,5,2.3036559849804097,0.01101388498445394
band_half_width,5,2.3091323449030323,0.01166154703401912
band_half_width,5,2.3146087048256554,0.012312124581088286
band_half_width,5,2.320085064748278,0.012961896424825214
band_half_width,5,2.3255614246709007,0.013606954670853842
band_half_width,5,2.3310377845935237,0.014243239436315622
band_half_width,5,2.3365141445161464,0.014866577809048948
band_half_width,5,2.3419905044387694,0.01547272655027698
band_half_width,5,2.347466864361392,0.01605741793319193
band_half_width,5,2.3529432242840147,0.016616408022128583
band_half_width,5,2.3584195842066378,0.01714552662135365
band_half_width,5,2.3638959441292604,0.0176407280613818
band_half_width,5,2.3693723040518835,0.018098141946357216
band_half_width,5,2.374848663974506,0.01851412296020418
band_half_width,5,2.3803250238971287,0.01888529882327455
band_half_width,5,2.385801383819752,0.019208615505886973
band_half_width,5,2.3912777437423745,0.019481378840674662
band_half_width,5,2.396754103664997,0.019701291731642492
band_half_width,5,2.40223046358762,0.019866486233290945
band_half_width,5,2.407706823510243,0.0199755498665164
band_half_width,5,2.413183183432866,0.020027545647124004
band_half_width,5,2.4186595433554885,0.020022025425083224
band_half_width,5,2.424135903278111,0.019959036265099483
band_half_width,5,2.429612263200734,0.01983911973833243
band_half_width,5,2.435088623123357,0.019663304137608965
band_half_width,5,2.44056498304598,0.01943308977060189
band_half_width,5,2.4460413429686025,0.019150427623527037
band_half_width,5,2.451517702891225,0.01881769181843093
band_half_width,5,2.4569940628138482,0.018437646406815247
band_half_width,5,2.462470422736471,0.018013407148222374
band_half_width,5,2.4679467826590935,0.017548399011965858
band_half_width,5,2.4734231425817166,0.017046310211410752
band_half_width,5,2.478899502504339,0.016511043631615253
band_half_width,5,2.4843758624269623,0.015946666541865207
band_half_width,5,2.489852222349585,0.015357359494387428
band_half_width,5,2.4953285822722076,0.014747365299639872
band_half_width,5,2.5008049421948306,0.014120938937949025
band_half_width,5,2.5062813021174533,0.013482299218312132
band_half_width,5,2.5117576620400763,0.012835582929800348
band_half_width,5,2.517234021962699,0.012184802151472288
band_half_width,5,2.5227103818853216,0.011533805295611646
band_half_width,5,2.5281867418079447,0.010886242359256636
band_half_width,5,2.5336631017305673,0.010245534753295309
band_half_width,5,2.5391394616531904,0.009614849969813512
band_half_width,5,2.544615821575813,0.008997081239775426
band_half_width,5,2.5500921814984356,0.008394832227203771
band_half_width,5,2.5555685414210587,0.007810406705314616
band_half_width,5,2.5610449013436813,0.007245803066745038
band_half_width,5,2.566521261266304,0.006702713435956597
band_half_width,5,2.571997621188927,0.0061825270785936
band_half_width,5,2.5774739811115497,0.005686337741110393
band_half_width,5,2.5829503410341728,0.005214954505043786
band_half_width,5,2.5884267009567954,0.00476891570419539
band_half_width,5,2.593903060879418,0.0043485054296115355
band_half_width,5,2.599379420802041,0.003953772136191202
band_half_width,5,2.6048557807246637,0.0035845488652783194
band_half_width,5,2.610332140647287,0.0032404746087193225
band_half_width,5,2.6158085005699094,0.002921016360399306
band_half_width,5,2.621284860492532,0.002625491429862528
band_half_width,5,2.626761220415155,0.002353089627835351
band_half_width,5,2.6322375803377778,0.0021028949738103445
band_half_width,5,2.6377139402604004,0.0018739066198360551
band_half_width,5,2.6431903001830235,0.0016650587308468412
band_half_width,5,2.648666660105646,0.0014752391089082634
band_half_width,5,2.654143020028269,0.0013033063954107096
band_half_width,5,2.659619379950892,0.0011481057304204298
band_half_width,5,2.6650957398735144,0.0010084827911584927
band_half_width,5,2.6705720997961375,0.0008832961711574041
band_half_width,5,2.67604845971876,0.0007714280974479397
band_half_width,5,2.6815248196413832,0.0006717935147332825
band_half_width,5,2.687001179564006,0.0005833475926530287
band_half_width,5,2.6924775394866285,0.0005050917348171627
band_half_width,5,2.6979538994092516,0.0004360781863282561
band_half_width,5,2.703430259331874,0.0003754133501520952
band_half_width,5,2.708906619254497,0.0003222599321883142
band_half_width,5,2.71438297917712,0.0002758380405555951
band_half_width,5,2.7198593390997425,0.00023542536682157538
band_half_width,5,2.7253356990223656,0.0002003565760977959
band_half_width,5,2.7308120589449882,0.00017002202952782434
band_half_width,5,2.736288418867611,0.00014386595717057833
band_half_width,5,2.741764778790234,0.00012138419206303193
band_half_width,5,2.7472411387128566,0.00010212156775722991
band_half_width,5,2.7527174986354797,8.566907225891777e-05
band_half_width,5,2.7581938585581023,7.166084140518981e-05
band_half_width,5,2.763670218480725,5.9771064621429716e-05
band_half_width,5,2.769146578403348,4.971086596560604e-05
band_half_width,5,2.7746229383259706,4.122521362707327e-05
band_half_width,5,2.7800992982485937,3.4089901780555135e-05
band_half_width,5,2.7855756581712163,2.8108640044365787e-05
band_half_width,5,2.791052018093839,2.31102778562437e-05
band_half_width,5,2.796528378016462,1.8946183926071674e-05
band_half_width,5,2.8020047379390847,1.548779458602173e-05
band_half_width,5,2.8074810978617073,1.2624339342164333e-05
band_half_width,5,2.8129574577843304,1.0260747221550902e-05
band_half_width,5,2.818433817706953,8.315733571250788e-06
band_half_width,5,2.823910177629576,6.720063752928918e-06
normal_x,0,-0.47910018179190694,5.523993020533197e-20
normal_x,0,-0.4789078816983458,1.0682803408127823e-19
normal_x,0,-0.4787155816047846,2.055685300613377e-19
normal_x,0,-0.4785232815112235,3.9361106992890225e-19
normal_x,0,-0.4783309814176623,7.4992400865676215e-19
normal_x,0,-0.47813868132410114,1.4216951828031049e-18
normal_x,0,-0.47794638123054,2.6818532350671428e-18
normal_x,0,-0.4777540811369788,5.033879377045183e-18
normal_x,0,-0.4775617810434177,9.401775673928458e-18
normal_x,0,-0.4773694809498565,1.7472548244772792e-17
normal_x,0,-0.47717718085629535,3.231036739840918e-17
normal_x,0,-0.4769848807627342,5.94520493926315e-17
normal_x,0,-0.476792580669173,1.0885065585413277e-16
normal_x,0,-0.4766002805756119,1.9830540807129768e-16
normal_x,0,-0.4764079804820507,3.5948217073887984e-16
normal_x,0,-0.47621568038848955,6.484245414870175e-16
normal_x,0,-0.4760233802949284,1.1638066223909414e-15
normal_x,0,-0.4758310802013672,2.0784591767548822e-15
normal_x,0,-0.4756387801078061,3.6935286316898664e-15
normal_x,0,-0.4754464800142449,6.531015876664778e-15
normal_x,0,-0.47525417992068375,1.1491039301682357e-14
normal_x,0,-0.4750618798271226,2.0117647035872457e-14
normal_x,0,-0.4748695797335614,3.5045669818536366e-14
normal_x,0,-0.4746772796400003,6.074784212525269e-14
normal_x,0,-0.4744849795464391,1.0477716894796609e-13
normal_x,0,-0.47429267945287795,1.7982156843211107e-13
normal_x,0,-0.4741003793593168,3.0708331818825393e-13
normal_x,0,-0.4739080792657556,5.218071128404083e-13
normal_x,0,-0.4737157791721945,8.822732191202866e-13
normal_x,0,-0.4735234790786333,1.4843473325066831e-12
normal_x,0,-0.47333117898507215,2.4848908687853836e-12
normal_x,0,-0.473138878891511,4.13921947992387e-12
normal_x,0,-0.4729465787979498,6.860708216468886e-12
normal_x,0,-0.4727542787043887,1.1315110799387807e-11
normal_x,0,-0.4725619786108275,1.856898005247329e-11
normal_x,0,-0.47236967851726636,3.0321918479232413e-11
normal_x,0,-0.4721773784237052,4.9267973685768117e-11
normal_x,0,-0.471985078330144,7.965483406668542e-11
normal_x,0,-0.4717927782365829,1.281442132613362e-10
normal_x,0,-0.4716004781430217,2.0512816809483716e-10
normal_x,0,-0.47140817804946056,3.267315413295204e-10
normal_x,0,-0.4712158779558994,5.178408388169657e-10
normal_x,0,-0.4710235778623382,8.166595215182265e-10
normal_x,0,-0.4708312777687771,1.2815196839162977e-09
normal_x,0,-0.4706389776752159,2.0010091580478623e-09
normal_x,0,-0.47044667758165476,3.108940727740811e-09
normal_x,0,-0.4702543774880936,4.806350178344987e-09
normal_x,0,-0.47006207739453243,7.39363505358253e-09
normal_x,0,-0.4698697773009713,1.1317233635019308e-08
normal_x,0,-0.4696774772074101,1.7237023099672033e-08
normal_x,0,-0.46948517711384896,2.6123057138728648e-08
normal_x,0,-0.4692928770202878,3.939358817374705e-08
normal_x,0,-0.46910057692672663,5.911081365284942e-08
normal_x,0,-0.4689082768331655,8.825681492556685e-08
normal_x,0,-0.4687159767396043,1.311201821812302e-07
normal_x,0,-0.46852367664604316,1.9383441598170135e-07
normal_x,0,-0.468331376552482,2.851230757555964e-07
normal_x,0,-0.46813907645892083,4.173246736919563e-07
normal_x,0,-0.4679467763653597,6.077935277792418e-07
normal_x,0,-0.4677544762717985,8.808024183616588e-07
normal_x,0,-0.46756217617823737,1.2701103651029458e-06
normal_x,0,-0.46736987608467623,1.8224057803781264e-06
normal_x,0,-0.46717757599111503,2.6018934690537493e-06
normal_x,0,-0.4669852758975539,3.6963653907154548e-06
normal_x,0,-0.4667929758039927,5.225181824656645e-06
normal_x,0,-0.46660067571043157,7.34969362166547e-06
normal_x,0,-0.46640837561687043,1.0286759492794427e-05
normal_x,0,-0.46621607552330924,1.432615635732186e-05
normal_x,0,-0.4660237754297481,1.9852846679353997e-05
normal_x,0,-0.4658314753361869,2.7375254647443917e-05
normal_x,0,-0.46563917524262577,3.7560911977063724e-05
normal_x,0,-0.4654468751490646,5.128106141697867e-05
normal_x,0,-0.46525457505550344,6.96660470258915e-05
normal_x,0,-0.4650622749619423,9.417356771008354e-05
normal_x,0,-0.4648699748683811,0.00012667211407822637
normal_x,0,-0.46467767477481997,0.0001695421345584784
normal_x,0,-0.46448537468125883,0.00022579766720213395
normal_x,0,-0.46429307458769764,0.00029923130675185586
normal_x,0,-0.4641007744941365,0.0003945854262169447
normal_x,0,-0.4639084744005753,0.0005177525081629698
normal_x,0,-0.4637161743070142,0.0006760072294765151
normal_x,0,-0.463523874213453,0.0008782725482877994
normal_x,0,-0.46333157411989184,0.001135421425744372
