original_trial_number,window_index,stage,stage_name,R1,R2,band_half_width,normal_x,normal_y,normal_z,u_x,u_y,u_z,v_x,v_y,v_z,mse,mean_error,frac_inside
40,192,0,pre_TC,3.231351195846893,1.1768281603350303,0.7860225052354378,-0.4331324413668799,0.7947859558865753,-0.425101837870679,0.5575861463938361,0.6068329275642487,0.5664375405757239,0.7081623949245243,0.0083115792281652,-0.706000665768451,0.0119967060996766,0.0112734927224688,0.8537414965986394
40,193,1,post_TC,2.6698713012704065,1.204777391292396,0.7609113750202818,-0.4384985282209164,0.7855815951867517,-0.4365553779899279,0.5586053549634524,0.6187558678839665,0.5523596956380099,0.7040448126037474,-0.0016532582974471,-0.7101536232272257,0.0079897540424917,0.0131594495565793,0.8673469387755102
40,194,2,pre_SC,2.7920818302067576,0.884887632814865,0.6197465309643757,-0.4248327655510107,0.7956665736098396,-0.4317775178888518,0.557675895886265,0.6057347663068395,0.5675235572508425,0.7131021781355964,0.0003106882300095,-0.7010600452251519,0.006401214527889,0.0151479463895586,0.8231292517006803
40,195,3,post_SC,3.0779741290180125,1.1371249745046337,0.9093524032024244,-0.4381521383243789,0.7931130771772867,-0.423077239392702,0.5588374744351047,0.6089890825250183,0.562879182891258,0.7040762606769015,0.0101953016488901,-0.7100511777157477,0.0073096847392378,0.0124754718469965,0.8605442176870748
40,196,4,pre_GO,4.261384183477893,1.2011252858641188,1.17450378983393,-0.4327944157448835,0.7931416347097573,-0.4285036067409223,0.5606640370186114,0.609031862501653,0.5610133938256384,0.7059354299750356,0.0025569019734204,-0.7082715799453345,0.0072220553818714,0.0141085522602597,0.8571428571428571
40,197,5,post_GO,2.829475992398893,0.7320132656883848,0.6097670828225122,-0.4205952902711735,0.802583881561936,-0.4230351224882913,0.5660269985026412,0.5965392655617636,0.5689941490113258,0.7090225939755366,-0.0001330413772267,-0.7051857510842046,0.0081445449669779,0.0141960028694176,0.8537414965986394
98,198,0,pre_TC,2.962936521789888,1.079882518469217,0.8055607646957315,-0.4250544225822875,0.7960149321016312,-0.4309164254405647,0.5636861549846607,0.6052638021879116,0.5620619613882811,0.7082278281187822,-0.0039947005229622,-0.705972652335687,0.0082457117741841,0.0136853226666144,0.8469387755102041
98,199,1,post_TC,3.9717405958710224,1.0520804575642853,1.0218123931233571,-0.4182433674710772,0.8059402033935087,-0.4189664355535935,0.5701414097471955,0.591996618823676,0.5696303855947431,0.707114742073685,-0.0006259835182897,-0.7070985431230226,0.0076813013583901,0.0092468687114826,0.8605442176870748
98,200,2,pre_SC,4.573304799235928,1.5077813017083754,1.3609319641790676,-0.4180519442889546,0.7982002210871226,-0.4337153201498576,0.5719553805626543,0.6021999098714581,0.5569760418512067,0.7057617264499785,-0.0152208937739021,-0.7082857543894763,0.0065431238678825,0.0108804540284961,0.8707482993197279
98,201,3,post_SC,7.023327614973812,1.844636354436045,1.8564101798811736,-0.4224667907361467,0.8018385832953944,-0.4225833610826814,0.5667554236738255,0.5975406847054546,0.567215496842284,0.7073260213376881,0.0001282987588443,-0.7068874613953944,0.0156877770844518,0.0098036620257226,0.8639455782312925
98,202,4,pre_GO,6.129140730234192,1.4901763216286492,1.3414660563015273,-0.4320818362534678,0.8062604636145271,-0.4040412746142642,0.5683199159960275,0.5912988458139424,0.5721696846402888,0.7002269345448656,0.017599424740237,-0.7137033700261706,0.0086173156564158,0.0103939893399146,0.9081632653061223
98,203,5,post_GO,3.199603325884396,1.0513985382603377,0.8571294105034105,-0.4209300981468742,0.7980068089172777,-0.4312806341533621,0.5659923419635416,0.602604392124916,0.5626016489758858,0.7088515509700801,-0.0072855688469699,-0.7053200686028209,0.0127384390162384,0.0116401196916061,0.8741496598639455
260,204,0,pre_TC,3.2770721526092994,1.216354127645486,0.8910694968185526,-0.4272848216841996,0.7883267140242686,-0.4426834908984079,0.5607245207411444,0.6151510968845825,0.5542356356652908,0.709235992458022,-0.0114070135177537,-0.7048788456498678,0.0072024056555272,0.0144932810173135,0.8401360544217688
260,205,1,post_TC,4.893298710731728,1.1584582908316188,1.290249990564971,-0.412647377690414,0.8072920524021615,-0.4219024577002727,0.5738828304028641,0.5901005103549084,0.567837903496829,0.7073758821546168,-0.0078057547477683,-0.7067944761660176,0.0068334242012125,0.0082953986781969,0.8707482993197279
260,206,2,pre_SC,4.306944552345216,1.1402454546610017,1.1340889079272254,-0.4250416191022749,0.7994878657939474,-0.4244511449850925,0.5716308046308524,0.6006610532553406,0.5589673714084475,0.7018389026179734,-0.0050449529655258,-0.7123178386237248,0.0075518682513861,0.0083830372470497,0.8741496598639455
260,207,3,post_SC,4.138027145306522,1.270952522508995,1.1433116342414087,-0.4278698993597201,0.7951562079322256,-0.4297138050013593,0.561359650490763,0.6064045966209475,0.5631596647469298,0.7083803300648539,-0.0002649223078963,-0.7058308846978711,0.0103316493189657,0.0115859784908811,0.8809523809523809
260,208,4,pre_GO,3.4914013163381195,1.117224631758151,0.8472467943708736,-0.4294389084491468,0.7950109962212587,-0.4284153823070399,0.5649521025584324,0.6065922680031746,0.5593522523540703,0.7045646497836888,-0.0018265503132331,-0.7096374553172498,0.0059471954359228,0.0106744172254411,0.8605442176870748
260,209,5,post_GO,3.121917747949704,1.049299319043001,0.8172944585864527,-0.4245533707029531,0.7981427466531562,-0.4274606313916132,0.5647791743900452,0.6024651118037245,0.5639683264462859,0.7076573461782614,-0.0019862085191286,-0.7065529954473753,0.0097830794033936,0.0110257132063747,0.8707482993197279
622,210,0,pre_TC,3.4886661010853186,1.5390595762666173,1.0432016515056382,-0.4429624024788589,0.7798721929576232,-0.4422484286479999,0.5503897096382104,0.625937362079465,0.5525156887160464,0.7077114366141922,0.0013346926493937,-0.7065003475448599,0.0125492213187494,0.0115048669922224,0.8741496598639455
622,211,1,post_TC,2.78900066404559,0.8438365165567172,0.6145084084335293,-0.4322890266245343,0.7916297492881983,-0.4317968706485922,0.561216974024807,0.6110003124823287,0.5583136450176871,0.7058057137247132,-0.0009788709828922,-0.7084047827938114,0.0039715226114801,0.0114907872534077,0.8435374149659864
622,212,2,pre_SC,5.05923839110033,1.485361093599082,1.1276273122096554,-0.430298422147397,0.790928820387038,-0.4350573168889694,0.5600993880986267,0.6118988597574849,0.5584518429363751,0.7079067335101458,-0.0033743901165139,-0.7062978621957858,0.0078174637760751,0.0089699065511722,0.9149659863945578
622,213,3,post_SC,4.867559364583959,1.260588055321905,1.2141858448707596,-0.4213419688450135,0.8028859474208345,-0.421716848992255,0.5680372789258967,0.596132476598942,0.5674149452512464,0.7069685955120428,-0.0004751611945181,-0.7072447802434236,0.0123974822289756,0.0124780470351732,0.8809523809523809
622,214,4,pre_GO,4.014326758555923,1.2590532894514008,1.037129881487212,-0.4347935366312179,0.7893032387331785,-0.433537746717668,0.5573943682356465,0.6140021345446338,0.5588496193376336,0.7072949163983171,0.0013327039988192,-0.7069173396778079,0.0072689705283838,0.0109469380876842,0.8809523809523809
622,215,5,post_GO,2.137563837173945,0.7447636988245159,0.4958490225810323,-0.420269145286471,0.8019006255545739,-0.4246518953865179,0.5649811164589945,0.5974569549744292,0.5690707557039203,0.7100494233255366,-0.0007574218546902,-0.7041514345275502,0.006838217011443,0.0179317325729796,0.7653061224489796
198,216,0,pre_TC,4.956993627698488,1.6603784447162482,1.3413623065620668,-0.4410174449574569,0.7934364145188779,-0.4194785684139583,0.5639673868258267,0.6085774588246416,0.558188376094836,0.698172184951567,0.0095985793724376,-0.7158655372582103,0.0182117881807421,0.010446305922541,0.9047619047619048
198,217,1,post_TC,4.936124881199618,1.3697113121638906,1.3240590817579156,-0.4241449963359458,0.7986668553095361,-0.4268867253887817,0.564520930730792,0.6017718899301949,0.5649661151402636,0.7081081420588389,-0.0013589406969944,-0.7061026925526919,0.0078341355510517,0.009934326727332,0.9183673469387756
198,218,2,pre_SC,3.7293668249419696,1.1845270960734724,0.8507984257570913,-0.4318830629531429,0.7912498358138234,-0.4328980448775545,0.5615331895815784,0.6114885719871741,0.5574604948580892,0.7058027323073712,-0.002328873909036,-0.7084046014911006,0.0098473068741587,0.0166040797498184,0.8503401360544217
198,219,3,post_SC,4.870334527301639,1.2308047745337776,1.3563393660516028,-0.422597261992618,0.8012490164140493,-0.4235700270933499,0.5681352782732018,0.5983280783789287,0.56500072230468,0.7061401133895271,-0.0018773169410587,-0.7080696406027649,0.0081322113247353,0.0110432724739079,0.8639455782312925
198,220,4,pre_GO,3.7627182406981374,1.552257476925865,1.0885683668673756,-0.4392363472555431,0.783665071083224,-0.4392499147566603,0.5539485220287331,0.6211835734879756,0.5543212092017508,0.7072570015148596,0.0001561820553537,-0.7069565116860976,0.0102201910039315,0.0107840807674493,0.8537414965986394
198,221,5,post_GO,2.709135880782114,0.8149277773605723,0.6289582791636088,-0.4213854879253075,0.8044598382965057,-0.4186629182694719,0.5713162371606865,0.5940068017028859,0.5663511955379478,0.7042954122543359,-0.0005367482355873,-0.7099068137289759,0.0071925979969628,0.0155092974516771,0.8537414965986394
628,222,0,pre_TC,3.956462928771319,0.9963397565525784,1.090121713709007,-0.4198169362330739,0.8046125604792846,-0.4199432908987172,0.5689545054501735,0.5938001527492631,0.5689394953093873,0.7071382543603646,-7.819156761970647e-05,-0.7070753022884161,0.0070502412445099,0.0093908971371563,0.8945578231292517
628,223,1,post_TC,3.684944950485842,1.091545201836218,0.8084700065990791,-0.4260558670968022,0.7959888615663749,-0.4299745694510996,0.5649400109960063,0.6052981001649355,0.5607646510904124,0.7066252062361096,-0.0039927683361458,-0.707576763123825,0.0066743570565607,0.0118724367241326,0.8333333333333334
628,224,2,pre_SC,3.853566193903115,1.2268949484649725,0.9568144322576688,-0.4279245078471805,0.7998810573597467,-0.4207979439835728,0.5678704570467423,0.6001548739736812,0.5633269665648529,0.7031385066949984,0.0021026941500288,-0.7110498007031851,0.0055801297254066,0.009369749797108,0.8809523809523809
628,225,3,post_SC,7.099955266308822,1.862738849434777,2.103399900349124,-0.4329051740870642,0.8008011985413458,-0.4138967874523704,0.5661013293602865,0.5988303827549,0.5665081266726334,0.7015143584739838,0.0109367776042141,-0.7125713941426999,0.0137792810385892,0.0068336435270379,0.9149659863945578
628,226,4,pre_GO,3.7831237633776977,1.5136850080253474,1.0713140301323358,-0.4421833770644131,0.7842513042946093,-0.4352283914913125,0.5546616495405395,0.6204318847868312,0.554449935403394,0.7048576562518696,0.0037640472983713,-0.7093387881478475,0.0085401255447399,0.0102898382745041,0.8945578231292517
628,227,5,post_GO,2.693318350159663,1.1553933277058823,0.6733979015333311,-0.4440540929449201,0.784740267248459,-0.4324334347592487,0.5484928691939069,0.6197069168487512,0.5613545311594541,0.7084994954001731,0.0120851217880557,-0.7056078336080659,0.0105219257928269,0.0132165145653789,0.8809523809523809
647,228,0,pre_TC,3.219450064316398,1.360320897943041,0.8603461787713961,-0.4283042886464659,0.7961308117760613,-0.4274706619966269,0.5625326270972706,0.6051239939019749,0.563366661646894,0.7071863119278314,0.0008261627638352,-0.7070267588125642,0.0077809857405382,0.012233403959352,0.8333333333333334
647,229,1,post_TC,2.53636427686882,1.097567158362529,0.6631247027461513,-0.4438852516837488,0.7787159976174398,-0.4433590851582163,0.5497756039772109,0.62737571480299,0.5514947848773641,0.7076105345521276,0.0010523925659216,-0.7066018849824414,0.0084001858893762,0.0140280400549438,0.7891156462585034
647,230,2,pre_SC,3.523366196116647,1.3432131676065004,1.047263914270768,-0.431875150822291,0.7921224869092047,-0.4313071061726207,0.5606750007766182,0.6103621371064407,0.5595548276004754,0.7064894886736552,-0.0001652865249987,-0.7077235159820551,0.0059179066416674,0.012132419698202,0.8741496598639455
647,231,3,post_SC,4.316306071292545,1.200071920904214,1.2019441584315316,-0.4380431870576127,0.8010724405327901,-0.407922923223553,0.5645126882995463,0.5982711951515338,0.5686800522268868,0.6996024521263692,0.0188287564856178,-0.7142841779767886,0.007297904461912,0.0107560769489137,0.8809523809523809
647,232,4,pre_GO,3.627586308641114,1.1149544711243025,0.8732802678022549,-0.4299470850697146,0.7930235408551393,-0.4315775338101288,0.5616484442551748,0.6091886584752638,0.5598573063297917,0.706892162289127,-0.0016858335284677,-0.7073193259479886,0.007934526617508,0.0124769501850878,0.8707482993197279
647,233,5,post_GO,4.356203961898605,1.0646395846031942,1.0191379372133682,-0.4236605106164575,0.8039048121822251,-0.4174312215137529,0.5672642299554561,0.5947406345764863,0.5696445128293625,0.706203274671851,0.0045420847437864,-0.7079945651690656,0.005587327202565,0.010309822833449,0.8673469387755102
10,234,0,pre_TC,3.795650337525737,1.3130534795857314,1.0628202637510915,-0.43959054448897,0.7915748706340876,-0.4244636349282684,0.5575152126011457,0.6109833875359304,0.5620285472050494,0.7042279041007891,0.0104175014157237,-0.7098975522919228,0.0115878847416256,0.0097705514393134,0.8775510204081632
10,235,1,post_TC,3.863920850714688,1.4707688950671134,1.058808943398548,-0.4320649845232661,0.7925691061044607,-0.4302953185867652,0.5626729142321643,0.6097813696762763,0.5581808602820487,0.7047829742114896,-0.000945116130726,-0.7094223467139347,0.0077312793763175,0.010676839153994,0.8877551020408163
10,236,2,pre_SC,3.185912223407071,1.1789123110265818,0.8196466630386169,-0.4239215786286269,0.7960476430860985,-0.4319706530657844,0.5643159771214816,0.605206745921235,0.5614911153855038,0.7084052322918291,-0.0057397411524514,-0.7057826026710085,0.0085247214525435,0.0119777113591512,0.8741496598639455
10,237,3,post_SC,4.5382334798873805,1.1474766209708978,1.1122719625483737,-0.4134724132696761,0.8018604514562506,-0.4313471685954692,0.5745784712158097,0.5972840764691416,0.5595635016793962,0.7063286373072051,-0.0164787252778424,-0.7076922408313973,0.0052444604170985,0.0090641818868959,0.8673469387755102
10,238,4,pre_GO,4.494630069792087,2.0874795297073625,1.4000266407751882,-0.451883593332562,0.7705033702010279,-0.4495840017012498,0.5433962208645664,0.6374308440630898,0.5462622686833901,0.7074756287159008,0.0025447093890198,-0.7067331598468876,0.0169904729139719,0.0107780963671534,0.8775510204081632
10,239,5,post_GO,1.9815011386477328,0.5742937757272719,0.4398670098630891,-0.4208395470841785,0.8046164603305664,-0.4189110017355637,0.5677111055253831,0.5937910246090505,0.5701897225984359,0.7075296292545852,0.0021379566983366,-0.7066804460773095,0.0069573875418011,0.0194095922359266,0.782312925170068
412,240,0,pre_TC,3.7206679181220825,1.4760946904116767,1.1024803723191192,-0.4412691408920816,0.7815088345704373,-0.4410504356473546,0.5527005214116358,0.6238941735538334,0.5525198583190337,0.7069679475956956,4.115745513263991e-05,-0.7072455863265559,0.0049444745134417,0.0112193333403359,0.8571428571428571
412,241,1,post_TC,3.1547654360979003,1.0062871161187277,0.770622590929561,-0.429167811728832,0.7960597648227197,-0.4267362653985269,0.5641525791266341,0.6052179474438397,0.5616432173156128,0.7053700141348884,0.0002948258162356,-0.708839231587167,0.0086087730340841,0.0129789470255684,0.8639455782312925
412,242,2,pre_SC,4.903880603120252,1.1024228268745897,1.101036189292453,-0.4153834829618684,0.8045414292952117,-0.4244639568091563,0.5701733601955224,0.5938639045378213,0.5676513033636411,0.7087728136757323,-0.0062250650367303,-0.7054093472300139,0.0097234930501149,0.0140850538067183,0.8503401360544217
412,243,3,post_SC,2.700651175566487,0.8799083407165056,0.6260020450184394,-0.4379285267827523,0.7947472127416773,-0.420232641841663,0.5548220100664535,0.6067259261462108,0.5692593325434753,0.7073833066843664,0.0161405818159695,-0.7066458370661597,0.0053079774964207,0.0153925385406715,0.8129251700680272
412,244,4,pre_GO,4.37058218350449,1.4324241296959024,1.2083824500959526,-0.4328489017399111,0.7915429308881428,-0.4313949661546385,0.5589429444993789,0.6111117889289979,0.5604687022719146,0.7072655887691108,0.0014730896133078,-0.7069464031665159,0.0082602074618212,0.0085600252672392,0.8707482993197279
412,245,5,post_GO,4.737667892047088,1.1526573390486563,1.313567495902265,-0.4224578112797249,0.8019659751863698,-0.4223505325344331,0.5654882585630003,0.5973680714232285,0.5686601943792776,0.7083448504197158,0.0014006739333201,-0.705865150716766,0.0068285030026678,0.0101118568002509,0.8979591836734694
670,246,0,pre_TC,4.185052719716715,1.3099148960456133,1.2713420717051582,-0.4258144600783751,0.7955934469466417,-0.4309444427808801,0.5654720171540131,0.6058071063084534,0.5596777177643844,0.7063451305161901,-0.0053681581328779,-0.7078472571638086,0.0094431032537256,0.0103323450550661,0.8367346938775511
670,247,1,post_TC,3.559513826931461,1.465660051034401,1.0614602759917309,-0.442068884852364,0.7803867323656852,-0.442234834667053,0.5517092602630408,0.6252971677015353,0.551924219621178,0.7072425278399169,3.470794237403485e-06,-0.7069710084597232,0.0101420205183804,0.0104806025101086,0.8809523809523809
670,248,2,pre_SC,3.0940796603967797,1.117360298208648,0.802729864222843,-0.4281701519852733,0.7962518237359374,-0.4273796370279025,0.5629175274044275,0.6049650695332603,0.5631528406973573,0.7069612282790292,0.0005457488535773,-0.7072520935765374,0.0058235271269458,0.012656280792964,0.8061224489795918
670,249,3,post_SC,4.721278667549367,1.5748193844032587,1.4187951053633008,-0.427208571436966,0.7984250369933671,-0.4242762034252299,0.564064059173377,0.6020906038047226,0.5650828629138542,0.7066290212265838,0.0020892850942339,-0.7075811340391682,0.0125686220978446,0.0083662644371835,0.8979591836734694
670,250,4,pre_GO,3.873646041136201,1.3781007938776508,1.068884213455619,-0.4403650922106557,0.788133552110556,-0.4300280102503768,0.5560833244068663,0.6154663463858484,0.5585449962026898,0.7048758201831786,0.0068323132284983,-0.7092978201129897,0.0071861225266438,0.0113319412167098,0.8809523809523809
670,251,5,post_GO,2.5353857367082275,0.9718938483599384,0.6794955771613898,-0.429771689505649,0.7971818189961322,-0.4240252850496986,0.5648301864851248,0.6037350405682673,0.5625574292685251,0.7044594774255217,0.0022689759916591,-0.7097405838849221,0.0086397390671684,0.0153129060811194,0.8333333333333334
150,252,0,pre_TC,5.653493372390258,1.2294665885177405,1.4671077998608884,-0.4237952234475228,0.805700231492163,-0.4138172852317059,0.5696160470467391,0.5922952972589798,0.5698454525498506,0.7042266450013883,0.0057808146806214,-0.7099516988159947,0.0088527568336348,0.0095726552235409,0.8673469387755102
150,253,1,post_TC,3.267589442541305,0.8524993760524414,0.7418361969419435,-0.4279115346926602,0.796473987959009,-0.4272246539955817,0.5627070238492763,0.6046722613735294,0.5636774446756869,0.7072853199294201,0.0008017668579196,-0.7069277426882066,0.0066042104324706,0.01991364923119,0.8061224489795918
150,254,2,pre_SC,3.205101501861991,1.047489143551736,0.8677368357062283,-0.4243856785201752,0.8003108689885765,-0.4235555557960728,0.5659690998714936,0.5995851400631228,0.5658415306480575,0.7068067443492754,0.0004156852594969,-0.7074065686351402,0.0060021698007196,0.0136347006831602,0.8163265306122449
150,255,3,post_SC,4.811871775370777,1.5274678572627038,1.3891981459934624,-0.4294385274231764,0.7967737223178682,-0.4251284354031643,0.5594879216719876,0.6042501745819873,0.5673226524833975,0.7089117128865722,0.0057759796889005,-0.7052735791101634,0.0101176276224782,0.0098293613049462,0.8809523809523809
150,256,4,pre_GO,3.537860202548828,1.1306797381540774,0.9017885007003688,-0.4345498057520697,0.7885547689514065,-0.4351411755796413,0.5582586334188089,0.6149638605531781,0.5569261606594678,0.706762877161925,-0.0009091630905268,-0.7074499338386233,0.0058333420267268,0.0104715414105558,0.8639455782312925
150,257,5,post_GO,2.832916127655095,1.1075545570720766,0.6945555672002299,-0.432086628609756,0.7927336343843008,-0.4299703830411027,0.5560087145948877,0.6095469191268701,0.5650724402034502,0.7100390515113909,0.0050929656192417,-0.7041438823351416,0.0118633746246102,0.0145168813148058,0.8639455782312925
521,258,0,pre_TC,3.532896999135932,1.4304402392230324,1.0474463101014653,-0.433150363282659,0.7902805386218732,-0.4334021608894244,0.5603216100194688,0.6127434782463335,0.5573016447237308,0.7059889915099887,-0.0014491867053717,-0.7082213239691404,0.0090439322279315,0.0129294428633004,0.8503401360544217
521,259,1,post_TC,3.8120144946082952,1.462173419856045,1.1494762070704387,-0.4383428421454854,0.7853121748573939,-0.4371959981067622,0.5571536715977327,0.6190991925555418,0.5534401286519094,0.7052909605013975,-0.0009888366023768,-0.708917261206969,0.0126026377107065,0.0100876177567115,0.9013605442176872
521,260,2,pre_SC,4.087179968342864,1.5515447451518294,1.1102622083428364,-0.4394020011644517,0.7920256182336382,-0.4238175331841503,0.5613465459902394,0.6104402027515776,0.5587958609093673,0.7012958980897459,0.0076275111429622,-0.7128294918115137,0.0104959233669736,0.0098302017256457,0.8741496598639455
521,261,3,post_SC,4.377298947878708,1.4428506692538876,1.217273080553484,-0.4323149111573863,0.7951575126581721,-0.4252391652402797,0.5644742034334285,0.6063993811901427,0.5600434484487864,0.7031875221085607,0.0020785945927103,-0.7110013981669385,0.0088133515604356,0.0102962208160386,0.8843537414965986
521,262,4,pre_GO,4.942983123974712,1.698037412416303,1.3829252135082568,-0.4250950709790221,0.7963897122509966,-0.4301832247428008,0.5651747730427509,0.6047662366861954,0.5611018400259364,0.7070160228349958,-0.0046070798985257,-0.707182521184873,0.0068169220355356,0.0082915114971815,0.8843537414965986
521,263,5,post_GO,2.0662037130714186,0.6263968980015641,0.5177862470939937,-0.4209299809686937,0.8010394470724902,-0.4256216105362772,0.5661240495168269,0.5986067346981215,0.5667217463029999,0.7087464368025875,-0.0024044558328044,-0.7054592170436103,0.0054814875227131,0.0164645755725039,0.7653061224489796
131,264,0,pre_TC,2.0954574860732698,1.0946435207337006,0.5841119711933999,-0.445318089717381,0.7751610539961946,-0.4481262537923562,0.548988755414302,0.6317594425871365,0.5472580315816721,0.7073211048732523,-0.0023123731314949,-0.7068886104128305,0.0079609793938814,0.0156804871531579,0.8231292517006803
131,265,1,post_TC,3.433222864844613,1.4622439523839217,0.9888316190634792,-0.4410588623187832,0.783063513745971,-0.4384958533553927,0.5531821646441357,0.6219388902934416,0.554239577673943,0.7067224155845695,0.0018841922342985,-0.707488428972471,0.005836808684726,0.0100099968550011,0.8707482993197279
131,266,2,pre_SC,3.513293076012206,1.1747829841317727,0.9176009021100752,-0.4362520663253053,0.7855042237866582,-0.438938775958813,0.555608969925843,0.618854113925053,0.5552641337381529,0.7078013896318975,-0.0016431954713866,-0.7064095786042243,0.007576948806984,0.01089424549308,0.8707482993197279
131,267,3,post_SC,4.005100843136637,1.4705706352852987,1.192569550614747,-0.4302252421066474,0.7936458192741587,-0.4301541056446238,0.5633018270854563,0.6083774773478597,0.5590777196938197,0.705405764547231,-0.001777246326221,-0.7088014875400818,0.0092274166660458,0.0125286719211876,0.8877551020408163
131,268,4,pre_GO,3.636101028103352,1.4600045180169214,1.1304431204017455,-0.4355191643037668,0.7873654377566482,-0.4363241053969289,0.5572994765872206,0.6164858556542228,0.5562036346284435,0.7069231577192523,-0.0009258534239983,-0.7072897510042676,0.0064137288050296,0.0094282788026577,0.8571428571428571
131,269,5,post_GO,3.579955286705717,1.2665696028023112,1.0088378733180368,-0.4327079392921013,0.7984069745636388,-0.4187005400542493,0.5661656557815158,0.6020825028339213,0.5629858879179188,0.7015841285883464,0.0065545975756076,-0.7125564874194554,0.0074773665022419,0.0129987399014576,0.8707482993197279
579,270,0,pre_TC,3.661711948009756,1.4509876292789243,1.105194809228122,-0.4276187174992346,0.7937406784107182,-0.4325713442663565,0.5643335076225021,0.6082321588447761,0.5581947089694657,0.70616564956021,-0.0054199984424325,-0.708025916897179,0.0106253456399712,0.0094066002772361,0.8843537414965986
579,271,1,post_TC,3.0623276414295533,1.1770503940170116,0.8454303266966425,-0.4450283516629852,0.7848726764995195,-0.4311898049590306,0.5521696499077393,0.6195733516160816,0.5578866728001126,0.7050237187051872,0.010185462762967,-0.709110578408906,0.0071360367976192,0.0119281865218072,0.8707482993197279
579,272,2,pre_SC,5.092816566216028,1.369047854055457,1.4065962217574706,-0.4186634137211506,0.7962209762946921,-0.4367529083127896,0.5715542096768083,0.6047547556159479,0.554614704962476,0.7057242601838709,-0.017431077655225,-0.7082721412844823,0.0083266173476442,0.0101161941025554,0.8707482993197279
579,273,3,post_SC,3.4805787231982555,1.1650969553984925,0.9890499639168242,-0.4318182617564954,0.7958615331486771,-0.4244259757223111,0.5623911005538971,0.6054620755165799,0.5631446751314726,0.7051590166986276,0.0044827631425666,-0.7090350245250459,0.0064461167245524,0.0100713151325685,0.8707482993197279
579,274,4,pre_GO,2.502610500951413,1.0134911971404372,0.6702955837330775,-0.4290716119530853,0.7931234514917668,-0.4322646672002791,0.5625346378798839,0.6090521669575223,0.5591155865379666,0.7067194160353378,-0.0032632220478374,-0.7074864086189484,0.0054126473656817,0.0143452020286229,0.8401360544217688
579,275,5,post_GO,3.6571409622839335,0.731225240101686,0.9078532303330458,-0.4142324403471282,0.8064076272503982,-0.4220405479055844,0.5741550829324625,0.591309477467499,0.5663029600840266,0.7062276021983849,-0.007735668652184,-0.70794260595307,0.0061080999006713,0.0113738099823421,0.8843537414965986
419,276,0,pre_TC,3.0265700816599272,1.2039167067002785,0.8195992966221971,-0.4425987285658966,0.7804051055359011,-0.4416720918570139,0.5512907344801898,0.6252734560549521,0.5523691077797425,0.7072375071700768,0.0009881328831376,-0.7069753404789029,0.0070168355881717,0.0129760879696361,0.8469387755102041
419,277,1,post_TC,3.527268585113716,1.643554656268486,1.093823116348725,-0.4428284352653771,0.7848626303340673,-0.433466986546273,0.5514810378349823,0.6196144646291963,0.558521781250047,0.7069452891340805,0.0082805028448486,-0.7072197617740668,0.0106388387571406,0.0138495450619545,0.8877551020408163
419,278,2,pre_SC,4.584791325802715,1.3337871205190226,1.265466254254925,-0.4286221204881602,0.795243883644006,-0.4288009367469148,0.5641674639385041,0.6062873322640667,0.5604736776774782,0.7056898401290964,-0.0016841208150435,-0.7085188870281798,0.0086813505823712,0.0095246485933982,0.8775510204081632
419,279,3,post_SC,3.043588197282968,1.2112377548447963,0.8031239483345696,-0.4419998587954013,0.792065007253527,-0.4210334299189502,0.5582511262800343,0.6102900014486657,0.5620514159210531,0.702133751383537,0.013384260019061,-0.7119192768508404,0.0083497739812714,0.0141060799470327,0.8435374149659864
419,280,4,pre_GO,3.44283643409108,1.2342964346108096,0.913449797520321,-0.4326908966832151,0.7867582303926454,-0.440215941143558,0.5592321306091175,0.6172247470715074,0.5534374722558103,0.7071336592341383,-0.0067155425653512,-0.7070480107221793,0.0074588385206755,0.012780159765455,0.8537414965986394
419,281,5,post_GO,2.797887054273031,0.8715590711685283,0.6277257538036966,-0.4242824421781196,0.8002003851058093,-0.4238676125111297,0.5666993798208464,0.5997325137789755,0.5649537368909237,0.7062833865878757,-0.000505561930464,-0.7079290375716311,0.0083553803460266,0.0154007741231652,0.8231292517006803
580,282,0,pre_TC,4.188662708931414,0.9554535822147612,1.0564650641587556,-0.416553957793449,0.8047199175085703,-0.4229759503938884,0.5696906606148952,0.5936397403052885,0.5683699586875031,0.7084739596165676,-0.0042086928219289,-0.7057244047430645,0.0092802286421389,0.011967135006839,0.8809523809523809
580,283,1,post_TC,3.5951785691631,1.7110363806565634,1.1557765950715797,-0.4286275905222608,0.7797419417686936,-0.4563780153445915,0.558487290574973,0.6257329404386769,0.5445642602266447,0.7101903511800949,-0.0214660545223002,-0.7036823669767055,0.0121220659605703,0.0121174132540999,0.9081632653061223
580,284,2,pre_SC,3.646885286621149,1.467425412009756,1.0381600292608109,-0.4364025292411186,0.7851854391663218,-0.4393593729433174,0.5587726787160595,0.619242393144435,0.5516447698050191,0.7052133903950165,-0.0047628409530006,-0.7089791177133657,0.0070035264883859,0.009382066503076,0.9183673469387756
580,285,3,post_SC,3.381639715292054,1.2925402910099053,0.9469444391206192,-0.4333664745530295,0.7916840007891043,-0.4306157702964858,0.5574868067594277,0.6109205236440217,0.5621250519943856,0.7080974219856013,0.0035435413179062,-0.7061058591261464,0.008149998514974,0.0124489033713429,0.8673469387755102
