mouse_ID,group,date,phase,label,channel,window_start_s,window_end_s,source_interval_start_s,source_interval_end_s,dat_file,session,session_channel,torus_R1,torus_R2,torus_r,torus_mse,torus_mean_error,torus_frac_inside,torus_n_x,torus_n_y,torus_n_z,torus_u_x,torus_u_y,torus_u_z,torus_v_x,torus_v_y,torus_v_z,torus_tau_ms,torus_analysis_fs,torus_fit_failed
ekez003,control,250906,sleep,2,19,1263.0,1265.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,1.9803487400829514,0.253562328281563,0.1516983712963776,0.7430532855136947,0.5353412918956112,0.16541353383458646,-0.3736125266395392,0.8127164828183803,-0.4471080389484524,0.5755345786902789,0.5811177215786594,0.5753799982594379,0.7274432133630508,-0.04235696189769353,-0.684859298767883,2.0,400.0,0
ekez003,control,250906,sleep,2,19,1325.0,1327.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.312302465690713,0.20455357338023147,0.16780383977851113,1.5702714666833786,0.7101425301387264,0.18796992481203006,-0.2768454074156728,0.8043598373820726,-0.5257013148154291,-0.5773989001496019,-0.5765537279796428,-0.5780971448267204,-0.7680931782648289,0.14349582139629988,0.6240527371487405,2.0,400.0,0
ekez003,control,250906,sleep,2,19,1385.0,1387.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,1.8311054593635763,0.3112871688984032,0.11800603990302315,0.4810179181825002,0.4687098737606342,0.09649122807017543,0.36288433127868686,-0.8090113700940521,0.4624019519529224,0.5730585479050877,0.5850483631655957,0.5738661110643923,-0.7347917138777844,0.05673637117754816,0.6759157650182097,2.0,400.0,0
ekez003,control,250906,sleep,2,19,1447.0,1449.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.0265343185192273,0.2176674662844293,0.20957066414317105,0.4132054268340399,0.40747330110725594,0.23809523809523808,-0.45879784478061764,0.811754979385278,-0.36132864689487393,0.5756070358095751,0.5813192309236955,0.5751038967723987,0.6768907429928331,0.055873116971895904,-0.7339598877653024,2.0,400.0,0
ekez003,control,250906,sleep,2,19,1507.0,1509.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,1.7316450293116394,0.23041540970698374,0.15265417995961353,0.31599890731561264,0.3684869633613492,0.17543859649122806,-0.4379064689317062,0.8104905407145631,-0.38902828673352885,0.5730439107288214,0.5850643580276225,0.5738644206956417,0.6927182694591981,0.02836865129846931,-0.7206501361818782,2.0,400.0,0
ekez003,control,250906,sleep,2,19,1569.0,1571.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.263953233150553,0.27234066528380907,0.13531309741743808,0.603201511951559,0.5173341124245397,0.13157894736842105,0.27715367770764876,-0.7971313089938408,0.5364396659028927,0.5739493515111619,0.5851066703717469,0.5729156361842507,-0.7705634177867051,0.14910352278521313,0.6196774634113389,2.0,400.0,0
ekez003,control,250906,sleep,2,19,1629.0,1631.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.1479314823343536,0.20301066177803456,0.09705675805575466,0.8753433590963803,0.598759806244779,0.08270676691729323,-0.46956188473691013,0.8121881118797862,-0.34621107336787654,0.576563849322652,0.5790520998748384,0.576431082856213,0.6686447218477104,0.0710572765478245,-0.7401790995379457,2.0,400.0,0
ekez003,control,250906,sleep,2,19,1691.0,1693.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.11470248494098,0.24116409435645825,0.19481548420999437,0.41415541997993005,0.4349025700843721,0.22180451127819548,-0.23308998260087752,0.7925195556277818,-0.5635439769509741,-0.5759836196273699,-0.5794326090846559,-0.5766287553082152,-0.7835253218180844,0.1901857131215576,0.5915382190461679,2.0,400.0,0
ekez003,control,250906,immobile,1,19,2042.0,2044.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.0189124206480416,0.18043415826279824,0.0807484296049957,0.32530311198784845,0.42193256197626217,0.08771929824561403,0.5300091464306641,-0.7922022707064682,0.30249936691894735,0.5654843197302539,0.5960122037153732,0.5700850262544669,-0.6319159665947254,-0.13109162943710428,0.763869881493032,2.0,400.0,0
ekez003,control,250906,immobile,1,19,2044.0,2046.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,1.9601919916784798,0.21756326027071435,0.18018304609421812,0.4865960962596908,0.43720856842523287,0.23934837092731828,0.469723726071025,-0.8123379532961553,0.3456395098936834,-0.5767323908409824,-0.578791608437707,-0.5765240874021972,0.6683856450575614,0.07146554159420439,-0.7403737609097412,2.0,400.0,0
