fold,held_out,permuted_group,rep,base_r2,permuted_r2,r2_drop
3,ekez004_250828,spectrum,45,0.07986130166372085,-0.4633181972289475,0.5431794988926684
3,ekez004_250828,spectrum,46,0.07986130166372085,-0.551463158430171,0.6313244600938919
3,ekez004_250828,spectrum,47,0.07986130166372085,-0.518227357702242,0.5980886593659629
3,ekez004_250828,spectrum,48,0.07986130166372085,-0.4924187591722997,0.5722800608360206
3,ekez004_250828,spectrum,49,0.07986130166372085,-0.40010674307305294,0.4799680447367738
3,ekez004_250828,spectrum,50,0.07986130166372085,-0.3784760484196126,0.45833735008333343
3,ekez004_250828,spectrum,51,0.07986130166372085,-0.43552556873461,0.5153868703983309
3,ekez004_250828,spectrum,52,0.07986130166372085,-0.3654883526024404,0.44534965426616124
3,ekez004_250828,spectrum,53,0.07986130166372085,-0.47353325460741824,0.5533945562711391
3,ekez004_250828,spectrum,54,0.07986130166372085,-0.49589612765139224,0.5757574293151131
3,ekez004_250828,spectrum,55,0.07986130166372085,-0.47795234415566434,0.5578136458193852
3,ekez004_250828,spectrum,56,0.07986130166372085,-0.4010969539967246,0.4809582556604455
3,ekez004_250828,spectrum,57,0.07986130166372085,-0.48827424065502223,0.5681355423187431
3,ekez004_250828,spectrum,58,0.07986130166372085,-0.36427140994034146,0.4441327116040623
3,ekez004_250828,spectrum,59,0.07986130166372085,-0.4284091602773281,0.508270461941049
3,ekez004_250828,spectrum,60,0.07986130166372085,-0.5608227024979491,0.6406840041616699
3,ekez004_250828,spectrum,61,0.07986130166372085,-0.46265696844281856,0.5425182701065394
3,ekez004_250828,spectrum,62,0.07986130166372085,-0.4068581930014288,0.48671949466514963
3,ekez004_250828,spectrum,63,0.07986130166372085,-0.43504173476869235,0.5149030364324132
3,ekez004_250828,spectrum,64,0.07986130166372085,-0.33674324277622625,0.4166045444399471
3,ekez004_250828,spectrum,65,0.07986130166372085,-0.4449581670479261,0.524819468711647
3,ekez004_250828,spectrum,66,0.07986130166372085,-0.4719804136620156,0.5518417153257364
3,ekez004_250828,spectrum,67,0.07986130166372085,-0.4928530466494019,0.5727143483131227
3,ekez004_250828,spectrum,68,0.07986130166372085,-0.519412033117292,0.5992733347810129
3,ekez004_250828,spectrum,69,0.07986130166372085,-0.41691079886861937,0.4967721005323402
3,ekez004_250828,spectrum,70,0.07986130166372085,-0.46008533986603384,0.5399466415297547
3,ekez004_250828,spectrum,71,0.07986130166372085,-0.39118454967407734,0.4710458513377982
3,ekez004_250828,spectrum,72,0.07986130166372085,-0.3557517628223197,0.43561306448604054
3,ekez004_250828,spectrum,73,0.07986130166372085,-0.45921000060356243,0.5390713022672833
3,ekez004_250828,spectrum,74,0.07986130166372085,-0.45569064888267397,0.5355519505463948
3,ekez004_250828,spectrum,75,0.07986130166372085,-0.4787091493675262,0.558570451031247
3,ekez004_250828,spectrum,76,0.07986130166372085,-0.5068985187801316,0.5867598204438524
3,ekez004_250828,spectrum,77,0.07986130166372085,-0.5445534375375694,0.6244147392012902
3,ekez004_250828,spectrum,78,0.07986130166372085,-0.36197420977830985,0.4418355114420307
3,ekez004_250828,spectrum,79,0.07986130166372085,-0.5486703798424293,0.6285316815061501
3,ekez004_250828,spectrum,80,0.07986130166372085,-0.44367642797254025,0.5235377296362611
3,ekez004_250828,spectrum,81,0.07986130166372085,-0.4618591027936547,0.5417204044573756
3,ekez004_250828,spectrum,82,0.07986130166372085,-0.44010918162176327,0.5199704832854841
3,ekez004_250828,spectrum,83,0.07986130166372085,-0.4384759213484717,0.5183372230121925
3,ekez004_250828,spectrum,84,0.07986130166372085,-0.38022029857311646,0.4600816002368373
3,ekez004_250828,spectrum,85,0.07986130166372085,-0.5257585500754913,0.6056198517392122
3,ekez004_250828,spectrum,86,0.07986130166372085,-0.47050440699125406,0.5503657086549749
3,ekez004_250828,spectrum,87,0.07986130166372085,-0.47702366206969926,0.5568849637334201
3,ekez004_250828,spectrum,88,0.07986130166372085,-0.5106382117441126,0.5904995134078335
3,ekez004_250828,spectrum,89,0.07986130166372085,-0.49515635615131015,0.575017657815031
3,ekez004_250828,spectrum,90,0.07986130166372085,-0.5535260729576319,0.6333873746213528
3,ekez004_250828,spectrum,91,0.07986130166372085,-0.46087763003957094,0.5407389317032918
3,ekez004_250828,spectrum,92,0.07986130166372085,-0.32517907740146357,0.4050403790651844
3,ekez004_250828,spectrum,93,0.07986130166372085,-0.4162765742583847,0.49613787592210556
3,ekez004_250828,spectrum,94,0.07986130166372085,-0.37004170396186375,0.4499030056255846
3,ekez004_250828,spectrum,95,0.07986130166372085,-0.431196694047846,0.5110579957115668
3,ekez004_250828,spectrum,96,0.07986130166372085,-0.42737946275080163,0.5072407644145225
3,ekez004_250828,spectrum,97,0.07986130166372085,-0.5785665916848055,0.6584278933485264
3,ekez004_250828,spectrum,98,0.07986130166372085,-0.4373759825581309,0.5172372842218518
3,ekez004_250828,spectrum,99,0.07986130166372085,-0.5008428467605839,0.5807041484243047
3,ekez004_250828,torus,0,0.07986130166372085,0.03936171045288639,0.04049959121083446
3,ekez004_250828,torus,1,0.07986130166372085,0.01018604041436455,0.0696752612493563
3,ekez004_250828,torus,2,0.07986130166372085,0.039890209458240955,0.0399710922054799
3,ekez004_250828,torus,3,0.07986130166372085,0.013563322204267148,0.0662979794594537
3,ekez004_250828,torus,4,0.07986130166372085,-0.034715354657858466,0.11457665632157932
3,ekez004_250828,torus,5,0.07986130166372085,-0.016083831377027513,0.09594513304074836
3,ekez004_250828,torus,6,0.07986130166372085,0.009261292699075496,0.07060000896464536
3,ekez004_250828,torus,7,0.07986130166372085,-0.0037154814222686294,0.08357678308598948
3,ekez004_250828,torus,8,0.07986130166372085,0.057704971684684025,0.022156329979036826
3,ekez004_250828,torus,9,0.07986130166372085,0.05100709496908051,0.02885420669464034
3,ekez004_250828,torus,10,0.07986130166372085,0.018546338427247067,0.061314963236473785
3,ekez004_250828,torus,11,0.07986130166372085,-0.0003956029388128002,0.08025690460253365
3,ekez004_250828,torus,12,0.07986130166372085,-0.018490836103746133,0.09835213776746698
3,ekez004_250828,torus,13,0.07986130166372085,-0.03126597706763401,0.11112727873135486
3,ekez004_250828,torus,14,0.07986130166372085,-0.012640072755343512,0.09250137441906436
3,ekez004_250828,torus,15,0.07986130166372085,0.024063502033405237,0.055797799630315614
3,ekez004_250828,torus,16,0.07986130166372085,0.02821142384319575,0.0516498778205251
3,ekez004_250828,torus,17,0.07986130166372085,-0.021941070252182948,0.1018023719159038
3,ekez004_250828,torus,18,0.07986130166372085,0.05160532931517814,0.028255972348542713
3,ekez004_250828,torus,19,0.07986130166372085,-0.017887433709661504,0.09774873537338236
3,ekez004_250828,torus,20,0.07986130166372085,0.017212833561970897,0.06264846810174995
3,ekez004_250828,torus,21,0.07986130166372085,0.018641040033352096,0.061220261630368755
3,ekez004_250828,torus,22,0.07986130166372085,0.006575534083021806,0.07328576758069905
3,ekez004_250828,torus,23,0.07986130166372085,-0.053513283234678743,0.1333745848983996
3,ekez004_250828,torus,24,0.07986130166372085,0.025129561194186967,0.054731740469533885
3,ekez004_250828,torus,25,0.07986130166372085,-0.03655538545265946,0.11641668711638031
3,ekez004_250828,torus,26,0.07986130166372085,0.04960849117571553,0.03025281048800532
3,ekez004_250828,torus,27,0.07986130166372085,-0.010089679145034669,0.08995098080875552
3,ekez004_250828,torus,28,0.07986130166372085,0.02302672014598195,0.0568345815177389
3,ekez004_250828,torus,29,0.07986130166372085,0.037988271405224316,0.041873030258496535
3,ekez004_250828,torus,30,0.07986130166372085,0.016609313695264527,0.06325198796845632
3,ekez004_250828,torus,31,0.07986130166372085,-0.0015495277477362013,0.08141082941145705
3,ekez004_250828,torus,32,0.07986130166372085,0.02134340397988943,0.05851789768383142
3,ekez004_250828,torus,33,0.07986130166372085,0.03504608382226304,0.04481521784145781
3,ekez004_250828,torus,34,0.07986130166372085,0.0032753950384831754,0.07658590662523768
3,ekez004_250828,torus,35,0.07986130166372085,0.0028706069665022094,0.07699069469721864
3,ekez004_250828,torus,36,0.07986130166372085,-0.016635185871823666,0.09649648753554452
3,ekez004_250828,torus,37,0.07986130166372085,0.03276788521343921,0.047093416450281644
3,ekez004_250828,torus,38,0.07986130166372085,0.010759570778342109,0.06910173088537874
3,ekez004_250828,torus,39,0.07986130166372085,-0.03308157040335802,0.11294287206707887
3,ekez004_250828,torus,40,0.07986130166372085,0.037310443955003936,0.042550857708716916
3,ekez004_250828,torus,41,0.07986130166372085,-0.014876524892757592,0.09473782655647844
3,ekez004_250828,torus,42,0.07986130166372085,0.022972417047246285,0.056888884616474567
3,ekez004_250828,torus,43,0.07986130166372085,0.017115500841805464,0.06274580082191539
3,ekez004_250828,torus,44,0.07986130166372085,0.03480107437646407,0.04506022728725678
3,ekez004_250828,torus,45,0.07986130166372085,-0.02030474610656574,0.10016604777028659
3,ekez004_250828,torus,46,0.07986130166372085,0.02772958476262488,0.05213171690109597
3,ekez004_250828,torus,47,0.07986130166372085,0.027803032495088753,0.0520582691686321
3,ekez004_250828,torus,48,0.07986130166372085,-0.02514181556393824,0.10500311722765909
3,ekez004_250828,torus,49,0.07986130166372085,0.005580617839898494,0.07428068382382236
3,ekez004_250828,torus,50,0.07986130166372085,0.03735301588004469,0.04250828578367616
3,ekez004_250828,torus,51,0.07986130166372085,0.058032549282272305,0.021828752381448546
3,ekez004_250828,torus,52,0.07986130166372085,0.017354527786576646,0.0625067738771442
3,ekez004_250828,torus,53,0.07986130166372085,0.012398252306808244,0.06746304935691261
3,ekez004_250828,torus,54,0.07986130166372085,-0.013302299827126163,0.09316360149084701
3,ekez004_250828,torus,55,0.07986130166372085,0.017927433908450974,0.06193386775526988
3,ekez004_250828,torus,56,0.07986130166372085,0.008081273580887505,0.07178002808283335
3,ekez004_250828,torus,57,0.07986130166372085,-0.005233180082481637,0.08509448174620249
3,ekez004_250828,torus,58,0.07986130166372085,-0.022072878865403434,0.10193418052912429
3,ekez004_250828,torus,59,0.07986130166372085,0.018097355679493554,0.0617639459842273
3,ekez004_250828,torus,60,0.07986130166372085,0.025950429056141977,0.053910872607578875
3,ekez004_250828,torus,61,0.07986130166372085,-0.0009603439074403752,0.08082164557116123
3,ekez004_250828,torus,62,0.07986130166372085,0.0017171257640887783,0.07814417589963207
3,ekez004_250828,torus,63,0.07986130166372085,0.0054067264547633664,0.07445457520895749
3,ekez004_250828,torus,64,0.07986130166372085,0.035097865387945903,0.04476343627577495
3,ekez004_250828,torus,65,0.07986130166372085,0.053888122000598004,0.025973179663122847
3,ekez004_250828,torus,66,0.07986130166372085,0.003778600127021692,0.07608270153669916
3,ekez004_250828,torus,67,0.07986130166372085,0.03010984746339318,0.04975145420032767
3,ekez004_250828,torus,68,0.07986130166372085,-0.014103613958527994,0.09396491562224885
3,ekez004_250828,torus,69,0.07986130166372085,0.024340856356174223,0.05552044530754663
3,ekez004_250828,torus,70,0.07986130166372085,-0.008349563412871408,0.08821086507659226
3,ekez004_250828,torus,71,0.07986130166372085,-0.024316380735838194,0.10417768239955905
3,ekez004_250828,torus,72,0.07986130166372085,0.044841601771638095,0.035019699892082756
3,ekez004_250828,torus,73,0.07986130166372085,-0.025798754548527425,0.10566005621224828
3,ekez004_250828,torus,74,0.07986130166372085,0.02073378271088988,0.05912751895283097
3,ekez004_250828,torus,75,0.07986130166372085,0.005753365995232684,0.07410793566848817
3,ekez004_250828,torus,76,0.07986130166372085,-0.007750148964268622,0.08761145062798947
3,ekez004_250828,torus,77,0.07986130166372085,0.0009097546221067399,0.07895154704161411
3,ekez004_250828,torus,78,0.07986130166372085,0.02528317310202366,0.05457812856169719
3,ekez004_250828,torus,79,0.07986130166372085,0.03176351658911203,0.04809778507460882
3,ekez004_250828,torus,80,0.07986130166372085,-0.0005608376906411916,0.08042213935436204
3,ekez004_250828,torus,81,0.07986130166372085,0.054323927302735275,0.025537374360985576
3,ekez004_250828,torus,82,0.07986130166372085,0.02677131797556287,0.05308998368815798
3,ekez004_250828,torus,83,0.07986130166372085,0.04038935156523027,0.03947195009849058
3,ekez004_250828,torus,84,0.07986130166372085,0.006604149143877747,0.0732571525198431
3,ekez004_250828,torus,85,0.07986130166372085,-0.018466925705870718,0.09832822736959157
3,ekez004_250828,torus,86,0.07986130166372085,0.021740503837018754,0.0581207978267021
3,ekez004_250828,torus,87,0.07986130166372085,0.016747080518440205,0.06311422114528065
3,ekez004_250828,torus,88,0.07986130166372085,0.003900192943916525,0.07596110871980433
3,ekez004_250828,torus,89,0.07986130166372085,-0.030636470171112817,0.11049777183483367
3,ekez004_250828,torus,90,0.07986130166372085,-0.008406525764160788,0.08826782742788164
3,ekez004_250828,torus,91,0.07986130166372085,-0.027240818596585115,0.10710212026030597
3,ekez004_250828,torus,92,0.07986130166372085,0.022281324067777386,0.057579977595943466
3,ekez004_250828,torus,93,0.07986130166372085,0.04149470050900805,0.0383666011547128
3,ekez004_250828,torus,94,0.07986130166372085,-0.006928511132033632,0.08678981279575448
3,ekez004_250828,torus,95,0.07986130166372085,0.01625939822083422,0.06360190344288663
3,ekez004_250828,torus,96,0.07986130166372085,-0.013503451175523207,0.09336475283924406
3,ekez004_250828,torus,97,0.07986130166372085,0.01549175687921489,0.06436954478450596
3,ekez004_250828,torus,98,0.07986130166372085,0.03646868350105248,0.04339261816266837
3,ekez004_250828,torus,99,0.07986130166372085,0.0019339532221089861,0.07792734844161187
4,ekez004_250829,spectrum,0,0.6307364024777983,0.03272492341983413,0.5980114790579641
4,ekez004_250829,spectrum,1,0.6307364024777983,0.054028932329683976,0.5767074701481143
4,ekez004_250829,spectrum,2,0.6307364024777983,0.04419630151563758,0.5865401009621607
4,ekez004_250829,spectrum,3,0.6307364024777983,0.12500737535675077,0.5057290271210475
4,ekez004_250829,spectrum,4,0.6307364024777983,0.08120463705589331,0.549531765421905
4,ekez004_250829,spectrum,5,0.6307364024777983,0.03369293819610408,0.5970434642816942
4,ekez004_250829,spectrum,6,0.6307364024777983,0.11818344486271493,0.5125529576150833
4,ekez004_250829,spectrum,7,0.6307364024777983,-0.008793002502747838,0.6395294049805461
4,ekez004_250829,spectrum,8,0.6307364024777983,0.05554803076979076,0.5751883717080075
4,ekez004_250829,spectrum,9,0.6307364024777983,-0.014380168838020513,0.6451165713158188
4,ekez004_250829,spectrum,10,0.6307364024777983,-0.012884149582775617,0.6436205520605739
4,ekez004_250829,spectrum,11,0.6307364024777983,0.06779946029198347,0.5629369421858148
4,ekez004_250829,spectrum,12,0.6307364024777983,0.08689675125975349,0.5438396512180448
4,ekez004_250829,spectrum,13,0.6307364024777983,0.07521348513049375,0.5555229173473045
4,ekez004_250829,spectrum,14,0.6307364024777983,0.030801019382470374,0.5999353830953279
4,ekez004_250829,spectrum,15,0.6307364024777983,0.08718526213247213,0.5435511403453261
4,ekez004_250829,spectrum,16,0.6307364024777983,0.14342267745031467,0.4873137250274836
4,ekez004_250829,spectrum,17,0.6307364024777983,0.1407577651974804,0.4899786372803179
4,ekez004_250829,spectrum,18,0.6307364024777983,0.06587506757266604,0.5648613349051322
4,ekez004_250829,spectrum,19,0.6307364024777983,0.12386813660998608,0.5068682658678122
4,ekez004_250829,spectrum,20,0.6307364024777983,0.06941699785982736,0.5613194046179709
4,ekez004_250829,spectrum,21,0.6307364024777983,0.009323186131691696,0.6214132163461066
4,ekez004_250829,spectrum,22,0.6307364024777983,0.09689953650624061,0.5338368659715577
4,ekez004_250829,spectrum,23,0.6307364024777983,0.02603268111167867,0.6047037213661196
4,ekez004_250829,spectrum,24,0.6307364024777983,0.07874750316865486,0.5519888993091434
4,ekez004_250829,spectrum,25,0.6307364024777983,0.005500986494860305,0.625235415982938
4,ekez004_250829,spectrum,26,0.6307364024777983,0.027494819646036728,0.6032415828317615
4,ekez004_250829,spectrum,27,0.6307364024777983,0.11457315594280548,0.5161632465349928
4,ekez004_250829,spectrum,28,0.6307364024777983,0.09452768692976798,0.5362087155480303
4,ekez004_250829,spectrum,29,0.6307364024777983,0.035143131068495204,0.5955932714093031
4,ekez004_250829,spectrum,30,0.6307364024777983,0.1781680181470916,0.4525683843307067
4,ekez004_250829,spectrum,31,0.6307364024777983,0.05917741057550485,0.5715589919022934
4,ekez004_250829,spectrum,32,0.6307364024777983,-0.04799944269010026,0.6787358451678985
4,ekez004_250829,spectrum,33,0.6307364024777983,0.037143636272714664,0.5935927662050836
4,ekez004_250829,spectrum,34,0.6307364024777983,0.08434437977444886,0.5463920227033494
4,ekez004_250829,spectrum,35,0.6307364024777983,-0.009592554436200107,0.6403289569139984
4,ekez004_250829,spectrum,36,0.6307364024777983,-0.00781357942136407,0.6385499818991623
4,ekez004_250829,spectrum,37,0.6307364024777983,0.08667237441617737,0.5440640280616209
4,ekez004_250829,spectrum,38,0.6307364024777983,0.07894600795935969,0.5517903945184386
4,ekez004_250829,spectrum,39,0.6307364024777983,0.05776568581869179,0.5729707166591065
4,ekez004_250829,spectrum,40,0.6307364024777983,0.1765156814738973,0.454220721003901
4,ekez004_250829,spectrum,41,0.6307364024777983,0.020921500073237786,0.6098149024045605
4,ekez004_250829,spectrum,42,0.6307364024777983,0.06551948927696072,0.5652169132008376
4,ekez004_250829,spectrum,43,0.6307364024777983,0.023709570297269278,0.607026832180529
4,ekez004_250829,spectrum,44,0.6307364024777983,0.03702099935876679,0.5937154031190315
4,ekez004_250829,spectrum,45,0.6307364024777983,-0.07403631663768251,0.7047727191154808
4,ekez004_250829,spectrum,46,0.6307364024777983,0.12284972618362766,0.5078866762941706
4,ekez004_250829,spectrum,47,0.6307364024777983,0.04905780611057753,0.5816785963672207
4,ekez004_250829,spectrum,48,0.6307364024777983,0.09899559024245286,0.5317408122353454
4,ekez004_250829,spectrum,49,0.6307364024777983,0.05071604188027823,0.58002036059752
4,ekez004_250829,spectrum,50,0.6307364024777983,0.021114923411638786,0.6096214790661595
4,ekez004_250829,spectrum,51,0.6307364024777983,0.11418984435201229,0.516546558125786
4,ekez004_250829,spectrum,52,0.6307364024777983,0.0620552679224331,0.5686811345553652
4,ekez004_250829,spectrum,53,0.6307364024777983,0.011941229678296028,0.6187951727995022
4,ekez004_250829,spectrum,54,0.6307364024777983,0.005659254180332418,0.6250771482974659
4,ekez004_250829,spectrum,55,0.6307364024777983,0.07744339508685816,0.5532930073909401
4,ekez004_250829,spectrum,56,0.6307364024777983,0.13869902281987856,0.4920373796579197
4,ekez004_250829,spectrum,57,0.6307364024777983,0.12807946495075717,0.5026569375270411
4,ekez004_250829,spectrum,58,0.6307364024777983,0.07253032558896544,0.5582060768888328
4,ekez004_250829,spectrum,59,0.6307364024777983,0.04534368369302699,0.5853927187847713
4,ekez004_250829,spectrum,60,0.6307364024777983,0.13034708922465799,0.5003893132531403
4,ekez004_250829,spectrum,61,0.6307364024777983,0.0068775280527491045,0.6238588744250492
4,ekez004_250829,spectrum,62,0.6307364024777983,0.08883734679582467,0.5418990556819736
4,ekez004_250829,spectrum,63,0.6307364024777983,0.038126637369334526,0.5926097651084637
4,ekez004_250829,spectrum,64,0.6307364024777983,0.022940431693052044,0.6077959707847462
4,ekez004_250829,spectrum,65,0.6307364024777983,0.08476243261885841,0.5459739698589399
4,ekez004_250829,spectrum,66,0.6307364024777983,0.09312035064504176,0.5376160518327565
4,ekez004_250829,spectrum,67,0.6307364024777983,0.047472585987148985,0.5832638164906493
4,ekez004_250829,spectrum,68,0.6307364024777983,0.09054255901695063,0.5401938434608476
4,ekez004_250829,spectrum,69,0.6307364024777983,0.09178875550804022,0.538947646969758
4,ekez004_250829,spectrum,70,0.6307364024777983,0.11389769792106308,0.5168387045567352
4,ekez004_250829,spectrum,71,0.6307364024777983,0.004170349048756683,0.6265660534290416
4,ekez004_250829,spectrum,72,0.6307364024777983,0.09962908489125699,0.5311073175865413
4,ekez004_250829,spectrum,73,0.6307364024777983,0.14437799133711116,0.4863584111406871
4,ekez004_250829,spectrum,74,0.6307364024777983,0.2008711050728279,0.42986529740497037
4,ekez004_250829,spectrum,75,0.6307364024777983,0.03883335602964111,0.5919030464481572
4,ekez004_250829,spectrum,76,0.6307364024777983,0.014792747359693492,0.6159436551181048
4,ekez004_250829,spectrum,77,0.6307364024777983,0.05261037655630707,0.5781260259214912
4,ekez004_250829,spectrum,78,0.6307364024777983,0.09343614704204195,0.5373002554357563
4,ekez004_250829,spectrum,79,0.6307364024777983,0.1360622814673801,0.4946741210104182
4,ekez004_250829,spectrum,80,0.6307364024777983,0.04734750661446174,0.5833888958633365
4,ekez004_250829,spectrum,81,0.6307364024777983,0.09529004414428421,0.5354463583335141
4,ekez004_250829,spectrum,82,0.6307364024777983,0.02057348986439056,0.6101629126134077
4,ekez004_250829,spectrum,83,0.6307364024777983,0.13817345464286435,0.49256294783493393
4,ekez004_250829,spectrum,84,0.6307364024777983,0.028554597035783225,0.602181805442015
4,ekez004_250829,spectrum,85,0.6307364024777983,0.05303460185091946,0.5777018006268788
4,ekez004_250829,spectrum,86,0.6307364024777983,0.10865627290683488,0.5220801295709634
4,ekez004_250829,spectrum,87,0.6307364024777983,0.03799024021266406,0.5927461622651342
4,ekez004_250829,spectrum,88,0.6307364024777983,0.007890890585310784,0.6228455118924875
4,ekez004_250829,spectrum,89,0.6307364024777983,0.12586848048207122,0.504867921995727
4,ekez004_250829,spectrum,90,0.6307364024777983,0.07943722269116693,0.5512991797866313
4,ekez004_250829,spectrum,91,0.6307364024777983,0.10244113819117417,0.5282952642866241
4,ekez004_250829,spectrum,92,0.6307364024777983,0.09824122143365965,0.5324951810441386
4,ekez004_250829,spectrum,93,0.6307364024777983,0.05443959363815121,0.5762968088396471
4,ekez004_250829,spectrum,94,0.6307364024777983,0.10443740173939464,0.5262990007384036
4,ekez004_250829,spectrum,95,0.6307364024777983,0.08530408927262778,0.5454323132051705
4,ekez004_250829,spectrum,96,0.6307364024777983,0.08474356381968817,0.5459928386581101
4,ekez004_250829,spectrum,97,0.6307364024777983,0.05815681015082996,0.5725795923269683
4,ekez004_250829,spectrum,98,0.6307364024777983,0.02758235897221828,0.60315404350558
4,ekez004_250829,spectrum,99,0.6307364024777983,0.10868539275513578,0.5220510097226625
4,ekez004_250829,torus,0,0.6307364024777983,0.4353435838641986,0.1953928186135997
4,ekez004_250829,torus,1,0.6307364024777983,0.367169373005531,0.2635670294722673
4,ekez004_250829,torus,2,0.6307364024777983,0.37771277122421854,0.25302363125357974
4,ekez004_250829,torus,3,0.6307364024777983,0.43391741203220957,0.1968189904455887
4,ekez004_250829,torus,4,0.6307364024777983,0.42400855049096653,0.20672785198683175
4,ekez004_250829,torus,5,0.6307364024777983,0.3914802412650783,0.23925616121271998
4,ekez004_250829,torus,6,0.6307364024777983,0.37629831369791134,0.25443808877988694
4,ekez004_250829,torus,7,0.6307364024777983,0.4173250809249286,0.21341132155286968
4,ekez004_250829,torus,8,0.6307364024777983,0.38836437371197874,0.24237202876581954
4,ekez004_250829,torus,9,0.6307364024777983,0.4054018397581266,0.22533456271967167
4,ekez004_250829,torus,10,0.6307364024777983,0.4195832592609806,0.21115314321681766
4,ekez004_250829,torus,11,0.6307364024777983,0.4352926272390577,0.19544377523874057
4,ekez004_250829,torus,12,0.6307364024777983,0.4147598440930603,0.21597655838473795
4,ekez004_250829,torus,13,0.6307364024777983,0.4334143976149363,0.197322004862862
4,ekez004_250829,torus,14,0.6307364024777983,0.41491603864614446,0.21582036383165382
4,ekez004_250829,torus,15,0.6307364024777983,0.39755095163161847,0.2331854508461798
4,ekez004_250829,torus,16,0.6307364024777983,0.4278833210404557,0.2028530814373426
4,ekez004_250829,torus,17,0.6307364024777983,0.4387952457448727,0.19194115673292556
4,ekez004_250829,torus,18,0.6307364024777983,0.42588526953132544,0.20485113294647284
4,ekez004_250829,torus,19,0.6307364024777983,0.41950029643160613,0.21123610604619214
4,ekez004_250829,torus,20,0.6307364024777983,0.43413938086705917,0.1965970216107391
4,ekez004_250829,torus,21,0.6307364024777983,0.418371422678392,0.21236497979940627
4,ekez004_250829,torus,22,0.6307364024777983,0.4301706407475412,0.20056576173025709
4,ekez004_250829,torus,23,0.6307364024777983,0.4006835853201838,0.2300528171576145
4,ekez004_250829,torus,24,0.6307364024777983,0.41779863628978386,0.2129377661880144
4,ekez004_250829,torus,25,0.6307364024777983,0.4167770701686584,0.21395933230913988
4,ekez004_250829,torus,26,0.6307364024777983,0.43446988159559174,0.19626652088220653
4,ekez004_250829,torus,27,0.6307364024777983,0.41372994962286913,0.21700645285492914
4,ekez004_250829,torus,28,0.6307364024777983,0.39123103612314214,0.23950536635465614
4,ekez004_250829,torus,29,0.6307364024777983,0.3845465896831931,0.24618981279460517
4,ekez004_250829,torus,30,0.6307364024777983,0.42267667836589295,0.20805972411190532
4,ekez004_250829,torus,31,0.6307364024777983,0.4074896681753968,0.2232467343024015
4,ekez004_250829,torus,32,0.6307364024777983,0.442919158719985,0.18781724375781328
4,ekez004_250829,torus,33,0.6307364024777983,0.45175947024781316,0.17897693222998512
4,ekez004_250829,torus,34,0.6307364024777983,0.3957484065399076,0.23498799593789066
4,ekez004_250829,torus,35,0.6307364024777983,0.3981039988864956,0.23263240359130266
4,ekez004_250829,torus,36,0.6307364024777983,0.40924247082647636,0.22149393165132192
4,ekez004_250829,torus,37,0.6307364024777983,0.4098493558450612,0.22088704663273706
4,ekez004_250829,torus,38,0.6307364024777983,0.4606886104552056,0.17004779202259268
4,ekez004_250829,torus,39,0.6307364024777983,0.4170684276263854,0.21366797485141287
4,ekez004_250829,torus,40,0.6307364024777983,0.4135340764038973,0.217202326073901
4,ekez004_250829,torus,41,0.6307364024777983,0.4766751821645252,0.15406122031327307
4,ekez004_250829,torus,42,0.6307364024777983,0.3925990355054898,0.23813736697230847
4,ekez004_250829,torus,43,0.6307364024777983,0.4196088049309189,0.21112759754687938
4,ekez004_250829,torus,44,0.6307364024777983,0.41954064786759293,0.21119575461020534
4,ekez004_250829,torus,45,0.6307364024777983,0.4230593626333894,0.20767703984440888
4,ekez004_250829,torus,46,0.6307364024777983,0.41351536848082826,0.21722103399697001
4,ekez004_250829,torus,47,0.6307364024777983,0.4487818920808233,0.18195451039697497
4,ekez004_250829,torus,48,0.6307364024777983,0.38550064647186844,0.24523575600592984
4,ekez004_250829,torus,49,0.6307364024777983,0.3882637562819595,0.24247264619583875
4,ekez004_250829,torus,50,0.6307364024777983,0.4014460866098407,0.22929031586795756
4,ekez004_250829,torus,51,0.6307364024777983,0.42715818935974625,0.20357821311805202
4,ekez004_250829,torus,52,0.6307364024777983,0.4089053080869034,0.22183109439089488
4,ekez004_250829,torus,53,0.6307364024777983,0.4464411345955902,0.18429526788220807
4,ekez004_250829,torus,54,0.6307364024777983,0.40803015154885225,0.22270625092894603
4,ekez004_250829,torus,55,0.6307364024777983,0.4478588756697428,0.18287752680805547
4,ekez004_250829,torus,56,0.6307364024777983,0.3923031990967131,0.2384332033810852
4,ekez004_250829,torus,57,0.6307364024777983,0.407538074175135,0.22319832830266328
4,ekez004_250829,torus,58,0.6307364024777983,0.4473806596697707,0.18335574280802758
4,ekez004_250829,torus,59,0.6307364024777983,0.37284469771709716,0.2578917047607011
4,ekez004_250829,torus,60,0.6307364024777983,0.4172911556491524,0.21344524682864585
4,ekez004_250829,torus,61,0.6307364024777983,0.42648219321201764,0.20425420926578064
4,ekez004_250829,torus,62,0.6307364024777983,0.4416397700294086,0.1890966324483897
4,ekez004_250829,torus,63,0.6307364024777983,0.4226523153081234,0.20808408716967486
4,ekez004_250829,torus,64,0.6307364024777983,0.3994758912987999,0.23126051117899837
4,ekez004_250829,torus,65,0.6307364024777983,0.4350663688510009,0.19567003362679736
4,ekez004_250829,torus,66,0.6307364024777983,0.41043434045200344,0.22030206202579483
4,ekez004_250829,torus,67,0.6307364024777983,0.4025671330741447,0.22816926940365356
