split,fold,held_out,n_train,n_test,accuracy,macro_f1,f1_mobile,f1_immobile,f1_sleep,confusion,feature_set
leave_day_out_ekez003,1,250906,624,106,0.7547169811320755,0.6251082251082251,0.961038961038961,0.13333333333333333,0.780952380952381,"[[0.925, 0.075, 0.0], [0.0, 0.1111111111111111, 0.8888888888888888], [0.0, 0.14583333333333334, 0.8541666666666666]]",spectrum_plus_torus
leave_day_out_ekez003,2,250909,576,122,0.7540983606557377,0.7245061578677877,0.7956989247311828,0.5357142857142857,0.8421052631578947,"[[0.925, 0.025, 0.05], [0.4117647058823529, 0.4411764705882353, 0.14705882352941177], [0.041666666666666664, 0.125, 0.8333333333333334]]",spectrum_plus_torus
leave_day_out_ekez003,3,not_ekez003,192,504,0.48214285714285715,0.48909925924187553,0.6443514644351465,0.2848297213622291,0.5381165919282511,"[[0.47530864197530864, 0.3395061728395062, 0.18518518518518517], [0.0, 0.2839506172839506, 0.7160493827160493], [0.0, 0.3333333333333333, 0.6666666666666666]]",spectrum_plus_torus
leave_day_out_ekez003,0,250830,642,68,0.6617647058823529,0.5930555555555556,0.6666666666666666,0.3125,0.8,"[[1.0, 0.0, 0.0], [0.5833333333333334, 0.4166666666666667, 0.0], [0.020833333333333332, 0.3125, 0.6666666666666666]]",all_features
leave_day_out_ekez003,1,250906,624,106,0.7641509433962265,0.6457264957264957,0.9487179487179487,0.2,0.7884615384615384,"[[0.925, 0.075, 0.0], [0.0, 0.16666666666666666, 0.8333333333333334], [0.020833333333333332, 0.125, 0.8541666666666666]]",all_features
leave_day_out_ekez003,2,250909,576,122,0.7622950819672131,0.7319488275815264,0.7872340425531915,0.5454545454545454,0.8631578947368421,"[[0.925, 0.025, 0.05], [0.4411764705882353, 0.4411764705882353, 0.11764705882352941], [0.041666666666666664, 0.10416666666666667, 0.8541666666666666]]",all_features
leave_day_out_ekez003,3,not_ekez003,192,504,0.5079365079365079,0.5189838438361188,0.6390041493775933,0.37249283667621774,0.5454545454545454,"[[0.47530864197530864, 0.35802469135802467, 0.16666666666666666], [0.0, 0.4012345679012346, 0.5987654320987654], [0.011111111111111112, 0.35555555555555557, 0.6333333333333333]]",all_features
leave_day_out_ekez004,0,250828,534,177,0.5649717514124294,0.49585749792874906,0.5,0.28169014084507044,0.7058823529411765,"[[0.3333333333333333, 0.3055555555555556, 0.3611111111111111], [0.0, 0.30303030303030304, 0.696969696969697], [0.0, 0.08333333333333333, 0.9166666666666666]]",native_spectrum
leave_day_out_ekez004,1,250829,498,168,0.7797619047619048,0.7217604080507307,0.9583333333333334,0.7230769230769231,0.4838709677419355,"[[0.9583333333333334, 0.041666666666666664, 0.0], [0.03333333333333333, 0.7833333333333333, 0.18333333333333332], [0.027777777777777776, 0.5555555555555556, 0.4166666666666667]]",native_spectrum
leave_day_out_ekez004,2,250911,471,159,0.779874213836478,0.774619671387224,0.7586206896551724,0.7741935483870968,0.7910447761194029,"[[0.6111111111111112, 0.3888888888888889, 0.0], [0.0, 0.8695652173913043, 0.13043478260869565], [0.0, 0.2638888888888889, 0.7361111111111112]]",native_spectrum
leave_day_out_ekez004,3,not_ekez004,486,296,0.6858108108108109,0.593176835112319,0.8076923076923077,0.19047619047619047,0.7813620071684588,"[[0.9545454545454546, 0.0, 0.045454545454545456], [0.5, 0.15625, 0.34375], [0.027777777777777776, 0.2152777777777778, 0.7569444444444444]]",native_spectrum
leave_day_out_ekez004,0,250828,534,177,0.4971751412429379,0.4841383962206944,0.5985401459854015,0.33663366336633666,0.5172413793103449,"[[0.5694444444444444, 0.3194444444444444, 0.1111111111111111], [0.30303030303030304, 0.5151515151515151, 0.18181818181818182], [0.19444444444444445, 0.3888888888888889, 0.4166666666666667]]",highrate_dynamics
leave_day_out_ekez004,1,250829,498,168,0.7797619047619048,0.7561208267090619,0.8918918918918919,0.7,0.6764705882352942,"[[0.9166666666666666, 0.08333333333333333, 0.0], [0.15, 0.7, 0.15], [0.027777777777777776, 0.3333333333333333, 0.6388888888888888]]",highrate_dynamics
leave_day_out_ekez004,2,250911,471,159,0.49056603773584906,0.5903063063063063,0.918918918918919,0.352,0.5,"[[0.9444444444444444, 0.05555555555555555, 0.0], [0.028985507246376812, 0.3188405797101449, 0.6521739130434783], [0.0, 0.4583333333333333, 0.5416666666666666]]",highrate_dynamics
leave_day_out_ekez004,3,not_ekez004,486,296,0.6452702702702703,0.5641049088437837,0.7757009345794392,0.17699115044247787,0.7396226415094339,"[[0.9431818181818182, 0.011363636363636364, 0.045454545454545456], [0.546875, 0.15625, 0.296875], [0.05555555555555555, 0.2638888888888889, 0.6805555555555556]]",highrate_dynamics
leave_day_out_ekez004,0,250828,534,177,0.384180790960452,0.3800625123302604,0.5535714285714286,0.36879432624113473,0.21782178217821782,"[[0.4305555555555556, 0.3888888888888889, 0.18055555555555555], [0.06060606060606061, 0.7878787878787878, 0.15151515151515152], [0.09722222222222222, 0.75, 0.1527777777777778]]",torus_shape
leave_day_out_ekez004,1,250829,498,168,0.7440476190476191,0.71386897213476,0.8695652173913043,0.7086614173228346,0.5633802816901409,"[[0.8333333333333334, 0.1111111111111111, 0.05555555555555555], [0.06666666666666667, 0.75, 0.18333333333333332], [0.05555555555555555, 0.3888888888888889, 0.5555555555555556]]",torus_shape
leave_day_out_ekez004,2,250911,471,159,0.6792452830188679,0.7375982042648709,0.9090909090909091,0.6370370370370371,0.6666666666666666,"[[0.8333333333333334, 0.05555555555555555, 0.1111111111111111], [0.0, 0.6231884057971014, 0.37681159420289856], [0.0, 0.3055555555555556, 0.6944444444444444]]",torus_shape
leave_day_out_ekez004,3,not_ekez004,486,296,0.6486486486486487,0.5718883795915887,0.7878787878787878,0.19469026548672566,0.7330960854092526,"[[0.8863636363636364, 0.045454545454545456, 0.06818181818181818], [0.390625, 0.171875, 0.4375], [0.04861111111111111, 0.2361111111111111, 0.7152777777777778]]",torus_shape
leave_day_out_ekez004,0,250828,534,177,0.5649717514124294,0.5178609806269381,0.46808510638297873,0.38095238095238093,0.7045454545454546,"[[0.3055555555555556, 0.3472222222222222, 0.3472222222222222], [0.0, 0.48484848484848486, 0.5151515151515151], [0.0, 0.1388888888888889, 0.8611111111111112]]",spectrum_plus_torus
leave_day_out_ekez004,1,250829,498,168,0.8392857142857143,0.7992801771871539,0.9722222222222222,0.7906976744186046,0.6349206349206349,"[[0.9722222222222222, 0.027777777777777776, 0.0], [0.03333333333333333, 0.85, 0.11666666666666667], [0.0, 0.4444444444444444, 0.5555555555555556]]",spectrum_plus_torus
leave_day_out_ekez004,2,250911,471,159,0.779874213836478,0.7947065793655304,0.8387096774193549,0.782051282051282,0.7633587786259542,"[[0.7222222222222222, 0.2222222222222222, 0.05555555555555555], [0.0, 0.8840579710144928, 0.11594202898550725], [0.0, 0.3055555555555556, 0.6944444444444444]]",spectrum_plus_torus
leave_day_out_ekez004,3,not_ekez004,486,296,0.7027027027027027,0.6207252537398498,0.8019323671497585,0.2616822429906542,0.7985611510791367,"[[0.9431818181818182, 0.011363636363636364, 0.045454545454545456], [0.484375, 0.21875, 0.296875], [0.034722222222222224, 0.19444444444444445, 0.7708333333333334]]",spectrum_plus_torus
leave_day_out_ekez004,0,250828,534,177,0.559322033898305,0.49722728192673554,0.4,0.37037037037037035,0.7213114754098361,"[[0.25, 0.375, 0.375], [0.0, 0.45454545454545453, 0.5454545454545454], [0.0, 0.08333333333333333, 0.9166666666666666]]",all_features
leave_day_out_ekez004,1,250829,498,168,0.8333333333333334,0.808282786508593,0.9305555555555556,0.7846153846153846,0.7096774193548387,"[[0.9305555555555556, 0.06944444444444445, 0.0], [0.08333333333333333, 0.85, 0.06666666666666667], [0.0, 0.3888888888888889, 0.6111111111111112]]",all_features
leave_day_out_ekez004,2,250911,471,159,0.7484276729559748,0.7801951476793249,0.875,0.7468354430379747,0.71875,"[[0.7777777777777778, 0.2222222222222222, 0.0], [0.0, 0.855072463768116, 0.14492753623188406], [0.0, 0.3611111111111111, 0.6388888888888888]]",all_features
leave_day_out_ekez004,3,not_ekez004,486,296,0.6959459459459459,0.616080938526194,0.7980769230769231,0.2545454545454545,0.7956204379562044,"[[0.9431818181818182, 0.022727272727272728, 0.03409090909090909], [0.5, 0.21875, 0.28125], [0.034722222222222224, 0.20833333333333334, 0.7569444444444444]]",all_features
